SNP	gene	beta	t-stat	p-value	FDR
2399	36h-Fluconazole	31.9335682512703	5.25483404251457	2.56169546412034e-07	0.0062068999671463
2427	36h-Fluconazole	29.7677245006481	5.09898821575476	5.56730792296878e-07	0.0062068999671463
2431	36h-Fluconazole	29.2104702591954	5.05515801427463	6.90233498867384e-07	0.0062068999671463
2427	43h-Fluconazole	25.6965606201602	5.01785148156659	8.27836217326064e-07	0.0062068999671463
2398	36h-Fluconazole	28.9123476484966	4.97650446174652	1.01133673971705e-06	0.0062068999671463
2431	43h-Fluconazole	25.1884898695893	4.9691067327722	1.04807440499583e-06	0.0062068999671463
2437	36h-Fluconazole	28.4436113393591	4.93752167520153	1.21996258973945e-06	0.0062068999671463
2432	36h-Fluconazole	27.940069460131	4.84057434211733	1.93496929456336e-06	0.0062068999671463
2434	36h-Fluconazole	27.897595695134	4.8268697486588	2.0641183882185e-06	0.0062068999671463
2389	36h-Fluconazole	28.0896860986547	4.82201253791242	2.1118569211405e-06	0.0062068999671463
2393	36h-Fluconazole	27.7278922230799	4.8099099681011	2.23548346093381e-06	0.0062068999671463
2432	43h-Fluconazole	24.2989326857917	4.80192571287064	2.32083166100233e-06	0.0062068999671463
2396	36h-Fluconazole	27.8029945753103	4.79072460149641	2.44587999446003e-06	0.0062068999671463
2437	43h-Fluconazole	24.1215078060805	4.76825095507561	2.71665188468448e-06	0.0062068999671463
2435	36h-Fluconazole	27.540393057147	4.76625081300816	2.74210373530334e-06	0.0062068999671463
2404	36h-Fluconazole	27.3496690181677	4.73622539162738	3.15293134380038e-06	0.0062068999671463
2391	36h-Fluconazole	27.135443139778	4.70010566306172	3.72598578097411e-06	0.0062068999671463
2436	36h-Fluconazole	27.2033632776493	4.69917983285251	3.74191844304141e-06	0.0062068999671463
2409	36h-Fluconazole	27.0395138364679	4.68617909397329	3.97269462205203e-06	0.0062068999671463
2429	36h-Fluconazole	27.0729911398738	4.68032318976067	4.08106199426334e-06	0.0062068999671463
2430	36h-Fluconazole	27.0729911398738	4.68032318976067	4.08106199426334e-06	0.0062068999671463
2434	43h-Fluconazole	23.7331027540146	4.67745271620418	4.13521559572689e-06	0.0062068999671463
2429	43h-Fluconazole	23.6290003711892	4.66071074843116	4.46511106738812e-06	0.0062068999671463
2430	43h-Fluconazole	23.6290003711892	4.66071074843116	4.46511106738812e-06	0.0062068999671463
2390	36h-Fluconazole	26.8041200894283	4.6569969134588	4.54164930371122e-06	0.0062068999671463
2439	36h-Fluconazole	27.1338392549155	4.64775569870434	4.73761812045309e-06	0.0062068999671463
2441	36h-Fluconazole	26.7293604512022	4.64545921298041	4.78756471324703e-06	0.0062068999671463
2397	36h-Fluconazole	26.9287979297274	4.64461912902598	4.80596203418219e-06	0.0062068999671463
2388	36h-Fluconazole	27.0205711757766	4.6333432384324	5.0595749037638e-06	0.00630911543689333
2387	36h-Fluconazole	27.5077696019918	4.62302019091214	5.3030036622863e-06	0.00630915714616078
2435	43h-Fluconazole	23.4280679599115	4.6186853497737	5.40854685943765e-06	0.00630915714616078
2438	36h-Fluconazole	26.9626620963079	4.602825922828	5.8121642072097e-06	0.00636747991303222
2438	43h-Fluconazole	23.6040307260263	4.59829308882866	5.93274407708609e-06	0.00636747991303222
2433	36h-Fluconazole	26.7880579040503	4.5910949226896	6.12918040888859e-06	0.00636747991303222
2404	43h-Fluconazole	23.2367667665249	4.5836238151999	6.33966953796548e-06	0.00636747991303222
2413	36h-Fluconazole	26.3904267474192	4.57920994658912	6.46727043996578e-06	0.00636747991303222
2428	36h-Fluconazole	27.3781709835642	4.57757914861612	6.51503668995609e-06	0.00636747991303222
2436	43h-Fluconazole	23.1644383621456	4.5587307777662	7.09229312327469e-06	0.00674925010325946
2439	43h-Fluconazole	23.2030441531562	4.52920056140154	8.09661270849943e-06	0.00719627776228798
2428	43h-Fluconazole	23.7463578865846	4.5283737252156	8.12661057943175e-06	0.00719627776228798
2409	43h-Fluconazole	22.9354873680998	4.52748301776566	8.15904508195916e-06	0.00719627776228798
2412	36h-Fluconazole	26.6021906525455	4.50345159414649	9.08254564545308e-06	0.00767430193705816
2433	43h-Fluconazole	23.0442083661031	4.50239269888551	9.12546273141699e-06	0.00767430193705816
2406	36h-Fluconazole	25.958642049555	4.4914947163734	9.57861543297352e-06	0.00787231571107246
989	58h-Fluconazole	-60.3793252595155	-4.48551627266691	9.83629676794456e-06	0.00790444808272025
2400	36h-Fluconazole	26.1819398158029	4.47664877306282	1.02307818098769e-05	0.00804272895236454
4974	36h-Fluconazole	26.1080354649539	4.46190917453171	1.09202825821043e-05	0.00840211188795867
2403	36h-Fluconazole	25.7511392333344	4.43162674109256	1.2479273169787e-05	0.00937778202697486
4972	36h-Fluconazole	25.5717065147625	4.41952081349366	1.31603727285008e-05	0.00937778202697486
2399	43h-Fluconazole	23.7725168616531	4.41682530218629	1.33168025515925e-05	0.00937778202697486
2408	36h-Fluconazole	25.53213650351	4.41506924086772	1.34196694164575e-05	0.00937778202697486
4971	36h-Fluconazole	25.719944520481	4.41082114268842	1.36716727409803e-05	0.00937778202697486
4954	36h-Fluconazole	25.5032297360111	4.40961027042509	1.37443296120145e-05	0.00937778202697486
2406	43h-Fluconazole	22.3320363242723	4.40519545961699	1.40123800448583e-05	0.00938362383670676
2441	43h-Fluconazole	22.2251324249725	4.39487996851288	1.4658353152223e-05	0.00963773393983067
2412	43h-Fluconazole	22.7345116801287	4.38613733572844	1.52280672422319e-05	0.00983352442167122
2408	43h-Fluconazole	22.1674439849986	4.37241426086939	1.61653026486228e-05	0.00999370116034984
4967	36h-Fluconazole	25.3494208182757	4.36656219574794	1.65815516183007e-05	0.00999370116034984
4968	36h-Fluconazole	25.3494208182757	4.36656219574794	1.65815516183007e-05	0.00999370116034984
4970	36h-Fluconazole	25.3494208182757	4.36656219574794	1.65815516183007e-05	0.00999370116034984
2413	43h-Fluconazole	22.0695691776663	4.35883188198724	1.71471447266467e-05	0.010053392376483
10585	43h-Fluconazole	-23.0054143780852	-4.35650741524895	1.73207950668542e-05	0.010053392376483
2403	43h-Fluconazole	22.1725442742901	4.35052645953533	1.77753743912568e-05	0.010053392376483
10585	36h-Fluconazole	-26.2189433706459	-4.35030231030567	1.77926307199521e-05	0.010053392376483
2370	36h-Fluconazole	25.5977362580774	4.34425362591993	1.82643924955765e-05	0.0101611840219236
2424	36h-Fluconazole	25.1931906614786	4.3270054792573	1.96762629344186e-05	0.0107808033368855
2392	36h-Fluconazole	25.0982335729946	4.32276707678674	2.00388538951802e-05	0.010815597530709
4956	36h-Fluconazole	25.4652992625048	4.30538612866323	2.15937112786708e-05	0.0113766967006406
2410	36h-Fluconazole	25.0404161947905	4.30415995552066	2.17076509137825e-05	0.0113766967006406
10584	43h-Fluconazole	-21.7612548621004	-4.29095941752503	2.297124460966e-05	0.0118669449653503
2372	36h-Fluconazole	25.3469468124537	4.2676980173721	2.53707895250371e-05	0.0129219505747097
2402	36h-Fluconazole	24.812519203713	4.26395073639012	2.57790697329113e-05	0.0129475377733547
4960	36h-Fluconazole	25.203410957297	4.25400373062399	2.68934934341756e-05	0.0133222261584474
2416	36h-Fluconazole	25.1991356718073	4.24792374902788	2.7597168218152e-05	0.0134860648257407
2398	43h-Fluconazole	21.7854324896245	4.24100235815172	2.84196200268673e-05	0.0137028039921543
4975	36h-Fluconazole	24.6568027210884	4.23234308982826	2.94815592974962e-05	0.0140277914120534
2407	36h-Fluconazole	26.3137301557966	4.22822075442007	3.00003143337306e-05	0.0140892385316411
2424	43h-Fluconazole	21.5710542315175	4.22310244535093	3.06565319272205e-05	0.0142128398404121
2417	36h-Fluconazole	24.9736221033569	4.21215731959147	3.210606894925e-05	0.0144343791597125
