SNP,CHR,BP,EFFECTSIZE,SE,P,locus_id,GENE,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
1,1,1025,0.0690459610644083,0.116683621081268,0.554405798699731,X1L_NFR/NDR,,,Promoter,Promoter,,Promoter
2,1,1035,0.117737938136251,0.117852131587599,0.318463972749228,X1L_NFR/NDR,,,Promoter,Promoter,,Promoter
3,1,1074,0.0977202299410763,0.199375330321146,0.624344978669677,YAL069W,YAL069W,SGDID:S000002143,Close to 3'-UTR,Close to 3'-UTR,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
4,1,1470,-0.414939839669928,0.197493929750991,0.0363473497155157,YAL069W,YAL069W,SGDID:S000002143,Close to 3'-UTR,Close to 3'-UTR,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
5,1,1475,-0.0884696176158781,0.146604412586126,0.546591545916365,YAL069W,YAL069W,SGDID:S000002143,Close to 3'-UTR,Close to 3'-UTR,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
6,1,1491,-0.0873836651339505,0.128223189749299,0.496004178520779,YAL069W,YAL069W,SGDID:S000002143,Close to 3'-UTR,Close to 3'-UTR,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
7,1,21249,-0.436695847056705,0.736241345928509,0.553465778007629,YAL064W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8,1,27243,-0.0529910649760833,0.10044897805763,0.598148599181925,YAL063C,FLO9,SGDID:S000000059,ORF,Verified ORF,"""Lectin-like protein with similarity to Flo1p; thought to be expressed and involved in flocculation""",Verified ORF
9,1,27272,-0.0795773913368612,0.0988887936469766,0.42152524588999,YAL063C,FLO9,SGDID:S000000059,ORF,Verified ORF,"""Lectin-like protein with similarity to Flo1p; thought to be expressed and involved in flocculation""",Verified ORF
10,1,27498,0.398813440981144,0.903609945393903,0.659225688451611,YAL063C,FLO9,SGDID:S000000059,ORF,Verified ORF,"""Lectin-like protein with similarity to Flo1p; thought to be expressed and involved in flocculation""",Verified ORF
11,1,27561,-0.631745580216136,0.682010597366284,0.354923580268704,YAL063C,FLO9,SGDID:S000000059,ORF,Verified ORF,"""Lectin-like protein with similarity to Flo1p; thought to be expressed and involved in flocculation""",Verified ORF
12,1,27816,-0.0367042641405037,0.100980218865389,0.716464120223406,YAL063C,FLO9,SGDID:S000000059,ORF,Verified ORF,"""Lectin-like protein with similarity to Flo1p; thought to be expressed and involved in flocculation""",Verified ORF
13,1,27822,-0.0377382320008839,0.100850747682414,0.708481061943328,YAL063C,FLO9,SGDID:S000000059,ORF,Verified ORF,"""Lectin-like protein with similarity to Flo1p; thought to be expressed and involved in flocculation""",Verified ORF
14,1,27823,-0.0459640414229508,0.102919396200522,0.655436070606272,YAL063C,FLO9,SGDID:S000000059,ORF,Verified ORF,"""Lectin-like protein with similarity to Flo1p; thought to be expressed and involved in flocculation""",Verified ORF
15,1,27825,-0.0417798425796585,0.100846233841829,0.678911502219049,YAL063C,FLO9,SGDID:S000000059,ORF,Verified ORF,"""Lectin-like protein with similarity to Flo1p; thought to be expressed and involved in flocculation""",Verified ORF
16,1,27843,-0.0542849042535985,0.0965943650215555,0.574480636915356,YAL063C,FLO9,SGDID:S000000059,ORF,Verified ORF,"""Lectin-like protein with similarity to Flo1p; thought to be expressed and involved in flocculation""",Verified ORF
