SNP,CHR,BP,EFFECTSIZE,SE,P,locus_id,GENE,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
1,1,1025,-0.0045467727383268,0.0869478068360231,0.958324708657137,X1L_NFR/NDR,,,Promoter,Promoter,,Promoter
2,1,1035,-0.0043902637944353,0.0878990385479543,0.960193139378198,X1L_NFR/NDR,,,Promoter,Promoter,,Promoter
3,1,1074,-0.199268488899639,0.148164595713235,0.179516773462302,YAL069W,YAL069W,SGDID:S000002143,Close to 3'-UTR,Close to 3'-UTR,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
4,1,1470,-0.0474810108767749,0.147987208709486,0.748517434296413,YAL069W,YAL069W,SGDID:S000002143,Close to 3'-UTR,Close to 3'-UTR,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
5,1,1475,-0.0796141749221992,0.109163919823859,0.46629659300921,YAL069W,YAL069W,SGDID:S000002143,Close to 3'-UTR,Close to 3'-UTR,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
6,1,1491,-0.0593812043857912,0.0955101576699114,0.534522981935044,YAL069W,YAL069W,SGDID:S000002143,Close to 3'-UTR,Close to 3'-UTR,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
7,1,21249,-0.152589647030221,0.548559891161368,0.781049279266338,YAL064W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8,1,27243,-0.0326524272053875,0.0748229213161436,0.662816189305656,YAL063C,FLO9,SGDID:S000000059,ORF,Verified ORF,"""Lectin-like protein with similarity to Flo1p; thought to be expressed and involved in flocculation""",Verified ORF
9,1,27272,-0.0884362761839859,0.0735687035349555,0.230134045106814,YAL063C,FLO9,SGDID:S000000059,ORF,Verified ORF,"""Lectin-like protein with similarity to Flo1p; thought to be expressed and involved in flocculation""",Verified ORF
10,1,27498,-0.0250386522236155,0.67318599612281,0.970351143105382,YAL063C,FLO9,SGDID:S000000059,ORF,Verified ORF,"""Lectin-like protein with similarity to Flo1p; thought to be expressed and involved in flocculation""",Verified ORF
11,1,27561,0.341987355729948,0.508247308684416,0.501466499833562,YAL063C,FLO9,SGDID:S000000059,ORF,Verified ORF,"""Lectin-like protein with similarity to Flo1p; thought to be expressed and involved in flocculation""",Verified ORF
12,1,27816,0.126650365350217,0.0749207110690223,0.0918229961901906,YAL063C,FLO9,SGDID:S000000059,ORF,Verified ORF,"""Lectin-like protein with similarity to Flo1p; thought to be expressed and involved in flocculation""",Verified ORF
13,1,27822,0.112684950357075,0.0748879634734506,0.133291874039428,YAL063C,FLO9,SGDID:S000000059,ORF,Verified ORF,"""Lectin-like protein with similarity to Flo1p; thought to be expressed and involved in flocculation""",Verified ORF
14,1,27823,0.110849277893803,0.0764478907160239,0.147947004870068,YAL063C,FLO9,SGDID:S000000059,ORF,Verified ORF,"""Lectin-like protein with similarity to Flo1p; thought to be expressed and involved in flocculation""",Verified ORF
15,1,27825,0.108924439882784,0.0749037240660339,0.146781450667974,YAL063C,FLO9,SGDID:S000000059,ORF,Verified ORF,"""Lectin-like protein with similarity to Flo1p; thought to be expressed and involved in flocculation""",Verified ORF
16,1,27843,0.0879332596033705,0.0718225792108483,0.221650932383765,YAL063C,FLO9,SGDID:S000000059,ORF,Verified ORF,"""Lectin-like protein with similarity to Flo1p; thought to be expressed and involved in flocculation""",Verified ORF
17,1,27848,0.0879332596033705,0.0718225792108483,0.221650932383765,YAL063C,FLO9,SGDID:S000000059,ORF,Verified ORF,"""Lectin-like protein with similarity to Flo1p; thought to be expressed and involved in flocculation""",Verified ORF
18,1,28495,0.104820559683812,0.0717595249654401,0.144981825098177,YAL063C,FLO9,SGDID:S000000059,Close to 3'-UTR,Close to 3'-UTR,"""Lectin-like protein with similarity to Flo1p; thought to be expressed and involved in flocculation""",Verified ORF
19,1,28975,0.105949069275308,0.0712722175629413,0.138028690463952,A:27969-30945,,,Intergenic region,Intergenic region,between YAL063C and ARS104,Intergenic region
20,1,29283,-0.198056819475449,0.159876630153872,0.216238851435401,A:27969-30945,,,Intergenic region,Intergenic region,between YAL063C and ARS104,Intergenic region
21,1,29752,0.0567887520275243,0.167017200203862,0.734045664221493,XUT_1F-15_NFR/NDR,,,Promoter,Promoter,,Promoter
22,1,29787,0.437266624655685,0.451404560946401,0.333368032533289,XUT_1F-15_NFR/NDR,,,Promoter,Promoter,,Promoter
