SNP,Chr,Pos,Effect,SE,MID2_PIN2_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
8,1,27243,-0.0120857335955462,0.169488300306233,0.943193658424344
9,1,27272,0.00985671769539942,0.166943348631971,0.952951833218962
16,1,27843,0.137049865701247,0.162830909836554,0.400542607934658
17,1,27848,0.137049865701247,0.162830909836554,0.400542607934658
18,1,28495,0.115638009301147,0.162880609000024,0.478200351370127
19,1,28975,0.0999136417194752,0.161819956200083,0.537344545490713
26,1,31435,0.00365877952914098,0.161478225978169,0.981935851501661
29,1,36146,-0.093774139277125,0.160568140307419,0.559583487282816
31,1,37409,-0.0445515183107657,0.161496874314752,0.782812310484873
32,1,37478,-0.0473322778764328,0.161633494367833,0.769818755515195
33,1,39144,-0.0468886978371775,0.160896107925435,0.77089960526211
34,1,41499,-0.0729451054829427,0.160422143465501,0.649599389188639
37,1,51248,-0.0949937085068859,0.161072815391688,0.555731328382662
38,1,51462,-0.0770857552895888,0.161318506165685,0.633054025767609
39,1,52124,-0.0745963453311043,0.161103231696558,0.64362500296214
40,1,52667,-0.140192160186191,0.160720764825105,0.383653127233509
42,1,59265,0.0215607594239441,0.160808618835769,0.893417985274036
43,1,60165,0.00268993643367468,0.160691128669085,0.986653657557959
44,1,62308,-0.0173345181325131,0.160511815575555,0.914060794087749
45,1,62869,-0.0168302418705868,0.160491807224849,0.9165411634495
49,1,66841,0.0739876528416231,0.160521650152214,0.64513978256498
50,1,66948,0.0450638666305453,0.161537577853775,0.780432497079639
51,1,68621,-0.174040754822935,0.160851216271703,0.279991825060458
52,1,69417,-0.157201454912085,0.160473215280174,0.327948665446234
56,1,74327,-0.0333078406383676,0.161564934740931,0.836786648015523
57,1,74572,-0.0360555427220383,0.161133070174271,0.823071533833963
58,1,75211,-0.0249376364957358,0.160845268947072,0.876877483293996
59,1,76030,0.0471507718803642,0.160831166926399,0.769564963304646
60,1,80108,-0.0606727999651434,0.160780286408073,0.70612939013347
61,1,81262,-0.0498746033949883,0.160729999132109,0.75651555128424
62,1,81999,-0.112996338112351,0.161032228356073,0.483328545667687
63,1,82431,-0.169264193460276,0.161656473473529,0.295787831104535
64,1,83284,-0.0636313926733219,0.16069345265473,0.692359014310488
65,1,83613,-0.0169055750339326,0.160708907907257,0.916281805401366
66,1,84112,-0.0303769487881841,0.160721006102741,0.850198126195727
68,1,84858,0.0728693514780535,0.161136096080719,0.65138653902399
69,1,85751,-0.0119601530260244,0.161844016518664,0.94113240200074
70,1,87445,-0.0158466571332149,0.162185204941041,0.922220276834725
71,1,87467,-0.0877913617473048,0.16296948291963,0.590434680581741
72,1,89070,0.00929888225683401,0.162015306338228,0.954262952450129
73,1,89616,0.0383934080175788,0.161131540176134,0.811807072482337
74,1,89679,0.0390099556824032,0.161151528471054,0.808866468340312
75,1,89880,0.0537396828569983,0.161180362020413,0.73902024646358
76,1,91472,0.0634209004729668,0.162367249601761,0.696327389072583
77,1,93789,-0.00102692858826905,0.160729128857842,0.994905809541342
78,1,94351,-0.0241400226985399,0.161147026720004,0.881006991262145
79,1,99148,0.0234633228629354,0.160724286537043,0.884016616580689
82,1,106800,0.046936860664888,0.160926553523055,0.770713060517148
83,1,107970,0.130972978523886,0.160317631776072,0.414502702753701
84,1,109000,0.0714733995736167,0.160706900207059,0.65677746521802
85,1,112549,-0.0763273431659016,0.160518546832143,0.634721302052296
86,1,112742,-0.0420327213129981,0.161180001937139,0.794413273516631
87,1,113050,0.0155704329028764,0.160922216236987,0.922973877529881
88,1,113135,0.00506427008856591,0.160514240861089,0.974848521011775
89,1,114076,0.0828706814054342,0.160453854293763,0.605844881686715
90,1,114628,0.14230237098519,0.160742200509975,0.37660653390156
91,1,116283,0.094866851393796,0.161736767094507,0.557880240069378
93,1,127853,0.13363170777752,0.161357601475071,0.408133150864981
94,1,128302,0.155545527499366,0.160680743846555,0.333686725240436
95,1,128704,0.133171585001182,0.16089799100878,0.408412568476217
96,1,128911,0.191538204985408,0.160748923398307,0.234243539497704
97,1,130267,0.179054149005377,0.160713199647574,0.265984749012194
98,1,130271,0.165205466957853,0.160946578296773,0.305376952662855
99,1,130613,0.228631648187757,0.162237143074465,0.159643474073345
100,1,132012,-0.10008197180175,0.162260128563422,0.537764554581029
101,1,133231,-0.149828765024094,0.160998149202538,0.352684010220663
102,1,137074,-0.0583588366618979,0.160936302027696,0.717105247653768
103,1,137304,-0.155220127487802,0.160810147207556,0.335086212238374
104,1,139686,-0.0947537568938691,0.16115493840409,0.556930514207132
105,1,149562,-0.0869741225316399,0.161535344259957,0.590625340167337
106,1,150447,-0.0383477651166755,0.163381439261881,0.814567499123158
108,1,154084,-0.041997504478705,0.163883747097631,0.797896270849265
110,1,157269,-0.124431179429925,0.160788012449348,0.439517690757845
111,1,160054,-0.130771012631009,0.162304089423923,0.420948992180666
112,1,166222,-0.117644314230255,0.161130098342824,0.465801057451487
113,1,166416,-0.115332239950117,0.160807229617767,0.473720030072994
114,1,167326,-0.139162519658348,0.161669225601934,0.389940485177279
115,1,168836,-0.143547682579602,0.160890557410262,0.372889766906713
116,1,171200,-0.206148913873693,0.16093949361866,0.201066377238972
117,1,171431,-0.268525565104341,0.161689734707369,0.0976523954028407
118,1,173339,-0.254766723054626,0.160486023164434,0.113301553309117
119,1,173845,-0.245443872526369,0.160393227043027,0.126847176140089
120,1,175121,-0.260088219258378,0.160007578203276,0.104953934753685
121,1,175281,-0.232434889483034,0.160265017463528,0.147858408949083
122,1,175315,-0.247436808885641,0.160150608731427,0.123236034024728
123,1,175523,-0.229438399927811,0.161139595376533,0.155373588432278
124,1,175541,-0.240612428610321,0.160431802392024,0.1345651759725
125,1,175653,-0.276425700521894,0.160779644499873,0.0864394770876377
128,1,175856,-0.236537571572659,0.16363317544488,0.149194694543459
129,1,175876,-0.215726286957538,0.161193242424827,0.181657263057697
130,1,175989,-0.223576336687903,0.161625264263266,0.167446913909144
131,1,176001,-0.222653879985937,0.16247558352389,0.171438006849538
133,1,177692,-0.242224689035989,0.160173179505468,0.131360547881229
134,1,178191,-0.249024490818264,0.160303735077025,0.121210753781056
135,1,178224,-0.242224689035989,0.160173179505468,0.131360547881229
136,1,178960,-0.284878524634286,0.161263357954642,0.0781691112141621
140,1,183802,-0.250427726116235,0.160157742620013,0.118800088882249
141,1,183954,-0.229068054563692,0.161421678255929,0.15676206502558
142,1,184450,-0.15819109813209,0.160243036200411,0.324223293401878
144,1,184718,-0.201130860766797,0.161020332896526,0.212455336187189
145,1,185296,-0.155658561100887,0.160477475903508,0.332724878895412
146,1,185438,-0.198199706585991,0.160352156446268,0.217270113776373
147,1,185469,-0.206945648986364,0.160553320462028,0.198258534716015
148,1,185503,-0.192048538543341,0.160188672416046,0.231375047181805
149,1,185705,-0.21687666966385,0.161897449886522,0.18123952124439
150,1,185749,-0.186372400098042,0.162005033226125,0.25075327665024
151,1,185806,-0.232379218101851,0.162053863051583,0.152468065843066
152,1,185879,-0.235661644918399,0.162828113593747,0.148699495069419
153,1,185916,-0.117541696442882,0.163116302548769,0.471632230212706
154,1,185941,-0.114968534292344,0.163833076214124,0.483302532963589
155,1,185954,-0.146994510203448,0.164239869030135,0.371397500447191
156,1,186055,-0.188129931607459,0.160833099634846,0.242902245135297
157,1,186896,-0.170966608434674,0.163533434114695,0.296528754708147
161,1,190132,0.127845355441233,0.161205361551338,0.4282761797026
162,1,190148,0.153594996139174,0.16119039782842,0.341303230647307
163,1,190165,0.124722849976518,0.162502253514325,0.443288685798415
164,1,190169,0.156680493097286,0.162220768511943,0.334781810117764
165,1,190933,-0.0899678702863108,0.161046551868802,0.576758127815133
166,1,192149,0.116816528075795,0.162315937306302,0.472194477681116
168,1,192303,0.254970435018858,0.193170796195834,0.187716274526856
171,1,192795,0.103309227227244,0.160718680442278,0.520774160917994
173,1,194187,0.0489499234518508,0.160924854552097,0.761170931215918
174,1,194867,-0.0997161917661351,0.160770775635807,0.535501104303319
190,2,8314,0.235624226936154,0.163100504362655,0.149441389293098
194,2,8498,0.142209154652401,0.163166907121901,0.384042819039478
195,2,8651,0.146883456400032,0.163308289463986,0.369039787624446
197,2,9812,0.167164365048769,0.164225926506482,0.309426092561244
198,2,9932,0.100197118571302,0.163731723140391,0.540958762212495
199,2,10135,0.0938388363905966,0.163114736694773,0.565459375750411
200,2,11616,0.154899211507322,0.162809360950539,0.342044888962848
201,2,12133,0.14527115791483,0.163483298782313,0.374823522969149
202,2,12194,0.155867213343724,0.164089341858037,0.342816820749485
203,2,12359,0.113464831376902,0.163707197619266,0.488704952711264
204,2,13061,0.131613848008213,0.163656641754827,0.421818580466968
205,2,14298,0.110745137727653,0.164217501743568,0.500510611774028
206,2,15222,0.135812583920435,0.16576810978238,0.413172290714721
207,2,17986,0.151489310187517,0.162818449992472,0.352790245965848
208,2,19770,0.145707993303547,0.163961760146203,0.374785295556886
