SNP,Chr,Pos,Effect,SE,MID2_TPO4_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
8,1,27243,-0.0374109735030621,0.177511928328986,0.833202488945599
9,1,27272,-0.016753868093371,0.174854827861783,0.92372118046064
16,1,27843,-0.00645744807169616,0.170719574264661,0.969848685628823
17,1,27848,-0.00645744807169616,0.170719574264661,0.969848685628823
18,1,28495,0.00576807992486544,0.170722408463295,0.973066649972635
19,1,28975,-0.0187582614939704,0.169578562034702,0.911982977499151
26,1,31435,-0.100023028903714,0.169048392844732,0.554441734411434
29,1,36146,-0.151727426835333,0.168066175641987,0.367256241172352
31,1,37409,-0.113641405631066,0.169061676412609,0.501903075233592
32,1,37478,-0.113513354501931,0.169207438037801,0.502752734538984
33,1,39144,-0.0538431587443858,0.16851827168699,0.749529326985642
34,1,41499,-0.147662331088889,0.167891285285276,0.379722275906233
37,1,51248,-0.262620982692173,0.168210777566457,0.119358136465334
38,1,51462,-0.245983195744948,0.168511589796201,0.145250738156027
39,1,52124,-0.225013367772374,0.168365129598715,0.182259542407127
40,1,52667,-0.339677230611232,0.167547439481427,0.0433776410275175
42,1,59265,-0.0376886668142243,0.168423073801243,0.82306278771224
43,1,60165,-0.0169763029134721,0.168305312905419,0.919714006888
44,1,62308,-0.0644413429006214,0.168087646516091,0.701669247931396
45,1,62869,-0.0636794522665044,0.168067349160783,0.704995508874296
49,1,66841,0.0512815024794554,0.168158595747337,0.760576988831661
50,1,66948,0.0188994979617558,0.169209900734143,0.911130609123753
51,1,68621,-0.203385971986097,0.168406929361261,0.227969094214734
52,1,69417,-0.121426462442987,0.168183607910654,0.470780143288996
56,1,74327,0.0760311113073067,0.169184691733523,0.653421012431307
57,1,74572,0.0847228419252402,0.168722280725322,0.615879466361126
58,1,75211,0.093170821265278,0.168401855177125,0.580432314096492
59,1,76030,0.144444334820232,0.168299349518257,0.391332149785533
60,1,80108,-0.0120460791658198,0.168433798908907,0.94302585566575
61,1,81262,-0.0140558476938404,0.168369680605763,0.933515562209053
62,1,81999,-0.0532603856439828,0.168758722111459,0.752492041998424
63,1,82431,-0.113253635503548,0.169474334742384,0.504401656385893
64,1,83284,-0.0319621512556467,0.168338887055345,0.849521777393889
