SNP,Chr,Pos,Effect,SE,ERV25_EMP47_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
8,1,27243,-0.201328929727753,0.166211678431989,0.226598261470888
9,1,27272,-0.0459949664644437,0.164037168616121,0.779339823944554
16,1,27843,0.0917117106858128,0.160099427971911,0.567116225703701
17,1,27848,0.0917117106858128,0.160099427971911,0.567116225703701
18,1,28495,0.0439462507691652,0.16015933923028,0.783944809780249
19,1,28975,0.0749997531650247,0.159055646775857,0.637552506932055
26,1,31435,0.0109002027064264,0.158683123400309,0.945273972464706
29,1,36146,-0.098024093902858,0.157779704968366,0.534821724730585
31,1,37409,-0.0229394160706629,0.158714804272809,0.885162632143693
32,1,37478,-0.0476469584558613,0.158835698302449,0.764371735531711
33,1,39144,-0.016420888754453,0.158128626571628,0.917351219534149
34,1,41499,-0.0162699856068721,0.157690043780504,0.91788108354542
37,1,51248,-0.26408972040271,0.157738603850268,0.0949723504248945
38,1,51462,-0.251524214505883,0.158012284295745,0.112324341876557
39,1,52124,-0.189417853449734,0.158042399009326,0.231516483940634
40,1,52667,-0.252583972118147,0.157537256026165,0.109756489008935
42,1,59265,-0.0752961882890193,0.157979247469195,0.633927095285962
43,1,60165,-0.0632029841394351,0.157874818485312,0.68915117022693
44,1,62308,-0.1067711489945,0.157634583767418,0.498638179173078
45,1,62869,-0.120663077543676,0.157586363752528,0.444369513637521
49,1,66841,-0.0689146381124844,0.157748868009951,0.662477838731227
50,1,66948,-0.129066424017464,0.158611199924028,0.416349151112177
51,1,68621,-0.207609598753738,0.157943744438572,0.189547274679527
52,1,69417,-0.225554073869808,0.157453655765079,0.152882605442302
56,1,74327,-0.101509521268377,0.158686886576303,0.522792741160737
57,1,74572,-0.068025522852445,0.158314718405138,0.667686666730728
58,1,75211,-0.0674440906743946,0.158026679687355,0.669792996035723
59,1,76030,-0.038952675669915,0.158053848458768,0.805475663068699
60,1,80108,-0.0532901141928759,0.158004616137673,0.736114310186776
61,1,81262,-0.03094367834556,0.157961743116215,0.844806243414414
62,1,81999,-0.095506487277925,0.158274505642423,0.546614808450993
63,1,82431,-0.158097768791404,0.158883058932098,0.32038992339351
64,1,83284,-0.0999215377582483,0.157858380889963,0.527155134036325
65,1,83613,-0.0486088958284,0.157909344922459,0.758394867498
66,1,84112,-0.0421715915487408,0.157931993305101,0.789606809473636
68,1,84858,0.0786667053275287,0.158338370616073,0.619620639786571
69,1,85751,0.077569601109923,0.158991163860999,0.625933307559649
70,1,87445,0.108776370672933,0.15927578013738,0.495090455257631
71,1,87467,0.0597611536080521,0.160183758954619,0.709313773451741
72,1,89070,0.0984112591222554,0.159126414694688,0.53667954119918
73,1,89616,0.123809893432165,0.158218944605782,0.43443214262158
74,1,89679,0.123404887810154,0.158239911222036,0.435996179508447
75,1,89880,0.12170662109107,0.158283799714824,0.442458537044965
76,1,91472,0.141101273179683,0.159415384638658,0.376696016612002
77,1,93789,0.200311869571582,0.157587704074425,0.204525205688792
78,1,94351,0.13009383862607,0.158212186524789,0.411475781758979
79,1,99148,0.142439946871545,0.157765890733463,0.36721776749196
82,1,106800,0.0599969162128017,0.158128755931633,0.704605531929134
83,1,107970,0.118951129530104,0.15756527725515,0.450792926721793
84,1,109000,0.114743125738212,0.157852232726823,0.467767672698931
85,1,112549,-0.0317317807936671,0.15778246681926,0.840727654450437
86,1,112742,-0.0103855251191466,0.158405297016833,0.94776286839089
87,1,113050,0.00950824611045925,0.158138967034609,0.952089394857051
88,1,113135,-0.0164506138097399,0.157734556144983,0.916996043940402
89,1,114076,0.0877810717371053,0.15766777787483,0.578053047199546
90,1,114628,0.154091383322872,0.157923212566029,0.329863422145497
91,1,116283,0.121586521408328,0.158883832917568,0.444631508590021
93,1,127853,0.184093803596996,0.158416768783038,0.245985891612946
94,1,128302,0.215654989068048,0.157692649500693,0.17231825228173
95,1,128704,0.212856435494887,0.157861212561344,0.178401639297962
96,1,128911,0.311729878091243,0.157412748613596,0.0484420211735963
97,1,130267,0.165410964355156,0.157964560717807,0.29575159717616
98,1,130271,0.158203824782925,0.158173513225537,0.317902891680198
99,1,130613,0.24392856109439,0.159349678301526,0.126720553077449
100,1,132012,-0.0307116728130367,0.159529967976927,0.847450697008701
101,1,133231,-0.114839463238959,0.158288292712122,0.468620974027277
102,1,137074,-0.141826257196026,0.158000755610737,0.36999450834407
103,1,137304,-0.181409208806254,0.157941097877535,0.251503721666562
104,1,139686,-0.11409957483205,0.15832747754935,0.471598423168221
105,1,149562,-0.146548916252106,0.15861369555551,0.356150723046281
106,1,150447,-0.0790619168601125,0.160511726787998,0.622628586818708
108,1,154084,-0.121670145307993,0.160932705561901,0.450134710513329
110,1,157269,-0.221041514925343,0.157701544837891,0.161900037564714
111,1,160054,-0.234012499781707,0.159155615192641,0.142361070263817
112,1,166222,-0.237381810662566,0.15795698129455,0.13377804841569
113,1,166416,-0.219022869456663,0.157709523400635,0.16577710273446
114,1,167326,-0.278917962885044,0.158344035703689,0.0790248646331062
115,1,168836,-0.226562877648897,0.157824729755221,0.152020264238049
116,1,171200,-0.292668588536723,0.157754576291764,0.0643990740393688
117,1,171431,-0.390110500949774,0.15815428333143,0.0141128508296063
118,1,173339,-0.344403071501583,0.157205870697689,0.0291212611755263
119,1,173845,-0.350178045718366,0.157037608086903,0.026382503649656
120,1,175121,-0.36587940110008,0.156620209206664,0.0200455784837015
121,1,175281,-0.337786145542305,0.156933913173407,0.0320424642055318
122,1,175315,-0.3495080108661,0.156811109116004,0.0264531181551646
123,1,175523,-0.336645121426436,0.157791307172901,0.033574147198827
124,1,175541,-0.344614564684065,0.157090062389637,0.0289056742071199
125,1,175653,-0.371241295069253,0.157422502847787,0.0189061003574364
128,1,175856,-0.354979465093713,0.16016643568447,0.0273069473572822
129,1,175876,-0.342076645170253,0.157758211498735,0.030798750745505
130,1,175989,-0.348431076685114,0.158175021174321,0.0282531595453511
131,1,176001,-0.348357345983934,0.159010977956473,0.0291214052748523
133,1,177692,-0.310291751991277,0.157044655689821,0.0489536984993738
134,1,178191,-0.325018311734675,0.157117989617439,0.0393088870521406
135,1,178224,-0.310291751991277,0.157044655689821,0.0489536984993738
136,1,178960,-0.368469596616085,0.157959059117489,0.0202258173635619
140,1,183802,-0.327918437488003,0.156963166964591,0.0374105787874026
141,1,183954,-0.287917316858859,0.158340498628293,0.0698591032624669
142,1,184450,-0.259078253120609,0.157083394664026,0.0999749560372156
144,1,184718,-0.317381184427729,0.157681138401574,0.0448941847705914
145,1,185296,-0.27190927739961,0.157246074331602,0.0846482726646997
146,1,185438,-0.252573477127519,0.157344880747125,0.109339143676613
147,1,185469,-0.259890620751131,0.157539907118599,0.0998976705481684
148,1,185503,-0.253746577834937,0.157157743947013,0.107291230623176
149,1,185705,-0.268862416169908,0.158856677740258,0.0914360529005791
150,1,185749,-0.264909426267185,0.158875490195242,0.0963212097353027
151,1,185806,-0.318890625530836,0.158808471782057,0.0454026218538732
152,1,185879,-0.283231250128289,0.159775057470829,0.0771428556867644
153,1,185916,-0.196485334573203,0.160070396501839,0.220455184050898
154,1,185941,-0.20335048922029,0.16074647060783,0.206691947550137
155,1,185954,-0.227716871124006,0.161125736727043,0.158452595909646
156,1,186055,-0.238942317074349,0.157844611198345,0.130975971298188
157,1,186896,-0.263671267478258,0.160339323287231,0.100971860574581
161,1,190132,-0.066891689985257,0.158517011348928,0.673293355384122
162,1,190148,-0.0560262508385564,0.158576773159044,0.724069350161208
163,1,190165,-0.0872843422316142,0.159756031620425,0.585163493324378
164,1,190169,-0.0499523625288641,0.159602118987117,0.754480251456258
165,1,190933,-0.128831606335437,0.15818125369729,0.415933099587821
166,1,192149,0.00251654908324611,0.159624205899472,0.98743041028016
168,1,192303,0.0707423475199618,0.190258851407835,0.710248784651892
171,1,192795,-0.108706220382539,0.157924119570429,0.491687881928671
173,1,194187,-0.223425419513127,0.157713307424594,0.15746555328857
174,1,194867,-0.318100784069994,0.157165611923488,0.0437245484296085
190,2,8314,0.232450977653663,0.160274569169297,0.147854523953597
194,2,8498,0.133253551654321,0.160359191834424,0.406552713244533
195,2,8651,0.141193390784151,0.160490399719178,0.37958664443733
197,2,9812,0.166299374744751,0.16137834118121,0.303483807122171
198,2,9932,0.124216000673695,0.160848081160792,0.440479146360389
199,2,10135,0.124344135050922,0.160230766608002,0.438249957130977
200,2,11616,0.173316502680409,0.15993135510598,0.279240529396461
201,2,12133,0.176021295464423,0.160560929285075,0.273699344693159
202,2,12194,0.176400350097474,0.161182737946592,0.274520444346917
203,2,12359,0.154131387442784,0.160774737900269,0.338376551101337
204,2,13061,0.147971684399416,0.160779269976468,0.358023319942276
205,2,14298,0.133931121431977,0.161322449274864,0.406982538595342
206,2,15222,0.183847667754497,0.16276064757536,0.259429294687815
207,2,17986,0.151872605696429,0.159993102346812,0.343145579471736
208,2,19770,0.155378321039025,0.161092626667415,0.335441651442918
209,2,19836,0.134355169798462,0.160702577143972,0.403693099716731
210,2,19851,0.142520953469533,0.16115415083002,0.377094926392572
211,2,21595,0.111478415602586,0.160556650159886,0.487935424877725
212,2,22385,0.103429686204841,0.160724025365767,0.520302316950779
213,2,23441,0.0792571756350462,0.162325424915535,0.625668128963602
214,2,24209,0.112909275678616,0.160931005746019,0.483390620555672
215,2,24341,0.116675389750109,0.161304595655127,0.46996022431819
216,2,26815,0.132934413646033,0.161075326780562,0.409762373457427
217,2,28209,0.155398386111522,0.161072683571045,0.335319572896129
221,2,41245,-0.00139303674650759,0.160666230482512,0.993087024792268
222,2,43214,-0.0525975589401828,0.163247092899193,0.747494947369941
223,2,47104,0.00384412172345383,0.158719368485833,0.980691118610492
224,2,50915,0.0019305074571131,0.160278929824087,0.99039677715291
225,2,55834,-0.00424823632149562,0.159538182046475,0.97877121934582
226,2,56422,0.0539864498141283,0.159797733005748,0.735682774121928
227,2,57715,0.0322034080197829,0.15928749556892,0.839899036965658
228,2,59046,0.0259495774456323,0.160096595072538,0.87133007737276
229,2,59191,0.0304737019181329,0.159177597958683,0.848287298296374
230,2,59383,0.0514112505940178,0.159208191237509,0.746948249048324
231,2,59477,0.0206130359467581,0.161623830974295,0.898587926032065
233,2,60471,0.0132838768831585,0.159444597425104,0.933649542881854
234,2,60478,0.0196301301738868,0.159624693202065,0.902195473633369
235,2,60786,0.0379749951575793,0.15935282304028,0.811780769950314
236,2,61035,0.0356753618304409,0.159342834179483,0.822971955039839
237,2,61071,0.0268160740062334,0.158624832470635,0.865851433810578
238,2,61675,-0.0234145296740903,0.159083058920109,0.883070573459145
240,2,62939,-0.0342494264737652,0.158802487832025,0.829367125095024
241,2,63527,-0.0213877619604214,0.15940501856844,0.893342673362508
242,2,63857,-0.0346106965994087,0.1594355231852,0.828269293669697
243,2,65527,-0.079318433071058,0.158864411040311,0.617890461116854
247,2,67976,0.0233952134510131,0.161204682445705,0.884693127726567
250,2,72389,0.0561116373958509,0.160187498239101,0.726332056656637
251,2,72392,-0.0750379510680335,0.161255311614732,0.641977579690379
252,2,73646,0.0318653904380917,0.157988599357068,0.840271944016822
253,2,74564,0.0339440776212628,0.157677122197676,0.829676574777096
254,2,74739,0.0996041127268454,0.158117111212367,0.52914211669534
257,2,80873,0.126055111450808,0.15844142126242,0.42680245803162
258,2,81501,0.153386758702169,0.15834667152845,0.333369650994711
259,2,83526,0.170697163612582,0.158050110782261,0.280870951626388
260,2,83845,0.216761193680854,0.158040934128451,0.17107441567803
263,2,84447,0.171810598217383,0.160223899756159,0.284310806536255
264,2,87391,0.250993572382442,0.157195131051417,0.111227223646667
265,2,87562,0.269183720166707,0.157510735939253,0.0883323870009255
266,2,87849,0.264837007621393,0.157516569373328,0.0935837041323905
267,2,87878,0.277732799043342,0.1581361889111,0.0799062490577121
269,2,89785,0.21615320655593,0.158426116634621,0.173317601139254
272,2,93721,0.157375987249874,0.158141956535118,0.320341841182192
273,2,93952,0.123756476345654,0.157773214943482,0.433334586020658
274,2,95085,0.22409906876417,0.157680560021699,0.156135044896685
276,2,107124,0.209228195315328,0.157817296844467,0.185775781627766
277,2,111645,0.327372616594492,0.157349211378342,0.0381960150466954
278,2,111916,0.297771761280013,0.157890740827747,0.0601244318569991
279,2,111931,0.297377692153369,0.158136703241784,0.0608616746313504
280,2,111999,0.313696043962312,0.157473460475608,0.0471348056835271
281,2,114528,0.251928793934808,0.158701935961137,0.113309747163546
282,2,116024,0.330816822978735,0.158672129541042,0.0377958150747253
286,2,120090,0.0316253581974805,0.159006660316365,0.842460721833659
287,2,120291,0.0611733950544934,0.160801066131513,0.703855774972398
288,2,120726,0.0422166544789531,0.159888997888967,0.791905277289751
289,2,121716,0.112610542182427,0.159610681068034,0.480944149998375
290,2,123100,0.0257472550453857,0.159937634972792,0.872198807398849
291,2,124677,0.0324431258161596,0.159713843037289,0.839148245607989
293,2,127887,0.0652814819617423,0.160780734865851,0.684968033000174
294,2,128935,0.067986696384184,0.16062549327429,0.672361737538478
295,2,129053,0.112760780155828,0.161043521529034,0.484270954858456
296,2,130040,0.137164502166763,0.161974487976669,0.397664832562681
297,2,130976,0.0357554805642883,0.160807013979712,0.824169822540189
298,2,132199,0.0225589302985006,0.161559178045022,0.889029903120324
299,2,133355,0.0306583963122508,0.162648361984463,0.850596983309383
300,2,133435,0.0206544502765607,0.163004330236918,0.899241240688578
302,2,135183,0.0536859209307413,0.163073287592067,0.742189591638297
303,2,135402,0.0801316605769602,0.163017900442595,0.623342076359153
304,2,135898,0.151362406411068,0.163740455519397,0.355907244675365
305,2,135912,0.138182868239294,0.163894677057838,0.399732297367065
306,2,135925,0.142960919397165,0.16313908449392,0.381455769019172
307,2,136002,0.0843602850160717,0.163132458156741,0.605390999725179
308,2,136173,0.110114797405078,0.164244278683303,0.503020126309595
310,2,138318,0.168505560466293,0.168449142330986,0.317833663094855
311,2,138695,0.138914593697952,0.165631580667964,0.402207321947522
312,2,138818,0.13789808106887,0.165329642406994,0.404800191457487
313,2,139728,0.0682061599653452,0.165155895163125,0.679871653311
314,2,140174,0.0745944767904037,0.165148071176172,0.651775187875458
315,2,140863,0.0694139330991004,0.165087633339891,0.674400034174928
316,2,141152,0.101665395470475,0.165505684774674,0.539431740166089
317,2,141292,0.0910212888951552,0.164332076344004,0.580007329631542
318,2,141545,0.0813916458898767,0.165147516262735,0.622430590809254
322,2,146723,0.132006317502239,0.164756606725475,0.423543157193961
323,2,147946,0.12527331632107,0.166283321341335,0.451728145283324
326,2,151397,0.0320590390331854,0.166824261805852,0.847717570982363
327,2,153035,0.126428422246628,0.164879579351867,0.443717411629924
328,2,153228,0.103402038850101,0.166129822677356,0.534069491235632
329,2,153455,0.0672868219733496,0.167437243960231,0.688028099276449
331,2,153815,0.100102188269567,0.166747891597916,0.548677814137517
332,2,154160,0.0895145836882576,0.165016175609782,0.587844328517348
333,2,154235,0.0942408693828163,0.166657972991294,0.572110151911133
335,2,159870,0.0499405737836185,0.16250053764062,0.75877678630942
336,2,161229,0.11658689516947,0.164900123943436,0.480023480056694
339,2,162696,0.191509174021883,0.163990331813419,0.243672493405854
340,2,163284,0.190096962299989,0.161813500639221,0.240870396615173
341,2,164166,0.101191677868487,0.1635462279787,0.536490397543643
342,2,165270,0.0616124583823616,0.162225629474142,0.70432609682595
343,2,165675,0.0368564463687362,0.164928656061904,0.823299751609787
346,2,168062,-0.0411056582259015,0.163443557651989,0.801575782832686
347,2,168518,-0.0463920915323629,0.162503517204311,0.775441092768401
348,2,168980,-0.00420647992222845,0.162444964043834,0.979355879505131
349,2,169651,0.00417001548247342,0.162522124035715,0.979544510311051
352,2,170725,0.117364166112332,0.16269169774666,0.471147108480182
353,2,171254,0.183065114681671,0.162783706209789,0.261526439633655
354,2,172242,0.0638522063420952,0.161111551266401,0.692106253296246
355,2,173254,0.0220239793535291,0.159908231042537,0.890533231335134
356,2,173340,0.00942490055636769,0.159892388301346,0.953029051967855
357,2,173385,0.00739949384028327,0.160039944531699,0.963148857170262
358,2,173973,0.0609030723893008,0.159582360101217,0.702957749483152
360,2,177341,0.11351047131555,0.158956655052873,0.475639100722474
361,2,180314,0.0424009704541315,0.159108794263608,0.790017127782925
362,2,180339,0.0151949736861544,0.159524761327842,0.924169107758213
363,2,182758,0.125803611387442,0.158813610787487,0.428807389676723
364,2,183619,0.0716486903303216,0.159535072120259,0.653628381433918
367,2,187176,0.0264771123621599,0.160443251005106,0.869018938057413
368,2,191066,0.0572682747361839,0.161620136289418,0.723296612785032
371,2,191599,0.0667701770235365,0.159369464380216,0.67549675736263
373,2,191763,0.0896857947381118,0.159969224273575,0.575395874239736
374,2,191959,0.00061544432990035,0.159649933357735,0.996926371018832
376,2,195759,0.178071846560059,0.160741594221475,0.268696257685775
377,2,196912,0.194021389326805,0.15807935329448,0.220502541521078
379,2,198110,0.147471229117959,0.159172230887591,0.354825196355811
381,2,198805,0.135664594289095,0.159889109067663,0.396739141534506
382,2,198891,0.172879261261696,0.158538570077248,0.276256312408596
383,2,199248,0.117077839749334,0.159046017139039,0.462143158533533
384,2,201782,0.125458100138898,0.158832146453731,0.430128981449449
385,2,203285,0.300059051240362,0.157548726308931,0.0576515329256006
386,2,203783,0.249263334842802,0.15745719824533,0.114304510472425
387,2,204179,0.232053736073735,0.157915217282094,0.142592458890907
388,2,205406,0.164696952415884,0.1597846365285,0.303366883463287
389,2,205834,0.19295582385594,0.158926982186141,0.225514980092132
391,2,207192,0.147951364963484,0.158914557700792,0.352483612889352
392,2,207561,0.162089713196478,0.158171159502029,0.306171501928911
393,2,208682,0.126670726933974,0.157995994906815,0.423246326728515
394,2,210102,0.104379733688527,0.158450819719937,0.510484725365975
396,2,214801,0.147753893273892,0.158345474612746,0.351400488610827
397,2,215016,0.143178402115907,0.15826681719985,0.366260047095188
398,2,218876,0.0791776149456839,0.160032832217348,0.621078339586603
399,2,227511,0.060482191313559,0.161189249376522,0.707718695824025
400,2,230378,0.120061801452408,0.159061368629302,0.450863669181215
401,2,231943,0.109196420950988,0.159540257413701,0.494143754438908
402,2,232156,0.111004382788437,0.159471236870178,0.486838169261314
403,2,232789,0.113493310548032,0.158900793026071,0.475550767950536
404,2,238524,0.0917102714008257,0.159164517738444,0.564848563675569
405,2,241518,0.0366390768507022,0.160609931127327,0.81968145723575
406,2,250396,-0.0559082915211119,0.159499055699,0.726154347106985
407,2,250466,-0.0407826199265378,0.159455700485754,0.798284016247915
408,2,252305,-0.0758882405111484,0.159842150128443,0.635244580676827
409,2,254571,0.0149653731550894,0.162136973070507,0.926511407531233
410,2,254742,0.00167657315769199,0.161992494447386,0.991748130932031
411,2,254908,0.0024140735523438,0.163229857681576,0.988208542026043
413,2,255862,-0.0763018864252101,0.162195805401314,0.638337859147934
414,2,255975,-0.0571564424237725,0.161632247806029,0.723834566533952
415,2,258311,-0.149221222807641,0.158792970929116,0.348002829594061
416,2,259284,-0.0751505443712176,0.159476658696905,0.63776598224437
417,2,266330,0.0157517405013388,0.160210547029149,0.921734796938131
418,2,267100,-0.0126675567254015,0.1601996441064,0.93701891641573
419,2,268086,0.0201017295017956,0.160209168152335,0.900221491473673
420,2,274614,0.0466881538964748,0.159219958664324,0.769518251335876
421,2,274729,0.0295320607928918,0.160102607443008,0.853760809819975
422,2,275746,0.121358252545284,0.159910028036545,0.448409344451604
423,2,277029,0.0848530599253081,0.159232683112305,0.594446962147647
424,2,277741,0.0798589138712511,0.159302560609894,0.616470088709798
425,2,278218,0.087090862106627,0.159003873563341,0.584224888019268
426,2,278379,0.0765116684944047,0.162957161618975,0.638987779779721
427,2,279910,0.046687171878688,0.158996152732471,0.769207773143618
429,2,283431,0.0231320574898422,0.161339811418211,0.886076019756086
430,2,283573,0.0243086178442763,0.159403832563292,0.878882024358853
431,2,286762,0.0382414585228052,0.159804162689611,0.811010281194462
432,2,287187,0.0195698725035102,0.159068015693683,0.902154678551507
433,2,288379,0.0217632398475667,0.157861691761813,0.890427530109503
434,2,294941,0.177578195057623,0.157677359201175,0.260840681005123
439,2,297610,0.040610231131483,0.158745176354895,0.798238638741209
441,2,299680,0.159586610884911,0.158042887554286,0.313298213131941
442,2,299708,0.189608145561784,0.158283417550373,0.231758559924579
443,2,299759,0.175542331472188,0.157791072036629,0.266680912841361
444,2,300111,0.10611592522482,0.159071624719117,0.505147113316038
446,2,301710,0.128901066395271,0.157960914247922,0.415032475873966
447,2,303446,0.0946168951008592,0.159026012734855,0.552239722612862
448,2,303854,0.149618040708429,0.158936869325911,0.347160198077114
449,2,304472,0.104854898912134,0.157692781150269,0.506528466189213
450,2,304691,0.0505449602716064,0.160325299600967,0.752746722483496
451,2,308097,0.222674935189144,0.158214426220877,0.160181325265095
453,2,309402,0.123286359482483,0.157555836618426,0.434449409338203
454,2,310030,0.155631476842203,0.158361883556965,0.326399422999979
455,2,310113,0.124366358517053,0.157997433908918,0.431727118529598
456,2,310972,0.109915641625065,0.158268080858363,0.487831624484803
457,2,312659,-0.0450862405925616,0.157743508965827,0.775183681427455
460,2,318265,-0.19478360148803,0.159475345635413,0.222748713147736
461,2,318379,-0.201189724605289,0.159927364621528,0.209220765419422
462,2,321266,-0.151814098121106,0.159007424522452,0.340351892857381
463,2,322957,-0.231477668734738,0.157309787183622,0.142053169507733
464,2,325221,-0.192228382582966,0.158327478447184,0.225513954245674
465,2,332691,-0.192185959487802,0.159947013266012,0.23033949198035
466,2,333006,-0.201322004464638,0.159599701756606,0.207991072817465
468,2,335046,-0.151760009716623,0.158149976724659,0.337915614570186
469,2,335049,-0.166357525338644,0.158782845002979,0.295491520871784
470,2,335995,-0.237782825606947,0.157623775282029,0.132309133786028
471,2,336060,-0.256914893959404,0.157324967782371,0.103356289999712
472,2,338292,-0.260762226975563,0.157297055941956,0.0982523989130518
473,2,339568,-0.270509666419458,0.157489258947211,0.0867395064586682
474,2,340466,-0.304969706114431,0.15868727402493,0.0554321076852649
478,2,348480,-0.162790078698437,0.15767276860329,0.302565726601289
479,2,350086,-0.211492560550921,0.157516405159708,0.180241577645382
480,2,351083,-0.154979616239783,0.159746175637841,0.332630176077249
481,2,351335,-0.1482130187641,0.15796414454701,0.34874719293575
482,2,351417,-0.148541928038626,0.157938275018768,0.347601102557122
483,2,351450,-0.223679379430691,0.157862741154419,0.157387310041909
484,2,352302,-0.179294861367559,0.15927578936233,0.26106230727986
485,2,352469,-0.194978201488818,0.157606653181606,0.216865207200954
486,2,352562,-0.186696235466688,0.158281870931405,0.238986498844696
487,2,352944,-0.176979575102504,0.157855233470364,0.262985648084034
490,2,355266,-0.222915721460722,0.157690316978014,0.158351888859085
491,2,358277,-0.229855429039825,0.157687129091396,0.145821209870644
492,2,358926,-0.224159443200504,0.157943744930769,0.156712628957676
493,2,358948,-0.237763999269943,0.157937721397193,0.133108108806341
