SNP,Chr,Pos,Effect,SE,ERG27_ACF2_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
8,1,27243,-0.0625218453408767,0.163077908835876,0.701664103236021
9,1,27272,0.0170955012965812,0.160659710563809,0.915318977721536
16,1,27843,-0.0419334582754013,0.156845081130462,0.789351281332665
17,1,27848,-0.0419334582754013,0.156845081130462,0.789351281332665
18,1,28495,-0.0550646471976961,0.156836118533757,0.725725235609706
19,1,28975,-0.0612220909199351,0.155780881206655,0.694555736699143
26,1,31435,-0.10113284007587,0.155308878578276,0.515358931258235
29,1,36146,-0.223815626741654,0.154141178503005,0.147385051517981
31,1,37409,-0.162660761354621,0.155195422561919,0.295308308800437
32,1,37478,-0.158430997580017,0.155341634017434,0.308480258730029
33,1,39144,-0.0844303587686168,0.154795213614229,0.585800482532706
34,1,41499,-0.131274458500483,0.154272738754573,0.395388106431864
37,1,51248,-0.227582577977893,0.154614449097136,0.141929105156033
38,1,51462,-0.235683947156253,0.154791054243268,0.128755574076377
39,1,52124,-0.233813831306078,0.154588108122776,0.131302563927191
40,1,52667,-0.241178729291699,0.154306644579563,0.118952506327676
42,1,59265,-0.10498891697725,0.154660630084107,0.497687761287742
43,1,60165,-0.0403529422975568,0.154629682672642,0.794271639835709
44,1,62308,-0.134775134232593,0.154307877626674,0.383029554257436
45,1,62869,-0.127563866462718,0.154305821683908,0.408968337580966
49,1,66841,-0.0833474902770562,0.154464225624784,0.589819389251886
50,1,66948,-0.113335962312403,0.155359204706,0.466174044415709
51,1,68621,-0.350795541730939,0.153926844702744,0.0232650678992349
52,1,69417,-0.215203746375719,0.154219824812182,0.163761884589764
56,1,74327,-0.0896974281252997,0.155421516025432,0.564223820524092
57,1,74572,-0.0758311303703232,0.155028315821451,0.625043717119952
58,1,75211,-0.0735247023284086,0.154748674357637,0.634992921000574
59,1,76030,-0.0677072629886114,0.154756194441352,0.662009638740932
60,1,80108,-0.077443500792586,0.154706645386602,0.616976654689132
61,1,81262,-0.187464486517201,0.154380941864153,0.225445618765255
62,1,81999,-0.194973522373198,0.154733249119978,0.2084792830603
63,1,82431,-0.186614629428563,0.15549805939235,0.230901778112391
64,1,83284,-0.0631792675521623,0.154644559840458,0.683121292728257
65,1,83613,-0.0494384719379097,0.154641685410922,0.749387211559319
66,1,84112,-0.0870164497139375,0.154611763968676,0.573924159871227
68,1,84858,-0.0653553966461762,0.155078665665333,0.673694818583295
69,1,85751,-0.116149358565222,0.155632515727149,0.455979780988165
70,1,87445,-0.15600066804042,0.155863501441922,0.317570391983197
71,1,87467,-0.176498244660317,0.156620138774599,0.260542093290094
72,1,89070,-0.107777874924152,0.155814054391625,0.489575217081306
73,1,89616,-0.110228292032653,0.154969831363304,0.477375084962522
74,1,89679,-0.0986717724400588,0.155011544817094,0.524834015121279
75,1,89880,-0.101900991861887,0.155044949297546,0.511458008703558
76,1,91472,-0.0757199595762834,0.156239381538786,0.628231832809867
77,1,93789,-0.0773492799357328,0.154626319998568,0.617222308681594
78,1,94351,-0.189487566469925,0.154759934076152,0.221619073400983
79,1,99148,-0.0984760879655302,0.154592288968606,0.52453436173129
82,1,106800,-0.100481460915277,0.154797404861979,0.516685545297345
83,1,107970,-0.0761142454500456,0.15437773393898,0.622291580486924
84,1,109000,-0.0853491367239952,0.154636329355434,0.581342424162922
85,1,112549,-0.146336167634636,0.154331502500589,0.343679482190873
86,1,112742,-0.160942303713591,0.154893269841133,0.299491299616765
87,1,113050,-0.174259834800585,0.154591001083916,0.260410283257782
88,1,113135,-0.183823775405034,0.154164368188321,0.233909982712677
89,1,114076,-0.10864472435841,0.154366252679853,0.48201423699762
90,1,114628,-0.0373097008012452,0.154852583814391,0.809743903560655
91,1,116283,-0.0638594930664748,0.15568956434733,0.681928636460805
93,1,127853,-0.0236157490517711,0.155431633238737,0.879323763288329
94,1,128302,-0.0206577451408543,0.15483575557458,0.893939508636239
95,1,128704,-0.0399055833059861,0.154979237229773,0.796950668776788
96,1,128911,0.0310681318539423,0.155002124771434,0.841254397970094
97,1,130267,0.141555516248187,0.154754172748715,0.360967168853708
98,1,130271,0.131149584344715,0.15496422102437,0.397946649266005
99,1,130613,0.193136128672026,0.156233142819953,0.217204449191642
100,1,132012,-0.105371672469681,0.156137929389747,0.500204732171106
101,1,133231,-0.158557206670657,0.154900238179531,0.306721160700969
102,1,137074,-0.0180348197045249,0.154906354456835,0.907382709532607
103,1,137304,-0.115227648558343,0.154841763684781,0.45727240381334
104,1,139686,-0.0396836615492349,0.155152442045164,0.798275814521732
105,1,149562,-0.11606486432537,0.155398067953038,0.455628680985806
106,1,150447,-0.0570040302758678,0.157216610070057,0.71713358845209
108,1,154084,-0.0766993904701088,0.157678854654323,0.626965678348132
110,1,157269,-0.154209415434587,0.154651332640012,0.319378374101821
111,1,160054,-0.0396985785730642,0.156326084423425,0.799684165172521
112,1,166222,-0.0603149589000747,0.155150821611929,0.697695097480651
113,1,166416,-0.0423880771720971,0.154852548336895,0.784450780962775
114,1,167326,-0.0258291301676547,0.155742964458143,0.868374186198788
115,1,168836,0.0404225422537782,0.154996013493704,0.794400898329294
116,1,171200,0.0100710144587344,0.155242159292501,0.948311892003114
117,1,171431,-0.0973328592367826,0.156126351358424,0.533408761760204
118,1,173339,-0.0131612049506418,0.154995883242146,0.932378491048792
119,1,173845,-0.0435307441539194,0.154851650315797,0.778788766221514
120,1,175121,-0.103449730179285,0.154463815223617,0.503464958122912
121,1,175281,-0.0976626378008502,0.154605936058862,0.527999949955436
122,1,175315,-0.105732200316075,0.15454216991188,0.494320459946286
123,1,175523,-0.0731398786710378,0.155472077622375,0.638333084659111
124,1,175541,-0.101984459063961,0.15479095036405,0.510419786146233
125,1,175653,-0.129512893077787,0.155223219523791,0.404639349978825
128,1,175856,-0.101600514471664,0.157848675594819,0.52021537269855
129,1,175876,-0.0829007827909081,0.155458200797475,0.594184103954515
130,1,175989,-0.063769307940062,0.155927597000998,0.682811573327374
131,1,176001,-0.0735965632831338,0.15672827014703,0.63894457672918
133,1,177692,-0.128600231561846,0.154493047634076,0.405745185261788
134,1,178191,-0.128713655955346,0.154646479868819,0.405797267425351
135,1,178224,-0.128600231561846,0.154493047634076,0.405745185261788
136,1,178960,-0.12160860035146,0.155745282525429,0.435433296273275
140,1,183802,-0.245879351439944,0.15410940765219,0.111498524742308
141,1,183954,-0.200660329280268,0.155423556630177,0.197529512676206
142,1,184450,-0.172113573992981,0.154154083567805,0.264966070423241
144,1,184718,-0.192458425282477,0.154965249182685,0.215081099764272
145,1,185296,-0.122946014871099,0.154506087055886,0.426720409727817
146,1,185438,-0.137575008920676,0.154478454088144,0.373762535500324
147,1,185469,-0.136951579672925,0.154703465153834,0.376623242114737
148,1,185503,-0.174768857551847,0.154194198318889,0.257801477089379
149,1,185705,-0.179955457694243,0.155907055094809,0.249179200359487
150,1,185749,-0.179855613054694,0.155907381478426,0.249442415409533
151,1,185806,-0.205924557316191,0.156025073110272,0.187751361381201
152,1,185879,-0.170475445771944,0.156903216011367,0.277998910299631
153,1,185916,-0.108746211736371,0.156987207614051,0.488948600896581
154,1,185941,-0.142402106641743,0.15759604248293,0.366829391423558
155,1,185954,-0.125799616627642,0.158097253302731,0.426735163811458
156,1,186055,-0.157131039744286,0.154855173864976,0.310945380360379
157,1,186896,-0.151052582530021,0.157418174647401,0.337932201231332
161,1,190132,0.250176809536595,0.154705583936443,0.106746561173595
162,1,190148,0.271362960980851,0.154651420888033,0.0801825089925162
163,1,190165,0.239104802255838,0.155999709146512,0.126239091364096
164,1,190169,0.284898029155327,0.155585577855802,0.0679232748361117
165,1,190933,0.00555557311064148,0.155054799783711,0.97143837169349
166,1,192149,0.148260739290169,0.15612346633367,0.342946036456275
168,1,192303,0.216602364992448,0.186003291911031,0.245004499600331
171,1,192795,0.130006925704568,0.154606777809198,0.400980122945781
173,1,194187,0.111788777294776,0.154775440879612,0.470610183220821
174,1,194867,-0.0714312588074854,0.154758777391354,0.644677483049831
190,2,8314,0.126686176289957,0.157282102659306,0.421090142319965
194,2,8498,0.0795030478859088,0.157139051173114,0.613214049586449
195,2,8651,0.0793631140388201,0.157286487792951,0.614170920650739
197,2,9812,0.110707387807621,0.158168380956981,0.484429685207768
198,2,9932,0.0761366526161815,0.157602188612394,0.629328560222031
199,2,10135,0.0923518228914856,0.15697357856534,0.556688925223208
200,2,11616,0.114629751725194,0.156765143788132,0.465130100353329
201,2,12133,0.129675659503857,0.15735621333857,0.410444953937079
202,2,12194,0.101215905005401,0.158024772373459,0.522258866642101
203,2,12359,0.110629909034513,0.157544279598361,0.483008038836384
204,2,13061,0.0908956364771969,0.157568423527931,0.564398644522834
205,2,14298,0.100697576788402,0.158049140690343,0.524454272590931
206,2,15222,0.0880451837639589,0.15961330461478,0.581560778393955
207,2,17986,0.122745973610322,0.156747735337329,0.434105334070775
208,2,19770,0.115846853145736,0.157848125831302,0.463488695303288
209,2,19836,0.089604707009225,0.157462305388301,0.569680721201017
210,2,19851,0.092800101045031,0.157918526837752,0.55714602025655
211,2,21595,0.0985929762535186,0.157255667592279,0.531090883914003
212,2,22385,0.0731633914768153,0.157443931452258,0.642436453655163
213,2,23441,0.0384543716155676,0.159008557543822,0.809045828429366
214,2,24209,0.0245667586538083,0.157706906642077,0.876299591506388
215,2,24341,0.0624571599482326,0.158050410390147,0.692954345384011
216,2,26815,0.0584511676980264,0.157865273948596,0.711410967617219
217,2,28209,0.0265277818499047,0.15794274490279,0.866712334444914
221,2,41245,0.0229789754921572,0.157338444711789,0.8839668084076
222,2,43214,-0.0841188252150649,0.159831474555817,0.599012375468125
223,2,47104,0.0198115913853202,0.155433138719913,0.898648481519391
224,2,50915,0.0111910243881941,0.156962793434718,0.943201514764811
225,2,55834,-0.0266527123118021,0.156232181118433,0.864638540193851
226,2,56422,0.0340009247492599,0.156507482557762,0.828140653813423
227,2,57715,0.010322393648759,0.156001026235681,0.947280930797428
228,2,59046,0.0201646224591264,0.156787488779584,0.897738569034619
229,2,59191,0.00113222935890811,0.15589341896497,0.99420924368865
230,2,59383,0.0591781850498061,0.155906512372776,0.704489305023859
231,2,59477,0.000779350958397595,0.158284617179745,0.996074227831692
233,2,60471,-0.0206007302583627,0.156144500830389,0.895111855376566
234,2,60478,-0.0124640630103285,0.156325127204645,0.936495853566297
235,2,60786,-0.0127317728737306,0.156068020693794,0.935028245619325
236,2,61035,0.00292872258937349,0.156058158216545,0.985037688798701
237,2,61071,0.0231200503783602,0.15534542000501,0.881772806074073
238,2,61675,-0.00432341388072177,0.155797364950476,0.977877036770401
240,2,62939,0.00531150665102964,0.155527975540468,0.972775679748275
241,2,63527,0.0332375315524595,0.156102011908729,0.831510814598082
242,2,63857,0.02258571038855,0.156143723199925,0.885072189299893
243,2,65527,-0.0843191038388501,0.155568833750086,0.588156941798875
247,2,67976,-0.0377531695888788,0.157862418228948,0.811126232201586
250,2,72389,0.13708907822617,0.156731863312722,0.382346735894495
251,2,72392,0.0266235390247624,0.157962151336783,0.866252028969544
252,2,73646,0.0995546698085807,0.154639091296312,0.520131467565353
253,2,74564,0.108396105348021,0.154318223964248,0.482880603084762
254,2,74739,0.203160804704103,0.154555998832305,0.18953806301216
257,2,80873,0.290764798203802,0.154530438542335,0.0607127019673427
258,2,81501,0.274762133389724,0.154587377812145,0.0763649431359219
259,2,83526,0.268472393549276,0.15437677582369,0.0828937818116657
260,2,83845,0.293428965836979,0.154396153343103,0.0581827574362192
263,2,84447,0.291748763383154,0.156396361364156,0.0629484636409283
264,2,87391,0.331498900799298,0.153488003002358,0.0314632481107892
265,2,87562,0.362173461826019,0.153685566293673,0.0189894931719363
266,2,87849,0.33101167330924,0.153869755079016,0.0321349183469241
267,2,87878,0.326791574108251,0.154565044581137,0.0351932935373942
269,2,89785,0.277599244989918,0.15485467778164,0.0738860401904274
272,2,93721,0.228399860398363,0.154611035043886,0.140498993291855
273,2,93952,0.212941132036535,0.154228721818627,0.168249689648254
274,2,95085,0.294741152570971,0.154063801288302,0.0565426064489808
276,2,107124,0.375577252158587,0.153642507949274,0.014994337718947
277,2,111645,0.4219849228839,0.153401183346101,0.00625034033477919
278,2,111916,0.395266061697835,0.153971520241216,0.0106655663141774
279,2,111931,0.406637132727343,0.154127574215447,0.00870082930812066
280,2,111999,0.423170084693193,0.153436566541256,0.00611922096433283
281,2,114528,0.305911236053313,0.155121105462242,0.0493807502481618
282,2,116024,0.410830378211038,0.154807473367796,0.00831870509017735
286,2,120090,0.238402925053465,0.155208841831532,0.125430791123036
287,2,120291,0.260517871422492,0.156895983349949,0.097711992097827
288,2,120726,0.238029283281186,0.156084170979233,0.128153023998399
289,2,121716,0.30669478379062,0.155565542574128,0.0494492680534448
290,2,123100,0.199939209198102,0.156273492568788,0.201589999723153
291,2,124677,0.178868901735157,0.156129647888191,0.252718800521629
293,2,127887,0.184339019195971,0.157186171222076,0.24168956155613
294,2,128935,0.196363855475615,0.156995701864431,0.211850640018663
295,2,129053,0.233644655621428,0.157331452060469,0.138423722767969
296,2,130040,0.25499903026597,0.158204312449289,0.107891834850771
297,2,130976,0.125220368470503,0.157350995740794,0.426681453734523
298,2,132199,0.224942544709891,0.157768407151437,0.154816441121457
299,2,133355,0.174315708803468,0.15902191050952,0.273749832371809
300,2,133435,0.165996988541519,0.15939187396879,0.298384368426288
302,2,135183,0.151518052223274,0.159521250618406,0.342848525008494
303,2,135402,0.194284168371506,0.159365705978659,0.223616825747469
304,2,135898,0.263539288173163,0.159933871696366,0.100283158206396
305,2,135912,0.263517551115182,0.160053015535363,0.100563325706112
306,2,135925,0.258995666639033,0.159343410457669,0.104971267854612
307,2,136002,0.187522130600723,0.159506944545854,0.240532598524051
