SNP,Chr,Pos,Effect,SE,FMP45_HNM1_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
8,1,27243,0.0238193032530511,0.103127460434591,0.817472266606785
9,1,27272,0.0009034030521754,0.10158638381516,0.992909566308581
16,1,27843,-0.0233233088848757,0.0991750560104547,0.814210720573483
17,1,27848,-0.0233233088848757,0.0991750560104547,0.814210720573483
18,1,28495,0.0452342716957796,0.0991552060407598,0.648529119609874
19,1,28975,0.02938314918876,0.0985090263180383,0.765665914527192
26,1,31435,-0.0617617250996174,0.0982054077395707,0.52981897692673
29,1,36146,0.0151071353767201,0.097750430523448,0.877265975986025
31,1,37409,0.0150949657745243,0.0982789942791602,0.878018420431826
32,1,37478,0.0191231050605809,0.0983614996424917,0.845961555915777
33,1,39144,0.0463906381323676,0.0978867569670636,0.635848878054332
34,1,41499,0.0881169109441753,0.0975335944263656,0.36690220989761
37,1,51248,0.0193961993698644,0.098056484168848,0.843310401601614
38,1,51462,0.023627085465108,0.0981868384260081,0.809978537960504
39,1,52124,0.0409853724726723,0.0980376519665643,0.676159295403204
40,1,52667,0.0449897536542534,0.0978754733989011,0.646040947104208
42,1,59265,-0.0352015769734195,0.0978374322381566,0.719214388403189
43,1,60165,-0.0250210655463994,0.0977723548957175,0.798168269864947
44,1,62308,-0.11916185904915,0.097467751763521,0.222305039440539
45,1,62869,-0.0784633538830046,0.0975722870522127,0.421848018966832
49,1,66841,-0.129016120491077,0.0974660481389611,0.186458221214699
50,1,66948,-0.14626429034625,0.0979985660246088,0.136457467695279
51,1,68621,-0.165234648722058,0.0976457272116619,0.0914930989256093
52,1,69417,-0.15642428617222,0.0974263356531499,0.10926376386364
56,1,74327,0.0589375991758254,0.0982689634232588,0.549052288423855
57,1,74572,0.065435128850203,0.0979953933225104,0.504737934690746
58,1,75211,0.0706539811331816,0.0978062456024027,0.470534734411783
59,1,76030,0.0389495184404645,0.0978565564743726,0.690851140258175
60,1,80108,0.0275349057557891,0.0978443953251936,0.778556805721219
61,1,81262,-0.0720899765536888,0.0977430941287175,0.461280669876592
62,1,81999,-0.077367964097165,0.0979707598586192,0.430230406850824
63,1,82431,-0.0107869348429304,0.0985197667777061,0.912876023240711
64,1,83284,-0.0536881542689074,0.0977627614448438,0.583237556536884
65,1,83613,-0.0890220354496323,0.0976788859482848,0.36272007651018
66,1,84112,-0.0618573715249687,0.0977490846035556,0.527262270631716
68,1,84858,-0.0651808798061409,0.0980191740744034,0.506496904300613
69,1,85751,-0.0309627102294708,0.0984698961373753,0.753373903767162
70,1,87445,-0.0588919329920881,0.0986420837961264,0.550872450046244
71,1,87467,-0.0405761046456283,0.0991850202232338,0.682717973920174
72,1,89070,-0.0242712502402285,0.098579150302829,0.805662167770973
73,1,89616,-0.094913581825981,0.0979270476102667,0.33309532635897
74,1,89679,-0.0673839466297319,0.0980040774980769,0.492179715136076
75,1,89880,-0.0851059176187937,0.0979898873854063,0.385701265440718
76,1,91472,-0.0689355877169966,0.0987545268611309,0.485605544435262
77,1,93789,-0.031893081481911,0.0977897822755837,0.744512299039299
78,1,94351,-0.0616764348534913,0.0980069573589921,0.529555337024526
79,1,99148,-0.0335291630071703,0.0977882319045602,0.731896410377953
82,1,106800,-0.0877517972508616,0.0978250091948649,0.370315194758136
83,1,107970,-0.0896336949397772,0.0975296789499352,0.358702102896694
84,1,109000,-0.0291655006170255,0.0978060582115097,0.765728038064717
85,1,112549,0.00465742300583978,0.0977073309249436,0.962008528256251
86,1,112742,-0.00792885456821163,0.0980874066052043,0.935619314809421
87,1,113050,-0.0196579584430649,0.0979177119765065,0.841001872521095
88,1,113135,-0.0358274424031129,0.0976552697377594,0.713930817904021
89,1,114076,-0.0966238968504048,0.0975384021264765,0.322547674831284
90,1,114628,-0.0740608668236741,0.0978416105596534,0.449586823785594
91,1,116283,-0.0480438876077566,0.0984324007748744,0.625789001930538
93,1,127853,-0.138670038849807,0.0980047552073953,0.157970025893325
94,1,128302,-0.145318479183897,0.0975987673637305,0.137396621702752
95,1,128704,-0.188991744827977,0.0974846189205227,0.0533367800718948
96,1,128911,-0.144959736202351,0.0977089196147441,0.138810663071936
97,1,130267,-0.177491572976975,0.0975100573160318,0.0695693559902807
98,1,130271,-0.176074075352774,0.0976341457158174,0.0721769003735131
99,1,130613,-0.0910777472426781,0.0988807036952183,0.357633968393851
100,1,132012,-0.278880522665378,0.0976678355556707,0.00455243709182829
101,1,133231,-0.284850957199097,0.0969095396656595,0.00350555139209332
102,1,137074,-0.302535214179598,0.0966161737752164,0.00188555395170539
103,1,137304,-0.310066713298395,0.096583048900479,0.001447324629646
104,1,139686,-0.387038491683282,0.0959246127132882,6.70231753459942e-05
105,1,149562,-0.299829858149538,0.0970319125133369,0.00216037970114147
106,1,150447,-0.299664579168188,0.0981385942269767,0.00243373289964591
108,1,154084,-0.306151614408057,0.0983932292748439,0.00201301862880046
110,1,157269,-0.306073567589064,0.0965587266157761,0.00165871492847088
111,1,160054,-0.266650515618559,0.0978295514520423,0.00673708711694439
112,1,166222,-0.272123218655608,0.0970476675390938,0.00532613321686796
113,1,166416,-0.282067538661228,0.0967656171446573,0.00378443283191378
114,1,167326,-0.273712541724593,0.0973962437499582,0.0052255191019239
115,1,168836,-0.157387915246494,0.0976544321880729,0.107924799797698
116,1,171200,-0.137996884702632,0.097884670797362,0.15948196426132
117,1,171431,-0.133428109306836,0.0985170312540447,0.17648595329625
118,1,173339,-0.178654287673431,0.0975421590722959,0.0678596059490989
119,1,173845,-0.170647094610475,0.0975011738276966,0.0809516552317544
120,1,175121,-0.150500036435691,0.097400313727965,0.12320115729638
121,1,175281,-0.135445153950628,0.0975461910621581,0.165853297033395
122,1,175315,-0.140642531537698,0.0974944716358201,0.150028527133829
123,1,175523,-0.143536129242545,0.098038237838383,0.144061175793551
124,1,175541,-0.1384325614915,0.0976565642183171,0.157205738397599
125,1,175653,-0.147781253742175,0.0979286439557976,0.132175204519179
128,1,175856,-0.151939400518138,0.0995379380361148,0.127794009070027
129,1,175876,-0.141485639136885,0.0980466812276011,0.149894948997028
130,1,175989,-0.142495386935963,0.0983239416082732,0.148157211814838
131,1,176001,-0.146925524292978,0.0988209404195963,0.13796413670674
133,1,177692,-0.175144343359717,0.0973360537290438,0.0728128149224084
134,1,178191,-0.177972034686094,0.0974190695211293,0.068563512317462
135,1,178224,-0.175144343359717,0.0973360537290438,0.0728128149224084
136,1,178960,-0.159736849582314,0.0981950185668008,0.104686595511771
140,1,183802,-0.0466840259109583,0.097762165654852,0.633282782075471
141,1,183954,-0.0557797677987421,0.0984609541446209,0.571402635655773
142,1,184450,-0.0234722524897088,0.0976352333233045,0.810153838660404
144,1,184718,-0.0368311718389322,0.0981784392083819,0.707777768040755
145,1,185296,-0.0269615215469181,0.0977708935796535,0.782892039727868
146,1,185438,-0.0263350875050158,0.0977759944587119,0.787824622185897
147,1,185469,-0.029276101568222,0.0979147679578024,0.765119218011853
148,1,185503,-0.0257958791323016,0.097664235627605,0.791835265131373
149,1,185705,-0.0223055338316073,0.0987583912957314,0.821441307898777
150,1,185749,-0.0540575811342279,0.0987236094083424,0.584336746499948
151,1,185806,-0.0330271352261381,0.0988817822630934,0.738573162719639
152,1,185879,-0.0328907554642887,0.0993598697984321,0.740820836750103
153,1,185916,-0.0366155106568996,0.0993109733525653,0.712575713410418
154,1,185941,-0.0202700479660907,0.0997569557051353,0.839100217673725
155,1,185954,-0.0346439938404504,0.100037147861719,0.729315108510614
156,1,186055,-0.0227195615507965,0.0980498060735027,0.816894032222196
157,1,186896,-0.0555615710127418,0.0996209956488355,0.577382602513001
161,1,190132,0.0180894059300007,0.0981769265554061,0.853920682729445
162,1,190148,0.0187510314447062,0.0982061874681578,0.848686020967285
163,1,190165,0.0163848863559943,0.0989620946465598,0.868592266115454
164,1,190169,0.0271315827042949,0.098831975361368,0.783843843728273
165,1,190933,0.0205562619803535,0.098034867017095,0.834035921626095
166,1,192149,-0.0580809549809382,0.0987941714935489,0.556976257318331
168,1,192303,0.0857762519970375,0.117746666685098,0.466801957722594
171,1,192795,-0.0306299331807584,0.0978417892300264,0.754423195859391
173,1,194187,-0.0184986276297906,0.0979314919871668,0.850284798389164
174,1,194867,-0.0153193331428146,0.097879747294462,0.875719109091577
190,2,8314,0.103630266288256,0.0993875262815553,0.297805972011076
194,2,8498,0.128145359335153,0.0991603913137163,0.197097239496351
195,2,8651,0.125790125656555,0.0992622092212913,0.205900956579229
197,2,9812,0.145770517495059,0.0997776845482478,0.144917820376141
198,2,9932,0.148534258487326,0.0993704551856592,0.135872367030097
199,2,10135,0.149675854766022,0.0989826172575445,0.131392238773644
200,2,11616,0.159663862507772,0.0988326046966456,0.107096291972855
201,2,12133,0.155208869278715,0.0992484290048623,0.118750664529308
202,2,12194,0.148973113766457,0.0996618280409254,0.135863660147503
203,2,12359,0.168135595009717,0.0992819387540929,0.0912393672359716
204,2,13061,0.161241904388207,0.0993069645905798,0.105338501425047
205,2,14298,0.166438848770626,0.0995983675559362,0.0955881442858708
206,2,15222,0.162930270880027,0.100593514411642,0.106191955033342
207,2,17986,0.141365967785027,0.0989115147570229,0.153826350203182
208,2,19770,0.145207125215332,0.0995836699255364,0.145690533563906
209,2,19836,0.160243388187366,0.0992428998233709,0.10727812193113
210,2,19851,0.159973074020769,0.0995368433479885,0.108910157198931
211,2,21595,0.0969025097012433,0.0993539639048291,0.330066438931794
212,2,22385,0.0553628820550651,0.0995382748813499,0.578428626226007
213,2,23441,0.0356723980047954,0.10053114677328,0.722921911633839
214,2,24209,0.0615011042568469,0.0996674030253977,0.537590718593813
215,2,24341,0.0709383674245092,0.0998856793523084,0.478051764482795
216,2,26815,0.0624034713663078,0.0997819673154404,0.532113778723931
217,2,28209,0.0338197377634769,0.0998546021618217,0.735044774922734
221,2,41245,-0.0913990785124354,0.0993687367904619,0.358306892010144
222,2,43214,-0.0750967973176563,0.101021675077557,0.457750277302752
223,2,47104,-0.163909135023523,0.0978943204604237,0.0949479756008125
224,2,50915,-0.111872105936785,0.0990691525635424,0.259566558755651
225,2,55834,-0.119536013421547,0.0985842364455395,0.226121711452589
226,2,56422,-0.12013328679328,0.0987591657926046,0.224635146541739
227,2,57715,-0.111990179316729,0.0984594418802404,0.256132336138712
228,2,59046,-0.064223223398494,0.0990797441947822,0.51727874094817
229,2,59191,-0.0614331195298159,0.0985168117919314,0.533306125374119
230,2,59383,-0.0586797137705408,0.0985499679713146,0.551936888822859
231,2,59477,-0.0689173606700637,0.100015761736515,0.491235020139358
233,2,60471,-0.0605646034839433,0.0986796065884336,0.539775872185791
234,2,60478,-0.0574407430037847,0.0987976172314245,0.561343257183554
235,2,60786,-0.0856065992117648,0.0985771361728533,0.385753120560762
236,2,61035,-0.0628541314267611,0.0986185386005507,0.524312639122461
237,2,61071,-0.055264948371013,0.0981835827055291,0.573878255661054
238,2,61675,-0.0789442558889082,0.0984207731772383,0.42302915636342
240,2,62939,-0.0908826577239725,0.0982211051565439,0.355449035569166
241,2,63527,-0.073519895595541,0.0986316894628968,0.456526981231794
242,2,63857,-0.0900967421859504,0.0986157206561625,0.361543078528123
243,2,65527,-0.0779214724593118,0.0983193047328198,0.428581199005952
247,2,67976,-0.0919431614940034,0.0997041086686072,0.357074848004599
250,2,72389,0.00351589030998034,0.0992083529670621,0.971749352466204
251,2,72392,0.128438032177119,0.0996489171829454,0.19827497384665
252,2,73646,0.0420501718828482,0.0978097235578253,0.667517528674505
253,2,74564,0.00709119854513206,0.097642496336085,0.942146378411919
254,2,74739,0.0364295132338182,0.0979450933625619,0.710162096881461
257,2,80873,0.118532370904838,0.097995139266788,0.227251841030227
258,2,81501,0.143890945518082,0.0978824939696445,0.14244228835496
259,2,83526,0.155623464975906,0.0976787775701805,0.112006557853015
260,2,83845,0.144596901339321,0.0978202223473018,0.140248550044839
263,2,84447,0.199662262815005,0.0988054464840811,0.044059018538222
264,2,87391,0.146668384280387,0.0973768227463714,0.132911687389543
265,2,87562,0.148886881261212,0.0976153145369926,0.12809440530337
266,2,87849,0.139883949238315,0.0976437286040388,0.152858470323038
267,2,87878,0.128583297409482,0.098109561081725,0.190841864962044
269,2,89785,0.119532263942358,0.0981529622008701,0.224107232785471
272,2,93721,0.115565920377173,0.0978688184203367,0.238467362814966
273,2,93952,0.103539424328822,0.0976260081379139,0.289609488476715
274,2,95085,0.130052149077713,0.0976729235436841,0.183881533024038
276,2,107124,0.0930557717588679,0.0978413247252876,0.342210115285112
277,2,111645,0.0284283518381245,0.0980176630042743,0.771961324747856
278,2,111916,0.0279149346718371,0.098249176076706,0.776482050955937
279,2,111931,0.0355649122429448,0.0983924527832162,0.717972030389364
280,2,111999,0.0299314050682069,0.0980443206096757,0.760329459963668
281,2,114528,0.0370201079917227,0.0986018557595307,0.707551014472908
282,2,116024,0.0455897276528024,0.0988262531220224,0.644858957737503
286,2,120090,-0.0851998811442793,0.0983611334824007,0.386971806480755
287,2,120291,-0.0822102208635036,0.099495465975493,0.409208479161335
288,2,120726,-0.0469521709257121,0.0989846899582291,0.635552387178676
289,2,121716,-0.0508805862845692,0.0988666926097777,0.607127862347362
290,2,123100,-0.0844212702107848,0.0989382276510984,0.394086805215967
291,2,124677,-0.0568738960859108,0.0988574399266792,0.565446664671301
293,2,127887,-0.0157187584163655,0.0995783665380998,0.874662776014646
294,2,128935,-0.0243859818519723,0.0994792759738746,0.806493339937146
295,2,129053,-0.000532091344336516,0.0997905793127405,0.995748647904902
296,2,130040,0.0103632508102922,0.100398141771086,0.917845759829722
297,2,130976,-0.0243038400393933,0.0995734789942214,0.807311085527226
298,2,132199,-0.0672354260918587,0.0999794020620804,0.501709983669505
299,2,133355,-0.0866070326942537,0.100614637165484,0.389943681598074
300,2,133435,-0.109459029765545,0.100769555683916,0.278117931396493
302,2,135183,-0.133843316506077,0.10074217403607,0.184847152826776
303,2,135402,-0.118839959950761,0.100780176613479,0.23911280013026
304,2,135898,-0.0695932816907497,0.101446400618734,0.493156886360335
305,2,135912,-0.073803832630171,0.101513008879546,0.467684442109531
306,2,135925,-0.0717824522957754,0.101056596804933,0.47797514165465
307,2,136002,-0.0926888081314333,0.100932632843503,0.359076559677025
308,2,136173,-0.0853752976911067,0.101666560953105,0.401612515100284
310,2,138318,-0.0405884921990323,0.104432462655385,0.697763607547241
311,2,138695,-0.0194015529951139,0.102659318083798,0.850209505275284
312,2,138818,-0.0351464857002918,0.102459164999411,0.731780678178949
313,2,139728,-0.0611065560120663,0.102240807226595,0.550441447865195
314,2,140174,-0.0288176269286748,0.102281024790425,0.778300699051205
315,2,140863,-0.0446334954612145,0.102223548720394,0.662649289194129
316,2,141152,-0.0285608871547856,0.102527909436246,0.780740287212947
317,2,141292,-0.0256443244775086,0.101792755561733,0.801244243111953
318,2,141545,-0.0746352126185207,0.102220652416904,0.465789917064479
322,2,146723,-0.01458129961844,0.102110348966365,0.886530060441012
323,2,147946,-0.037817791050097,0.103029030329364,0.713794529039182
326,2,151397,-0.0280021440376144,0.103295559853038,0.786482118331568
327,2,153035,0.0206089498918756,0.102175826961042,0.840266789557686
328,2,153228,0.0395053810010126,0.102905850874726,0.701284955346109
329,2,153455,0.0307888030173692,0.10369124417772,0.766696344027803
331,2,153815,0.0227148334126913,0.103299236857241,0.826081184452969
332,2,154160,0.0262509584328395,0.102214336613067,0.797465293386894
333,2,154235,0.0420490937566194,0.103220408457042,0.683981787806431
335,2,159870,0.0465207204196862,0.10060656776641,0.644077645531841
336,2,161229,0.0738661434276597,0.102106053373737,0.469897472728309
339,2,162696,0.124576566073764,0.101525762300112,0.220623822241016
340,2,163284,0.128663307432484,0.100159995411102,0.199782193517916
341,2,164166,0.0935837174080276,0.101203483600353,0.355749267524903
342,2,165270,0.156471628341494,0.100128115651101,0.11901585064862
343,2,165675,0.12790581848739,0.101907198091094,0.210265265540449
346,2,168062,0.239167485812647,0.100412909591984,0.0177556208489394
347,2,168518,0.239659724463152,0.0998253567835092,0.01687659510387
348,2,168980,0.232712378961373,0.0998237671993414,0.0203034977494287
349,2,169651,0.237824024026979,0.0998377929861935,0.0177430952402218
352,2,170725,0.208904688306044,0.100201154596626,0.0378008491461897
353,2,171254,0.162131409001566,0.100609925842237,0.107967719499079
354,2,172242,0.171794355363646,0.0993658604333731,0.0847000137203733
355,2,173254,0.132520870646344,0.0987694951887749,0.180549693862263
356,2,173340,0.131345043885668,0.0987619311581237,0.184404703561224
357,2,173385,0.129277506839953,0.0988610622740326,0.1918367362067
358,2,173973,0.158056141139441,0.0984782984669353,0.109391440849921
360,2,177341,0.150132483305806,0.0981755412111988,0.127104271388565
361,2,180314,0.0995118235977404,0.0983907923648885,0.312520793883451
362,2,180339,0.110976650514611,0.0986054275159031,0.261157974850256
363,2,182758,0.0536823252402722,0.0983864406534361,0.585666787659498
364,2,183619,0.0558177485672149,0.0987708455894041,0.572348582556771
367,2,187176,-0.00391380166143063,0.099353272800511,0.968599504982495
368,2,191066,0.00826592929535902,0.100095239404933,0.934231798599672
371,2,191599,-0.0168505050249106,0.0987052071362146,0.864545311111536
373,2,191763,-0.0422929519573397,0.0990746546685221,0.669727235593255
