SNP,Chr,Pos,Effect,SE,SNA4_GTR2_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
8,1,27243,0.0898483089834938,0.151721203282381,0.554100137597441
9,1,27272,0.137002446809352,0.149338991580603,0.359563433645074
16,1,27843,-0.0457335427721079,0.145958990560563,0.754213908431787
17,1,27848,-0.0457335427721079,0.145958990560563,0.754213908431787
18,1,28495,-0.0470990283629844,0.145960124444041,0.747125446489944
19,1,28975,-0.0362409480649126,0.14499301611835,0.80277171075365
26,1,31435,-0.0879746612327477,0.14454583553497,0.543162395150229
29,1,36146,-0.147726319485767,0.1436609221403,0.304513482130307
31,1,37409,-0.0481245516594157,0.144631164019676,0.7395281832177
32,1,37478,-0.0616228211123283,0.144741037543928,0.670552880325604
33,1,39144,-0.0785162957137987,0.1440569316214,0.586072548020772
34,1,41499,-0.172943164060292,0.143422705373989,0.228691291279417
37,1,51248,-0.204807386464188,0.143917271700424,0.155592911923947
38,1,51462,-0.190866579771771,0.144167747890925,0.186386242098501
39,1,52124,-0.168942666116535,0.14404913750072,0.241661712201562
40,1,52667,-0.184199662496975,0.143764304941774,0.200942880464742
42,1,59265,-0.0841743599678756,0.143955813719796,0.559107121569191
43,1,60165,-0.0645038484357934,0.143875720382493,0.654189872003135
44,1,62308,-0.227810411553132,0.143246147400537,0.112652801938303
45,1,62869,-0.186684600099759,0.143396506240909,0.193807360414507
49,1,66841,-0.0984023465367003,0.143712683210213,0.493972586291069
50,1,66948,-0.153387781358395,0.144460148490359,0.289052385358614
51,1,68621,-0.265159523492828,0.143606869674757,0.0656672358251563
52,1,69417,-0.16418095139443,0.143651135982525,0.253848681723105
56,1,74327,-0.0257167626517515,0.144701445880673,0.859042527109341
57,1,74572,0.0308866571587791,0.144313297835078,0.830651112838364
58,1,75211,0.048921355588863,0.144036040054697,0.734324647274724
59,1,76030,0.0775372922112401,0.144000449538724,0.590604578117824
60,1,80108,-0.0302030692597454,0.144016540134334,0.834007629785576
61,1,81262,-0.129067054501988,0.143807080414281,0.37006313696045
62,1,81999,-0.1445825178513,0.144117355008116,0.316438216845162
63,1,82431,-0.152628757501471,0.144778114355071,0.29250079025117
64,1,83284,-0.0837805132290822,0.14388157780205,0.560744436329587
65,1,83613,-0.058730775480923,0.14390085061396,0.683423017755399
66,1,84112,-0.0682872391378454,0.143904769653567,0.635414888474887
68,1,84858,0.0167679818212375,0.144354175097997,0.907592883749726
69,1,85751,-0.0534775232305809,0.144922329963474,0.71234286741905
70,1,87445,-0.00758625851160655,0.145256132187294,0.958377544821532
71,1,87467,-0.0667535950686385,0.145973886832853,0.647738033597433
72,1,89070,-0.0312209143637239,0.145093728023877,0.829753149692507
73,1,89616,-0.0128863313873954,0.144321031117811,0.928902592855218
74,1,89679,-0.0464906700147942,0.144319725393009,0.747539877370526
75,1,89880,-0.0450347679642427,0.144357610916428,0.755250010821096
76,1,91472,0.00539677736630259,0.145448908658745,0.970422831226312
77,1,93789,-0.0236803554110434,0.143945143107438,0.869424162243297
78,1,94351,-0.058530655304685,0.144295888896555,0.6852606648766
79,1,99148,-0.0199349369713711,0.143946750548251,0.889933504026852
82,1,106800,-0.00956733477254577,0.144143934235043,0.947118057098264
83,1,107970,0.0346538988338009,0.143705947884136,0.809583129300579
84,1,109000,-0.00167557590125472,0.143971035586565,0.990720776548123
85,1,112549,-0.12136364321511,0.143662940177271,0.398805613170573
86,1,112742,-0.123508732549046,0.144218621607111,0.392357895974965
87,1,113050,-0.0941375032135901,0.144038376136149,0.513821779133761
88,1,113135,-0.11592200442011,0.143625936580769,0.420146288447592
89,1,114076,-0.0931572871564804,0.143672868115462,0.517148723790028
90,1,114628,-0.0138266721482367,0.14412020394365,0.923623879906115
91,1,116283,0.0453650759583364,0.144903559680876,0.754411746058251
93,1,127853,-0.0276294697766986,0.144646368303431,0.848624500342889
94,1,128302,-0.00993599636902748,0.144097235614822,0.94506574345182
95,1,128704,-0.0440163196717927,0.144222618562325,0.760395944106512
96,1,128911,0.0545790877620829,0.14422835743899,0.705345096175731
97,1,130267,-0.0242234677369584,0.144183464591307,0.866675967784971
98,1,130271,-0.0298792283285381,0.14435160266473,0.836137609422991
99,1,130613,0.0904940014720945,0.145629774477359,0.534739076966017
100,1,132012,-0.191239497285826,0.145043407095021,0.188191679242748
101,1,133231,-0.265219402483892,0.143676571534637,0.0657369468090064
102,1,137074,-0.191653644520718,0.143801698715587,0.183469042456007
103,1,137304,-0.242405406201038,0.143634859631662,0.0923616832421578
104,1,139686,-0.176892168950059,0.144095413884324,0.220413482788738
105,1,149562,-0.189309891596046,0.144380941353996,0.190648067357514
106,1,150447,-0.135145005199703,0.146160616966175,0.355788207831928
108,1,154084,-0.165066870719889,0.146526459676441,0.260705276833286
110,1,157269,-0.184444645430528,0.143790767427527,0.200428506459604
111,1,160054,-0.140672246111612,0.145302028184939,0.333638869858937
112,1,166222,-0.124397743506123,0.144266833312467,0.38912137425054
113,1,166416,-0.126116334574392,0.143969096178689,0.381627970238002
114,1,167326,-0.158363267284577,0.144699209487376,0.274512301977052
115,1,168836,-0.102233059168994,0.144154951030622,0.478675523085605
116,1,171200,-0.0990488436747605,0.144377428555004,0.493137552185821
117,1,171431,-0.174557411375988,0.145078419064219,0.229707763094433
118,1,173339,-0.135171997012289,0.144065535123417,0.348748522755895
119,1,173845,-0.139033068567765,0.143935396928006,0.334735104129713
120,1,175121,-0.151220785062968,0.14361437219657,0.293077642835216
121,1,175281,-0.136318138982133,0.143779045138189,0.343722804590488
122,1,175315,-0.148970976038455,0.143698092822752,0.300588030323707
123,1,175523,-0.139387930978235,0.144541832440274,0.335534053271032
124,1,175541,-0.143047381044135,0.143940201107758,0.32100229222146
125,1,175653,-0.187199496899252,0.144253846179097,0.195234741314552
128,1,175856,-0.174034033918967,0.14669249834322,0.2362674774653
129,1,175876,-0.152189494110523,0.144505249921563,0.292980586781407
130,1,175989,-0.142391066888739,0.14494704981983,0.32659233142794
131,1,176001,-0.14279294343082,0.145703267672827,0.327744619735524
133,1,177692,-0.186175108454142,0.14357513519618,0.195578454805859
134,1,178191,-0.203249335678666,0.143652825919181,0.157989623584407
135,1,178224,-0.186175108454142,0.14357513519618,0.195578454805859
136,1,178960,-0.180605970976829,0.144747277806074,0.212955873088342
140,1,183802,-0.159974736972079,0.143682733339409,0.266299075333515
141,1,183954,-0.121756850884604,0.14483778035077,0.401117064689098
142,1,184450,-0.0575470898522696,0.143680629901011,0.689015209841332
144,1,184718,-0.1081794399128,0.144415077100779,0.454303705481466
145,1,185296,-0.0729497091738753,0.143864290942831,0.61242015493784
146,1,185438,-0.0451039287537926,0.143903448640319,0.754137682312626
147,1,185469,-0.0564435168851486,0.144099869754101,0.695518301651424
148,1,185503,-0.060551826039644,0.143722269127102,0.673784146575774
149,1,185705,-0.0514105646591009,0.145339342704096,0.72375406402162
150,1,185749,-0.0662830889965137,0.145322282849313,0.648590651518903
151,1,185806,-0.114374331108472,0.14543184998051,0.432133730158903
152,1,185879,-0.119082480714808,0.146125168641014,0.415659111439467
153,1,185916,-0.0227631807920199,0.146191018582885,0.876351817337931
154,1,185941,-0.0447957565740446,0.1468135312901,0.760454523927325
155,1,185954,-0.0372595430544345,0.147248352134818,0.800385540075464
156,1,186055,-0.0460815817931224,0.144301818511121,0.749656343481712
157,1,186896,-0.0805208347991382,0.146626163786327,0.583244678614795
161,1,190132,0.0589700520199198,0.144471643316599,0.683390949048416
162,1,190148,0.0760750716611903,0.144492593553353,0.598872845397494
163,1,190165,0.0405208210617788,0.145644099000875,0.781007850774161
164,1,190169,0.0733426299076313,0.145426042907419,0.614344557193867
165,1,190933,-0.0988166600707634,0.144202802147498,0.493628519347706
166,1,192149,0.146455726754645,0.145269437543317,0.314065266293715
168,1,192303,0.200253553961137,0.173104321261883,0.248121037360127
171,1,192795,0.165352145660791,0.143756369742789,0.250829895552658
173,1,194187,0.0996250607126337,0.144047271753494,0.48963459326647
174,1,194867,0.0175244263006397,0.144063369325487,0.903250281188911
