SNP,Chr,Pos,Effect,SE,MID2_MAM33_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
8,1,27243,0.0315219135942257,0.17433551542645,0.856619085980441
9,1,27272,-0.00235973951756341,0.171725297185732,0.989044087107079
16,1,27843,-0.0318804583180524,0.167653673665507,0.849295695094821
17,1,27848,-0.0318804583180524,0.167653673665507,0.849295695094821
18,1,28495,-0.030668825064329,0.167657028841984,0.854961118463728
19,1,28975,-0.0328175811046088,0.166535070719236,0.843893151318853
26,1,31435,-0.0594652095637803,0.166072819191781,0.720507130903802
29,1,36146,-0.170874721019323,0.164996013421422,0.301083997266971
31,1,37409,-0.107621558555493,0.166041167940588,0.517301613514202
32,1,37478,-0.108582096507714,0.166182303329842,0.513929303093682
33,1,39144,-0.0247732020785766,0.165518721562295,0.881110381740628
34,1,41499,-0.0802037531979027,0.165009638506439,0.627229783066502
37,1,51248,-0.140608421895766,0.165598418373313,0.396405112306176
38,1,51462,-0.137213995554546,0.165831484608493,0.408552208423294
39,1,52124,-0.150616979703584,0.16557348548655,0.363618057672627
40,1,52667,-0.265107905094123,0.16489917421212,0.108795576902384
42,1,59265,-0.02863586302062,0.165411260968321,0.862656965990291
43,1,60165,-0.0360779583665634,0.16528212721267,0.827336261941038
44,1,62308,-0.140291029381303,0.16494256748355,0.39559885472828
45,1,62869,-0.150045832330586,0.164897482846857,0.363478175226676
49,1,66841,0.0161557033407735,0.165166324808399,0.922134907238942
50,1,66948,-0.0118794394243826,0.166181019368357,0.943052296396214
51,1,68621,-0.252030245723313,0.165188270769443,0.127976253868429
52,1,69417,-0.165897448871703,0.165057271816468,0.315541871113481
56,1,74327,-0.0864973158760818,0.166138276946812,0.602947822999388
57,1,74572,-0.0307504719021103,0.165751488318162,0.852926537075933
58,1,75211,-0.0519826561294578,0.165434269439053,0.753540032609809
59,1,76030,0.0101783871475342,0.165456516853662,0.950982297578423
60,1,80108,-0.0218052845913319,0.165414211286807,0.895199935367711
61,1,81262,0.0308761530602793,0.165347580157435,0.851975814266836
62,1,81999,-0.0713405938954476,0.165716072901474,0.667095456681443
63,1,82431,-0.146944997893213,0.166360485860598,0.377679308656074
64,1,83284,-0.0387129771984423,0.165319473786233,0.814988213931565
65,1,83613,-0.0258415095397826,0.165308373532842,0.875867747959847
66,1,84112,-0.101128291835136,0.165244674738451,0.540937530435988
68,1,84858,0.00182940334314186,0.165798903870472,0.991202658234078
69,1,85751,-0.0698810005722227,0.166438856147583,0.674843232539638
70,1,87445,-0.0822616221228573,0.166774874848994,0.622143020780842
71,1,87467,-0.112747339146397,0.167598313520723,0.501563282696129
72,1,89070,-0.0469117670154342,0.16663738947377,0.778476502985411
73,1,89616,-0.0145116038363344,0.1657577691887,0.930286329180332
74,1,89679,-0.0294667267845142,0.165773140381332,0.859018661559783
75,1,89880,-0.00351202062733255,0.165822458838317,0.983114511245433
76,1,91472,0.0194099736301707,0.167050234552471,0.907566103981154
77,1,93789,-0.0620868179162306,0.165299286053468,0.707438065390383
78,1,94351,-0.109095777916209,0.165665710084825,0.510627142060497
79,1,99148,-0.0349289354214092,0.165321861317127,0.832791970306199
82,1,106800,-0.130406324921623,0.165409768560985,0.431001558986489
83,1,107970,-0.0664595385014374,0.165026940835847,0.687398489172228
84,1,109000,0.00422510634594145,0.165355593686735,0.979629398529265
85,1,112549,-0.181830372464955,0.164884788214146,0.270877319411551
86,1,112742,-0.18876474854356,0.165507396655159,0.254842294087728
87,1,113050,-0.206323342904262,0.165168458592101,0.212430902276027
88,1,113135,-0.181395315633555,0.16482897964106,0.271861509866121
89,1,114076,-0.0421899479583357,0.165096224253398,0.79844900117425
90,1,114628,-0.0108239211864828,0.16552819535824,0.947900345451236
91,1,116283,0.0256405259533569,0.166444259678982,0.87765934898408
93,1,127853,0.0183188306010488,0.166137082350941,0.912263185409794
94,1,128302,0.0221530569277622,0.165497574384218,0.89359170374759
95,1,128704,-0.015689195388178,0.165664414737541,0.924603134889148
96,1,128911,0.0568670839073107,0.165657206232713,0.731590913924537
97,1,130267,0.0149720801485172,0.165604400115462,0.928013712433438
98,1,130271,0.00937848034062599,0.165802118986185,0.954924278293303
99,1,130613,0.078937184901784,0.167299542719068,0.637338616964143
100,1,132012,-0.218620558080954,0.166591188765992,0.190265632854179
101,1,133231,-0.205064740568908,0.16545244944932,0.216014119924551
102,1,137074,-0.111997446004489,0.165468902834521,0.498945109506974
103,1,137304,-0.215957490647784,0.165234485935778,0.19207164579928
104,1,139686,-0.136115233214811,0.165693155371761,0.411921813146033
105,1,149562,-0.138734476373927,0.166065739230383,0.404046903589834
106,1,150447,-0.10819593918623,0.167975005015281,0.519916383662409
108,1,154084,-0.132532740149518,0.16844531276917,0.431926961671408
110,1,157269,-0.138933395162153,0.165367866960857,0.401394374425615
111,1,160054,-0.108488020976931,0.167006023278866,0.516369589262465
112,1,166222,-0.102731204233517,0.165779711132013,0.535864951132327
113,1,166416,-0.0947712831474364,0.165456245207988,0.56715317713205
114,1,167326,-0.118128602524011,0.166354993389877,0.478111243798321
115,1,168836,-0.0461499297905973,0.165666645994274,0.780737151967655
116,1,171200,-0.207470618006125,0.165565140679135,0.210996646862856
117,1,171431,-0.244651975105334,0.166460375635804,0.142525298085978
118,1,173339,-0.224480791932213,0.165239053482228,0.175165793899177
119,1,173845,-0.225481935123226,0.165097498686522,0.172886946569233
120,1,175121,-0.258676590403541,0.164630208201758,0.117018516021414
121,1,175281,-0.267808902642109,0.164729781956553,0.104895935443338
122,1,175315,-0.273841670721082,0.164649429746994,0.0971639009716809
123,1,175523,-0.257533726972031,0.165663722454648,0.120947634762694
124,1,175541,-0.271587248426291,0.164919124995008,0.100491015552172
125,1,175653,-0.269488103287697,0.165454709387959,0.104253229027777
128,1,175856,-0.26767629965268,0.168214720325916,0.112442228335782
129,1,175876,-0.248150436066808,0.165704287246207,0.135143858274102
130,1,175989,-0.254353981083603,0.166153495697715,0.126705223986286
131,1,176001,-0.241911715997868,0.167077356029387,0.14853188841734
133,1,177692,-0.231177348161568,0.164834681960364,0.161650770375228
134,1,178191,-0.241065177204098,0.164959170810335,0.144805499275145
135,1,178224,-0.231177348161568,0.164834681960364,0.161650770375228
136,1,178960,-0.274872896232238,0.165969893822832,0.0985777727749767
140,1,183802,-0.23437201896418,0.164842774618862,0.155969757119668
141,1,183954,-0.200695214630291,0.166174659144572,0.227957143689161
142,1,184450,-0.121006645164254,0.164933965058295,0.463638555699205
144,1,184718,-0.23014474994737,0.165544917492729,0.165336383951763
145,1,185296,-0.141913295420836,0.165120612899939,0.39067427886208
146,1,185438,-0.138542264880542,0.1651365347528,0.40206183829688
147,1,185469,-0.141353132103785,0.165368596278508,0.393254825832762
148,1,185503,-0.115969392831659,0.164996081362843,0.482605324451579
149,1,185705,-0.161591643009421,0.166735169306469,0.333133145475912
150,1,185749,-0.153819740704393,0.166755992419782,0.35693744541152
151,1,185806,-0.206614589111521,0.166817698303614,0.216329567690662
152,1,185879,-0.181258556270949,0.167710359526656,0.280531339713342
153,1,185916,-0.0719506852865011,0.167867532268869,0.668464232982272
154,1,185941,-0.0594027303853366,0.168613013522791,0.724821899183472
155,1,185954,-0.0999855359005006,0.169051421455711,0.554597213422006
156,1,186055,-0.126809988259845,0.16562210000803,0.444391088617449
157,1,186896,-0.179701593488568,0.168205429994314,0.286094513567285
161,1,190132,0.183278056291476,0.165682912290682,0.269394256136134
162,1,190148,0.211740830535549,0.165636935985682,0.201968360541932
163,1,190165,0.179117271306134,0.167023769404177,0.284270362837039
164,1,190169,0.213504720124954,0.166700129462961,0.201114892492457
165,1,190933,-0.03195531437498,0.165723303278232,0.847208243109201
166,1,192149,0.187605004418595,0.166788377004441,0.261434378334122
168,1,192303,0.264644650339141,0.198694169728196,0.1837459398519
171,1,192795,0.176120495094597,0.165152466933593,0.286966462870343
173,1,194187,0.0532822271747563,0.16553103682551,0.747729112003689
174,1,194867,-0.14405196329621,0.165287501503698,0.384060653822895
190,2,8314,0.202015307745095,0.167922937419187,0.22977330181403
194,2,8498,0.183109120828151,0.167737495842515,0.275735452497108
195,2,8651,0.166520969851714,0.167944000544753,0.322107592890633
197,2,9812,0.167116079655643,0.168942995430844,0.323249589564712
198,2,9932,0.105586132055009,0.168416469766487,0.531107282928941
199,2,10135,0.113785861508704,0.167755588462043,0.498036290782099
200,2,11616,0.15481612116556,0.167484120221773,0.355928798131643
201,2,12133,0.155764405056633,0.168149071876149,0.35489850871826
202,2,12194,0.182790105971395,0.168724071232107,0.279384940132558
203,2,12359,0.119856802249381,0.168389409839023,0.477068978158033
204,2,13061,0.138166876752447,0.168337252064431,0.412328807759467
205,2,14298,0.105340848608824,0.168936348167315,0.533323563591059
206,2,15222,0.162316051127298,0.170458855357752,0.341631850335696
207,2,17986,0.158512242521357,0.167474325766342,0.344547775263214
208,2,19770,0.147576414413021,0.168663272980347,0.382181578525986
209,2,19836,0.111170879787427,0.168278197230011,0.509275727610469
210,2,19851,0.125866192443317,0.168742263035846,0.456219448066962
211,2,21595,0.107466701852948,0.16808040758407,0.522992570835489
212,2,22385,0.169097380088406,0.168096070294152,0.315125415218045
213,2,23441,0.15796197227183,0.16976375773001,0.352757918840499
214,2,24209,0.171682404053947,0.168324406487055,0.30845088664643
215,2,24341,0.168736253359984,0.168732137492928,0.317983703755144
216,2,26815,0.260783338229238,0.168196750679716,0.121925763573369
217,2,28209,0.278084039257783,0.168175230967423,0.0991105055514753
221,2,41245,0.0460243512461109,0.168159863539552,0.784479834705254
222,2,43214,-0.0620732436564164,0.170872397013264,0.716618772683648
223,2,47104,-0.0357461326153167,0.166129049211146,0.829758358695926
224,2,50915,0.0912740843992561,0.16770196414093,0.586603666352421
225,2,55834,0.046119037869038,0.166979026319022,0.782558705418918
226,2,56422,0.104478197860785,0.167203180523517,0.532468128124016
227,2,57715,0.0861527945830499,0.166681084457153,0.605569154226358
228,2,59046,0.0648887362653906,0.167552065142195,0.698785971498821
229,2,59191,0.0436594416767843,0.166611903433276,0.793441325512894
230,2,59383,0.0499311346304031,0.166654905990645,0.76465255305703
231,2,59477,0.041636775153352,0.169169440053326,0.805728764624237
233,2,60471,0.0741591713707493,0.166853901314506,0.656985496006194
234,2,60478,0.0777151691185758,0.167039828945079,0.64203979311005
235,2,60786,0.0852717808116839,0.166754540609391,0.609417947043358
236,2,61035,0.0974633175068418,0.166723579523414,0.55920339184146
237,2,61071,0.103455671337776,0.165956245572203,0.533430020908651
238,2,61675,0.0745229625377205,0.166478363475905,0.654685057232556
240,2,62939,0.103919689307673,0.166145721131566,0.532064707167368
241,2,63527,0.146165148523058,0.16668031327208,0.3811269723237
242,2,63857,0.133645639830854,0.166748930310378,0.423393996507443
243,2,65527,0.0350212328702859,0.166339891563496,0.833367561568999
247,2,67976,0.104235204763036,0.168655122871137,0.536949093703663
250,2,72389,0.17064544214626,0.167459587302679,0.308889161043341
251,2,72392,0.0272454913400109,0.168839844479493,0.871895216276674
252,2,73646,0.207566038323889,0.165014998670036,0.209273230207095
253,2,74564,0.271826000343805,0.164424374607324,0.0991796505099008
254,2,74739,0.309781836978948,0.164779543028689,0.0609344714892552
257,2,80873,0.44132488081694,0.164327164619967,0.00758082675732519
258,2,81501,0.430932575765144,0.164377355903174,0.00913036939807038
259,2,83526,0.404840780323737,0.16430549139677,0.0142174991221269
260,2,83845,0.434274891373812,0.164251475603224,0.00855979395538361
263,2,84447,0.422153332893192,0.166478177151862,0.011650142555774
264,2,87391,0.442936972954338,0.16344596053253,0.00705691514470013
265,2,87562,0.453536368479353,0.163786020703184,0.00591838349475624
266,2,87849,0.466461260714383,0.163667296571915,0.00462779537956535
267,2,87878,0.444244072788097,0.164560991708459,0.00727703331841041
269,2,89785,0.407159108258546,0.164851227252525,0.0139889255974701
272,2,93721,0.386834334029761,0.164483835911948,0.0192313309643433
273,2,93952,0.363660469300336,0.164156102540522,0.0273749223662445
274,2,95085,0.412434182927598,0.164061910631,0.0123849904035987
276,2,107124,0.400384398418595,0.164229482718243,0.0152632933505793
277,2,111645,0.484767911105872,0.163691377623527,0.00326896551947478
278,2,111916,0.4818764480496,0.164110920738398,0.00353951866961425
279,2,111931,0.49815605791099,0.164230442464351,0.00259827902915655
280,2,111999,0.502110850320013,0.163591035644449,0.00231165098332999
281,2,114528,0.365931002438745,0.165571849312334,0.0277390127220142
282,2,116024,0.413017972191689,0.165657661237039,0.0131170831502326
286,2,120090,0.147722414451044,0.16626405371972,0.374887205680568
287,2,120291,0.163042091470695,0.168129526386354,0.332839584696886
288,2,120726,0.143561802229654,0.16720614357259,0.391148455443555
289,2,121716,0.201120894886295,0.166847505071433,0.228849594331324
290,2,123100,0.116203344566334,0.167306893364488,0.487792944365743
291,2,124677,0.0768367743532468,0.167140519296433,0.646004784232853
293,2,127887,0.123244580750512,0.168208984585258,0.464235418003306
294,2,128935,0.134952314317902,0.168024248130285,0.422415983347052
295,2,129053,0.174046556268917,0.168435091744786,0.302163769287641
296,2,130040,0.117112768456774,0.169604733893746,0.49033097620878
297,2,130976,0.0371882294902057,0.168325202271587,0.825274010494766
298,2,132199,0.0858060069705091,0.169055374805362,0.612077829695304
299,2,133355,0.146985758533718,0.170081225741377,0.388059835017173
300,2,133435,0.130228090305202,0.170488135926079,0.445464335932079
302,2,135183,0.11992161654,0.170604123859206,0.482566843848821
303,2,135402,0.141762416488464,0.170530851096022,0.406365721793391
304,2,135898,0.203734854077338,0.17126001158911,0.234994110368682
305,2,135912,0.196170240996698,0.171412018024714,0.253217885048393
306,2,135925,0.197459332045637,0.170628433885333,0.247953712546767
307,2,136002,0.152186075561267,0.170631733709759,0.373055239799177
308,2,136173,0.150712875787867,0.171845316335456,0.381068775186476
310,2,138318,0.173240245920693,0.176333292735841,0.326546600286718
311,2,138695,0.155418536380691,0.17335057503651,0.370566772712567
312,2,138818,0.109672503052504,0.173131193276874,0.526840414098182
313,2,139728,0.134018013064015,0.172771824979993,0.438449228771891
314,2,140174,0.145404154096575,0.172745739875068,0.40051258737694
315,2,140863,0.109667313535286,0.172750482499936,0.525950062319817
316,2,141152,0.0898689690013348,0.17326995219392,0.604319712009944
317,2,141292,0.1277693047747,0.171955230610468,0.457952756959717
318,2,141545,0.159572566440829,0.17271925173058,0.356177763254791
322,2,146723,0.262089388881018,0.172051461327525,0.128574052272931
323,2,147946,0.249725614879206,0.173689435806271,0.151384943384746
326,2,151397,0.243196096985052,0.174152377081431,0.163454713646916
327,2,153035,0.204932422736603,0.172386963536149,0.235320215194104
328,2,153228,0.134281402072915,0.173845256331039,0.440383063470604
329,2,153455,0.104101906745677,0.17521776048864,0.552806569441639
331,2,153815,0.178588689487122,0.17437387162346,0.306455766976589
332,2,154160,0.140081373987107,0.172642061055709,0.417684068330869
333,2,154235,0.112558157999158,0.174425697225873,0.519147326753182
335,2,159870,0.171329001298401,0.16987593031989,0.313879527372561
336,2,161229,0.17508223654938,0.172480143152838,0.310759907745413
339,2,162696,0.281126988834054,0.171336349135178,0.101731664294904
340,2,163284,0.252795089425142,0.16917517444787,0.1359957710113
341,2,164166,0.139690784400154,0.171123692868554,0.414870691109311
342,2,165270,0.188504906367558,0.16954808355392,0.266977366339937
343,2,165675,0.16124190810385,0.172438173321755,0.350391002971158
346,2,168062,0.0557015210586345,0.171074499491489,0.744921410390163
347,2,168518,0.0555573483543861,0.170094804413706,0.74414451501771
348,2,168980,0.111752851103957,0.1699356784905,0.511211863904181
349,2,169651,0.168157275660732,0.169884908116973,0.322934925684188
352,2,170725,0.23058517679945,0.169980852083631,0.175795553865504
