SNP,Chr,Pos,Effect,SE,ERG27_ACF2_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
8,1,27243,-0.0373656167039456,0.063458691128638,0.556359987066625
9,1,27272,-0.0905676664318498,0.0623503126258563,0.147233813097114
16,1,27843,-0.000706853296038527,0.0610567291984205,0.990769642726956
17,1,27848,-0.000706853296038527,0.0610567291984205,0.990769642726956
18,1,28495,0.00594602124017174,0.0610569092264267,0.922476001653188
19,1,28975,-0.0225221560198912,0.0606377458567433,0.710546521454032
26,1,31435,-0.0247277782673196,0.0604745839188247,0.682864394056124
29,1,36146,-0.0539283157956086,0.0601085046689829,0.370232856941343
31,1,37409,-0.0338632356843015,0.0604755141613578,0.575869013720857
32,1,37478,-0.0294104028637874,0.0605341404120052,0.627376237142006
33,1,39144,-0.0658776189994483,0.0601759856812876,0.274372878676895
34,1,41499,-0.0718713486438572,0.0599890121799449,0.231691514604335
37,1,51248,-0.0897735304697412,0.0601773147687668,0.13664028210976
38,1,51462,-0.099689699836788,0.0602152525827126,0.0987005238680643
39,1,52124,-0.115089319206743,0.0600551183914425,0.0561221164587124
40,1,52667,-0.1351765031931,0.0598389921098417,0.0244927103692863
42,1,59265,-0.0254835678116952,0.0602242907456293,0.672447624852353
43,1,60165,0.0259821736969121,0.060178154119877,0.666183618779446
44,1,62308,-0.0241469618816874,0.0601141040243154,0.688158598210964
45,1,62869,-0.0274332932242598,0.0601025557605213,0.648353326704846
49,1,66841,-0.0333283359930572,0.0601224601455675,0.579696610529277
50,1,66948,-0.0226905918837512,0.0605057109400873,0.707873997712402
51,1,68621,-0.0532923108519373,0.0602871287531963,0.377311397148445
52,1,69417,-0.0662413573982461,0.0600907002883534,0.271057832700626
56,1,74327,-0.0571841821203322,0.0604484087103649,0.344795777628513
57,1,74572,-0.0524780625128478,0.0602991912870336,0.384730834186088
58,1,75211,-0.0240666446838751,0.0602401917377544,0.689758017317358
59,1,76030,-0.019276083384608,0.0602450736953211,0.749187070295533
60,1,80108,-0.087175611510776,0.0600606053495751,0.147539718186871
61,1,81262,-0.14043305581522,0.0597510968417533,0.0193081229471516
62,1,81999,-0.140243070980167,0.0599005590015725,0.0197743333731072
63,1,82431,-0.101418233064198,0.0604089011886314,0.0940637743856143
64,1,83284,-0.0808764481900284,0.0600541780942308,0.178932890376546
65,1,83613,-0.0813807275244799,0.0600455963885453,0.176183625214286
66,1,84112,-0.0823571184099493,0.0600484772309578,0.171086998640935
68,1,84858,-0.0766173359202075,0.0602403132361845,0.204259591879445
69,1,85751,-0.0881956471342518,0.0604443481252811,0.145420922401332
70,1,87445,-0.0682085119138559,0.0606459487727966,0.261480263873676
71,1,87467,-0.0611841373307587,0.0609856812824736,0.316425464273843
72,1,89070,-0.053452544839934,0.0606236111367514,0.378532720148828
73,1,89616,-0.061960315117557,0.0602736960625458,0.304661843300217
74,1,89679,-0.0499232690969343,0.0603129877381958,0.408378901763766
75,1,89880,-0.0493786640543177,0.0603295690433298,0.413634209769031
76,1,91472,-0.0682618870853354,0.0607264366719967,0.261739318680496
77,1,93789,-0.0597608382934948,0.0601241789146654,0.32092471875807
78,1,94351,-0.0817549643415144,0.0602096799999209,0.175382539507897
79,1,99148,-0.0524254746223766,0.0601435626585914,0.383979658666864
82,1,106800,-0.0281007235869105,0.0602709148649762,0.641331151306512
83,1,107970,-0.0367895127654395,0.0600789523289023,0.540698627337653
84,1,109000,-0.0465476541537347,0.0601658023220166,0.439651837709476
85,1,112549,0.0288427719351225,0.0601290297693311,0.631751078166925
86,1,112742,0.0244548442181426,0.0603689323341182,0.68565681535995
87,1,113050,0.0127340427465983,0.0602775707275845,0.832808848682113
88,1,113135,-0.0164063609068777,0.0601214999634759,0.785099838405164
89,1,114076,-0.0116509731758398,0.0601246432681276,0.846459348097296
90,1,114628,-0.0106403897120673,0.0602772935543262,0.859983516221718
91,1,116283,-0.0318309769390168,0.0605915439814213,0.599678784678819
93,1,127853,-0.0476042165741026,0.0604492893878245,0.431513785144336
94,1,128302,-0.0378712622490734,0.060236251384286,0.529944132207567
95,1,128704,-0.0556124219660472,0.0602573063020069,0.356681452610455
96,1,128911,-0.0547753548762311,0.0602661632042518,0.364027936776931
97,1,130267,-0.0394633461583243,0.0602714501080554,0.513048564045996
98,1,130271,-0.0403448121686464,0.0603414199400106,0.504181952046074
99,1,130613,-0.0469775575865324,0.0608925470415007,0.440936882961078
100,1,132012,-0.0341739691468333,0.0607872941808697,0.574343823333568
101,1,133231,-0.0836352991786454,0.060218657217686,0.16575085951253
102,1,137074,-0.0510279085004006,0.060235887751706,0.397494030355167
103,1,137304,-0.0673270314505472,0.0602115042416397,0.264252405459169
104,1,139686,-0.0577670839676395,0.0603190004471011,0.338873031705358
105,1,149562,-0.0632726234134234,0.0604413509659229,0.295888113251263
106,1,150447,-0.0462289485873286,0.0611570919197572,0.450210304285234
108,1,154084,-0.0552979335204583,0.0613250780067865,0.367821452460608
110,1,157269,-0.0584630442145577,0.0602010164643397,0.332148232792485
111,1,160054,-0.0458766959845147,0.0608050953365371,0.451059460749016
112,1,166222,-0.0718667427397741,0.0602827772982914,0.233999146486903
113,1,166416,-0.0645536149145299,0.0601833854641074,0.284176518743115
114,1,167326,-0.0311299743460937,0.0606012865983436,0.607793588499904
115,1,168836,-0.0254169769654291,0.0603214711359567,0.673749618569692
116,1,171200,0.000864975952565683,0.0604269795450249,0.988587237964841
117,1,171431,-0.0211398579012431,0.0607938350377763,0.72824999635702
118,1,173339,-0.0472646131385759,0.0602789220086812,0.433508128854809
119,1,173845,-0.0589374135155624,0.0601997061286668,0.328234856308024
120,1,175121,-0.0480933193875184,0.0601073792896483,0.424177441004397
121,1,175281,-0.0522580541160325,0.060148720800951,0.385539154858579
122,1,175315,-0.0557862210406843,0.0601207656990272,0.354092055685202
123,1,175523,-0.0443138174182302,0.0604891322764863,0.464293835515132
124,1,175541,-0.0541744948247856,0.0602190494108335,0.368933720221069
125,1,175653,-0.0662773632705747,0.0603758474021615,0.273063503047491
128,1,175856,-0.0466236086401368,0.0614271409764818,0.44835508628426
129,1,175876,-0.0508210966974446,0.0604746342339328,0.401269538805281
130,1,175989,-0.0468077908644575,0.0606566731802247,0.440817816112782
131,1,176001,-0.0493300288840951,0.0609676342304857,0.418992113816834
133,1,177692,-0.0552048752399135,0.0601222858544254,0.359135957474878
134,1,178191,-0.0541868097437146,0.0601847458034281,0.36855247676834
135,1,178224,-0.0552048752399135,0.0601222858544254,0.359135957474878
136,1,178960,-0.0450561817649535,0.060627392385688,0.457875834710042
140,1,183802,-0.0231300944630292,0.0601890322154658,0.700994277248874
141,1,183954,-0.028338686992173,0.0606211449216456,0.640450672581588
142,1,184450,-0.0333796758098824,0.0600827055696456,0.578862141880826
144,1,184718,-0.00110500657927739,0.0604504610548707,0.985426177350617
145,1,185296,-0.00129581341874481,0.060194001907334,0.982837201430361
146,1,185438,-0.0204923221859254,0.060187001591599,0.733699463604171
147,1,185469,-0.0170116454264651,0.060276959637257,0.77793663359745
148,1,185503,-0.0392345227107855,0.0600915677678523,0.514237819527277
149,1,185705,-0.0393602968187588,0.0607637504401108,0.517561575935154
150,1,185749,-0.0376438735124095,0.0607668313455335,0.535999413608477
151,1,185806,-0.0191932257103582,0.0608724664106792,0.752718487282961
152,1,185879,-0.0110002586866508,0.0611724203254924,0.857394057529025
153,1,185916,-0.0267346998376139,0.0611308402137384,0.662135329009619
154,1,185941,-0.0472419324477446,0.0613622705750466,0.441882605917219
155,1,185954,-0.0183161808043138,0.0615854052743701,0.766327643379996
156,1,186055,-0.0384564696930005,0.0603291347611535,0.524248630911732
157,1,186896,-0.0174016253848397,0.0613465008591946,0.776836284994083
161,1,190132,-0.00602126577999937,0.0604395683964297,0.920698942188892
162,1,190148,-0.0035860401741552,0.0604583452778305,0.952735391249732
163,1,190165,0.0205202804849396,0.0609134344160652,0.73641049228579
164,1,190169,0.0116485204877292,0.0608440940249661,0.848284168211067
165,1,190933,-0.014353857503427,0.0603489830500923,0.81213733370198
166,1,192149,-0.00962790748644837,0.060845094846215,0.874361019668126
168,1,192303,0.167537405796946,0.0719888978026715,0.0205160205635573
171,1,192795,0.0172327097280977,0.0602325794452153,0.774967211219921
173,1,194187,0.0220189179480631,0.0602780779845576,0.715114471698605
174,1,194867,0.0145174724269089,0.0602517051687833,0.809736016169524
190,2,8314,-0.0266071552662516,0.0612605337004118,0.664315747049644
194,2,8498,-0.00388595856595975,0.0611868083972874,0.949396547002114
195,2,8651,0.00452447830623715,0.0612439742495798,0.941150657082456
197,2,9812,0.0152696898154028,0.0616029886958677,0.80437714086734
198,2,9932,0.00144088580949064,0.0613654847996386,0.981280343966052
199,2,10135,0.0184156886892336,0.0611226662719563,0.763370257915658
200,2,11616,0.00895989356854332,0.061063777974804,0.883428829531413
201,2,12133,0.0265343196133292,0.061292134725153,0.665340489633192
202,2,12194,-0.0026004148639015,0.0615453210127472,0.96632167245194
203,2,12359,0.0246188745514356,0.0613515414654278,0.688460049739267
204,2,13061,0.00688907741423816,0.0613599211534634,0.910670571559852
205,2,14298,0.0285889394944845,0.0615357810449428,0.642511151214907
206,2,15222,1.68868497739671e-05,0.0621548373884027,0.999783376191054
207,2,17986,0.0271919117504067,0.0610484871559906,0.656292903976559
208,2,19770,0.00996846722338318,0.061485554490707,0.871298621443993
209,2,19836,0.0143778765221816,0.0613141397606225,0.814736447226349
210,2,19851,0.0161536271873054,0.0614924378168441,0.792940530310828
211,2,21595,0.0392298071955777,0.0612088446465013,0.521992277803116
212,2,22385,0.0370940933362802,0.061270597981453,0.54529280492738
213,2,23441,0.0230998045869015,0.0618855893176878,0.709174310253531
214,2,24209,0.00577477586000863,0.061387358368591,0.925106055159248
215,2,24341,0.0380444150228882,0.0615000038208081,0.536573369767515
216,2,26815,0.00173617677089877,0.0614595224340182,0.977479432749938
217,2,28209,-0.036929091539,0.0614488450273284,0.548243713089811
221,2,41245,0.0346878939258174,0.0612166132102082,0.571317643356829
222,2,43214,0.0449297789821237,0.0621914315415245,0.47050034455135
223,2,47104,-0.0537286186762352,0.0604347458434624,0.374589564504695
224,2,50915,-0.0162250452237925,0.0610907150146787,0.790710502264408
225,2,55834,-0.0153807762156353,0.0608089907372595,0.800464983610767
226,2,56422,-0.0200786619645179,0.0609138513261332,0.741879657380999
227,2,57715,-0.0157924155541876,0.0607165778165027,0.794937853702296
228,2,59046,-0.00427414610195687,0.0610291485246789,0.944205854643807
229,2,59191,0.0014948960002017,0.0606800863110554,0.98035946900101
230,2,59383,0.0151201079251779,0.0606922782959069,0.803407145510459
231,2,59477,-0.00748402275596827,0.0616096011113735,0.903383979039477
233,2,60471,-0.0281496465845574,0.0607608944789004,0.643445177366877
234,2,60478,-0.0240443228474186,0.0608352613275218,0.692907000105849
235,2,60786,-0.0278939321211694,0.0607305243415225,0.646296703832018
236,2,61035,-0.0265880157937327,0.0607278013375225,0.661782513853003
237,2,61071,-0.027733608718206,0.0604507078095919,0.646674110524733
238,2,61675,-0.00317971468741485,0.0606425757617122,0.95821278050514
240,2,62939,-0.034343444255444,0.0605103854761836,0.570692645727049
241,2,63527,-0.02792349441652,0.060747050615786,0.646037281018456
242,2,63857,-0.049435906439058,0.0607223831048756,0.416119397362378
243,2,65527,-0.0589892057274217,0.0604975673524298,0.330194535622774
247,2,67976,-0.0668302289937112,0.0613484949899142,0.276740912012245
250,2,72389,-0.00654819594932432,0.0610715700103794,0.914674033099841
251,2,72392,0.0647495786705301,0.0613911892731797,0.292281720318844
252,2,73646,-0.0181368370564398,0.0602194870248902,0.763455428964673
253,2,74564,-0.0283332766144363,0.0600900469413313,0.63756527149781
254,2,74739,-0.0160247101040416,0.060300577633522,0.790589039808644
