SNP,Chr,Pos,Effect,SE,RET2_EMP70_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
8,1,27243,-0.057061427729642,0.102702357573374,0.57883628861444
9,1,27272,-0.0188415610593748,0.101199254024536,0.852408351802747
16,1,27843,0.0385414940736372,0.0987883986204632,0.696666923167145
17,1,27848,0.0385414940736372,0.0987883986204632,0.696666923167145
18,1,28495,0.0484254984017593,0.098777673598363,0.624263405200192
19,1,28975,0.0255086081808947,0.098141407014591,0.79507942135279
26,1,31435,0.0226082535372987,0.0978833534615878,0.817470844500775
29,1,36146,-0.0569006042422509,0.0973388818418096,0.559215725315365
31,1,37409,-0.000412636785171561,0.0979125334745274,0.996639833080514
32,1,37478,-0.00980696410145981,0.0979953153448633,0.92034092202313
33,1,39144,-0.0274964500886117,0.0975385429344699,0.778182751731323
34,1,41499,0.0243948396431353,0.0972702753919073,0.802118990363059
37,1,51248,-0.0846195514507972,0.0975891318064039,0.386476159211022
38,1,51462,-0.0863414386842326,0.0977174781955056,0.377523074199232
39,1,52124,-0.0687988378230723,0.097624354208116,0.481442802097482
40,1,52667,-0.0842218085895564,0.0974333749630636,0.387952940114508
42,1,59265,-0.0858423065951257,0.0973801095128923,0.378637408700003
43,1,60165,-0.0794302261734378,0.097321785256959,0.414958572454193
44,1,62308,-0.046226128991395,0.0972753225568812,0.634931761218457
45,1,62869,-0.0273477356748434,0.0972833223921966,0.778787413855133
49,1,66841,0.0119369853368129,0.097337991449844,0.902466407309038
50,1,66948,-0.0118301533144319,0.0979354283491407,0.903921787016624
51,1,68621,-0.120406262028292,0.0974616672687379,0.217495158359331
52,1,69417,-0.0534022383749861,0.0973720910309854,0.583740095107328
56,1,74327,0.0053126016911399,0.0979487304692949,0.956775753068919
57,1,74572,0.00780298910162719,0.0976874839585767,0.936380297902385
58,1,75211,0.0289368340254321,0.0974981256572564,0.766798534140014
59,1,76030,-0.0133574422368418,0.0975076978141898,0.891117909058961
60,1,80108,-0.0878952443722693,0.0973749214413301,0.367328435911442
61,1,81262,-0.0637556037198603,0.0973912801935489,0.513129992088138
62,1,81999,-0.0750294342342755,0.0976067090493374,0.442590521403811
63,1,82431,-0.137559789653428,0.0978773401356227,0.16077280852807
64,1,83284,-0.0879388478762629,0.0973240867350817,0.366841153621848
65,1,83613,-0.0728319277572707,0.0973486823559901,0.454864666589512
66,1,84112,-0.105769383954362,0.0972738062276222,0.277629884406733
68,1,84858,-0.0389718173855791,0.0976895462449446,0.690182030313269
69,1,85751,-0.0594941919291101,0.0980620725255477,0.544440467087986
70,1,87445,-0.081512188979271,0.0982248246709602,0.407182608112773
71,1,87467,-0.10859239097384,0.0986661597046258,0.27181889485277
72,1,89070,-0.0689810203504667,0.0981480764725406,0.482627419200834
73,1,89616,-0.0455921267132528,0.0976582229035311,0.640892384250338
74,1,89679,-0.0847604114460411,0.0975965258910975,0.385722905319794
75,1,89880,-0.0745730564862499,0.0976448561302777,0.445545923947551
76,1,91472,-0.061635696030275,0.0983962159847089,0.531455420479316
77,1,93789,-0.0562606786866674,0.0973905452457595,0.563847718515635
78,1,94351,-0.0520075868996889,0.0976537811247116,0.594665545781518
79,1,99148,-0.058024631680606,0.097387613255933,0.551683171582912
82,1,106800,-0.0223234220035686,0.0975607652718257,0.819144768194192
83,1,107970,0.0117238664665886,0.097276939506131,0.904139400202816
84,1,109000,-0.0165177525136245,0.0974464134769393,0.865495742125042
85,1,112549,-0.129673562398931,0.0970950720588444,0.182562819509577
86,1,112742,-0.12735406547396,0.0974839249257698,0.19226339399749
87,1,113050,-0.125668113027199,0.0973253439968671,0.197473432902309
88,1,113135,-0.121354325706346,0.0970918256444356,0.212166895273362
89,1,114076,-0.0567600329553152,0.0972595247749682,0.559866477959947
90,1,114628,-0.0368624140928154,0.0975328687234246,0.705695916874153
91,1,116283,5.79354769069118e-05,0.0980951781112034,0.999529099242774
93,1,127853,0.0710011996819766,0.0978395817561026,0.46850970603471
94,1,128302,0.102505728781751,0.0973837299195072,0.293246152993787
95,1,128704,0.112534568180267,0.0974496311113711,0.248954581262312
96,1,128911,0.144902948211071,0.0973392775598685,0.137475521285968
97,1,130267,0.0990333136178796,0.0974556094160866,0.310235392417987
98,1,130271,0.0963607453647649,0.0975791950626167,0.324067486147639
99,1,130613,0.144642570036757,0.0983260946730957,0.142168523856204
100,1,132012,0.00406903978008211,0.0984174333618319,0.967044468276627
101,1,133231,0.00960280199754188,0.0977179652363952,0.921773208108656
102,1,137074,0.0120289179596073,0.0975782245429948,0.901959799996072
103,1,137304,-0.0133731984531968,0.097611647152623,0.891105639148461
104,1,139686,0.0103026999491393,0.0977409842700254,0.916111790097052
105,1,149562,-0.0137792666549059,0.0979627610289793,0.888220188093985
106,1,150447,0.0126059505409336,0.0990498925475875,0.898800202323328
108,1,154084,0.000842072772464453,0.0993581744817333,0.993242698518506
110,1,157269,-0.0242918572570556,0.097546341892647,0.803483263913747
111,1,160054,-0.0332208600516815,0.098465886504435,0.736027619143377
112,1,166222,-0.0371902002742483,0.0977333213286524,0.703782888085918
113,1,166416,-0.0300253171368209,0.097541819710802,0.758400889453448
114,1,167326,-0.0422989897384456,0.0980834352895478,0.66654607441941
115,1,168836,-0.0160416025192337,0.0976406020538681,0.869595046383036
116,1,171200,-0.109996094407374,0.0976151590249451,0.260578018411546
117,1,171431,-0.133635946853153,0.0981436752286484,0.174181228027153
118,1,173339,-0.121504963574482,0.0974214314619507,0.213147413786947
119,1,173845,-0.132976245379105,0.0972978308538276,0.172591427771748
