SNP,Chr,Pos,Effect,SE,MID2_TPO2_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
8,1,27243,0.0849728951395377,0.162612321279609,0.60161597213097
9,1,27272,0.0783856449722031,0.160177865679488,0.624886349805989
16,1,27843,0.0153008178118077,0.156438919267063,0.922141077722696
17,1,27848,0.0153008178118077,0.156438919267063,0.922141077722696
18,1,28495,-0.0115818509306254,0.156442357554275,0.941026294876654
19,1,28975,0.0448080796455646,0.155379534738263,0.773226462129724
26,1,31435,-0.0544990443872016,0.154958966860634,0.725273221397605
29,1,36146,-0.234860742749741,0.153679383969414,0.127345653462043
31,1,37409,-0.117815002308688,0.154893729453266,0.44739284771922
32,1,37478,-0.0756281901181655,0.155101644568961,0.626133011240687
33,1,39144,0.0117792591947257,0.154444589833165,0.939248682648166
34,1,41499,0.0205959964965665,0.154013562631535,0.893693505469162
37,1,51248,-0.00786409798470501,0.154672467280805,0.959478941642473
38,1,51462,-0.020639157432037,0.154878875844665,0.89406370294331
39,1,52124,-0.00405662124429904,0.154672882924713,0.979091020322645
40,1,52667,-0.00571113797309442,0.154424850078057,0.970519239779216
42,1,59265,0.0597541866353181,0.154314475064375,0.698824126463482
43,1,60165,0.0284429590433139,0.154223180128118,0.85378418770731
44,1,62308,0.0673062507911727,0.154019334538851,0.6623794823379
45,1,62869,0.000637318726648017,0.154041636749357,0.996701246981431
49,1,66841,-0.0176308310627089,0.154111381911069,0.908983240788041
50,1,66948,-0.012806691824507,0.155058558020215,0.934222285983525
51,1,68621,-0.213393580398263,0.154222334781668,0.16733232576551
52,1,69417,-0.18717609085678,0.153908518613212,0.224739777697911
56,1,74327,-0.29675638215966,0.154272114133698,0.055209857005194
57,1,74572,-0.27694645401064,0.153961673940588,0.0729042058891894
58,1,75211,-0.34226095630591,0.153305228394082,0.0262055741201016
59,1,76030,-0.165985058685701,0.154130767207586,0.282255614220546
60,1,80108,-0.225232983194412,0.153880997423021,0.144170495440819
61,1,81262,-0.1292357222473,0.154135488817736,0.402342408503115
62,1,81999,-0.224052261056544,0.154205277617695,0.147126514033346
63,1,82431,-0.279573799065637,0.154683763938601,0.0715527648894633
64,1,83284,-0.252688939132482,0.153679645985906,0.101013219374501
65,1,83613,-0.20097183141784,0.153878697954899,0.192389152234617
66,1,84112,-0.221550211272033,0.15381569175075,0.150651448241537
68,1,84858,-0.25040639398983,0.154127247954881,0.105124730218288
69,1,85751,-0.247343315248598,0.154779431546598,0.110929357276639
70,1,87445,-0.262148127227603,0.155040092891935,0.091749879585065
71,1,87467,-0.300242686885762,0.155663469051316,0.0545579981832734
72,1,89070,-0.213030964419926,0.155088287683767,0.170434205220348
73,1,89616,-0.249488354038315,0.154094600056139,0.106327469402785
74,1,89679,-0.201210965016353,0.154314107169013,0.19311554611535
75,1,89880,-0.201119925779013,0.154353731231593,0.193430663581884
76,1,91472,-0.183565945021423,0.155566451425481,0.238801089737587
77,1,93789,-0.166542385480636,0.154012153148966,0.280275753716508
78,1,94351,-0.213179506529065,0.154256301431825,0.167850966075683
79,1,99148,-0.120636965682294,0.154133348688215,0.434340251186338
82,1,106800,-0.114558979176536,0.1543547357628,0.458471898668734
83,1,107970,-0.0968823343157802,0.153931118998673,0.529502459772636
84,1,109000,0.0201541373584222,0.154285165585742,0.896143105822093
85,1,112549,0.00461212177114942,0.154114043354283,0.976142439574689
86,1,112742,-0.0533572897010015,0.154688601216354,0.730349747852779
87,1,113050,-0.0600880836299817,0.154421279163005,0.697423553344374
88,1,113135,-0.0416774548935382,0.154045019186899,0.786892403094454
89,1,114076,0.177572373398547,0.153770813271114,0.248959216095777
90,1,114628,0.222523081588029,0.153995963555095,0.14934695605821
91,1,116283,0.260970927490883,0.154687401868937,0.092470247032034
93,1,127853,0.11101025176427,0.1549079677385,0.474082032588574
94,1,128302,0.180069495758863,0.15412745093358,0.243467937064357
95,1,128704,0.109800399881402,0.154468356355335,0.477660345647409
96,1,128911,0.151370603635359,0.154385900798509,0.327526104790641
97,1,130267,0.206391271023242,0.154131732510889,0.181413524683996
98,1,130271,0.203991678452841,0.154324633905153,0.187079107591464
99,1,130613,0.213711464861494,0.155736973217646,0.170854155984358
100,1,132012,0.0582357961766847,0.155789534693352,0.708769564228582
101,1,133231,-0.0682567536453843,0.154672008608435,0.659266018471384
102,1,137074,-0.00990158684145928,0.154493733024599,0.948934411131951
103,1,137304,-0.0798673104584245,0.154489859348762,0.605497744469669
104,1,139686,0.0261121061463663,0.154745191216555,0.866095753814251
105,1,149562,-0.0511350042545411,0.155080592240096,0.741798190957788
106,1,150447,-0.0272650169262121,0.156818217165194,0.862072135010015
108,1,154084,-0.0337058527727491,0.15729920911674,0.830453535904952
110,1,157269,-0.133592970146082,0.154290639439903,0.387159019464084
111,1,160054,-0.083890602398866,0.155857891150492,0.590743270524581
112,1,166222,-0.139357985434927,0.154590759300376,0.36795636622266
113,1,166416,-0.0985960103133706,0.154365219494619,0.523419890753273
114,1,167326,-0.0854768832341976,0.155265448869563,0.582310314096413
115,1,168836,-0.117551766711968,0.154469318063886,0.447162734322135
116,1,171200,-0.136067074954742,0.154658025311512,0.379569897177883
117,1,171431,-0.18819562668388,0.155471752516243,0.226904191566486
118,1,173339,-0.13682822232774,0.15441089010697,0.376150389872982
119,1,173845,-0.15510547017664,0.154233613650412,0.315271443769058
120,1,175121,-0.220232896135112,0.153701828935307,0.152783420152805
121,1,175281,-0.201231352890654,0.153906952668416,0.191898271066622
122,1,175315,-0.212869937001485,0.153813893753513,0.167249745284194
123,1,175523,-0.185846152719397,0.154788739313634,0.230694426480438
124,1,175541,-0.207634287174619,0.154075636725363,0.178647243000706
125,1,175653,-0.204129036348336,0.15457891266898,0.187507287106989
128,1,175856,-0.218347584357449,0.157089172025187,0.165417058990472
129,1,175876,-0.197009066601018,0.154749626148996,0.203826468926214
130,1,175989,-0.181943851069924,0.155245273236222,0.241996759622142
131,1,176001,-0.191094161764562,0.156026361532634,0.221483975453536
133,1,177692,-0.19616611059269,0.153876799234295,0.203209378548414
134,1,178191,-0.200920667856217,0.154012926641183,0.192889133125323
135,1,178224,-0.19616611059269,0.153876799234295,0.203209378548414
136,1,178960,-0.195574868919534,0.155113540011468,0.208195683700087
140,1,183802,-0.124661282946402,0.154107261789636,0.4191029069504
141,1,183954,-0.110800312647603,0.155261056768501,0.47592211531959
142,1,184450,-0.0445743198498033,0.153994355824017,0.772403719830355
144,1,184718,-0.102543808477244,0.154791497379822,0.508106120650181
145,1,185296,-0.0494419641630035,0.154208158434102,0.748689349787233
146,1,185438,-0.0157577682766782,0.154235611688692,0.918682241321014
147,1,185469,-0.0188342352155327,0.154457235389841,0.903017358372619
148,1,185503,-0.00843286186166831,0.154060336204672,0.956378641000644
149,1,185705,-0.0352437001070053,0.155771540880958,0.821135991759112
150,1,185749,-0.0582882935976533,0.155751940534401,0.708451955222127
151,1,185806,-0.0980830068730362,0.155903469346405,0.529673145017569
152,1,185879,-0.0493870499181248,0.156722572236459,0.752853675106782
153,1,185916,-0.0012948415587589,0.156673310285261,0.993410550404407
154,1,185941,-0.0144464921833018,0.157353938372162,0.926901949260192
155,1,185954,-0.0268440267036773,0.157808896697605,0.865025285917497
156,1,186055,-0.028089738501,0.154658463716988,0.855981805217197
157,1,186896,-0.109971395911082,0.15709237687545,0.484361631167966
161,1,190132,0.216429273347833,0.154432855030379,0.161959393390967
162,1,190148,0.235128301343477,0.154402250304937,0.128696668445545
163,1,190165,0.232022359352759,0.155609685959194,0.136840499360917
164,1,190169,0.255373741379669,0.155310651592031,0.10100921703632
165,1,190933,0.108770460684612,0.154531590357389,0.481976519521376
166,1,192149,0.253334257602465,0.155320113302282,0.10377242414422
168,1,192303,0.188160615028393,0.185591321982497,0.311351676898165
171,1,192795,0.284090977700788,0.153604812615281,0.0652224375008678
173,1,194187,0.156469537568847,0.154250465495062,0.311093286291213
174,1,194867,-0.00143472239683201,0.154391032865075,0.992590787940753
190,2,8314,0.22119787347764,0.156563103013684,0.158585242945503
194,2,8498,0.241741372669348,0.156246321951795,0.122715575629191
195,2,8651,0.246547441133196,0.156372351892428,0.115767419156332
197,2,9812,0.284097002677203,0.157128492748239,0.0714488503343016
198,2,9932,0.224272887521147,0.156778464485224,0.153455768449389
199,2,10135,0.266346115007189,0.15598724705698,0.0886109311138975
200,2,11616,0.274331139575794,0.155781062030591,0.079103438737712
201,2,12133,0.303328660804426,0.156254020885194,0.0530230978127716
202,2,12194,0.29299481972412,0.156920310663506,0.0627083664021841
203,2,12359,0.278967586444539,0.156529593349968,0.0755754919246347
204,2,13061,0.279819295605425,0.156513663336136,0.0746616430082213
205,2,14298,0.257366491263125,0.157120648030506,0.102308898133549
206,2,15222,0.258637762731989,0.158658533627202,0.103960980226556
207,2,17986,0.324647516263983,0.155506788541955,0.0375437845912084
208,2,19770,0.300871014055082,0.156729647956612,0.055703881335179
209,2,19836,0.272330950039534,0.156442742013135,0.0825950868710455
210,2,19851,0.30037183978961,0.156759672205717,0.0561559896878373
211,2,21595,0.290672365358787,0.156157484854832,0.0635179721097922
212,2,22385,0.310071130916795,0.156201055302769,0.0479094986276104
213,2,23441,0.282900620690073,0.157879628420532,0.0740092863810828
214,2,24209,0.293081761317953,0.156514695562073,0.0619568453967857
215,2,24341,0.325841296417567,0.156705414087315,0.0383090492492568
216,2,26815,0.353463712277383,0.15634542304357,0.0243808412681935
217,2,28209,0.369125424004269,0.156296266934801,0.0187336036748278
221,2,41245,0.174549061950217,0.156646735920725,0.265915159726155
222,2,43214,0.120305328855644,0.159337519471896,0.450731713464368
223,2,47104,0.0752124639145876,0.154968910896201,0.627736934569178
224,2,50915,0.140458901056862,0.156365116685874,0.369651146594835
225,2,55834,0.102996050165783,0.155723906284633,0.508786229151739
226,2,56422,0.156518001498284,0.15587649139335,0.316010739587376
227,2,57715,0.147845756457829,0.155385247320684,0.342012424682418
228,2,59046,0.167221141536296,0.156117931009086,0.284846963034463
229,2,59191,0.13564553688649,0.155308382579822,0.383041660350975
230,2,59383,0.155831060366706,0.155299552916873,0.31634439192653
