SNP,Chr,Pos,Effect,SE,HNM1_MAM33_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
8,1,27243,-0.0321706439719511,0.132396927286335,0.808157113975578
9,1,27272,0.0250471750160866,0.130412717703952,0.847804990670396
16,1,27843,0.0154543689711895,0.127331101949537,0.903465835117689
17,1,27848,0.0154543689711895,0.127331101949537,0.903465835117689
18,1,28495,0.0679829480384306,0.127284400479251,0.593606636255185
19,1,28975,-0.014515257918057,0.126482293993652,0.908699663741747
26,1,31435,0.00462805246815678,0.126149295027244,0.970755227705335
29,1,36146,-0.0743156299226038,0.125436707316895,0.553925115295817
31,1,37409,0.0662253227744294,0.126128367927858,0.599869097710184
32,1,37478,0.0401885854788678,0.126267961829787,0.75046065834992
33,1,39144,-0.020957814585274,0.125704853783192,0.867683939796552
34,1,41499,-0.00639403940641108,0.125360649881976,0.95935026145486
37,1,51248,-0.0406561237427818,0.125876108654419,0.746897661768543
38,1,51462,-0.0440505916465856,0.126043616924989,0.726932208417657
39,1,52124,-0.0720792045438737,0.125836240184516,0.567143671220772
40,1,52667,-0.120591859293675,0.125528958798212,0.337375856571396
42,1,59265,-0.00590241361920082,0.125629141639863,0.962553474231869
43,1,60165,0.010274360617391,0.125533409176104,0.934815858846736
44,1,62308,-0.110242852682073,0.125259183284855,0.379394205248562
45,1,62869,-0.113935358675066,0.125234054579771,0.36355964260018
49,1,66841,-0.111017424351846,0.125300634873365,0.376216130693605
50,1,66948,-0.137350504956748,0.125997821983309,0.276411686466681
51,1,68621,-0.315428780996385,0.124743138186578,0.0118861162470206
52,1,69417,-0.255436951404203,0.124796222834368,0.0414146486991861
56,1,74327,-0.175897853484955,0.12587710765437,0.163177691755493
57,1,74572,-0.162609211890832,0.12559086906884,0.196251533791138
58,1,75211,-0.123471568407057,0.125487283735087,0.325820440798176
59,1,76030,-0.0784895651232363,0.125589783964911,0.532395988974181
60,1,80108,-0.197980952302016,0.125186827577179,0.114662980461138
61,1,81262,-0.195202768315026,0.125151528937894,0.119719416679758
62,1,81999,-0.257011632764644,0.125143308369928,0.0407372006620663
63,1,82431,-0.251479558781797,0.125774448274613,0.0463258813745111
64,1,83284,-0.198931533260102,0.125117034948587,0.112738165768419
65,1,83613,-0.171563251925383,0.125217900380252,0.17152094285602
66,1,84112,-0.231503577164457,0.124958214182028,0.0647673344990475
68,1,84858,-0.105576220322761,0.125793179789355,0.401877895282506
69,1,85751,-0.14335932005804,0.12620573601207,0.256761644049308
70,1,87445,-0.0831035125263809,0.126626232087366,0.512065204109024
71,1,87467,-0.132485680228814,0.127171410480738,0.298222830166829
72,1,89070,-0.131041341333588,0.12637729561753,0.300489558265343
73,1,89616,-0.0723476846898859,0.125829823534244,0.565681556934915
74,1,89679,-0.114518339006566,0.125757046672555,0.363110911566237
75,1,89880,-0.0807024498636901,0.125863299576264,0.521814484012885
76,1,91472,-0.0766177857707817,0.126805817623365,0.546089832423524
77,1,93789,-0.0246845857990221,0.125557370332119,0.844253665921923
78,1,94351,-0.0373219063824518,0.125879034242053,0.767030074220197
79,1,99148,-0.0238882298923108,0.125557806700042,0.849217245636769
82,1,106800,-0.0968301289389054,0.125627946735479,0.441359422849436
83,1,107970,-0.122631514219877,0.125191079582333,0.327976806599342
84,1,109000,-0.0936370954058542,0.125483108904514,0.456035558676637
85,1,112549,-0.117521624433338,0.125283830378638,0.348863653862316
86,1,112742,-0.0849384314950152,0.125847420376833,0.500160884521127
87,1,113050,-0.0500732505084758,0.125688494027171,0.690582341699449
88,1,113135,-0.0974185937172529,0.125289294042324,0.437355588226774
89,1,114076,-0.0845995765970439,0.12531566980932,0.500059405087822
90,1,114628,-0.0648722715043532,0.125666345179595,0.606019579478392
91,1,116283,-0.00873715403500752,0.126412122524953,0.944936081617516
93,1,127853,0.0190859324244409,0.126173521809833,0.87985124272811
94,1,128302,0.0796856075638535,0.125621367596032,0.526275274526931
95,1,128704,0.107234660361529,0.125688538880802,0.394139294449908
96,1,128911,0.134705514180706,0.125627564644425,0.284335404797076
97,1,130267,0.00759431758980422,0.125771690878689,0.951885745856731
98,1,130271,0.0210715964999442,0.125916621098072,0.867193925856203
99,1,130613,0.102741216631717,0.126980654776824,0.418997340891168
100,1,132012,-0.0384318507378114,0.126812071360628,0.762021549132328
101,1,133231,-0.0372202455180505,0.125913011650695,0.76770719688691
102,1,137074,-0.0978405752211164,0.125641625277676,0.436662007901935
103,1,137304,-0.0577987290601966,0.125755585171224,0.646077938085847
104,1,139686,-0.0043826767805315,0.125958302705979,0.972263142277889
105,1,149562,-0.0881869987529224,0.126158588171134,0.485001702794677
106,1,150447,-0.069569125736069,0.12759250753763,0.585929634248929
108,1,154084,-0.067078402435991,0.127990800047169,0.60054645482261
110,1,157269,-0.131260299112539,0.12552247739064,0.296409770208728
111,1,160054,-0.0849074578875371,0.126830671184955,0.503642746014778
112,1,166222,-0.0780991561578761,0.125903889460914,0.535455449206119
113,1,166416,-0.0626234765444588,0.125672553959242,0.618578204280555
114,1,167326,-0.109351891837414,0.126297100792909,0.387171147798179
115,1,168836,-0.110721552086183,0.125693914361134,0.378980842752531
116,1,171200,-0.129837533400106,0.125830810073712,0.302852493923716
117,1,171431,-0.181518582802764,0.126438607302936,0.151994218779018
118,1,173339,-0.133469756211938,0.125620342065589,0.288741784719935
119,1,173845,-0.119007148404635,0.125557076592904,0.343862846584341
120,1,175121,-0.16919400755741,0.125143895761679,0.177242279051103
