SNP,Chr,Pos,Effect,SE,RET2_EMP47_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
8,1,27243,-0.014389282703607,0.0970999369222603,0.882277086083917
9,1,27272,-0.0763126177669247,0.0955584085424528,0.425061327284195
16,1,27843,0.0832751493954618,0.0932764567436244,0.3725843828751
17,1,27848,0.0832751493954618,0.0932764567436244,0.3725843828751
18,1,28495,0.132466269986635,0.0931166787408311,0.15573993042677
19,1,28975,0.132766659880164,0.0924894464256708,0.152036112376301
26,1,31435,0.127860125318757,0.0922625996403154,0.166674184467635
29,1,36146,0.0532410660319736,0.0919925676003168,0.563124261365627
31,1,37409,0.184982025224676,0.0920085523576549,0.0451397939091927
32,1,37478,0.166682190707417,0.0921874827366266,0.0714452556306674
33,1,39144,0.0822681344260023,0.092086712715826,0.372264060254741
34,1,41499,0.133769495245038,0.0916589305571336,0.145336980217147
37,1,51248,0.167507130314351,0.0918948865049659,0.0691775814494039
38,1,51462,0.155112710895871,0.0920821981224494,0.0929684453517319
39,1,52124,0.161450052425985,0.0919255932604873,0.0799022078012345
40,1,52667,0.109087732264943,0.0919953512107637,0.236500382964266
42,1,59265,0.130083174075996,0.0918713701651473,0.157678534485876
43,1,60165,0.133600827272405,0.0917872389902224,0.146406056376682
44,1,62308,0.111645067711235,0.0917688339491771,0.2245729670273
45,1,62869,0.136449910189278,0.0916622136678422,0.137481109754976
49,1,66841,0.142877054673322,0.0916779514062624,0.120018657267281
50,1,66948,0.111462254932963,0.0923670559531723,0.228343535661508
51,1,68621,0.144855266657506,0.0919840917937139,0.116201604292409
52,1,69417,0.0887284594681211,0.0919410632710469,0.335176419363343
56,1,74327,-0.09891354202361,0.0924185922338359,0.285225661536405
57,1,74572,-0.0285642472000981,0.0923094556109056,0.757169343320158
58,1,75211,-0.0405408971497513,0.0921284141851662,0.660171864927781
59,1,76030,-0.0256684173831932,0.0921435521852303,0.780738048629792
60,1,80108,-0.074832247250578,0.0920457584588849,0.416771978164354
61,1,81262,-0.109129161319332,0.0919137177411982,0.235907626289028
62,1,81999,-0.0783718290588538,0.0922276917870757,0.3960319205032
63,1,82431,-0.0289167660414205,0.0927462329395565,0.755388958884419
64,1,83284,-0.0816340174707749,0.0919814451919802,0.375411213891192
65,1,83613,-0.0517775992038066,0.0920326106782088,0.574064011478436
66,1,84112,-0.0579587618832969,0.0920323234932208,0.529255563673518
68,1,84858,-0.0446785775709801,0.0923132749512703,0.628694037595179
69,1,85751,-0.0651457079311952,0.0926586033205866,0.482474041416339
70,1,87445,-0.0922205823380213,0.0927897349688252,0.320968777610253
71,1,87467,-0.102514203263169,0.0932464050195051,0.272347024414077
72,1,89070,-0.0448184809850844,0.0927906491541353,0.629390582623807
73,1,89616,-0.067889931696399,0.0922512341056299,0.462265442592145
74,1,89679,-0.0782948249872306,0.0922395799420028,0.39655655037716
75,1,89880,-0.0874044874971156,0.092239822668138,0.343992212740403
76,1,91472,-0.0825824813413056,0.092938727054085,0.374839778181718
77,1,93789,-0.0819467574529873,0.091980657397784,0.373582698697377
78,1,94351,-0.0654945246247324,0.0922605264645912,0.478243034005455
79,1,99148,-0.031289264885024,0.0920689488574394,0.734174615953483
82,1,106800,0.0474044410469993,0.0921736940520485,0.60736779216916
83,1,107970,0.0617411442446443,0.0918762906162876,0.502021351427916
84,1,109000,-0.0454888419625433,0.0920652306275565,0.621547383067196
85,1,112549,0.0404430350292021,0.0919676184685013,0.660385124305843
86,1,112742,0.0481550090397725,0.0923156372882367,0.602252054279031
87,1,113050,0.0757166135618253,0.0921077291403087,0.411606700298685
88,1,113135,0.0365596093464399,0.0919404318531588,0.69113258452993
89,1,114076,0.0416252223559348,0.0919343300571372,0.650991607710127
90,1,114628,0.0875764127729771,0.0920757576022134,0.342186959711336
91,1,116283,0.0231252379213946,0.0926982671325685,0.803144001593299
93,1,127853,-0.0588509512582601,0.0924807986160122,0.52495511792102
94,1,128302,-0.117582837516988,0.0919656985738553,0.201895166547761
95,1,128704,-0.072815909247156,0.0921887205631526,0.430141512848221
96,1,128911,-0.0614975263471042,0.0922222933864921,0.505309878883004
97,1,130267,-0.122002955455404,0.0920077581812162,0.185694654681353
98,1,130271,-0.119239127296067,0.092127754569987,0.196414720786293
99,1,130613,-0.168255287876265,0.0927778597056434,0.0705994122107988
100,1,132012,-0.18753539319434,0.0924740823106504,0.0433131259870943
101,1,133231,-0.196915268285403,0.0917545642812192,0.0325456013770659
102,1,137074,-0.163215624341796,0.0918097949732029,0.0763043751666074
103,1,137304,-0.168711443438704,0.0918138541167628,0.0669708407746142
104,1,139686,-0.171325607386432,0.0919219687967805,0.0631776217921188
105,1,149562,-0.143376667850249,0.092268856424074,0.121104096554068
106,1,150447,-0.171603469258948,0.0931642131250087,0.0663216690637855
108,1,154084,-0.180705155447735,0.0934061912105762,0.0538361159098669
110,1,157269,-0.143727301104982,0.0918779333747943,0.118636359879413
111,1,160054,-0.174695611399203,0.0926061672887557,0.0600567968306442
112,1,166222,-0.184518572827841,0.0918599051099694,0.0453305604211387
113,1,166416,-0.177534728057229,0.0917103419210012,0.0536878959808195
114,1,167326,-0.171693367238776,0.0922683277355987,0.0636029638845202
115,1,168836,-0.18148074551395,0.091773438979647,0.0487641719249027
116,1,171200,-0.149439105346435,0.0920756550331404,0.105481334664698
117,1,171431,-0.162409854793359,0.0925929087021988,0.0802947572025885
118,1,173339,-0.168216553171681,0.0918369387849765,0.067840537100537
119,1,173845,-0.145474040427916,0.0918701452861083,0.114208796749835
120,1,175121,-0.1072387377016,0.0918358484978206,0.243707043433424
121,1,175281,-0.116897124189811,0.0918808421779031,0.204115076986105
122,1,175315,-0.111492699897251,0.0918708183630978,0.225719050827526
123,1,175523,-0.115340169953169,0.092380138906812,0.212661292819155
124,1,175541,-0.114514942512471,0.0920043691996357,0.21407933226469
125,1,175653,-0.136131609164472,0.092213589807872,0.140764487730682
128,1,175856,-0.152123196554172,0.0936755710218591,0.105281894486953
129,1,175876,-0.127857045320657,0.0923334535195756,0.167009154147388
130,1,175989,-0.127476878756122,0.0925998097829481,0.169495155794378
131,1,176001,-0.134591895407706,0.0930565239118406,0.148967596834433
133,1,177692,-0.15509792410087,0.091691417159866,0.0916199605208717
134,1,178191,-0.15974062387415,0.0917606363394324,0.0825828547245622
135,1,178224,-0.15509792410087,0.091691417159866,0.0916199605208717
136,1,178960,-0.153636863827003,0.092436566722199,0.0973846641215235
140,1,183802,0.0996341856053009,0.0919210224656515,0.279144125659988
141,1,183954,0.0693381814878389,0.0926707307415089,0.454825098432607
142,1,184450,0.0584808466535857,0.0918794460310981,0.524866066277683
144,1,184718,0.107315524027959,0.0922778812127858,0.245631118088036
145,1,185296,0.111897822604057,0.0918694230478721,0.224033877711077
146,1,185438,0.05599238528318,0.0920183699533683,0.543252954781761
147,1,185469,0.0536948784796773,0.0921551836308343,0.560496101818997
148,1,185503,0.0403551662269808,0.0919359342134382,0.660967197392452
149,1,185705,0.0293862158042087,0.092975658316662,0.752141077402903
150,1,185749,0.0514114700306529,0.0929485433408509,0.580533039376486
151,1,185806,0.0908293450785327,0.0929873958486114,0.329341049118941
152,1,185879,0.0222123519247985,0.0935554422918113,0.81246523827414
153,1,185916,0.04100720465764,0.0934948861087479,0.661217011743755
154,1,185941,0.0433842359520936,0.0938993588282337,0.644345074346721
155,1,185954,0.0637042387166307,0.094141016749955,0.499046135177753
156,1,186055,0.0372082334534848,0.0923007313644437,0.687104291347574
157,1,186896,0.0677812275252121,0.0937661869368256,0.470235379481475
161,1,190132,-0.0286600699930689,0.0924264971950888,0.75667930532143
162,1,190148,-0.0271823604637947,0.0924556443163521,0.768927383205782
163,1,190165,-0.0161020065399051,0.0931735599817796,0.862894053429742
164,1,190169,-0.0190091241629148,0.0930558073143363,0.838255075139894
165,1,190933,-0.0935716937350841,0.0921721846957506,0.310713597735375
166,1,192149,-0.109506706959112,0.0928786091913585,0.239180126988944
168,1,192303,-0.0462088966354868,0.110915796690945,0.677215143631933
171,1,192795,-0.0781469321181814,0.0920379550474964,0.396416167907044
173,1,194187,-0.0976718914975645,0.0920615603958341,0.289442012103608
174,1,194867,-0.0031437824844292,0.0921578874944887,0.972806318686665
190,2,8314,-0.0741227810241133,0.0936353465480661,0.429119056928216
194,2,8498,-0.0263432313649341,0.0935706625405051,0.778466567007344
195,2,8651,-0.0653653547508311,0.0936041555423107,0.485438854794238
197,2,9812,-0.00589191919446763,0.0942248259895778,0.950175817692344
198,2,9932,-0.0265064922755684,0.0938433736498319,0.777760495578839
199,2,10135,-0.016591014595545,0.0934903804372835,0.859247087930077
200,2,11616,-0.00131087635766608,0.0933952883840973,0.988809359313048
201,2,12133,-0.0107192608818002,0.093764866769743,0.909048604724343
202,2,12194,-0.0254040292336688,0.0941194766429711,0.787385241017092
203,2,12359,-0.0238135786656507,0.0938454189197,0.799833935679478
204,2,13061,-0.00204546123986971,0.0938470076249871,0.982623238872198
205,2,14298,-0.0165138001939362,0.0941390256971968,0.860850770080512
206,2,15222,0.00969387019253698,0.0950597597683433,0.91883315718537
207,2,17986,-0.0429825868212702,0.093367291068305,0.645541131827763
208,2,19770,-0.0031720615734584,0.094040891490573,0.973110992101425
209,2,19836,0.0174993087929521,0.0937780544479067,0.852078753125174
210,2,19851,0.0120474112830788,0.0940550760177641,0.89815155970684
211,2,21595,0.0162534173973167,0.0936647923945042,0.862336275780813
212,2,22385,0.0142923575199104,0.0937543332316577,0.878923245139881
213,2,23441,0.0485088177221554,0.0946328283686492,0.60855152535248
214,2,24209,0.0626870034868128,0.093829232446828,0.504508433368382
215,2,24341,0.0452249991216832,0.0940798226581962,0.631021260855376
216,2,26815,0.0771797090040864,0.0939080310793338,0.411708579770882
217,2,28209,0.0171781331337622,0.0940250181691814,0.855140278994287
221,2,41245,0.065115632491394,0.0936046486065609,0.487108707623857
222,2,43214,0.0904631940500596,0.0950655657823293,0.341957364037042
223,2,47104,0.157571205973076,0.0921529886855248,0.0881654915086636
224,2,50915,0.115772145386223,0.0932396092950184,0.215185413588554
225,2,55834,0.120942369402015,0.0927881989083674,0.193279492007343
226,2,56422,0.113564984902164,0.0929812418792815,0.222759060733841
227,2,57715,0.130984471452951,0.0926083058181763,0.158128162906017
228,2,59046,0.103130031975726,0.0931786143769887,0.269134335776236
229,2,59191,0.101439254484455,0.0926485374307001,0.274314635333869
230,2,59383,0.0775694468112439,0.0927405927171207,0.403488376489751
231,2,59477,0.0925547613633581,0.094100375539798,0.325998251076928
233,2,60471,0.0450195111164537,0.0929265886831866,0.628357638093395
234,2,60478,0.0510101412540043,0.093023940627319,0.583794796753907
235,2,60786,0.0612426838817286,0.0928533336427507,0.509963950034092
236,2,61035,0.0745461179986587,0.0928190661065933,0.422437904625507
237,2,61071,0.0679543459596416,0.0924116293562137,0.462618232083722
238,2,61675,0.0526287254641107,0.0927063214691546,0.570604351321716
240,2,62939,0.110056596432173,0.0924028266156938,0.234433312015855
241,2,63527,0.0431827298471359,0.0929074326439524,0.642366217856248
242,2,63857,0.0498803359200096,0.0929195571955666,0.591735626816169
243,2,65527,0.00766233264298319,0.092650112055495,0.934135514711986
247,2,67976,0.0248942108060274,0.0939761595733967,0.791241714433751
250,2,72389,-0.0611811678209251,0.0933491256690683,0.51263609927084
251,2,72392,0.0140235019467685,0.0940380809565049,0.881539543551012
252,2,73646,-0.0326709247515106,0.0920966046250088,0.722991540209869
253,2,74564,0.00614430231893965,0.0919315727457004,0.946750415412533
254,2,74739,0.00848110066319066,0.0922333290651781,0.926787805555622
257,2,80873,-0.0405149003243286,0.0924293369635154,0.661412467161581
258,2,81501,-0.0454539125674795,0.0924074209081081,0.623105702568011
259,2,83526,-0.0512086615334004,0.0922554333325065,0.579195089375551
260,2,83845,-0.0309176632162691,0.09236874443318,0.738035133660067
263,2,84447,-0.0710800951045245,0.0934863936234434,0.447567528874976
264,2,87391,-0.0484633749069091,0.09193928755077,0.598438816050952
265,2,87562,-0.053990626217282,0.0921634313135693,0.558374874478854
266,2,87849,-0.0492484221522058,0.0921622187437644,0.593424222253071
267,2,87878,-0.0820683303931786,0.0924925948921833,0.375523565704736
269,2,89785,-0.103831479898054,0.0924409563480965,0.262107622381705
272,2,93721,-0.103997805791156,0.0921602813616162,0.259898381083876
273,2,93952,-0.139671633307994,0.0917616345199243,0.128875880999956
274,2,95085,-0.13171981760853,0.091923800722311,0.152764577599724
276,2,107124,-0.0631917198052344,0.0921752773340469,0.493440326572713
277,2,111645,0.0179332582760763,0.0922907504280115,0.846042873214876
278,2,111916,0.00266052185328039,0.0925131312554466,0.977073597726229
279,2,111931,0.0176885639683874,0.0926499185088495,0.848699366626274
280,2,111999,0.0313906961761322,0.0923068553230512,0.734006861041424
281,2,114528,0.0153736874339147,0.0928496433690096,0.86858529443445
282,2,116024,-0.0156342608651003,0.0930703100786136,0.86669259061188
286,2,120090,0.0675234733276323,0.0926367501308598,0.46654253861403
287,2,120291,0.101460668229038,0.0936109689796103,0.279169048496603
288,2,120726,0.091988279876309,0.0930961977375389,0.323780848395747
289,2,121716,0.0768750285982754,0.0930290383695847,0.40916081349321
290,2,123100,0.0544442491598573,0.0932023903377254,0.559491975760229
291,2,124677,-0.00292094835996987,0.0931188453982695,0.974993819197659
293,2,127887,-0.0268087139445179,0.0937465608699915,0.775068759990236
294,2,128935,-0.0495832216712303,0.093631603231914,0.596752355390751
295,2,129053,-0.0334439992798522,0.0939370509818328,0.722034036148821
296,2,130040,-0.0652550352293753,0.0944635360058812,0.490147717502283
297,2,130976,-0.056975670486374,0.0937083644183672,0.543571477288799
298,2,132199,-0.0906368634006846,0.0940683524208414,0.335945543479532
299,2,133355,-0.0599666120066139,0.094775409091916,0.527323974920492
300,2,133435,-0.0179670748770153,0.0950292443787074,0.850147471799778
302,2,135183,-0.0948742622835708,0.0949525136206911,0.318393912611492
303,2,135402,-0.0890657460064587,0.0949540685971608,0.34889206331818
304,2,135898,-0.10024733884051,0.0954274823076121,0.294203222662176
305,2,135912,-0.0811578429786607,0.0955495379489233,0.396245678928625
306,2,135925,-0.0653565094258907,0.0951502883751572,0.492611449948289
307,2,136002,-0.0653153575335207,0.0950790790545285,0.492560077235288
308,2,136173,-0.0816813573920671,0.095717051380693,0.394036897166262
310,2,138318,-0.0756265394518467,0.0982629210394499,0.44203139587965
311,2,138695,-0.0806255831693853,0.0965644457047569,0.404315826380773
312,2,138818,-0.0620756134896397,0.0964259031127684,0.520145911704397
313,2,139728,-0.0842134393686458,0.0962051619932829,0.381977291482004
314,2,140174,-0.0580585864779818,0.096259932292477,0.546800311853773
315,2,140863,-0.0946790362072559,0.0961385839306754,0.325387845134142
316,2,141152,-0.0805305783218692,0.0964465511428711,0.404295828214024
317,2,141292,-0.0748204861996239,0.0957648326314566,0.435153281454838
318,2,141545,-0.175666920766434,0.0958596019183769,0.067712635134254
322,2,146723,-0.137228534264904,0.0958629297675628,0.153169479226783
323,2,147946,-0.144464233317585,0.0967162950619491,0.136149755122584
326,2,151397,-0.0645671969697378,0.0972032810015613,0.506964502721947
327,2,153035,-0.121181211347405,0.0959887415369831,0.207619439572847
328,2,153228,-0.0974610024932628,0.0967682607699468,0.314548350143074
329,2,153455,-0.1421329467757,0.097345114530945,0.145153828359622
331,2,153815,-0.163679418367144,0.0968730755644357,0.0919821470251886
332,2,154160,-0.119199283266722,0.0960355622794064,0.215356263412684
333,2,154235,-0.135209056105621,0.096939219852805,0.163958696670676
335,2,159870,-0.137233005217671,0.0944689032631419,0.147201162533737
336,2,161229,-0.155309344630329,0.0958493991731074,0.106050552534264
339,2,162696,-0.194423517857793,0.095230657906512,0.0419336360810435
340,2,163284,-0.192014812566362,0.0939677511021729,0.0417537192158526
341,2,164166,-0.12377225493204,0.0951717842506366,0.194273190311374
342,2,165270,-0.0577988086658436,0.0945471973257546,0.541379707855536
343,2,165675,-0.0578134700412197,0.0961113365701701,0.547875786597025
346,2,168062,0.0168269477778906,0.0952922932277313,0.859937635616608
347,2,168518,-0.0654976534831984,0.0946867036960068,0.489561472514762
348,2,168980,-0.0260613426235902,0.0946957142797384,0.783314824714369
349,2,169651,-0.0284835424827018,0.094738726685455,0.763855623178189
352,2,170725,-0.0287200509504117,0.09490720921508,0.76236387957706
353,2,171254,-0.102036011545631,0.0949178866105701,0.283112321606888
354,2,172242,-0.0567706745110628,0.0939006923804134,0.545845123230187
355,2,173254,-0.0632603663917404,0.0931685465314343,0.497590109229505
356,2,173340,-0.0107596240371771,0.0932163251614474,0.908172792504782
357,2,173385,-0.0384940318611066,0.0932814361271709,0.680102213788502
358,2,173973,-0.0581207989675995,0.0930046380570532,0.532424894909457
360,2,177341,-0.124347090854248,0.0925025423198217,0.179728876591551
361,2,180314,-0.121276736110536,0.0925452813044631,0.190892823065243
362,2,180339,-0.11094707250981,0.092816837777476,0.232759174911857
363,2,182758,-0.237992558163899,0.0918011485368606,0.00992472460134838
364,2,183619,-0.184597715199901,0.0925156260271659,0.0467768966194722
367,2,187176,-0.188617962759325,0.0930021201984136,0.0433001955189108
368,2,191066,-0.142513542046573,0.0939359098180106,0.130127378909642
371,2,191599,-0.125161308824555,0.0926967952095238,0.177809641283419
