SNP,Chr,Pos,Effect,SE,PMC1_CTR2_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
8,1,27243,-0.108755887526962,0.170832846814533,0.524783921751296
9,1,27272,-0.0830176960848035,0.168305901824278,0.622139264777468
16,1,27843,0.0869874653603026,0.164315128701092,0.59686482430551
17,1,27848,0.0869874653603026,0.164315128701092,0.59686482430551
18,1,28495,0.0835267674228338,0.16432287798613,0.611554290422408
19,1,28975,0.0935587367659608,0.163208249851445,0.566842054911686
26,1,31435,-0.0290658457736559,0.162844233076517,0.858441632155225
29,1,36146,-0.131738036027026,0.161860048995108,0.416250409541146
31,1,37409,-0.0752685148801608,0.162838553266529,0.644202690248797
32,1,37478,-0.0859585466805766,0.162963640853389,0.598198113674807
33,1,39144,0.0231678242635811,0.162279227590815,0.886557085355352
34,1,41499,-0.0377259238623014,0.16182131566314,0.815793086036482
37,1,51248,-0.0986487170426839,0.162437777048565,0.544041237651855
38,1,51462,-0.10245351029751,0.162651610873773,0.529170484037797
39,1,52124,-0.0260838019527794,0.16251668289395,0.872579637077488
40,1,52667,-0.0984115210002198,0.162177584653971,0.544364871426432
42,1,59265,-0.00594944759224167,0.162179981489644,0.970757519416818
43,1,60165,-0.0226386048290977,0.162053256720278,0.888977843263967
44,1,62308,-0.0866363172972015,0.161813819233098,0.592705308712054
45,1,62869,-0.0525757884670008,0.161834985091593,0.745469772037442
49,1,66841,0.0850256008930117,0.161872212594883,0.59972962939213
50,1,66948,0.0305708929337523,0.162921151380405,0.851264906803304
51,1,68621,-0.142719662272305,0.162310241399225,0.379835910887743
52,1,69417,-0.0569515740642188,0.1620293848026,0.725431101153507
56,1,74327,0.0232898887385453,0.162944002501802,0.88642554936583
57,1,74572,0.0511253182525966,0.162492113452476,0.753226497994521
58,1,75211,0.0796378944380859,0.162163258884722,0.623662996661112
59,1,76030,0.106802114228621,0.162119016509658,0.510461182053545
60,1,80108,0.0159805061669481,0.162178060234707,0.921561985379498
61,1,81262,-0.0163649737651806,0.162116638800175,0.919650893398343
62,1,81999,-0.0324467161377305,0.162505720069902,0.841857498915582
63,1,82431,-0.112296155288542,0.163174771143193,0.491781618074374
64,1,83284,-0.0645513633566215,0.16205958943992,0.690636089195079
65,1,83613,-0.0413230149956735,0.162063219030495,0.798886388302531
66,1,84112,-0.0905252439854889,0.162024380667874,0.576711354293012
68,1,84858,0.0261588631685137,0.162547526650456,0.87224015824032
69,1,85751,-0.0638256167590533,0.163186271341473,0.695943584629318
70,1,87445,-0.045729362758525,0.163548555939831,0.779942599344292
71,1,87467,-0.0953054196864146,0.164344679066437,0.562344039680034
72,1,89070,-0.0660820847927823,0.163356013276939,0.686069474719478
73,1,89616,0.00749498471887833,0.162514406519133,0.963241565620501
74,1,89679,-0.0389595534593278,0.162522247812965,0.810687797826324
75,1,89880,-0.0198687413585239,0.162573219129575,0.902798996748159
76,1,91472,-0.00947106934569689,0.163782653912163,0.953919102932393
77,1,93789,-0.00496591217706065,0.162095789145222,0.975577412887936
78,1,94351,-0.05984111768505,0.162491400501275,0.712890783077115
79,1,99148,-0.0215919979426196,0.162091930697254,0.894104514999004
82,1,106800,-0.0799907073855096,0.162258807468786,0.622331666960067
83,1,107970,0.00819214052736253,0.161833185542376,0.959656244119187
84,1,109000,-0.011171811558154,0.162117888227306,0.945098961715119
85,1,112549,-0.229215661352034,0.161475245619986,0.156632949962628
86,1,112742,-0.16390537759354,0.162332118304448,0.313334650925253
87,1,113050,-0.121089574304287,0.162164855910849,0.455737692456601
88,1,113135,-0.163092344927935,0.16164660075397,0.313692639664475
89,1,114076,-0.0508179843215723,0.16185691013392,0.753730361852193
90,1,114628,0.00595480728601306,0.162288725239231,0.97075079066935
91,1,116283,-0.0217203256102997,0.163187574899787,0.894189848998846
93,1,127853,0.0244772096196185,0.162882615141713,0.880633365091273
94,1,128302,0.0482851999856377,0.162241794960255,0.766173939818713
95,1,128704,0.06993230531126,0.16238101426178,0.666972631753099
96,1,128911,0.176199350759132,0.162170707271253,0.277996807383236
97,1,130267,0.0608113981106185,0.162332380756547,0.708175179540153
98,1,130271,0.0595312065825809,0.162526467224005,0.71437093576446
99,1,130613,0.164064661788175,0.163843905739975,0.317344811421512
100,1,132012,-0.199494059272106,0.163383513012636,0.222894462123502
101,1,133231,-0.229454984902694,0.162106978232236,0.157817024350866
102,1,137074,-0.139755873715879,0.162164646588791,0.389374551880994
103,1,137304,-0.207318880236563,0.162016253580829,0.201519973055357
104,1,139686,-0.156958648203704,0.16239024694736,0.334429664273259
105,1,149562,-0.154320745391806,0.162768839073588,0.343728360873486
106,1,150447,-0.100841773227082,0.164696284793039,0.540740561887346
108,1,154084,-0.148577312456555,0.165103538285931,0.368784894602361
110,1,157269,-0.184021033961096,0.161997057276805,0.256746882345951
111,1,160054,-0.0781916365450612,0.163781924393856,0.633363441170875
112,1,166222,-0.0636045711777894,0.162587786482881,0.695884383647684
113,1,166416,-0.0696864214008359,0.162250488168554,0.667822158175106
114,1,167326,-0.119848098048332,0.163090413820714,0.462914612937591
