SNP,Chr,Pos,Effect,SE,HNM1_TPO1_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
8,1,27243,-0.0758952204983463,0.0660248757965375,0.251130411671299
9,1,27272,-0.086492914103085,0.0649920969006426,0.184106535345403
16,1,27843,0.0518098106508817,0.0635535481319457,0.415498885507601
17,1,27848,0.0518098106508817,0.0635535481319457,0.415498885507601
18,1,28495,0.0323973281092547,0.0635910002978275,0.610745328947365
19,1,28975,0.030717117578284,0.0631679951939632,0.627072812677907
26,1,31435,0.0636889299305071,0.0629304987981637,0.312206430811229
29,1,36146,0.0195182382537786,0.0626881570566885,0.75571495059378
31,1,37409,0.0703574492404355,0.0629244268130253,0.264273453851728
32,1,37478,0.0773347463942661,0.0629555299823532,0.220114170273481
33,1,39144,0.0278389960814501,0.0627845674697102,0.657744396549236
34,1,41499,-0.0030735278263342,0.0626276368037559,0.960886307571978
37,1,51248,0.0169218534584127,0.0628879745186482,0.788025845765859
38,1,51462,0.0187781835790318,0.0629717779767656,0.765725972055131
39,1,52124,0.0106557636566347,0.0628918664718133,0.865555544132126
40,1,52667,0.0114086975957983,0.0627906908263263,0.855927088013049
42,1,59265,0.0482258015380008,0.0627094392094904,0.442386312459658
43,1,60165,0.0356012268864426,0.062685889433624,0.570443228878799
44,1,62308,0.00834239838701559,0.0626439758440906,0.894133554986155
45,1,62869,0.011733797792387,0.0626345678790013,0.85150372181304
49,1,66841,0.031187474449323,0.0626452136212485,0.618904771275023
50,1,66948,0.0250325889736189,0.0630377194255633,0.691530072764984
51,1,68621,0.0497554940176497,0.0628251999154807,0.428911701495624
52,1,69417,0.0234203249166249,0.0627021321731103,0.708987762283693
56,1,74327,0.0324155222000269,0.0630357148876965,0.607405580453625
57,1,74572,0.043643631411611,0.0628485239920636,0.48787204175745
58,1,75211,0.0281142294530677,0.0627589554529498,0.654448499982867
59,1,76030,0.0457478457408795,0.0627295529549632,0.466309743832281
60,1,80108,0.0828142392877788,0.0626069796986264,0.186770247196724
61,1,81262,0.0394935659355109,0.0627029979547361,0.529199329352253
62,1,81999,0.0454872649942726,0.0628448204618066,0.469666110655248
63,1,82431,0.0413500385365548,0.0631508102825993,0.513034285431649
64,1,83284,0.000831647548425574,0.0627293155584453,0.989429671307796
65,1,83613,-0.00698650697755461,0.0627213165065252,0.911370655910898
66,1,84112,0.0161397663341116,0.0627234489780161,0.797084529793679
68,1,84858,-0.0267262870040875,0.0628902871679432,0.671119764095684
69,1,85751,-0.0308137721491744,0.0631436390173435,0.62585643541907
70,1,87445,-0.0128334770423232,0.063294774944398,0.839441555477608
71,1,87467,0.00777662092077532,0.0636284846065113,0.902794988491533
72,1,89070,0.00409967303624165,0.0632312151403358,0.948341102902843
73,1,89616,-0.023897752555473,0.0628785738780937,0.704128007902405
74,1,89679,-0.0136016689123543,0.0628952352922206,0.828910679323721
75,1,89880,-0.0257669526763137,0.0629003896790874,0.682313420306138
76,1,91472,-0.0220864017013596,0.0633714434869488,0.727655257324881
77,1,93789,0.00474234961179397,0.0627288233496329,0.939779521447285
78,1,94351,0.0010224518196665,0.0628944001075183,0.987038830863039
79,1,99148,0.00386682528385623,0.0627289935487551,0.950881741134648
82,1,106800,0.0691741776945691,0.0627059515072068,0.270712762238624
83,1,107970,0.069665196174344,0.0625179901985449,0.265899021011145
84,1,109000,0.0579973980257926,0.0626622341923532,0.355309148268897
85,1,112549,0.0219225132885271,0.062656338329972,0.726633657378099
86,1,112742,0.00468892870753684,0.0629108583629704,0.940628581682917
87,1,113050,-0.0229713783457379,0.0627936166677788,0.714715935136284
88,1,113135,-0.0163436123870253,0.0626395096430561,0.794309899317814
89,1,114076,0.00522138235985754,0.0626449330148588,0.933621412558307
90,1,114628,0.00760331163527139,0.062802727831153,0.903707180398029
91,1,116283,0.0681563505416504,0.0630490686243422,0.280432904824453
93,1,127853,0.0692654504117566,0.0629278587809792,0.271772022436677
94,1,128302,0.0685325744902117,0.0626875939603758,0.275033996210964
95,1,128704,0.0460894089366458,0.0628082465226815,0.463550766885842
96,1,128911,0.0549131466699871,0.0627951090274029,0.382450776968507
97,1,130267,-0.00148072203811189,0.0628332424221419,0.981212186234653
98,1,130271,-0.00282548938138694,0.062907686974715,0.964200576216653
99,1,130613,-0.0152811970399317,0.0634905280631555,0.809939242053887
100,1,132012,-0.0160574053987713,0.0633551971917578,0.800067665663488
101,1,133231,-0.0533363973337104,0.0628472715497261,0.396641809258987
102,1,137074,-0.112947305671146,0.0625335876905271,0.0717408480575575
103,1,137304,-0.120219406933562,0.0625171190759657,0.0552862990214232
104,1,139686,-0.103828656886106,0.0626831733923323,0.0985285949525585
105,1,149562,-0.111139199817294,0.062791845210999,0.0775965888445316
106,1,150447,-0.104459762296838,0.063526612696794,0.100994874595182
108,1,154084,-0.121614011024451,0.0636381186161227,0.0568111294610845
110,1,157269,-0.0979957444805705,0.0625885669615029,0.118311755374073
111,1,160054,-0.0885946657949694,0.0632266286400265,0.162025650192888
112,1,166222,-0.102697943314559,0.062695456489804,0.102303436998739
113,1,166416,-0.101917958688186,0.0625708195204701,0.104238601295373
114,1,167326,-0.110102209777161,0.0628899763590119,0.0808642679576285
115,1,168836,-0.115485755813476,0.0625618599760193,0.0657372977386114
116,1,171200,-0.130041950112541,0.0625756085510284,0.0384170152941731
117,1,171431,-0.120108825196155,0.0630269024335881,0.0575044430203367
118,1,173339,-0.106421491764429,0.0626018945748914,0.0900169731777375
119,1,173845,-0.0945342946247859,0.0626036470718153,0.131926633474941
120,1,175121,-0.10108812359952,0.0624496465152864,0.106401869800561
121,1,175281,-0.0910102352235946,0.0625469777845442,0.14653852492967
122,1,175315,-0.088000828319531,0.0625393727700035,0.160269639392017
123,1,175523,-0.0872181299071936,0.0628987879361384,0.166425875813005
124,1,175541,-0.0897565640476273,0.0626305254146883,0.152710848707689
125,1,175653,-0.0904016997163307,0.0628272398214885,0.151066798851951
128,1,175856,-0.101375409090563,0.0638237869359883,0.113099280029438
129,1,175876,-0.102861285011908,0.0628317927171035,0.102502839951995
130,1,175989,-0.0868039650229336,0.0630808429961325,0.169670796651282
131,1,176001,-0.0820251011438118,0.0634293149750179,0.19679674692842
133,1,177692,-0.0983378847483797,0.0624957319088946,0.116495747432173
134,1,178191,-0.106641313846084,0.0625196710335916,0.0889390895817786
135,1,178224,-0.0983378847483797,0.0624957319088946,0.116495747432173
136,1,178960,-0.0763141473025335,0.0630847863668191,0.227200601070723
140,1,183802,-0.075040085922953,0.0625951271064182,0.231403360958321
141,1,183954,-0.0794703248872688,0.0630373072010072,0.208254206988684
142,1,184450,-0.0570775643755034,0.0625521575808945,0.362139079052534
144,1,184718,-0.0399233115291613,0.0629458524807256,0.52632946712664
145,1,185296,-0.0544429389347337,0.0626475421765186,0.385418184603056
146,1,185438,-0.0595601913647189,0.062637315622859,0.342318947204297
147,1,185469,-0.0646728524232547,0.0627136013319479,0.303133728180342
148,1,185503,-0.0677537292687151,0.0625416694917522,0.279398097324846
149,1,185705,-0.0536153081352304,0.0632813905858445,0.397428522306487
150,1,185749,-0.0545401923195125,0.0632791515402761,0.389328603570157
151,1,185806,-0.0548148819161665,0.0633631528303282,0.387576456244176
152,1,185879,-0.0555342461722859,0.0636682128334432,0.383667912389973
153,1,185916,-0.0665138205934291,0.0636093609414912,0.296433117795337
154,1,185941,-0.0645768537012845,0.063892938201481,0.312850353552354
155,1,185954,-0.053905722557935,0.0641080135915961,0.400996814991523
156,1,186055,-0.0658820048677678,0.0627936067391465,0.294811529345074
157,1,186896,-0.106132112185872,0.0636724380171765,0.0964320931853822
161,1,190132,0.00901793488241973,0.0629693855490565,0.886204926694925
162,1,190148,0.00981913525107353,0.0629880384883242,0.876209712155348
163,1,190165,0.013989939342796,0.0634698706280342,0.825672592071841
164,1,190169,0.0144056540683106,0.0633904478469021,0.820358761530614
165,1,190933,0.0177172278663389,0.0628739180123112,0.778269827133589
166,1,192149,0.0209795477941717,0.0633852498798333,0.740852426822199
168,1,192303,0.0556652175092816,0.0755183707887016,0.461546127412077
171,1,192795,-0.038397594055887,0.0627286659365633,0.54085113743459
173,1,194187,0.0498346088395405,0.0627579190793979,0.427684196327379
174,1,194867,0.00533127006901368,0.062779120590012,0.932372282766117
190,2,8314,0.0556571585797886,0.0637739587156191,0.383405972805895
194,2,8498,0.043964405051068,0.0637062621588014,0.490577718210701
195,2,8651,0.0517255099840432,0.0637494921779483,0.417690204983354
197,2,9812,0.107140045153642,0.0639342432467003,0.094665767299719
198,2,9932,0.0829037507583381,0.0637826180990771,0.194522464331001
199,2,10135,0.0824472262324001,0.0635388651096038,0.195276483018776
200,2,11616,0.0752542239310462,0.0634964115354579,0.236746352912829
201,2,12133,0.0803476304284176,0.0637322289283402,0.208247278128512
202,2,12194,0.0663289447732101,0.0640252881958216,0.300920432449868
203,2,12359,0.0773149101452151,0.0638025001003007,0.22640521058789
204,2,13061,0.0704404924301081,0.0638203323798768,0.270461576673354
205,2,14298,0.0838381456638664,0.0639766131594304,0.19089567846039
206,2,15222,0.0800664173414445,0.0646170502798533,0.21613495822366
207,2,17986,0.0833392608820845,0.0634678019662052,0.190003828106904
208,2,19770,0.0781366214888655,0.0639273665464524,0.222420333421684
209,2,19836,0.0709789065721874,0.0637747011494565,0.266481474052238
210,2,19851,0.0805351684046404,0.0639300067788781,0.20859550537468
211,2,21595,0.0764260393634477,0.0636791220298493,0.230876514883415
212,2,22385,0.074624890365099,0.0637456683580789,0.242522708866198
213,2,23441,0.0793242756404335,0.0643512707803612,0.218516939811786
214,2,24209,0.0567834198751,0.0638871609537692,0.374711528303429
215,2,24341,0.0571086033476815,0.0640377926270265,0.37311012790418
216,2,26815,0.0532904419917157,0.0639702144457144,0.405379323343545
217,2,28209,0.038720182454683,0.0640214491701916,0.545700350596376
221,2,41245,0.0133802774218873,0.063804936965405,0.834018126503343
222,2,43214,0.0371660244461249,0.0648132511922798,0.566717022338986
223,2,47104,0.0128277831589825,0.063032059170149,0.838852098181857
224,2,50915,0.0112691130670453,0.0636522744524811,0.85957709479596
225,2,55834,-0.0035595650966157,0.0633606782091024,0.955230673182192
226,2,56422,-0.0183003977114067,0.0634667643929178,0.773251011013185
227,2,57715,-0.0159371642234905,0.0632593126963576,0.801238783215897
228,2,59046,-0.00316355240933014,0.0635848157372962,0.960347145864178
229,2,59191,-0.00904992965813856,0.0632191379556507,0.886252020392096
230,2,59383,-0.00477394526341385,0.0632386692361063,0.939866886159907
231,2,59477,0.00666252255919247,0.0641897166900862,0.917391585019563
233,2,60471,0.0039734810962142,0.0633239999254716,0.950002352272868
234,2,60478,0.00187852847356129,0.0633965350352049,0.976377763205288
235,2,60786,0.0145332729708348,0.0632876457351137,0.818505775946823
236,2,61035,-0.00315818295258541,0.0632875848573926,0.960228632691747
237,2,61071,-0.00753715853755355,0.0629994321705937,0.904837566778147
238,2,61675,0.0069205850516425,0.063181009691942,0.912839737066929
240,2,62939,-0.0303941654444421,0.0630521212419663,0.630070400652771
241,2,63527,-0.0442331405205932,0.063265836320757,0.48491049855589
242,2,63857,-0.054907337948555,0.0632568821455293,0.385980884907035
243,2,65527,-0.0610451734997006,0.0630318969597824,0.333467448557444
247,2,67976,-0.0617632420264809,0.0639402125983041,0.334728979754629
250,2,72389,0.0159579690804051,0.0636241618073261,0.802102159915627
251,2,72392,0.0617210617873344,0.063978215008568,0.335345511964469
252,2,73646,-0.00951382217983479,0.0627470502544035,0.879571833966621
253,2,74564,-0.0415875394255624,0.0625867553910179,0.506818065800912
254,2,74739,-0.0432098256010559,0.0627896987652073,0.491799317676344
257,2,80873,0.0485259483232315,0.0629287281720281,0.44114837653881
258,2,81501,0.0332673960837953,0.0629463161009107,0.597481503453416
259,2,83526,0.0268745361164787,0.0628572563963464,0.669240438736182
260,2,83845,0.0331935619653091,0.0629084795111188,0.598074844596622
263,2,84447,0.0450503892431829,0.0636916683688018,0.479834341954434
264,2,87391,0.0301565251772696,0.062634826435973,0.63048382456973
265,2,87562,0.0382969320389624,0.0627808645558109,0.542247906187162
266,2,87849,0.0376315259212662,0.0627760523592032,0.549252918077456
267,2,87878,0.042287354879329,0.0630377232542137,0.502769942962081
269,2,89785,0.0161885831925306,0.0630790371109388,0.797606457844264
272,2,93721,-0.0209088106458642,0.0628845772885772,0.739712835364426
273,2,93952,-0.0236417373663343,0.0627018967851756,0.706363162826351
274,2,95085,-0.000521205255604503,0.0628020432606038,0.99338297918262
276,2,107124,-0.0427968943811581,0.0627919896867062,0.495960229078076
277,2,111645,-0.0666429655044506,0.0627733952039217,0.289123350910397
278,2,111916,-0.078659119810145,0.062882516777008,0.211803002317036
279,2,111931,-0.0758114042569888,0.0629889889435767,0.22956387323355
280,2,111999,-0.0603746761042034,0.0628092894437588,0.337090468331854
281,2,114528,-0.0726518086004443,0.0631350442580024,0.250619493913881
282,2,116024,-0.0830973770698828,0.0632493028833517,0.189764339915939
286,2,120090,-0.0809204272790449,0.0630063060970113,0.199871314232194
287,2,120291,-0.0659847508086767,0.0637789227148347,0.301570747611772
288,2,120726,-0.0663701723789722,0.0634081712247977,0.29594802861673
289,2,121716,-0.055319081877088,0.0633660008044563,0.383251691268544
290,2,123100,-0.090254569683314,0.0633399729454684,0.155063042458736
291,2,124677,-0.113072214772868,0.0631482393179866,0.0742168826264512
293,2,127887,-0.0995817399341847,0.0636489901681902,0.118585515498283
294,2,128935,-0.0935507128347,0.0636143435114955,0.142292408510964
295,2,129053,-0.0970996865095488,0.0637941487768887,0.128884738737586
296,2,130040,-0.129440604134602,0.0640241824415639,0.0439566908030909
297,2,130976,-0.116994488170591,0.0635650115959508,0.0665269312265649
298,2,132199,-0.0887843288351975,0.0639910683025616,0.166180224188014
299,2,133355,-0.0966980029179323,0.0643940134642143,0.13407854349242
300,2,133435,-0.0801469894503135,0.0645982633151649,0.215540975326838
302,2,135183,-0.0903075189873463,0.064596232121987,0.162981631804401
303,2,135402,-0.110758152028142,0.0644961796081592,0.0868046673492656
304,2,135898,-0.128063461981945,0.064750732488405,0.0487295702399852
305,2,135912,-0.126163386932535,0.0648096480231599,0.0523665200743232
306,2,135925,-0.124476790403796,0.0645221866153699,0.0545062063348154
307,2,136002,-0.130442622901597,0.0644399804119517,0.0436971177117278
308,2,136173,-0.132745297063021,0.0648879290675086,0.0415204432235075
310,2,138318,-0.113270208870939,0.0667228465208909,0.0904603581010756
311,2,138695,-0.114111508588111,0.0655657058685286,0.0826576614842934
312,2,138818,-0.112151497098742,0.0654540332314782,0.0875097441990439
313,2,139728,-0.11257003250767,0.0653336736653324,0.0857639525099484
314,2,140174,-0.115598401309998,0.0653186915760956,0.0776303765639879
315,2,140863,-0.100804259605469,0.0653614520627152,0.123906716830575
316,2,141152,-0.0919210053985131,0.0655837919857739,0.161918978926251
317,2,141292,-0.0930089285344451,0.0651052239637247,0.154005190156997
318,2,141545,-0.137091863382467,0.0652042215651153,0.0362172848893792
322,2,146723,-0.0393749533996135,0.0654593365500642,0.54788128310188
323,2,147946,-0.0380531442514855,0.0660617723974463,0.564966240396256
326,2,151397,-0.0206234354924788,0.0662489511087664,0.755754753985097
327,2,153035,-0.0113411700154125,0.0655339763786711,0.862705130526276
328,2,153228,-0.00378859427817013,0.0660146672642209,0.954266849010424
329,2,153455,-0.0219605819786264,0.0665029639923971,0.741429929428018
331,2,153815,-0.0254290206527212,0.0662442192590675,0.701307563292993
332,2,154160,-0.0115138657579867,0.0655609395607371,0.860692544547693
333,2,154235,0.00438207968686677,0.0662180971674573,0.947274795592435
335,2,159870,-0.0355022294630265,0.0645183713888762,0.582485349137267
336,2,161229,0.000105219891443076,0.0655367560788717,0.998719896133929
339,2,162696,0.0471222576210544,0.0652065492854344,0.470366421421222
340,2,163284,0.00218865678449665,0.0643899454083487,0.972903809602042
341,2,164166,0.00501606204039384,0.0649873640380043,0.938519952252527
342,2,165270,0.0206214803715781,0.0644320372399829,0.749119697142423
343,2,165675,0.00206724922585244,0.0655062756630835,0.974842346470878
346,2,168062,0.0346257295024348,0.0648915757556034,0.593958553522718
347,2,168518,0.0388776055971658,0.064512859404534,0.54713951077152
348,2,168980,0.0415692631763709,0.0644774438441517,0.51953377432998
349,2,169651,0.0241265673050985,0.0645332613833517,0.708731053132347
352,2,170725,0.0124026992905513,0.0646575628852035,0.847992460066266
353,2,171254,0.000145418946038922,0.0647655716665883,0.998209769667135
