SNP,Chr,Pos,Effect,SE,GTR1_SLM4_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
8,1,27243,0.113489924643488,0.144545768569001,0.432893007957601
9,1,27272,0.135477223605058,0.142316727666446,0.341777904436308
16,1,27843,0.215249297220607,0.138655197112673,0.121460930356276
17,1,27848,0.215249297220607,0.138655197112673,0.121460930356276
18,1,28495,0.228450046563066,0.138597611791149,0.100181410995878
19,1,28975,0.221300389329621,0.137697092543204,0.108914718931028
26,1,31435,0.167705290018763,0.137544462909395,0.223551810906282
29,1,36146,0.105048795290801,0.137009023515128,0.443755098719655
31,1,37409,0.160456571848187,0.137599692114669,0.244356651886116
32,1,37478,0.181861309210218,0.137643052838262,0.187272745692868
33,1,39144,0.259484154702845,0.13665721545157,0.0584065121795133
34,1,41499,0.224517216230879,0.136450076307301,0.100774017800507
37,1,51248,-0.0149119615127644,0.137553068856715,0.913733023950982
38,1,51462,0.00909490057069088,0.137741034199114,0.947392128755845
39,1,52124,0.140311532846319,0.137352485318383,0.30769660075797
40,1,52667,0.111954234171546,0.137205577431268,0.415073379336159
42,1,59265,0.176781143548825,0.13694276365773,0.197578757925915
43,1,60165,0.175429097442337,0.136843720881425,0.20069562909501
44,1,62308,0.115417780552375,0.136873264405904,0.399662107577918
45,1,62869,0.193024452934178,0.136608069692793,0.158542749551399
49,1,66841,0.164426165402267,0.136778717069489,0.230117919103543
50,1,66948,0.15498785846964,0.137652594958186,0.260957971723634
51,1,68621,-0.051645903852171,0.137498502092276,0.707431967322045
52,1,69417,-0.0196946666717469,0.137157892520361,0.885905222067258
56,1,74327,-0.0461856375136346,0.137894094628645,0.737872623720679
57,1,74572,-0.0166775813800616,0.137545963359009,0.903561243352472
58,1,75211,-0.033352158788779,0.137286612160169,0.808194393416614
59,1,76030,0.0143540611445654,0.137295962716322,0.916793607393073
60,1,80108,-0.0526154941801179,0.137237055567157,0.701660436291392
61,1,81262,0.0418857750798853,0.137195620581484,0.760317882174256
62,1,81999,0.00514897660571906,0.13754855458543,0.970160216442312
63,1,82431,0.0444027903058605,0.138179738590506,0.748142304116058
64,1,83284,0.057778934740776,0.137159816663755,0.673826987389989
65,1,83613,0.0494635892974115,0.137153904692267,0.71858208545501
66,1,84112,0.0286527798800983,0.13718581128631,0.83467713847575
68,1,84858,0.035259142632633,0.137568692352246,0.797866888464549
69,1,85751,0.0337411131495744,0.138135314648358,0.807170354195657
70,1,87445,0.074958315000494,0.138381521138991,0.588381624378409
71,1,87467,-0.00202789978853096,0.139163713723909,0.988381834606764
72,1,89070,0.0630373027402845,0.138252067494973,0.648699685615864
73,1,89616,0.0953953092958009,0.13745508424843,0.488131905958186
74,1,89679,0.0341383229573513,0.137554245580877,0.804138829394066
75,1,89880,0.0549086332397154,0.137570063152325,0.690037196423035
76,1,91472,0.0276906226743158,0.138614649873878,0.841777894942356
77,1,93789,-0.0929517857089135,0.137105056534866,0.498241000005963
78,1,94351,-0.0433546024477608,0.137536002481715,0.752778101883335
79,1,99148,-0.019598256563104,0.137190322061687,0.886486589002376
82,1,106800,-0.0676937357524331,0.137332092042211,0.622375583461474
83,1,107970,-0.0455509833908936,0.136950882634198,0.739627501592085
84,1,109000,-0.046389084994016,0.13719151636057,0.735463388974758
85,1,112549,-0.0549614357132221,0.13702718410533,0.688590082276832
86,1,112742,-0.131404499482421,0.137414515559682,0.33959349709224
87,1,113050,-0.0428518508012392,0.137341978999261,0.755218350346978
88,1,113135,-0.0742528748878716,0.136954039191549,0.588040951637179
89,1,114076,0.0262976798105917,0.137003900254922,0.847892990770416
90,1,114628,0.0621310665702519,0.137317850943866,0.651214346062676
91,1,116283,0.0277042610187297,0.138113761866093,0.841134574456254
93,1,127853,0.00343249922720007,0.137864344991455,0.980150664167822
94,1,128302,0.114439433599527,0.137199769006296,0.404784171841488
95,1,128704,0.00329483163318917,0.137471502515875,0.980892171253679
96,1,128911,0.0593354651496479,0.137450553153392,0.66623325645272
97,1,130267,0.0612546881022242,0.137382978843052,0.655965867045235
98,1,130271,0.0555726653344361,0.137552961911747,0.686450583639609
99,1,130613,0.13854146101929,0.138674574426679,0.318459591373572
100,1,132012,-0.0820389420846348,0.138506905061248,0.554022617764981
101,1,133231,-0.0592791058363508,0.137556205948646,0.666771670621447
102,1,137074,-0.0526688675861839,0.137368100213663,0.701643548677309
103,1,137304,-0.0657440924912235,0.137399907120409,0.632599719855437
104,1,139686,-0.0438043295536515,0.137605331012613,0.750420540359045
105,1,149562,-0.0617183681874044,0.137899930251214,0.654745946289746
106,1,150447,-0.0257596395459856,0.139462366602861,0.853565126470268
108,1,154084,0.00548904022610358,0.139899687673968,0.968724776283709
110,1,157269,-0.0625253510677927,0.137320596713648,0.649156154591771
111,1,160054,0.0532588165012001,0.138636978726412,0.701090979864198
112,1,166222,0.0154821628979365,0.137637879991275,0.910502996176027
113,1,166416,0.0502748066268099,0.137334849579872,0.71452866567839
114,1,167326,0.0136170399939199,0.13813957351484,0.921532064500321
115,1,168836,0.0397111135501192,0.137470581816485,0.772850499434348
116,1,171200,0.0216351292105207,0.137687910246148,0.875230924884687
117,1,171431,-0.0466832148963057,0.13853006781662,0.736324882623243
118,1,173339,-0.00745198378377898,0.137474302112968,0.956801405015242
119,1,173845,-0.00276546693961277,0.13736083670198,0.983948759199469
120,1,175121,-0.0286237726048884,0.13708010112198,0.834716566303367
121,1,175281,0.00879651672221776,0.137204290361732,0.948916899763091
122,1,175315,-0.000410422582783787,0.137161896362823,0.997614224325836
123,1,175523,0.0209155715573135,0.137934558071512,0.879562220813092
124,1,175541,0.00420337594642006,0.137375911515125,0.975607732034941
125,1,175653,-0.053470912036686,0.137781406903101,0.6981869805315
128,1,175856,-0.0303152451760724,0.140076592463981,0.828786118080642
129,1,175876,-0.0130528999265241,0.137937300681394,0.924663026556452
130,1,175989,-0.0183668225532722,0.138329158791736,0.894446016866985
131,1,176001,-0.0247966984429521,0.139047156418512,0.858563751888191
133,1,177692,-0.0138227548948532,0.137159924979361,0.91978360430991
134,1,178191,-0.0367902314335931,0.137284124067651,0.788866573144636
135,1,178224,-0.0138227548948532,0.137159924979361,0.91978360430991
136,1,178960,0.017056123945164,0.138254408517949,0.901886169910944
140,1,183802,0.0386835679818733,0.137163717640716,0.778089776109295
141,1,183954,0.0370489376612665,0.13816380232721,0.788738737411305
142,1,184450,0.0491547802793193,0.136943052873281,0.719852159551696
144,1,184718,0.0393145072769664,0.137730362597563,0.775470293439167
145,1,185296,0.0511445811683683,0.137134883172611,0.709408812282104
146,1,185438,0.0796813482410186,0.137102796115629,0.561490304857129
147,1,185469,0.0820790193440014,0.137296851050792,0.550342318708247
148,1,185503,0.0629929162827901,0.136970021184804,0.645869015217659
149,1,185705,0.066759870114448,0.138496764459013,0.630081952475123
150,1,185749,0.0699785224429733,0.138492263269828,0.613671677910934
151,1,185806,0.00917922652297766,0.138726470104506,0.947281683534836
152,1,185879,-0.0036752918069598,0.139397540394512,0.978980675873554
153,1,185916,0.0652152345426397,0.139291036302345,0.639934776165143
154,1,185941,0.0648875488121224,0.139898615722761,0.643063751148542
155,1,185954,0.0607782104128227,0.140312642232262,0.665161089881663
156,1,186055,0.0627905011168337,0.137508221578281,0.648217215776092
157,1,186896,0.0434424224801163,0.139784772960458,0.756150699322355
161,1,190132,0.024029970238643,0.137717368418044,0.861582320393257
162,1,190148,0.0326849843089922,0.137753859617203,0.812584266236702
163,1,190165,0.0209349681322902,0.13881898975607,0.880213576204
164,1,190169,0.0306575469845146,0.138640744063931,0.825119517179748
165,1,190933,-0.0258888809675271,0.137519073173476,0.850783635602058
166,1,192149,0.0326453717996083,0.138639458458645,0.813980849883709
168,1,192303,0.202386798974711,0.1649406716443,0.220629839467995
171,1,192795,0.174979768329947,0.13694931752484,0.202195807928201
