SNP,Chr,Pos,Effect,SE,ADE17_HYR1_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
8,1,27243,0.156290958032198,0.113007960185342,0.167536438465134
9,1,27272,0.0193145148790286,0.111607261274778,0.862705126577016
16,1,27843,0.141689675372971,0.108709951240478,0.193296702178284
17,1,27848,0.141689675372971,0.108709951240478,0.193296702178284
18,1,28495,0.169906761768671,0.108597101988274,0.11858193593929
19,1,28975,0.168631720236026,0.107871809722908,0.118887388087418
26,1,31435,0.151303343312675,0.107656990735291,0.160775745226003
29,1,36146,0.162715122987724,0.107051347602709,0.129413002332292
31,1,37409,0.222881206817632,0.10732820012907,0.038558528881718
32,1,37478,0.217715849335722,0.107451594799551,0.0434983579652578
33,1,39144,0.180322844661654,0.107152478304248,0.0932859788619891
34,1,41499,0.175075794678093,0.106877589957371,0.102292592171711
37,1,51248,0.138589256536321,0.10748688021723,0.198117237569486
38,1,51462,0.113519170540989,0.107716461937667,0.292663145290394
39,1,52124,0.0937173954075731,0.10762415739058,0.384463887062784
40,1,52667,0.0971503527814975,0.107442666602907,0.36650259721211
42,1,59265,-0.0130162428599714,0.10751052233223,0.903704888420632
43,1,60165,-0.0179205200515939,0.10742727629292,0.867610843226116
44,1,62308,-0.194707051985799,0.106811801515789,0.0691645223586173
45,1,62869,-0.158414467813585,0.10696809534924,0.139511733694497
49,1,66841,-0.137714962645146,0.107099919924419,0.199336520809507
50,1,66948,-0.144200748573205,0.107736237812497,0.181607637912722
51,1,68621,-0.0590332565416663,0.107670838230507,0.583849470739302
52,1,69417,-0.0433480288628343,0.107406733302815,0.68676034589441
56,1,74327,-0.0907421535080659,0.10791413752829,0.400987946590663
57,1,74572,-0.0348519179286782,0.107718600732675,0.746473400665921
58,1,75211,-0.0868241920477914,0.107438843116371,0.419561934035539
59,1,76030,-0.00553793625152746,0.107537777013168,0.958958151025497
60,1,80108,-0.0314295049678633,0.107499739644577,0.770176885631228
61,1,81262,-0.0104656106213074,0.107470665886266,0.922479027907643
62,1,81999,-0.0386893811066879,0.107714889761382,0.719672778227328
63,1,82431,-0.0291144124069662,0.108233466003328,0.788089605949951
64,1,83284,-0.060309568498066,0.107408924828413,0.574816465164371
65,1,83613,-0.0547525754315617,0.107405511003163,0.61052810844743
66,1,84112,-0.0506145161936846,0.10742310567783,0.637810575625667
68,1,84858,-0.0163412208807829,0.107756645735893,0.87955017034219
69,1,85751,-0.0428978543980361,0.108178986028321,0.691942501274772
70,1,87445,0.00433644593101579,0.108431566273996,0.968121739965073
71,1,87467,0.0243303064800281,0.108991764664115,0.823485091237691
72,1,89070,-0.0303382262746586,0.108305227355314,0.779551176487281
73,1,89616,-0.00841890643264942,0.107733639632788,0.937756536630388
74,1,89679,-0.0293496611212527,0.107736889809025,0.785458534173392
75,1,89880,-0.0198447954907833,0.107770339291036,0.854009614409603
76,1,91472,-0.0422096046287811,0.108552264133573,0.697627973873703
77,1,93789,-0.0101165815255224,0.10745553038499,0.925046054018799
78,1,94351,0.0181882354935439,0.107735337696456,0.866032322002729
79,1,99148,0.00621322147025664,0.107456370588299,0.953924025320187
82,1,106800,3.3149409242067e-05,0.107601826322283,0.99975436591456
83,1,107970,-0.0092892076512186,0.107281901222929,0.931048968981504
84,1,109000,-0.000163452433653857,0.107472109082621,0.998787371029938
85,1,112549,0.0382935986312063,0.107331100421169,0.72146962193349
86,1,112742,-0.0427630112682325,0.107744650519282,0.691686799816425
87,1,113050,-0.0419544585060056,0.107564214231307,0.69674143478694
88,1,113135,-0.0825004590806607,0.107223484849312,0.442155423363091
89,1,114076,-0.0424623660906513,0.107289558120733,0.692511202561035
90,1,114628,-0.0233695491632134,0.107577652683819,0.828151307907999
91,1,116283,-0.0590419315760295,0.108137568299437,0.58541832193198
93,1,127853,-0.23655822015906,0.107245240106312,0.0280440138522826
94,1,128302,-0.183469388717164,0.107122857991941,0.0876457391047542
95,1,128704,-0.215340361060466,0.107062349570455,0.0450476899064918
96,1,128911,-0.188392491512436,0.107218160447732,0.0797685153011383
97,1,130267,-0.0981782336899077,0.10750804708473,0.361751432532385
98,1,130271,-0.0997051892555275,0.107631969990994,0.354895491300378
99,1,130613,-0.106443834211576,0.108622105622753,0.327783729671041
100,1,132012,-0.156533399364489,0.108218645270114,0.148936955168787
101,1,133231,-0.0646266554442596,0.107713779792906,0.548901157793637
102,1,137074,-0.075203124175413,0.107540955249992,0.484826627717411
103,1,137304,-0.0562483497354236,0.107611187652232,0.601511051490662
104,1,139686,-0.092563192747843,0.107681653811861,0.390592735098181
105,1,149562,-0.0420648296269905,0.108017011455419,0.697194520724825
106,1,150447,-0.0133157665062595,0.109236322655804,0.903048602507614
108,1,154084,-0.0326070153404944,0.109562367728994,0.766174803936212
110,1,157269,-0.0197205928397491,0.107582269980669,0.854662312260573
111,1,160054,-0.0419944720317006,0.108586556109875,0.699183721259886
112,1,166222,-0.067311367732619,0.107746708078468,0.532559371096382
113,1,166416,-0.0502334908328835,0.107554163410873,0.640750132371035
114,1,167326,-0.0701091671024138,0.108134394731227,0.517178728225516
115,1,168836,-0.0600427791189128,0.107638581506623,0.577321988541098
116,1,171200,0.00993356693200831,0.107845982905028,0.926663824721129
117,1,171431,0.0443647730168766,0.108494882843057,0.682852796301326
118,1,173339,0.00606987554279637,0.107676163194232,0.955077689360829
119,1,173845,0.0264829454452021,0.107578156249136,0.805690618400343
120,1,175121,-0.00126058933451312,0.107374053091619,0.990639549206189
121,1,175281,0.0201667544083715,0.107459979196642,0.851245070234413
122,1,175315,0.0144614322219427,0.107428753163674,0.892993658405645
123,1,175523,0.0257534114661638,0.108031516272242,0.811718536857559
124,1,175541,0.0173618446398159,0.107595310223534,0.871900239038884
125,1,175653,0.0183144413061642,0.107935355999715,0.865359218586884
128,1,175856,-0.00272660808808936,0.109721615689209,0.98018846212459
129,1,175876,0.0208983328100543,0.108034485906842,0.846724619633382
130,1,175989,0.0087096421900214,0.108347476578929,0.935975654166832
131,1,176001,0.0137410986624368,0.108910581743899,0.89967027370269
133,1,177692,0.0143804498409253,0.107428783959286,0.893589321498315
134,1,178191,-0.0063020965730731,0.107537657841684,0.953300983610511
135,1,178224,0.0143804498409253,0.107428783959286,0.893589321498315
136,1,178960,0.00317530857204515,0.108289417439866,0.97662401074654
140,1,183802,0.00967127300816475,0.107443805329813,0.928328424401615
141,1,183954,-0.00495340437296041,0.108226948081394,0.963520504237931
142,1,184450,0.0128547912901623,0.107277491530508,0.904687982057727
144,1,184718,0.0144731839474457,0.107886457234864,0.893358832903521
145,1,185296,0.00453533033320362,0.107431239317453,0.966350278284987
146,1,185438,-0.0219633580400165,0.107430222915963,0.838125145242347
147,1,185469,-0.0169964655614275,0.107587832348562,0.874564793771596
148,1,185503,0.0086686285898422,0.10731236743074,0.935663169611617
149,1,185705,-0.0343089278114533,0.108497368806943,0.752023196299679
150,1,185749,-0.0259678935337938,0.108503932272414,0.810991119173308
151,1,185806,-0.0540375839463729,0.108619557359704,0.619150436438141
152,1,185879,-0.0277379077583105,0.109172694139978,0.799586568321868
153,1,185916,-0.0227295813527668,0.109126312861445,0.835125084526384
154,1,185941,0.017845809555501,0.10960430197052,0.870753061390292
155,1,185954,-0.00374461457510706,0.109928341124099,0.972845255829266
156,1,186055,-0.0200222314699055,0.107729300707834,0.852663750868516
157,1,186896,-0.0888846507748585,0.109398600909155,0.417061353938984
161,1,190132,0.0525874463367684,0.10783491360235,0.626089001118761
162,1,190148,0.0468304424737417,0.107874973302361,0.664468136623163
163,1,190165,0.0527057657590516,0.108696730636292,0.628056383346131
164,1,190169,0.0511541048656675,0.108563196065369,0.637794722961699
165,1,190933,0.0364766088561831,0.107699175817127,0.735044818175766
166,1,192149,0.165625229997709,0.108238949376312,0.126867437522279
168,1,192303,-0.0371485808752765,0.129449237287626,0.774300509009363
171,1,192795,0.163468064454269,0.107160128731211,0.128040813282244
173,1,194187,0.193785438486853,0.107106354490135,0.0712579699953476
174,1,194867,0.174901271004032,0.107139610205806,0.103474000783292
190,2,8314,-0.0922369345077956,0.109253903584275,0.39910493872068
194,2,8498,-0.0504090189803003,0.109171014568403,0.644549609017638
195,2,8651,-0.0503872469221142,0.109273321883557,0.645002184160157
197,2,9812,-0.01836084500432,0.10995135874038,0.867473049251133
198,2,9932,-0.0469036404057143,0.109493878180973,0.668644693911609
199,2,10135,-0.0561266690935442,0.109061997017651,0.607133056090114
200,2,11616,-0.0409598630876253,0.108965292862976,0.707218338019974
201,2,12133,-0.0606209137494582,0.109372790123862,0.579752182923936
202,2,12194,-0.0623084329439705,0.109793414747217,0.570731117330402
203,2,12359,-0.0835711668656082,0.109431971641431,0.445567207423511
204,2,13061,-0.0462258779086626,0.109486632675363,0.673131927310976
205,2,14298,-0.063865201906483,0.109807156102529,0.561199011276909
206,2,15222,-0.0364461569878057,0.110914085413991,0.742654333091976
207,2,17986,-0.0516745759875178,0.108952390007376,0.635589330920829
208,2,19770,-0.0483559414887326,0.109710443461198,0.659656776629344
209,2,19836,-0.061309014011342,0.109390472990887,0.575521058802709
210,2,19851,-0.0431965420536319,0.109735472170015,0.694082679047383
211,2,21595,-0.0448975402165934,0.10928010205072,0.681433084672616
212,2,22385,-0.0202701324317588,0.109404335755972,0.853118003305244
213,2,23441,0.0300668397171651,0.110460709633157,0.785631315822887
214,2,24209,0.0316502283662623,0.109549708832159,0.772818289487246
215,2,24341,0.0337425758846894,0.109807124363634,0.75880423492169
216,2,26815,0.0271281514210483,0.109680702275654,0.804790827015631
217,2,28209,0.0245133068596771,0.109719358266244,0.823339237688821
221,2,41245,-0.0241169052930699,0.109298689341198,0.825491464305929
