SNP,Chr,Pos,Effect,SE,ERG11_ACF2_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
8,1,27243,0.216597129060335,0.14163872977032,0.127104874783367
9,1,27272,0.131597770352365,0.139797630579095,0.347171939192652
16,1,27843,-0.0544892410174495,0.136630399048455,0.690276112996478
17,1,27848,-0.0544892410174495,0.136630399048455,0.690276112996478
18,1,28495,-0.0125356180885159,0.136661759753357,0.926966714976904
19,1,28975,0.0305088505251773,0.135740159592662,0.822296648551354
26,1,31435,-0.0271948314295711,0.135382468660686,0.840912708749401
29,1,36146,-0.0561184071435372,0.134658955051481,0.677118446310762
31,1,37409,-0.0238103794520822,0.1354144081925,0.860525630757621
32,1,37478,0.000717407014167504,0.13553674554682,0.995779741828794
33,1,39144,0.16823441137934,0.134620799019952,0.212240334625397
34,1,41499,0.238925350383011,0.133941707191111,0.0753149441345459
37,1,51248,-0.0250688900171301,0.135110122560279,0.852908837074038
38,1,51462,-0.0384972513610861,0.135284414035045,0.776144052009196
39,1,52124,-0.0267231951922387,0.13510922432961,0.843323554870719
40,1,52667,0.0221858373109641,0.134894999792712,0.869457298802836
42,1,59265,0.0436788599086193,0.134812070312802,0.746131326665793
43,1,60165,-0.00952226802473172,0.134729272439693,0.943694806513079
44,1,62308,-0.0529892404420647,0.134552496814506,0.69395294019766
45,1,62869,-0.0615843721417743,0.134525221650207,0.64738459355286
49,1,66841,-0.0448437983315929,0.134607408983107,0.739222537551241
50,1,66948,-0.0389340770242622,0.135438947494505,0.773924300043053
51,1,68621,-0.122647166198898,0.13493003455372,0.363986861882656
52,1,69417,0.0160249679057983,0.134727525918575,0.905387750350866
56,1,74327,0.013293183207872,0.135469114794144,0.921887110696959
57,1,74572,-0.0290262989692438,0.135101462603021,0.830009778775828
58,1,75211,-0.0052458580912309,0.134863712458822,0.968994117218055
59,1,76030,0.0744487303044679,0.134805776735431,0.581115188121449
60,1,80108,0.0543902085825037,0.134801033073371,0.686835684788704
61,1,81262,0.100887289065913,0.134674134118585,0.454282870320717
62,1,81999,0.187442148081212,0.134741458462155,0.16506382860596
63,1,82431,0.203671645769886,0.135316350018158,0.13317928479012
64,1,83284,0.304428942076089,0.133784403665996,0.0234736311343635
65,1,83613,0.273079067481722,0.133961012488583,0.0422450783780243
66,1,84112,0.252515624672904,0.134090166404914,0.0604982475925541
68,1,84858,0.217639896917037,0.134645009622644,0.106901625201825
69,1,85751,0.170389286240827,0.135394467346695,0.209055094072454
70,1,87445,0.165223337815688,0.135700062633084,0.224203459256049
71,1,87467,0.149690428351381,0.136464215306742,0.27342375892933
72,1,89070,0.143906979637461,0.135624942714032,0.289385442013915
73,1,89616,0.129631467153248,0.134934012237685,0.337359260948061
74,1,89679,0.128000630705654,0.134955553756567,0.343541592830134
75,1,89880,0.133724243083698,0.134974116170484,0.322491214773105
76,1,91472,0.144612415623519,0.135947203384235,0.288173823275856
77,1,93789,0.0536546474392785,0.134731779418118,0.690699152202737
78,1,94351,-0.0211082918477914,0.13511203987116,0.875942565631523
79,1,99148,-0.0208412335405928,0.134757475536117,0.877179845590953
82,1,106800,-0.0107843104494556,0.134942598605058,0.936347949963829
83,1,107970,-0.0348789060757965,0.134531221052671,0.795583806374184
84,1,109000,0.0909097693178616,0.134694259455229,0.500159356097848
85,1,112549,-0.064889323021793,0.1345842606971,0.630000725106804
86,1,112742,-0.108806097225781,0.135028951475817,0.420901640529772
87,1,113050,-0.0605784387496013,0.134887184913115,0.653631882543608
88,1,113135,-0.103465567949564,0.134469336824071,0.442148980499706
89,1,114076,0.032312126551322,0.134571062863275,0.810382808692826
90,1,114628,0.0490019818046802,0.134897310396635,0.7166326144249
91,1,116283,0.154668783608771,0.135422964605046,0.254179755227341
93,1,127853,-0.071837824892717,0.135366349296001,0.595966003569633
94,1,128302,-0.0808227360669793,0.134831562308841,0.549267482471293
95,1,128704,-0.0853008960595438,0.134958106155431,0.527760312366868
96,1,128911,-0.0726719013441426,0.134993994369893,0.590685531611587
97,1,130267,0.167609345970038,0.134690273361845,0.214175876326514
98,1,130271,0.175000156019144,0.134824234265686,0.1951391214229
99,1,130613,0.206070625139914,0.135966857458336,0.130516828960876
100,1,132012,-0.00827574337093184,0.136118265864937,0.951554343157833
101,1,133231,-0.0840422953300413,0.135079038036241,0.534230913699473
102,1,137074,-0.0488040653604846,0.134935865544569,0.717805013635645
103,1,137304,-0.0866252946659615,0.134929025424845,0.52128573059821
104,1,139686,-0.0526098992864708,0.135156193578779,0.697324008815164
105,1,149562,-0.0776766914671336,0.135430510306561,0.566634964532649
106,1,150447,-0.0338916656173123,0.136984653543483,0.804733122076262
108,1,154084,-0.079636674213154,0.137354393438042,0.562426242355829
110,1,157269,-0.0823381441031234,0.134854525164583,0.541877107210922
111,1,160054,-0.026489788401901,0.136200321390362,0.845903026427317
112,1,166222,-0.0151065514264871,0.135197801275402,0.911095714101608
113,1,166416,-0.0155553247118058,0.134923174718798,0.908280629638768
114,1,167326,-0.0350043339871923,0.135679644981408,0.796563020079522
115,1,168836,-0.0776200507031485,0.134986191184435,0.565642622930059
116,1,171200,-0.0644687960635531,0.135208108927853,0.633791307177778
117,1,171431,-0.0741212250762466,0.136038835178737,0.586198378972756
118,1,173339,-0.0927702344133788,0.134947350116247,0.492247449790228
119,1,173845,-0.0356925489819465,0.134912340398148,0.791502038286801
120,1,175121,-0.0941866008901255,0.134564849389351,0.484429122395448
121,1,175281,-0.0629126926829071,0.134731046873186,0.640823565231434
122,1,175315,-0.0774785845065765,0.134667101578587,0.565431861305068
123,1,175523,-0.0610851918799067,0.135454586955688,0.652292118870195
124,1,175541,-0.0703951852520046,0.134888597709955,0.602083641732627
125,1,175653,-0.0638637358781482,0.135324936846966,0.637269187131868
128,1,175856,-0.0838241620656729,0.137530027571313,0.542587043460503
129,1,175876,-0.0615649043655998,0.13545397170588,0.649742643078969
130,1,175989,-0.0570450346427884,0.135846259845915,0.674796820525455
131,1,176001,-0.0745755895736971,0.136530528051919,0.585260349134656
133,1,177692,-0.116804097082591,0.134586717154548,0.3860537947383
134,1,178191,-0.125633536681853,0.134698127760681,0.351610109931177
135,1,178224,-0.116804097082591,0.134586717154548,0.3860537947383
136,1,178960,-0.136915305398309,0.135610639481318,0.313368598794339
140,1,183802,-0.273179043429349,0.133960435042763,0.0421692758362336
141,1,183954,-0.277493921844878,0.134922210689632,0.0404500229374313
142,1,184450,-0.250045121935618,0.13387995256212,0.0626349191502713
144,1,184718,-0.278853868977695,0.134487737193451,0.0388551012443952
145,1,185296,-0.266086643729206,0.133983809436022,0.047810775108482
146,1,185438,-0.220209324485797,0.134225840819859,0.10177363506329
147,1,185469,-0.221858935115047,0.134413347261593,0.0997153455318175
148,1,185503,-0.192679118491096,0.134190752350146,0.151927751827447
149,1,185705,-0.223448756627132,0.135565515329384,0.100186700905102
150,1,185749,-0.2568060594076,0.135398029879381,0.0586869695396019
151,1,185806,-0.287517989297232,0.13540590466094,0.0344173498446252
152,1,185879,-0.266835270226871,0.136187839410975,0.0508622742102808
153,1,185916,-0.206327007431867,0.136422808146883,0.131324711247973
154,1,185941,-0.239697037582797,0.136866982335154,0.0807603677703151
155,1,185954,-0.249421999510802,0.137221070585368,0.0699628805597925
156,1,186055,-0.245580054621863,0.134476553107782,0.0686658241747879
157,1,186896,-0.250535168522613,0.136676436966183,0.0676366783344059
161,1,190132,0.176116323674891,0.134956536454001,0.192747812405641
162,1,190148,0.197570512708327,0.134913290563853,0.143967607801736
163,1,190165,0.19899272082252,0.135950394287864,0.144161543040258
164,1,190169,0.202631042112765,0.13576458780345,0.136456671179995
165,1,190933,0.125788797528831,0.134921841053286,0.351814257831561
166,1,192149,0.277611505875349,0.135388387035158,0.041055420589408
168,1,192303,-0.0168010774873597,0.162359205775854,0.917640067936365
171,1,192795,0.313767760346777,0.133793883208643,0.0195722835340751
173,1,194187,0.212327969692775,0.134469773668935,0.115231356549028
174,1,194867,0.0179854329851256,0.134866984463113,0.893987178510549
190,2,8314,0.155306730167843,0.136904627524854,0.257390054398574
194,2,8498,0.19445807841291,0.136561434990762,0.155341258967256
195,2,8651,0.185704875637704,0.136724509870075,0.175254549752682
197,2,9812,0.194860200425044,0.137505245977271,0.157332432952986
198,2,9932,0.189387477537601,0.136981953704407,0.167670033352736
199,2,10135,0.172535163602849,0.136517812737529,0.207125378757039
200,2,11616,0.190283258951669,0.136305356467799,0.163589653495156
201,2,12133,0.179687504996336,0.13689078480119,0.190159057531343
202,2,12194,0.217008434141851,0.137270024127699,0.114799380968666
203,2,12359,0.185559930121883,0.136996792524021,0.176448414417642
204,2,13061,0.195933170632087,0.136945733754644,0.153390546780829
205,2,14298,0.15889223267049,0.137515697854536,0.248688514047761
206,2,15222,0.174312038125799,0.138809302694441,0.210031270407619
207,2,17986,0.209973332075337,0.13622343481123,0.124118017105828
208,2,19770,0.154305738929959,0.137380827313008,0.262117122647874
209,2,19836,0.171376947550277,0.136944550200302,0.211605169048999
210,2,19851,0.172161332350846,0.137344501333804,0.210853366534393
211,2,21595,0.151506893794738,0.136843925867488,0.268982500768846
212,2,22385,0.146474000421542,0.136989368296034,0.285693818505826
213,2,23441,0.146615655379529,0.138323746661112,0.289894018988526
214,2,24209,0.185459605785527,0.13704788226108,0.176842760639363
215,2,24341,0.184693860847293,0.137376645438987,0.179671309573619
216,2,26815,0.254961541373516,0.136891892049849,0.06336280355183
217,2,28209,0.196345562022371,0.137211760948089,0.153324202173864
221,2,41245,0.2075924994287,0.136635300536867,0.129577544008021
222,2,43214,0.183653525110097,0.138960410106877,0.187149002306067
223,2,47104,0.0685406142387556,0.135371192400881,0.61295083046656
224,2,50915,0.160690787146826,0.136483165114818,0.239842221208055
225,2,55834,0.130883660757241,0.135940604301138,0.336306791869314
226,2,56422,0.147340171306088,0.136136647142512,0.279859708948097
227,2,57715,0.179232460704946,0.13557762260687,0.187026999402088
228,2,59046,0.174669784316336,0.13628364052434,0.200801863774931
229,2,59191,0.163697796004302,0.135538489634989,0.227948626787226
230,2,59383,0.177441797858131,0.135528691474926,0.191299102471394
231,2,59477,0.161327942438896,0.137633917589492,0.241926292083055
233,2,60471,0.160438071421273,0.13577206314926,0.238131237741128
234,2,60478,0.173821868319559,0.135880982365052,0.201659306959536
235,2,60786,0.161978299773265,0.135698040254436,0.23340974370966
236,2,61035,0.209205015137131,0.13550509976723,0.123510872794661
237,2,61071,0.199432686604021,0.134928161729879,0.140281875728472
238,2,61675,0.167462477494091,0.135441733024886,0.217125576961331
240,2,62939,0.133060289508094,0.135314866416087,0.326114453615375
241,2,63527,0.12705801489858,0.135840464751584,0.350248746732182
242,2,63857,0.149408458999042,0.135807711115724,0.272017704658741
243,2,65527,0.0597059273946251,0.135554584070151,0.659875943520861
247,2,67976,0.10556910199427,0.137429995209935,0.442901907989905
250,2,72389,0.291797442692896,0.135811459502607,0.0323500334249526
251,2,72392,0.258658331119399,0.136935797941887,0.0597244479026302
252,2,73646,0.291908297339819,0.133906171862078,0.0299216201285235
253,2,74564,0.276039577350176,0.133735191752819,0.0397408117350069
254,2,74739,0.298170850901488,0.134046005508089,0.026754000446779
257,2,80873,0.282220824658216,0.134467839496059,0.0365446897056565
258,2,81501,0.302573767638233,0.1343197026638,0.0248956184857307
259,2,83526,0.283761350285236,0.134224789178422,0.0352096406803907
260,2,83845,0.255894841139911,0.134512415983508,0.0579340105081577
263,2,84447,0.356407247210884,0.135605984177312,0.00895718373113917
264,2,87391,0.292095708681157,0.133702353040109,0.0295701652811929
265,2,87562,0.298300005142954,0.134006560284385,0.0266443537992128
266,2,87849,0.284518099754961,0.134078572525431,0.0345316530849614
267,2,87878,0.27290655214569,0.13473012342083,0.0435598526404368
269,2,89785,0.234552152278878,0.13494975589332,0.0830704562940981
272,2,93721,0.261988207555043,0.134395253296982,0.0520409684510492
273,2,93952,0.245321979452587,0.134096025261374,0.0681755561621361
274,2,95085,0.305734117304897,0.133933343325073,0.0230401851315275
276,2,107124,0.282543424219712,0.134145083648639,0.0358879470349726
277,2,111645,0.211051069249521,0.134603917357327,0.117790721400603
278,2,111916,0.184855733297393,0.135032234558072,0.171877578920602
279,2,111931,0.18788279857257,0.135227990143189,0.165593563182708
280,2,111999,0.220156206716683,0.134601213592286,0.102810800226781
281,2,114528,0.163135719652818,0.135610110900158,0.229791784823491
282,2,116024,0.151317346427663,0.135972595721024,0.266529336783135
286,2,120090,0.0517127005889406,0.135645024330929,0.703257849339646
287,2,120291,0.0394089735982834,0.137208431327323,0.77411257856316
288,2,120726,0.0485581057051669,0.136407148323766,0.722068798928538
289,2,121716,0.116391144312181,0.136135804509607,0.393151236316881
290,2,123100,0.0962221678194106,0.13636853195029,0.480899865246811
291,2,124677,-0.0162111090081509,0.13627394936794,0.905374946023496
293,2,127887,0.0322542930402394,0.137200283841158,0.814275881811271
294,2,128935,0.00893495557552071,0.137080488563889,0.948067294992688
295,2,129053,0.0167266375863173,0.1374957064943,0.903243792830802
296,2,130040,0.0291693028309146,0.138329101694398,0.833111261576545
297,2,130976,-0.0358742356015245,0.137197737743797,0.793876151595352
298,2,132199,0.0200331159646738,0.137842849433535,0.884530902248278
299,2,133355,-0.029753776316604,0.138770412101951,0.830351077431899
300,2,133435,-0.0498366528455645,0.139054044009932,0.720259929310506
302,2,135183,-0.0273220650862316,0.139148772145784,0.844448072530149
303,2,135402,-0.0478332907143062,0.139112055357197,0.731165921192731
304,2,135898,0.00258641101475932,0.139873168684486,0.98525751152574
305,2,135912,-0.00328867126902521,0.139976443437543,0.981269130788349
306,2,135925,0.00133837451474483,0.13934245075001,0.992341918128685
307,2,136002,-0.0253266563321504,0.139231683494533,0.855763285401689
308,2,136173,-0.0490434464688745,0.140198999873712,0.726687578596356
310,2,138318,-0.0441995455719488,0.143906058022599,0.758916659607142
311,2,138695,-0.0462210119456943,0.141437098814205,0.744016221701874
312,2,138818,-0.0365764442347545,0.141185657668168,0.795735100439669
313,2,139728,-0.0648842813849253,0.140903627709644,0.645450277208759
314,2,140174,-0.0716176340851353,0.14089438801742,0.611555410814493
