SNP,Chr,Pos,Effect,SE,RET2_EMP70_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
8,1,27243,-0.0336075914212768,0.0873218941751588,0.700565391458823
9,1,27272,-0.00775349992705099,0.0860275715207736,0.92823655104056
16,1,27843,0.0444912301324632,0.0839597071554143,0.596506296827385
17,1,27848,0.0444912301324632,0.0839597071554143,0.596506296827385
18,1,28495,0.0549581285240016,0.0839435053420334,0.513084860075975
19,1,28975,0.0174898534213324,0.0834278067378654,0.834069145037849
26,1,31435,0.0314611122712308,0.0831950963194258,0.705538552527186
29,1,36146,-0.0251418252383844,0.0827720542976184,0.761499032138048
31,1,37409,0.0667134186404146,0.0831546889090931,0.422930265961357
32,1,37478,0.0472277474488592,0.0832640797055543,0.57093587173636
33,1,39144,0.0112580607485359,0.082919720797213,0.892080018780062
34,1,41499,0.0281501004940479,0.0826783042818655,0.733699509849196
37,1,51248,-0.118323122167957,0.0828047136040713,0.153905221185041
38,1,51462,-0.117544509059481,0.0829207836253756,0.157203704377771
39,1,52124,-0.118536044346748,0.0828038509163825,0.153163659794646
40,1,52667,-0.132904449440482,0.082608452599326,0.108543494768659
42,1,59265,-0.101615915966822,0.0826922572162972,0.219948716231361
43,1,60165,-0.0791412951117526,0.082699110928214,0.339232892246182
44,1,62308,-0.0428890438867571,0.0826837426899933,0.604286648087915
45,1,62869,-0.0321618332345633,0.0826871422618,0.697541658989287
49,1,66841,-0.0121142196073898,0.0827413251545742,0.883680715520198
50,1,66948,-0.0395411703356277,0.0832250406504293,0.635001360209445
51,1,68621,-0.129609900489031,0.0827390318517466,0.118129814606274
52,1,69417,-0.0938300730641444,0.0826555829317321,0.257064482179871
56,1,74327,-0.0338883012203433,0.0832420409789214,0.684177173001135
57,1,74572,-0.0185406958630606,0.0830340473126067,0.823438747374157
58,1,75211,-0.035812097084483,0.0828666178496269,0.665884966019428
59,1,76030,-0.0508588189048,0.0828443237782113,0.539671333096084
60,1,80108,-0.126861536860892,0.0825933974613348,0.125439884342124
61,1,81262,-0.108835094045842,0.0826348241262861,0.188672534301054
62,1,81999,-0.141209345478068,0.0826990891938267,0.0886069540182644
63,1,82431,-0.180971494217528,0.0828751311288644,0.0296447521377481
64,1,83284,-0.128787509822549,0.0825417374885358,0.119591808012758
65,1,83613,-0.125347653953616,0.0825475807036346,0.129786065329984
66,1,84112,-0.141959229574395,0.082480518168119,0.0861044414060408
68,1,84858,-0.0754044419112926,0.0829626128587354,0.364024790331467
69,1,85751,-0.0648014867592958,0.0833296801067679,0.437295100663748
70,1,87445,-0.0401055860957393,0.0835500678442087,0.631511470932369
71,1,87467,-0.0586689076233174,0.0839568124568266,0.485138001892881
72,1,89070,-0.0549124386249771,0.0834378671752127,0.510887607066961
73,1,89616,-0.0214474022787516,0.0830320645251191,0.79632387540437
74,1,89679,-0.0649024714598259,0.082978553925981,0.434645122299409
75,1,89880,-0.0647378874797453,0.082999979339619,0.435928393062434
76,1,91472,-0.0452305513421394,0.083653458498627,0.58906257619203
77,1,93789,-0.0458568880214839,0.0827899015574624,0.580001597084038
78,1,94351,-0.0552509827732105,0.0829917699628943,0.506011762549435
79,1,99148,-0.05116961757444,0.0827810819518496,0.536887075676862
82,1,106800,-0.0578691724849848,0.0828803812880397,0.485496048378099
83,1,107970,-0.0277754242761057,0.0826786632608223,0.737112471626659
84,1,109000,-0.0406990458182974,0.0828092822836507,0.623392954167123
85,1,112549,-0.0940982842602206,0.082592124867204,0.255345138024617
86,1,112742,-0.0902842654801325,0.0829270972462156,0.277020756427921
87,1,113050,-0.103939046873098,0.0827417336494168,0.209879088935105
88,1,113135,-0.100476892005571,0.0825421881143493,0.224311127396452
89,1,114076,-0.0918796501789161,0.0825705614757218,0.266576858717438
90,1,114628,-0.059178802681187,0.0828646617572731,0.475598889086823
91,1,116283,-0.00484936198275443,0.083385321261574,0.953657224421812
93,1,127853,0.043129818029401,0.0831988029480668,0.604507694348339
94,1,128302,0.0995434984556083,0.0827413100313033,0.229755905120616
95,1,128704,0.0773423314508796,0.0828911427793186,0.351427232827743
96,1,128911,0.102297842049262,0.0828237075747135,0.217604478794743
97,1,130267,0.0259355666504339,0.0829516523627149,0.754724500497884
98,1,130271,0.0266143890153783,0.0830495239533747,0.748806173526513
99,1,130613,0.0638507683809923,0.0837689025925374,0.446434597761271
100,1,132012,-0.0144964222604029,0.0836562980080742,0.862526351963987
101,1,133231,0.00340775337723559,0.0830660093905308,0.967299443346842
102,1,137074,-0.00222310051556307,0.0829479857547684,0.978633489244886
103,1,137304,-0.00576506270905794,0.0829763342495352,0.944648168457969
104,1,139686,0.0245099686198305,0.0830757041870489,0.768143084141087
105,1,149562,-0.0160385636400405,0.0832711178145585,0.847377865871682
106,1,150447,0.00609310224802984,0.0841985819692234,0.942351742577341
108,1,154084,-0.00982521863389163,0.0844577192742408,0.9074547977487
110,1,157269,-0.00596644904213089,0.0829258582261284,0.942683083571812
111,1,160054,0.0117612606461835,0.083711994507189,0.888347678112402
112,1,166222,0.00335660323243175,0.0830949702133267,0.967801226489794
113,1,166416,0.0102574379520038,0.082924669122955,0.901626493348118
114,1,167326,-0.00143878977032452,0.0833976642580421,0.986245198175194
115,1,168836,0.00174112239800639,0.0830024301555083,0.983276042968368
116,1,171200,-0.0227929618600894,0.083117931172116,0.784072606532396
117,1,171431,-0.0461581028730787,0.0836096630192322,0.581252062745271
118,1,173339,-0.0487063092159707,0.0829547679550424,0.557483023506597
119,1,173845,-0.0378582406833977,0.0829019820035923,0.648194387283253
120,1,175121,-0.0218896526638649,0.0827538450506034,0.791537300763402
121,1,175281,-0.0164882854577941,0.0828277429898608,0.842324800833469
122,1,175315,-0.0175827842412989,0.0828010286347134,0.831956687490007
123,1,175523,-0.0132110176000895,0.0832725246002984,0.874036949025153
124,1,175541,-0.0170835768751801,0.0829306449544117,0.836910945118795
125,1,175653,-0.0301025274868008,0.0831826362369304,0.717654684717364
128,1,175856,-0.0255854262499428,0.0845605993336196,0.762396457807322
129,1,175876,-0.0289700571597574,0.083261217000171,0.728091285457099
130,1,175989,-0.0310270228518681,0.0834967627475254,0.710416968815835
131,1,176001,-0.0316347127680224,0.0839313647176575,0.706465702870585
133,1,177692,-0.0398077986987972,0.0827792063866563,0.630891686874309
134,1,178191,-0.0568903316537903,0.0828332115368773,0.49265602327935
135,1,178224,-0.0398077986987972,0.0827792063866563,0.630891686874309
136,1,178960,-0.0401527764964362,0.0834403142173304,0.630661459655195
140,1,183802,-0.128980324507104,0.0825317261941316,0.118996394657636
141,1,183954,-0.114565335004541,0.0831965147038198,0.169370979023081
142,1,184450,-0.0915612202147427,0.0825455537566323,0.268090169593949
144,1,184718,-0.112401077820354,0.0829436303397651,0.176236223399157
145,1,185296,-0.0992526637263789,0.0826376388822397,0.230533652155037
146,1,185438,-0.090809064665278,0.082669057434724,0.272750153488893
147,1,185469,-0.0919260069391267,0.0827852809632043,0.267576099994612
148,1,185503,-0.0967269692642562,0.08255487700562,0.242120282189073
149,1,185705,-0.0926327557432589,0.0834942636471276,0.267991104845375
150,1,185749,-0.0920783203441951,0.0834960009599743,0.270870847900112
151,1,185806,-0.126231660071564,0.0834814643900212,0.131405146527974
152,1,185879,-0.0942684495474263,0.0840063820118793,0.262557887134398
153,1,185916,-0.0837747041523102,0.0839995491573478,0.319290775980946
154,1,185941,-0.0804752227005062,0.084375590225696,0.340850830035215
155,1,185954,-0.0755837321599414,0.0846354140420835,0.37243832442004
156,1,186055,-0.0823788895892932,0.0829240751337943,0.32118311472557
157,1,186896,-0.119168973337946,0.084162658856268,0.157675845407176
161,1,190132,0.0435930032536636,0.0831128666508739,0.600257475519375
162,1,190148,0.0457566688163934,0.083134658838213,0.582398500376947
163,1,190165,0.0300432018189162,0.0837941674215293,0.720156769506249
164,1,190169,0.0351445754619783,0.0836840079653,0.674764591314466
165,1,190933,-0.048603717253148,0.0829858043487526,0.558460036670302
166,1,192149,-0.0572108182410015,0.0836495068621454,0.494464984082828
168,1,192303,-0.0839597650337893,0.0996887222704078,0.400235457006525
171,1,192795,-0.0238129449050981,0.0828592454360176,0.773982107081572
173,1,194187,-0.00889368525335735,0.0829362425714765,0.914663303643868
174,1,194867,-0.046765957112576,0.0828550781597572,0.572819450600936
190,2,8314,0.110502174515824,0.0840905304262922,0.189670599395145
194,2,8498,0.0530855278433515,0.0841250690175558,0.528428601335389
195,2,8651,0.0421455709132974,0.0842214475407439,0.617095601317081
197,2,9812,0.0398226911468087,0.0847254111409849,0.63863051440216
198,2,9932,0.0286771579732303,0.0844040868111584,0.734239109353877
199,2,10135,0.031547864221718,0.0840778310594016,0.707720609691863
200,2,11616,0.0491497342741376,0.0839645958746833,0.558677937452312
201,2,12133,0.0382446369806351,0.0843147279949809,0.650399944290122
202,2,12194,0.027690665948463,0.0846525985904024,0.743778980567122
203,2,12359,0.0235219089572043,0.0844086025892673,0.780663407869968
204,2,13061,0.0357280904102031,0.0843902516041388,0.672284973045742
205,2,14298,0.0271397014504255,0.0846656446862243,0.748739949847851
206,2,15222,0.0410771506375787,0.0854757420338141,0.631119222628103
207,2,17986,0.0220168600560877,0.0839971635578242,0.793386188511328
208,2,19770,0.0349753048231156,0.0845656575618425,0.679427325120897
209,2,19836,0.0318259162449972,0.0843367469970872,0.706127564309462
210,2,19851,0.0277710849313966,0.084587818933861,0.742871423145117
211,2,21595,0.0126796512461307,0.084248612120976,0.880453910172996
212,2,22385,0.00431576233772724,0.0843307232246963,0.959213718957579
213,2,23441,0.00257017897127376,0.0851499949979432,0.975937258918716
214,2,24209,0.0219896586288173,0.0844408588661762,0.794695580957853
215,2,24341,0.0172296960387017,0.0846437501866487,0.838818206366391
216,2,26815,0.0467232174197341,0.0845106986280738,0.58070408501105
217,2,28209,0.0449293038212868,0.0845419148772394,0.595445302623167
221,2,41245,-0.0153620491295927,0.0842473474893186,0.855416968042654
222,2,43214,-0.0414459148697106,0.0855888406082533,0.6285127424788
223,2,47104,-0.00927974454732106,0.083229000346756,0.911285987935575
224,2,50915,-0.0112450468667776,0.0840460968390579,0.89363999138193
225,2,55834,-0.0170245573646781,0.0836549487340996,0.838854265710962
226,2,56422,-0.012967757438307,0.083806581098776,0.877119175686157
227,2,57715,-0.0115184822763741,0.0835309011748803,0.89040213220007
228,2,59046,-0.00150403227926421,0.0839556825081873,0.98571710467848
229,2,59191,0.000215670297158854,0.0834750187185678,0.997940006666267
230,2,59383,-0.000555978718597361,0.0834990539200761,0.994691083640856
231,2,59477,-0.00759281737296535,0.0847544486711123,0.928666966554656
233,2,60471,-0.0108603663629887,0.0836095213381809,0.896724359145903
234,2,60478,-0.00669868628946757,0.0837061710839936,0.936261771588993
235,2,60786,-0.0160934896495096,0.0835649036627485,0.847393403931351
236,2,61035,-0.0044537186409187,0.0835629303584713,0.957524798489836
237,2,61071,-0.000315349951238164,0.0831841886530645,0.996977380861591
238,2,61675,-0.00669800754444039,0.0834229092599213,0.936052280421815
240,2,62939,0.0239362558049597,0.0832697244586184,0.773933020879629
241,2,63527,0.0274263304848255,0.0835793274936564,0.742994846679238
242,2,63857,0.0257389027847487,0.0836002957057135,0.758354827045431
243,2,65527,-0.00936010816003097,0.083334375854128,0.910633612203187
247,2,67976,-0.00391275518158041,0.0845359287230599,0.963109176283634
250,2,72389,0.0635962402813207,0.0839466480936746,0.449208304048179
251,2,72392,0.0412615261909561,0.0845576301343612,0.625874543365857
252,2,73646,0.0329882928455311,0.0828333580482019,0.690687488295714
253,2,74564,0.0576273101768751,0.0826323783203911,0.486015419304219
254,2,74739,0.0748499888457862,0.0828654622482881,0.366997926101624
257,2,80873,0.0619036437539287,0.0830938053739143,0.456776453696594
258,2,81501,0.0827829980908535,0.0830284190085277,0.319426045323372
259,2,83526,0.0698768980444322,0.0829329134301142,0.400038718251138
260,2,83845,0.081239208815013,0.0829825864219031,0.328254858209373
263,2,84447,0.103815138652044,0.0839744911132282,0.217180197505216
264,2,87391,0.0976429918465916,0.0825648392745032,0.237754938720547
265,2,87562,0.101070060287545,0.0827629523529022,0.222825558930154
266,2,87849,0.103076610648672,0.0827480693402339,0.213712510132175
267,2,87878,0.094089345593071,0.0831354042742296,0.258503481222579
269,2,89785,0.114934307877332,0.0830704446973731,0.167362486579528
272,2,93721,0.100666810229642,0.0828708272397299,0.22527580966146
273,2,93952,0.0752975105879417,0.0827092777036764,0.363239283442507
274,2,95085,0.0967180917393163,0.0827619445079488,0.24334132771985
276,2,107124,0.140227615744476,0.0826267353393225,0.0905551127546875
277,2,111645,0.238837647943197,0.082037212734153,0.00382754187886234
278,2,111916,0.226460350537001,0.0823343594530879,0.00625710355069264
279,2,111931,0.242157148874653,0.0823365088392384,0.00348664099841914
280,2,111999,0.232819623900506,0.0821101190667461,0.00483968699688926
281,2,114528,0.211375863328609,0.0827565497873962,0.0110628516854187
282,2,116024,0.226103874857357,0.0828468696105316,0.006667205080169
286,2,120090,0.13827652843168,0.083060297285657,0.0968453608640813
287,2,120291,0.139889243746766,0.0840100028909539,0.0967700832876448
288,2,120726,0.153323746942155,0.083453968816434,0.067017077796437
289,2,121716,0.152483478302457,0.0833626471752927,0.0682193439212422
290,2,123100,0.118251229390644,0.0836358351690174,0.15827775194337
291,2,124677,0.0871005121104759,0.0836283857227687,0.298347752161694
293,2,127887,0.172305439039704,0.0838308914572362,0.0405763007065769
294,2,128935,0.151689167000133,0.0838635861430359,0.071338885067196
295,2,129053,0.170786924132711,0.0840174672241701,0.0428252631607905
296,2,130040,0.153169632913728,0.0846318260521455,0.0711717346759367
297,2,130976,0.137050498705639,0.0840149657364255,0.10372665037302
298,2,132199,0.125602904412481,0.084457730161566,0.137862881728565
299,2,133355,0.106361011926922,0.0851069343103211,0.212224743298266
300,2,133435,0.125516713504901,0.0852178613757405,0.141671205474613
302,2,135183,0.098359462645194,0.0853662887040595,0.250016557588489
303,2,135402,0.110518627360612,0.0853111870187681,0.196002459333883
304,2,135898,0.137691277462712,0.0856543103865344,0.108833710200157
305,2,135912,0.134117974655127,0.0857340891994217,0.118631797991117
306,2,135925,0.143162074971398,0.0853013902282297,0.0941718379337174
307,2,136002,0.129112418526709,0.0853006002008911,0.131017865637806
308,2,136173,0.107663261485359,0.0859916865850624,0.211391715864895
310,2,138318,0.149341253764783,0.0880998291333052,0.0909313269900002
311,2,138695,0.126469971845312,0.086680592835936,0.145444860557774
312,2,138818,0.117745943831372,0.0865555464648677,0.174586831380317
313,2,139728,0.118042250313432,0.0863984131266609,0.172728681531307
314,2,140174,0.115627939100366,0.0864076614456356,0.18170311229587
315,2,140863,0.107738431230451,0.0864014277846681,0.213241824792002
316,2,141152,0.130861890033886,0.0865556413529789,0.131458651248186
317,2,141292,0.125475004961376,0.0859520072819677,0.145227154289781
318,2,141545,0.125775768532782,0.0863719848104457,0.146223338783205
322,2,146723,0.170671823036967,0.085996324114571,0.0479582631457457
323,2,147946,0.193412331352175,0.086657605546854,0.0262477158000104
326,2,151397,0.19048836409788,0.0868956016017437,0.0290210223963071
327,2,153035,0.153752571417199,0.0861448848794024,0.0751501560722436
328,2,153228,0.147330944516826,0.0868106847562242,0.0905493193854898
329,2,153455,0.145341656229697,0.0874806570882783,0.0975179760438521
331,2,153815,0.142382910861705,0.0871562273579033,0.103223553097297
332,2,154160,0.161527504288099,0.0861404603730063,0.0615954965947284
333,2,154235,0.170418874994282,0.0869611033090562,0.0508157573660052
335,2,159870,0.152478853671686,0.0848373012043881,0.0731411397535438
336,2,161229,0.197266387388412,0.0858933732914378,0.0222241859536273
339,2,162696,0.209501999481445,0.0854357838678821,0.0146838528617599
340,2,163284,0.179269603642846,0.0844815172491513,0.0345339543889881
341,2,164166,0.180586711972147,0.0852680145345967,0.0348844765729472
342,2,165270,0.166562982417404,0.084623312923326,0.0498172072981608
343,2,165675,0.127639643963589,0.0862253707846323,0.13968443048877
346,2,168062,0.142766646963755,0.0853779007412708,0.0953762216524505
347,2,168518,0.140010361653051,0.0848981674441838,0.100005166448379
348,2,168980,0.149733278155837,0.0848105149593644,0.0783436326974366
349,2,169651,0.153020041083529,0.0848345407995816,0.0721234151996232
352,2,170725,0.1788358100435,0.0848440390426936,0.0357513061505513
353,2,171254,0.211076517027871,0.0847732838986767,0.0132376000346229
354,2,172242,0.0990396013790653,0.0843390469634432,0.241065252011073
355,2,173254,0.0581110355786775,0.0837990147409655,0.488478663574713
356,2,173340,0.0690929384699506,0.0837652414430861,0.410019344282226
357,2,173385,0.061491165824165,0.0838593022549357,0.463882946050681
358,2,173973,0.0831069395123816,0.0835832380385647,0.320757173639963
360,2,177341,0.125461078076509,0.0831472998737458,0.132218472842048
361,2,180314,0.0796796661094599,0.0833351586034767,0.339658339430162
362,2,180339,0.0791150668645336,0.0835477611709954,0.344314982809463
363,2,182758,0.077927269074625,0.0832505461253135,0.349883687474957
364,2,183619,0.0490360452593787,0.0836413284745905,0.558071632093316
367,2,187176,0.0235198934136975,0.0841283106501003,0.779969871256029
368,2,191066,0.037531426515963,0.0847430522461758,0.65812019205019
371,2,191599,-0.0156099718014081,0.0835879452224644,0.851964653767911
373,2,191763,-0.0199129347110115,0.0839164512200092,0.812565778136917
374,2,191959,-0.0274148430086701,0.0837056578918496,0.743472685779665
376,2,195759,0.0538469939653989,0.0843885700585423,0.523832727078793
377,2,196912,0.0268911383849472,0.0830591388018941,0.746312277416942
379,2,198110,-0.0107581725606344,0.0835673319282946,0.897639403817264
381,2,198805,-0.00591327842455519,0.0839286590512529,0.943870609672577
382,2,198891,-0.0104375026453487,0.0832736402385361,0.900325883503656
383,2,199248,-0.0153328070101407,0.0834616866537571,0.854345873966548
384,2,201782,-0.071774064428546,0.0832755324519896,0.389335033877288
385,2,203285,0.00983771186080723,0.0830382602424972,0.905761036251519
386,2,203783,-0.00956029816875398,0.0828595405290284,0.90820987559137
387,2,204179,-0.00089395546115012,0.083061590123253,0.991418964061959
388,2,205406,-0.0216897633693959,0.0839070644614262,0.796173660033669
389,2,205834,-0.0170523076237289,0.0835081599239944,0.838315435946226
391,2,207192,-0.0287531259397128,0.0834209631894949,0.730543924212995
392,2,207561,-0.0344598729944604,0.0830459561921355,0.678430990882595
393,2,208682,-0.050794859840896,0.0828823846972941,0.5403670332732
394,2,210102,-0.0493002947463723,0.0830992117689919,0.553380183497756
396,2,214801,-0.0995712463210948,0.0829675852598613,0.23089665588115
397,2,215016,-0.107023580240046,0.08289374896269,0.19751611126778
398,2,218876,-0.134660261653467,0.0836417337059456,0.10829934158522
399,2,227511,-0.14556225254271,0.0841866851823475,0.0846759926861575
400,2,230378,-0.125142744455178,0.0832108682696095,0.13349531120561
401,2,231943,-0.127561199874365,0.0834405904820348,0.127217836108701
402,2,232156,-0.153588088629914,0.0832818006777425,0.0659921499242428
403,2,232789,-0.132224540850353,0.0830882096043296,0.112420180356587
404,2,238524,-0.0924628708834138,0.0833579217382417,0.268087299686195
405,2,241518,-0.12486112291178,0.0839654058509173,0.137893100177228
406,2,250396,-0.154141430021128,0.0832505389187838,0.064927310910846
407,2,250466,-0.159600694541246,0.0831916959685825,0.0558578673848819
408,2,252305,-0.131959938732498,0.083551238570503,0.115142393991329
409,2,254571,-0.103592977777552,0.0848446032052209,0.222911093591026
410,2,254742,-0.105985240030547,0.0847592872696892,0.211972107278518
411,2,254908,-0.0986846341356207,0.0854343592299019,0.248833614773413
413,2,255862,-0.050092323003079,0.0850382678459118,0.55620030659652
414,2,255975,-0.0694461656315823,0.0846922644864843,0.41277946275751
415,2,258311,-0.10506955669783,0.0831853180355542,0.207394735604742
416,2,259284,-0.0751894594862478,0.0835580299618898,0.368815011064814
417,2,266330,-0.0392524643683807,0.0839875213818926,0.640530219347647
418,2,267100,-0.0396194204052636,0.0839809076829064,0.637384578914464
419,2,268086,-0.00718266264868705,0.0840126320637179,0.931916314377656
420,2,274614,-0.0508073203159448,0.0834592692781095,0.543069867459143
421,2,274729,-0.0813146589850851,0.0838481732825001,0.332817915855311
422,2,275746,-0.0356407045061233,0.0839017021018337,0.671247695443273
423,2,277029,-0.0295826709147863,0.0835183103733461,0.723396132550019
424,2,277741,-0.0460017860245601,0.0835300687276673,0.582173110829058
425,2,278218,-0.0558435540240335,0.0833620404750373,0.503364674751723
426,2,278379,-0.0703337278536258,0.0853973088735666,0.410719602153342
427,2,279910,-0.0526715979976047,0.0833385818265098,0.52778332631051
429,2,283431,-0.053373457293637,0.0845592818466466,0.528321038199754
