SNP,Chr,Pos,Effect,SE,HNM1_RBD2_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
8,1,27243,0.00297223032268912,0.139603031958779,0.983025882828554
9,1,27272,-0.000411724732093832,0.137506597710646,0.997612654604864
16,1,27843,-0.00672575147482646,0.134252667009807,0.960072857131154
17,1,27848,-0.00672575147482646,0.134252667009807,0.960072857131154
18,1,28495,-0.00373590767780996,0.134255170822901,0.977815921287373
19,1,28975,-0.0438239168581173,0.133337498026788,0.742600694104057
26,1,31435,-0.050755120064665,0.132977132920775,0.70292610963303
29,1,36146,-0.175455573762716,0.131988790648029,0.184600296039284
31,1,37409,-0.038461357526985,0.133018419955992,0.772641611326771
32,1,37478,-0.0804483113001161,0.133079666379836,0.54589135824649
33,1,39144,-0.0437021324437821,0.132520529840088,0.741764585735751
34,1,41499,-0.0294660968821605,0.132163997726182,0.823702586862211
37,1,51248,-0.136908600056843,0.132535724946871,0.302313921412129
38,1,51462,-0.130050239328991,0.13273552647156,0.327870836803707
39,1,52124,-0.12461772954591,0.132570073158522,0.347853141715339
40,1,52667,-0.181665416692515,0.132169961155481,0.170163593172636
42,1,59265,-0.0784063655158276,0.13239055582346,0.55407215035877
43,1,60165,-0.0229346489783752,0.132350589362684,0.862525089307771
44,1,62308,-0.0221829035119998,0.132205383567115,0.866843610931504
45,1,62869,-0.0108797524816407,0.132192782042326,0.934453077777166
49,1,66841,0.0432536674193925,0.132236314011014,0.743790878712117
50,1,66948,-0.011120071913439,0.133066708829134,0.933447558929262
51,1,68621,-0.242862465010031,0.132076504512019,0.0667842454753767
52,1,69417,-0.169595873117854,0.132048050638072,0.199861874145189
56,1,74327,-0.0787507910349465,0.133017881320349,0.554208407179557
57,1,74572,-0.0477870867678387,0.13270521950237,0.718988059654235
58,1,75211,-0.0378733882470627,0.132472301077269,0.775124969054214
59,1,76030,0.0136174579924052,0.132485654613678,0.918192454104385
60,1,80108,-0.0413058852845486,0.132438065110105,0.755309533856859
61,1,81262,0.0448066778638683,0.132384757952289,0.735219305204895
62,1,81999,0.0606870574307324,0.1326902830764,0.647694582698526
63,1,82431,0.00816915889574518,0.133357189305407,0.95118862049166
64,1,83284,0.0909448424422369,0.132298951493562,0.492269978807851
65,1,83613,0.111828129619962,0.132239004205901,0.398319954641313
66,1,84112,0.0839574559249813,0.132312035106382,0.526138616032507
68,1,84858,0.186967054885108,0.132387632587291,0.158751493823107
69,1,85751,0.0701660682046768,0.13325447238016,0.598831991547857
70,1,87445,0.0247638258983943,0.13358209305499,0.853035248242497
71,1,87467,-0.0132510120296861,0.134286085754324,0.921450362500296
72,1,89070,0.0232674160760691,0.133441725311655,0.861679460459348
73,1,89616,0.0429660447480008,0.132709889344232,0.746312093823549
74,1,89679,-0.00845435586452864,0.132745636550236,0.949254398032053
75,1,89880,0.0169674831692589,0.132776962947324,0.898388436915914
76,1,91472,0.024658981370375,0.133759192493326,0.8538419708991
77,1,93789,-0.0661329216704101,0.132340671610262,0.617585489994874
78,1,94351,-0.0271967879870462,0.132728000318226,0.837763522998501
79,1,99148,-0.0185615679252343,0.132383786957823,0.888573817083781
82,1,106800,-0.0416351028931115,0.132547525519879,0.753619611741354
83,1,107970,0.0195435726088126,0.132169209403436,0.882531510816255
84,1,109000,-0.0199234693289267,0.132401990203122,0.880474151907311
85,1,112549,-0.106648479045543,0.132134484565481,0.420140426033451
86,1,112742,-0.125806716079252,0.132602666799655,0.343397080068168
87,1,113050,-0.0854176135371912,0.132470272215271,0.519471792444875
88,1,113135,-0.133076848258427,0.132020790162948,0.314145294151516
89,1,114076,0.00478295260944685,0.132210410465861,0.971161815181482
90,1,114628,-0.00149760207645819,0.132545101275256,0.990991427594729
91,1,116283,-0.00316488370547929,0.133282221214848,0.981068845718265
93,1,127853,0.02616813731968,0.13302687987416,0.844165219628182
94,1,128302,0.0455209683684076,0.132501016961686,0.731387874779331
95,1,128704,0.0581852407405081,0.132618929419239,0.661118279812767
96,1,128911,0.122215749872273,0.132510199708117,0.356995789071838
97,1,130267,0.0433801533945188,0.132586775355225,0.743723327589214
98,1,130271,0.0406666125514986,0.132746619678925,0.759520582573744
99,1,130613,0.0628000970009155,0.133963246635518,0.639511961485201
100,1,132012,-0.0261565012386991,0.133713253752549,0.845022998359564
101,1,133231,-0.084237047687115,0.132695901319911,0.525961782873619
102,1,137074,-0.0833711468056987,0.132508516180197,0.529640945845178
103,1,137304,-0.118614373554318,0.132478536859416,0.371211276605004
104,1,139686,-0.0777550181454256,0.132738674495348,0.558400934509774
105,1,149562,-0.121222791057878,0.132949675525354,0.362499118297754
106,1,150447,-0.0846072250951011,0.134507229269607,0.529745286737911
108,1,154084,-0.129436285368895,0.13482248138388,0.337687306674451
110,1,157269,-0.151082768806127,0.132304116170481,0.254254824041929
111,1,160054,-0.116290497765574,0.133664348684289,0.384881339778119
112,1,166222,-0.102256081773166,0.1327063462759,0.441492646633445
113,1,166416,-0.115362817367363,0.13240596925822,0.384192854963907
114,1,167326,-0.12530093419316,0.133134541680587,0.347266366839911
115,1,168836,-0.121489920421851,0.132512090497309,0.35986216645465
116,1,171200,-0.162855480029777,0.132585411921072,0.220150365184645
117,1,171431,-0.166518955637246,0.133403865823916,0.212773438861894
118,1,173339,-0.148820085965864,0.13242154351212,0.261846318669594
119,1,173845,-0.12476951071054,0.132381802689074,0.346582588088024
120,1,175121,-0.143697920318463,0.13206417375005,0.277296997888261
121,1,175281,-0.134920317000996,0.132203006737245,0.308164665925349
122,1,175315,-0.146438375814236,0.132126530826701,0.268478532163813
123,1,175523,-0.118219273994353,0.132957337242061,0.374526938655949
124,1,175541,-0.141076468628832,0.132350080249248,0.287181924937584
125,1,175653,-0.124623796990983,0.13281685297998,0.348725068291616
128,1,175856,-0.0934349881179912,0.135086251702625,0.489599801462416
129,1,175876,-0.101464616081575,0.13299654326038,0.446025587930542
130,1,175989,-0.118475254163806,0.13333689109631,0.374855029402188
131,1,176001,-0.10896716600534,0.134056068007461,0.41685325239611
133,1,177692,-0.155745567326036,0.132096376831496,0.239180371605318
134,1,178191,-0.153926052314844,0.132234089250539,0.245193075364529
135,1,178224,-0.155745567326036,0.132096376831496,0.239180371605318
136,1,178960,-0.130541424721298,0.133232281691259,0.327854259701037
140,1,183802,-0.210979370693099,0.131895729699706,0.110583692323249
141,1,183954,-0.18425989439064,0.132975440583391,0.166722934418638
142,1,184450,-0.110274196999216,0.13203876937319,0.404189534084924
144,1,184718,-0.171096241525535,0.132607786248198,0.197810897013514
145,1,185296,-0.163210487688079,0.132070843799059,0.217362139283206
146,1,185438,-0.154724543759297,0.132106037149646,0.242302420734332
147,1,185469,-0.159860976440328,0.132280132048941,0.227662640712285
148,1,185503,-0.134505636901035,0.132016688259909,0.308970390101074
149,1,185705,-0.175862828905243,0.133360210180935,0.188122505390564
150,1,185749,-0.159601512488038,0.133418136613266,0.232401685333009
151,1,185806,-0.19785756070602,0.133451943850739,0.139069496737265
152,1,185879,-0.182712601713272,0.134161670695598,0.174103033064699
153,1,185916,-0.0988943699252154,0.134349414839928,0.462159757764116
154,1,185941,-0.119592101094142,0.134888078583302,0.375896586152238
155,1,185954,-0.147056908152142,0.135206186933717,0.277492040690884
156,1,186055,-0.142349420922172,0.132513173464208,0.2834540392759
157,1,186896,-0.138536969796294,0.134703988268667,0.304440097701626
161,1,190132,0.140902622673108,0.132686189407103,0.288996239658628
162,1,190148,0.161293134952432,0.132660559427711,0.224860852157635
163,1,190165,0.131332518624145,0.133777066901863,0.3269068684314
164,1,190169,0.147656377372057,0.133561499968763,0.269682472733248
165,1,190933,0.00903558475102079,0.132706669327919,0.945755013537742
166,1,192149,0.0298541332526868,0.133783080473979,0.823545286595994
168,1,192303,-0.00442469738597984,0.159500608871536,0.977884444172023
171,1,192795,0.0687868483901593,0.132405703796568,0.603726723091692
173,1,194187,-0.0260716967003036,0.132558785617768,0.844190942399979
174,1,194867,-0.123554309473209,0.132330606150576,0.351107699290847
190,2,8314,0.0424262183248276,0.134718312558431,0.753004367340427
194,2,8498,-0.0154016904036469,0.134537411558309,0.908923283614389
195,2,8651,-0.0230422025531489,0.134660294441201,0.864232513716096
197,2,9812,0.0398698456820912,0.135449414040077,0.768661730820869
198,2,9932,-0.0115885100709064,0.134930714241058,0.931606612020549
199,2,10135,-0.0281055946705164,0.134407058206198,0.834484526032984
200,2,11616,0.0199946622387261,0.13426849494197,0.881705332749996
201,2,12133,-0.00445276815670526,0.13480629793938,0.973668645559211
202,2,12194,0.0115258938006331,0.135326398862926,0.932173676400165
203,2,12359,0.00100053700585168,0.134932113467209,0.994087837941639
204,2,13061,0.0183190254642461,0.134918670939891,0.892073954257188
205,2,14298,-0.0130482199373352,0.135346049364782,0.923252549795779
206,2,15222,0.0275774331868638,0.136659785306519,0.840192246587934
207,2,17986,0.0560669836416018,0.134239547658993,0.676446955223407
208,2,19770,0.00493545617595048,0.135200809160672,0.970900617272976
209,2,19836,0.0213208375446718,0.134824844428399,0.874439028390213
210,2,19851,0.0164322768878971,0.135221553282321,0.903347418990794
211,2,21595,0.00784855726210165,0.134665231159714,0.953556993034627
212,2,22385,0.00349286625163991,0.134793175546546,0.97934154679095
213,2,23441,0.00476415842808442,0.136102253299979,0.972096130398996
214,2,24209,0.0457314416811384,0.134959859166214,0.734922568610157
215,2,24341,0.0379082025953392,0.135286036037479,0.779482216523765
216,2,26815,0.0874988428885654,0.135058674642655,0.517497936880686
217,2,28209,0.0622636170192428,0.135143790640412,0.645282305578579
221,2,41245,-0.0341027894605455,0.134653645954424,0.800212398260247
222,2,43214,-0.102432631962044,0.136740544976426,0.454294534667649
223,2,47104,-0.0880368816808767,0.132951624892749,0.508292868289042
224,2,50915,0.0908169536574992,0.134254279744637,0.499194909784692
225,2,55834,0.0638951885880404,0.133677249153948,0.632959567008753
226,2,56422,0.061250952342831,0.133919892043955,0.647686420335587
227,2,57715,0.0697953097174103,0.133466289316942,0.60134174274547
228,2,59046,0.0593371932845512,0.134156237185122,0.658543593415956
229,2,59191,0.078089683285207,0.133360309725105,0.558549315503743
230,2,59383,0.105583340849519,0.133345122836133,0.429006102357339
231,2,59477,0.0810158853215131,0.135402976111273,0.550002372047277
233,2,60471,0.0214817594735465,0.133638349583354,0.872385825011909
234,2,60478,0.0275810280146764,0.133787690226,0.836788528357824
235,2,60786,0.0501759697163215,0.133549048019321,0.707356746531165
236,2,61035,0.0639796155501973,0.13352269766348,0.632116817075676
237,2,61071,0.0689378055997757,0.132909567539029,0.60430747473727
238,2,61675,0.0390557921404222,0.133326782721048,0.76974561128253
240,2,62939,0.104836554201834,0.132995496037493,0.431066963983399
241,2,63527,0.126953002130329,0.133441192254978,0.342063509030177
242,2,63857,0.101846992334547,0.133533258097033,0.446146436390737
243,2,65527,0.0323532813166245,0.133191508001168,0.808217758651635
247,2,67976,0.0375549427634375,0.135106425433729,0.781201475824849
250,2,72389,0.124837646332108,0.134123456927578,0.352610356295687
251,2,72392,0.0924511910127441,0.135111489915058,0.494260887546293
252,2,73646,0.0187592570121193,0.132425416557143,0.887430141996261
253,2,74564,0.0426536895784831,0.132149655348676,0.74706198762366
254,2,74739,0.0818542859198843,0.132532147655059,0.5372251613429
257,2,80873,0.190014231910455,0.132534796662763,0.152544994575043
258,2,81501,0.161424909342314,0.132619940081733,0.22434146376372
259,2,83526,0.162303924730514,0.13241030232657,0.221104223733045
260,2,83845,0.180512909548639,0.132469947828535,0.173855019481597
263,2,84447,0.183501893963251,0.134158618971621,0.172245425720118
264,2,87391,0.189994955022833,0.13184418002111,0.150455066443741
265,2,87562,0.203437625285749,0.132123101630122,0.124515204582183
266,2,87849,0.198408741327577,0.132132169112432,0.134096204706501
267,2,87878,0.199703674142673,0.132698074756491,0.133231712540998
269,2,89785,0.109624837177158,0.133010016404983,0.41039107171503
272,2,93721,0.154599589240699,0.132480599065554,0.244014138163719
273,2,93952,0.12103075662141,0.132199362992735,0.360545286852459
274,2,95085,0.157744254574232,0.132274753641776,0.233846670592654
276,2,107124,0.114410581757794,0.132466986267833,0.388343963056275
277,2,111645,0.184957724579931,0.132326122218056,0.163068411858117
278,2,111916,0.160086095167412,0.13273136874631,0.228590183183796
279,2,111931,0.182696986823644,0.132852555198968,0.16994587502844
280,2,111999,0.186931411872188,0.132356166282529,0.158731948527763
281,2,114528,0.0992184581524931,0.133388900866787,0.45747508349811
282,2,116024,0.137059501029494,0.133611811079176,0.305686498283597
286,2,120090,0.00697385318806254,0.13328181080613,0.958300033149966
287,2,120291,0.0310580819923941,0.134796370652437,0.817908675691179
288,2,120726,0.0064912825386011,0.134027198095059,0.961398887667562
289,2,121716,0.0433212454101399,0.133855566796889,0.746400955664724
290,2,123100,0.0232767593457665,0.134054372789176,0.862250512535728
291,2,124677,-0.0180386151047603,0.133871981719949,0.892890081721251
293,2,127887,0.0299989590660178,0.134783846721974,0.823998226730896
294,2,128935,0.0110662352372572,0.134664591004206,0.934553109908313
295,2,129053,0.0347585056882375,0.135063132165092,0.797058494705875
296,2,130040,0.0200992420242657,0.135896028674169,0.882504858238175
297,2,130976,-0.0344794590940063,0.134780810711947,0.798239794921902
298,2,132199,0.00799239675043129,0.135417379456287,0.952969204511128
299,2,133355,0.0568594056596319,0.136300498639305,0.676813409594715
300,2,133435,0.0742363676581062,0.136571555602842,0.587079673406721
302,2,135183,0.0718990548492324,0.136650800065189,0.599113190370609
303,2,135402,0.0835737875919025,0.136611323296163,0.541088204367499
304,2,135898,0.110146764379369,0.137283488279542,0.422901473988891
305,2,135912,0.11236210214524,0.137379994491168,0.413970149998077
306,2,135925,0.116603016089226,0.136746433237581,0.394406568719329
307,2,136002,0.0916576205540069,0.136697746202874,0.502969234131561
308,2,136173,0.0656485531532927,0.137708178872454,0.633854881465882
310,2,138318,0.134408508414777,0.141208160525121,0.341826053765152
311,2,138695,0.107871778398569,0.138847274315404,0.437732408308304
312,2,138818,0.102543309244562,0.138603671961574,0.459894206951366
313,2,139728,0.108923145323268,0.138340989982629,0.431603777622222
314,2,140174,0.111956387356978,0.138334130083002,0.418877065378157
315,2,140863,0.0972601911835378,0.138309563362377,0.482390558666224
316,2,141152,0.0941084699212693,0.138705869440531,0.497915077562908
317,2,141292,0.113512514526603,0.137665803565472,0.410183194455756
318,2,141545,0.138235641861352,0.138273957152385,0.318129419180711
322,2,146723,0.183713806846392,0.137873511131028,0.18356174415388
323,2,147946,0.17665218146032,0.139168704996575,0.205156627422338
326,2,151397,0.209795442717609,0.139388119160306,0.133188195910784
327,2,153035,0.293124455995849,0.137429692748806,0.0336219358071691
328,2,153228,0.242812781836871,0.138720980307916,0.0809235706734529
329,2,153455,0.222598435306146,0.139872357711739,0.112405717578716
331,2,153815,0.248632622675897,0.139207080824441,0.0749472724392366
332,2,154160,0.253307178478795,0.137711109929864,0.0666945361487476
333,2,154235,0.20487546666666,0.13932515492514,0.142321378993934
335,2,159870,0.225942711879025,0.135689692041598,0.0967714934077639
336,2,161229,0.218648888123553,0.137821964321871,0.113530568749248
339,2,162696,0.249149815473935,0.137077352623729,0.0699751296828952
340,2,163284,0.223015900295925,0.135372947406893,0.100361868931728
341,2,164166,0.225406397230725,0.136628391755974,0.0998780233055401
342,2,165270,0.198319318892216,0.135590444995708,0.144457044535475
343,2,165675,0.176259692129478,0.137929615598317,0.202125826169014
346,2,168062,0.18397777412431,0.136655631955336,0.179073663390886
347,2,168518,0.133252258795936,0.136036795205283,0.32798850637556
348,2,168980,0.150927664731143,0.135919701333226,0.267574810939973
349,2,169651,0.147202276621702,0.135996053315266,0.279813168281472
352,2,170725,0.145682955612129,0.136243564469202,0.285672701380306
353,2,171254,0.149940280155379,0.136451694428795,0.272581312299594
354,2,172242,-0.00676954729325618,0.135068679732851,0.960055668695817
355,2,173254,0.0490909571022643,0.13400866261036,0.714340732555634
356,2,173340,0.0612406309623466,0.133978267919809,0.647884815599712
357,2,173385,0.0524352634109242,0.134112300512289,0.696047688414331
358,2,173973,0.0759587149875119,0.133723886857795,0.570378077296323
360,2,177341,0.118658104326741,0.133179483849195,0.373555425757558
361,2,180314,0.131566782816335,0.133189923031687,0.323920662775361
362,2,180339,0.129016778977698,0.133534391711579,0.334621109217913
363,2,182758,0.194015942113803,0.13283051987657,0.145007091109243
364,2,183619,0.139971006019825,0.133548324126405,0.2953130288547
367,2,187176,0.101818389469897,0.134374924167712,0.449124933439709
368,2,191066,0.103075768789705,0.135378373530203,0.446932375999799
371,2,191599,0.0633541970669702,0.13356960278859,0.635567863358225
373,2,191763,0.0548060193983545,0.134109615291843,0.683032703624801
374,2,191959,0.0302061685543138,0.133804377910566,0.821527498745261
376,2,195759,0.0865360851393547,0.134884416918918,0.521576998015291
377,2,196912,0.0848564002763078,0.132703199406131,0.522948209446396
379,2,198110,0.0360660712133187,0.133561953567104,0.787293027596298
381,2,198805,0.0864801309334199,0.1340721062689,0.519328661773622
382,2,198891,0.0476546628337736,0.133081973552273,0.720493708685723
383,2,199248,0.0990792568297229,0.13330586164887,0.457826176063691
384,2,201782,-0.00517413214495394,0.133245899867169,0.969046717755334
385,2,203285,0.115436925347667,0.132587309379652,0.384537862910681
386,2,203783,0.11643310414538,0.132298725139617,0.379416184320249
387,2,204179,0.100828561302942,0.132655757320204,0.447716022821734
388,2,205406,0.0721569913134179,0.134073333086155,0.590784723666012
389,2,205834,0.0701384095796045,0.133433705234206,0.599466740866199
391,2,207192,0.0986875224969393,0.133257613413514,0.459442268386142
392,2,207561,0.10402630335392,0.132656127424483,0.433460288393804
393,2,208682,-0.00137769849418479,0.132548242828051,0.991712856578295
394,2,210102,0.0296686523134389,0.132881196076289,0.823452953209352
396,2,214801,0.0452830094754766,0.132862395290424,0.733437043891705
397,2,215016,0.0669693843517839,0.13276059241555,0.614268885747712
398,2,218876,-0.0851704075798737,0.134104872203515,0.525772680921135
399,2,227511,-0.139902895005122,0.134925868508105,0.300498218407544
400,2,230378,-0.0386363821866055,0.133412414424337,0.772291446440853
401,2,231943,-0.0527743175195347,0.133781322851144,0.693463469247708
402,2,232156,-0.0643169395303779,0.133712143623424,0.630807067858829
403,2,232789,-0.0576806041615225,0.133246965407621,0.665362726331312
404,2,238524,-0.0617695750817951,0.133429395842256,0.643693864786441
405,2,241518,-0.121572890544627,0.134473008605243,0.366575325518507
406,2,250396,-0.216458485113139,0.133213572947393,0.105076743078832
407,2,250466,-0.182429965421966,0.133310474389951,0.17203863846018
408,2,252305,-0.15590366605824,0.133760776346112,0.244587028123876
409,2,254571,-0.0934962840126368,0.135809099161496,0.491628528985826
410,2,254742,-0.127757447548547,0.135607144491178,0.346778351258198
411,2,254908,-0.0925546843446349,0.136725950867774,0.498890070992308
413,2,255862,-0.102643184988617,0.135880739173052,0.450517704790091
414,2,255975,-0.142382356810326,0.135287461461626,0.293316181141534
415,2,258311,-0.227419331853588,0.132711265571025,0.0874727675715184
416,2,259284,-0.25452047170387,0.133022828979256,0.0565107154446407
417,2,266330,-0.220893439709236,0.1337700998583,0.0995683380010283
418,2,267100,-0.250315391526938,0.133613384395305,0.0618350365060348
419,2,268086,-0.221920704800569,0.133765283174538,0.0979977821482343
420,2,274614,-0.163660179648745,0.13318534151053,0.219959626108668
421,2,274729,-0.21200783124954,0.133724675128739,0.113769618085259
422,2,275746,-0.110341426218174,0.134012712981769,0.410856152264079
423,2,277029,-0.123331738581002,0.133356516490001,0.355687556892427
424,2,277741,-0.154904904751206,0.133315694837276,0.246044644883632
425,2,278218,-0.166269028129217,0.133035128187943,0.212195848314634
426,2,278379,-0.189683854879396,0.136255185445268,0.164761828982395
427,2,279910,-0.175964108417042,0.13295286362154,0.186523195263279
429,2,283431,-0.185568941424156,0.134873218986173,0.169732059869678
430,2,283573,-0.165846160155488,0.133320259134721,0.214336676250605
431,2,286762,-0.144865552098783,0.133732077824035,0.279435898423736
432,2,287187,-0.160534031909509,0.133055081529968,0.22842379948991
433,2,288379,-0.0594163648197529,0.132280945938198,0.653586122976723
434,2,294941,-0.107312595089961,0.132274637577986,0.417747975273672
439,2,297610,-0.141229723824651,0.132855543796023,0.288494006037217
441,2,299680,-0.00619960901268993,0.132657818711888,0.962751788416151
442,2,299708,0.0138382603987822,0.132935998783332,0.917151359399597
443,2,299759,-0.0289275260966063,0.132478690540081,0.827277870104594
444,2,300111,-0.0301934591093759,0.133403647958516,0.821074531716086
446,2,301710,-0.0169649045452513,0.132520090225499,0.89820793975315
447,2,303446,-0.0182969136385076,0.13335434231457,0.89094679699003
448,2,303854,-0.0499387342388841,0.133356986446827,0.708276492295854
449,2,304472,-0.0680207745548712,0.132206790789523,0.607222413768108
450,2,304691,-0.087703687523475,0.134317933381873,0.514209730381905
451,2,308097,0.0608791780252567,0.132942899392328,0.647281047527157
453,2,309402,-0.052494041408502,0.132143768781493,0.69142359249856
454,2,310030,-0.0344944285980057,0.132903203980642,0.79536568087278
455,2,310113,-0.0310562481896383,0.132534817907565,0.814868369501736
456,2,310972,-0.0642622633441987,0.132702327833012,0.628502554356
457,2,312659,-0.0447604773908078,0.132209958116865,0.73514549962793
460,2,318265,-0.160394925366989,0.133677531975662,0.230996636457569
461,2,318379,-0.165376785219076,0.134058054994123,0.21816504502724
462,2,321266,-0.167076092961882,0.133150854328163,0.210385854564868
463,2,322957,-0.217525096898002,0.131748623209596,0.0996153101813766
464,2,325221,-0.19570704880993,0.132573797328765,0.14077841735396
465,2,332691,-0.135713655011235,0.134142572494307,0.312368714293846
466,2,333006,-0.172768214652595,0.133757372271664,0.197322139070888
468,2,335046,-0.111633240125794,0.132596536005422,0.400413015137745
469,2,335049,-0.12089203097352,0.133138633732939,0.364489150322858
470,2,335995,-0.135776708590776,0.132343781707083,0.30562262414727
471,2,336060,-0.137055412824287,0.132161302438763,0.300431095942045
472,2,338292,-0.195056675500617,0.131946334009828,0.140218373122601
473,2,339568,-0.229587156701474,0.131989044060748,0.0828288809768945
474,2,340466,-0.229622204243907,0.133141418365791,0.0854661074391309
478,2,348480,-0.17418400311708,0.132031130367746,0.187935727202785
479,2,350086,-0.214493388775062,0.131869216412539,0.104722568393642
480,2,351083,-0.169653831219375,0.133768664848039,0.205539880103021
481,2,351335,-0.184187100046858,0.132203073854784,0.164431918846889
482,2,351417,-0.163447598691835,0.132259328615646,0.217350388096471
483,2,351450,-0.234009319434012,0.132105959314089,0.0773609535287791
484,2,352302,-0.171981300823952,0.133426214985366,0.198255385553581
485,2,352469,-0.206634330446406,0.131929853600557,0.118187493759395
486,2,352562,-0.177632628550956,0.132591897449825,0.181206514503727
487,2,352944,-0.20819171063151,0.132081123895699,0.115865952358649
