SNP,Chr,Pos,Effect,SE,ADE17_GIS2_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
8,1,27243,0.0761688617116922,0.15841057697807,0.630933838453091
9,1,27272,-0.057740366273427,0.156052439961784,0.711599780054989
16,1,27843,-0.0285603279711141,0.152382143879042,0.851434566124967
17,1,27848,-0.0285603279711141,0.152382143879042,0.851434566124967
18,1,28495,0.109853523975535,0.152279986089647,0.471146048794063
19,1,28975,0.0961494279465193,0.151287009406292,0.525485989037938
26,1,31435,-0.00576552047442264,0.150972166373216,0.969558344495022
29,1,36146,-0.109387609928114,0.1500811140148,0.46657265971962
31,1,37409,0.021958795310729,0.151001555373808,0.884461493951928
32,1,37478,0.0373882494616987,0.151122787853466,0.80474009155089
33,1,39144,0.0510025645733363,0.150421725166191,0.73476326522657
34,1,41499,0.0441507927220706,0.150010508795104,0.76868791259606
37,1,51248,0.0552384711349151,0.15063881797461,0.71406638655961
38,1,51462,0.0172645885767693,0.15086901397649,0.908958592381534
39,1,52124,-0.112850391627179,0.150547734202247,0.453995670206339
40,1,52667,-0.0477150093389646,0.150404601574768,0.751245757094336
42,1,59265,-0.153724657746423,0.1501273620792,0.306554587116863
43,1,60165,-0.223185080534131,0.149766179699891,0.137058437361509
44,1,62308,-0.249419530621375,0.149482996337366,0.0960936955869884
45,1,62869,-0.330285880388796,0.149019155110473,0.0273012397531136
49,1,66841,-0.330630588798574,0.149088199106218,0.0272125677486422
50,1,66948,-0.296252003374752,0.15021922650178,0.0493749006211385
51,1,68621,-0.313283037338308,0.149709604795358,0.0370980934426347
52,1,69417,-0.23345722675457,0.149721810333095,0.119827748776964
56,1,74327,-0.355449647068529,0.149873184306167,0.018243817543668
57,1,74572,-0.364229934995886,0.14940791364433,0.0152688827949758
58,1,75211,-0.391284889906895,0.148936699214043,0.0089847647489569
59,1,76030,-0.314234992987367,0.149452786426527,0.0362110731143561
60,1,80108,-0.262715981259054,0.149698516231269,0.0801324133985835
61,1,81262,-0.116944601207713,0.15016437055474,0.436632648800741
62,1,81999,-0.0023875515136092,0.150660298809273,0.987365205428434
63,1,82431,-0.00988329507851177,0.15137262463605,0.947979135848083
64,1,83284,0.0177880269959822,0.150269034203176,0.905838232259545
65,1,83613,0.0489403076695612,0.15023287727792,0.744796718729064
66,1,84112,0.0426940126956659,0.150254834589886,0.776466611037985
68,1,84858,0.0392813565025919,0.15068162651705,0.79448275071602
69,1,85751,-0.0163527297627433,0.151313027728544,0.913999831115093
70,1,87445,0.0557268396398534,0.151606390251916,0.713409847293951
71,1,87467,0.0660048359737862,0.152388730742701,0.665181502812785
72,1,89070,0.0321274766881166,0.151465560793663,0.832143037594867
73,1,89616,0.0508857518645278,0.150636006614327,0.735710158438111
74,1,89679,0.0417269551198062,0.150663062777409,0.781976423891623
75,1,89880,0.0681266335887365,0.150673985333232,0.651441546811837
76,1,91472,0.0190526999160088,0.151832967194751,0.900211346255809
77,1,93789,-0.003383499397736,0.150271908771865,0.98204919246242
78,1,94351,0.0389722043860114,0.150653226702433,0.796026635716453
79,1,99148,-0.0259595255828231,0.150265664541703,0.86294102765007
82,1,106800,-0.160145082725842,0.150233110197698,0.287162447230989
83,1,107970,-0.138567540814443,0.14984752637298,0.355741412022338
84,1,109000,0.0619294125114112,0.150257165449344,0.68047515968479
85,1,112549,0.0299778789843438,0.150114702846894,0.84183034205952
86,1,112742,-0.0458237682927956,0.150688325746935,0.76123367211215
87,1,113050,-0.0747365800443558,0.150401934549895,0.619560181497478
88,1,113135,-0.0148473287915613,0.150069231667861,0.921244823737657
89,1,114076,0.168429133040149,0.149803321444506,0.261634855351683
90,1,114628,0.242896331529831,0.149894490702311,0.106028842508934
91,1,116283,0.181886372000199,0.150977705374107,0.229117173333748
93,1,127853,-0.0171950065973522,0.151003304970867,0.909404216958134
94,1,128302,0.0134034105637129,0.150424349374743,0.929049792992173
95,1,128704,0.0184674213062417,0.150572570830992,0.902455656050993
96,1,128911,0.00459413835556277,0.150592245655078,0.975679841747804
97,1,130267,0.00235238005278537,0.150521008865818,0.98753979674134
98,1,130271,-0.00654604463056663,0.150699306950224,0.965377115155155
99,1,130613,0.0276674642731048,0.152100862109762,0.855763975414154
100,1,132012,0.00911962015379641,0.151784350229823,0.952123734170382
101,1,133231,-0.00480407235889146,0.150707845279126,0.974588376364663
102,1,137074,0.0200330213916172,0.150489947020534,0.894175383385742
103,1,137304,-0.0515563586869685,0.150521022783046,0.732163961199458
104,1,139686,-0.098413565718364,0.150652841738958,0.514022090920753
105,1,149562,-0.12180756203746,0.15094861206298,0.420240247236471
106,1,150447,-0.0625996648189809,0.152727337857782,0.682143642359541
108,1,154084,-0.052134426688717,0.153210511097258,0.733848303782485
110,1,157269,-0.12874952158514,0.150298390777838,0.392232704804817
111,1,160054,-0.0677302667729506,0.151841181394083,0.655827431890048
112,1,166222,-0.0710007122757694,0.150713225592436,0.637861686436174
113,1,166416,-0.0500713287320714,0.150430923178903,0.739443115865676
114,1,167326,-0.0975463087148231,0.151220392093259,0.519306960469123
115,1,168836,-0.0598535947838001,0.150558744849259,0.691207268831647
116,1,171200,-0.0896029535286819,0.150742545385903,0.552618348216043
117,1,171431,-0.075035933401474,0.151706972415952,0.621182434845084
118,1,173339,-0.0744748699299529,0.150527167172315,0.621077101690907
119,1,173845,-0.0400905015902602,0.15043939613881,0.79001793209493
120,1,175121,-0.0947863538842139,0.150071443599459,0.528051723711056
121,1,175281,-0.0713711807968133,0.150235830565444,0.635037301900976
122,1,175315,-0.073950567939734,0.150184972099131,0.622745110164326
123,1,175523,-0.0584798841224437,0.151055707556822,0.698884992106407
124,1,175541,-0.0728654560225324,0.150421165971819,0.628395624818412
125,1,175653,-0.060112675570911,0.150913381075771,0.690630939879647
128,1,175856,-0.0994632844325873,0.153347897937376,0.517010920474639
129,1,175876,-0.0794974060829024,0.151028512725091,0.598959290083634
130,1,175989,-0.0743782994108066,0.151467125926188,0.623694510579641
131,1,176001,-0.0705028364439294,0.152262133573121,0.643623949193489
133,1,177692,-0.112205331258822,0.150117793911206,0.455290435063947
134,1,178191,-0.136511231629317,0.150210089893825,0.364074690211119
135,1,178224,-0.112205331258822,0.150117793911206,0.455290435063947
136,1,178960,-0.131552305994141,0.151274500781404,0.385095503504378
140,1,183802,-0.0872932974197733,0.150183607000345,0.561447058059029
141,1,183954,-0.0478161628574937,0.151327961590081,0.752206670823066
142,1,184450,-0.0522232341828393,0.149998453233267,0.727928693500587
144,1,184718,-0.0544092080952862,0.150848806927816,0.718549161418658
145,1,185296,-0.0616275041370287,0.150200728397362,0.68183409504486
146,1,185438,-0.0843319949072286,0.150176570440157,0.574777437032007
147,1,185469,-0.0826748399284567,0.150396105454711,0.582863187939905
148,1,185503,-0.0495284077308858,0.150048157572269,0.741532738536806
149,1,185705,-0.0701569961899226,0.151702617919158,0.644033553082488
150,1,185749,-0.0700878613366343,0.151702708447816,0.64436020530682
151,1,185806,-0.146259577327928,0.15175165551934,0.335801584409155
152,1,185879,-0.0844181175074675,0.15261931521916,0.580525435641359
153,1,185916,-0.0358276206520068,0.152604083017576,0.814519509739163
154,1,185941,-0.0352515861334617,0.153269330323091,0.818226813680872
155,1,185954,-0.0429234462455906,0.153711483895449,0.780218932819006
156,1,186055,-0.0739862127504929,0.150608880274403,0.623556795874312
157,1,186896,-0.116859072635453,0.153004010610849,0.445517610351431
161,1,190132,0.257166972788152,0.150229202637418,0.0878061663718155
162,1,190148,0.265361558904185,0.150234522063045,0.0782071861555128
163,1,190165,0.27636824817476,0.151343329078536,0.068679572669151
164,1,190169,0.269948529390331,0.151185679035979,0.0750316711265281
165,1,190933,0.144807913027923,0.150438018126339,0.336419627588585
166,1,192149,0.367243231470485,0.150603735784924,0.0152418607394853
168,1,192303,-0.189095039146056,0.18076816773794,0.296247321666718
171,1,192795,0.326119644155174,0.149344845146152,0.0296444615534269
173,1,194187,0.182433926149712,0.150161101987596,0.225208108298897
174,1,194867,0.00531888159257254,0.150392560071408,0.971807364706098
190,2,8314,0.379881642831305,0.151596810953599,0.0126645023154236
194,2,8498,0.368813378351844,0.151448362067,0.0153763545116711
195,2,8651,0.366657765829549,0.151607357417197,0.0160913309537459
197,2,9812,0.317529824044884,0.152834889663201,0.0384686369001227
198,2,9932,0.313515868338788,0.152248708713036,0.0402047931234546
199,2,10135,0.282997584792512,0.151828561364614,0.0631617277148083
200,2,11616,0.369475110243418,0.15113794854713,0.0149888715010645
201,2,12133,0.335371018528348,0.151973148179376,0.0279727528387973
202,2,12194,0.3409141769532,0.152534097345326,0.0260422309344182
203,2,12359,0.32031587007215,0.152208605248892,0.0360455445717532
204,2,13061,0.329058138090503,0.152144420897684,0.0312274122650406
205,2,14298,0.320195033638047,0.152684130918149,0.0366950393090616
206,2,15222,0.365397211193836,0.153906534556899,0.0181236677901605
207,2,17986,0.430193415908535,0.150682219526387,0.00455841427935713
208,2,19770,0.366120089641186,0.15222350039787,0.016679942668914
209,2,19836,0.325704679378134,0.152059100939299,0.0328804610629226
