SNP,Chr,Pos,Effect,SE,ERV25_PIS1_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
8,1,27243,-0.0693582955023864,0.132737796412487,0.601635346594853
9,1,27272,-0.0693462612028108,0.130742840393572,0.596166746111673
16,1,27843,0.0230294176396794,0.12769439091866,0.856982928171539
17,1,27848,0.0230294176396794,0.12769439091866,0.856982928171539
18,1,28495,0.0411918362658877,0.127683520008242,0.747182465700828
19,1,28975,0.0634719663016588,0.126803730767005,0.616997798432022
26,1,31435,-0.0516618872655444,0.126482756786994,0.68319095692736
29,1,36146,-0.0446501523628469,0.125837850962509,0.722934153081536
31,1,37409,0.0180875026469438,0.126537136077932,0.88641734849188
32,1,37478,0.024434325584016,0.126642900358185,0.847117877748962
33,1,39144,0.0494513906237554,0.12604416561497,0.695048345344896
34,1,41499,0.109008087772274,0.125588001680015,0.385994034822613
37,1,51248,0.0557508572445548,0.12622220559088,0.658985302186281
38,1,51462,0.0463785183184639,0.126404184775796,0.713908595308546
39,1,52124,0.0806622958011653,0.126184065633077,0.523079372710363
40,1,52667,0.0957843890298269,0.125951601342304,0.447471974935499
42,1,59265,0.0263854576282946,0.125983316883898,0.834228608604841
43,1,60165,-0.0257547715062891,0.125888473533897,0.838015038268526
44,1,62308,-0.0197844731905296,0.125753069652662,0.875076339656966
45,1,62869,-0.0817869969814025,0.12566631090463,0.515581729364777
49,1,66841,0.00385946367382831,0.125800776877136,0.975542739654108
50,1,66948,0.0101079061218785,0.126571856564336,0.936394625646444
51,1,68621,-0.131852414925848,0.126034881654802,0.296203847466855
52,1,69417,-0.0884585891419156,0.12580786903489,0.482441653138548
56,1,74327,-0.183853323605068,0.126209315452478,0.146078894868391
57,1,74572,-0.173614141031135,0.125912464625987,0.168814724572619
58,1,75211,-0.196532578339266,0.12558605833132,0.118496828764835
59,1,76030,-0.146926483156833,0.125778071940936,0.243538355286978
60,1,80108,-0.0851528362870918,0.125909599544844,0.499292180759362
61,1,81262,-0.0484109792288439,0.12591715279064,0.70086392068657
62,1,81999,0.021433861643443,0.126245930769441,0.865281486013618
63,1,82431,0.0245164561483424,0.126842012547766,0.846848184179412
64,1,83284,0.00826695538363803,0.125924896910367,0.947693733321719
65,1,83613,0.0517759902502392,0.125881628978622,0.681097062000826
66,1,84112,0.00150144953093526,0.125925640281566,0.990493541876656
