SNP,Chr,Pos,Effect,SE,HNM1_MID2_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
8,1,27243,0.0388899997968668,0.0680534283660222,0.568049667239522
9,1,27272,-0.0230655419906739,0.0670511816270652,0.731051827824028
16,1,27843,0.0292631480146216,0.0654571710461326,0.655107395786064
17,1,27848,0.0292631480146216,0.0654571710461326,0.655107395786064
18,1,28495,0.0683326613873515,0.0653756706648898,0.296631543259206
19,1,28975,0.0316287148267251,0.0650172941704883,0.626938553101348
26,1,31435,0.01038718164736,0.0648644087138753,0.872864873099551
29,1,36146,-0.0182889038639217,0.064524942297117,0.77700626917818
31,1,37409,-0.0153885365725353,0.0648760313511466,0.812639928684802
32,1,37478,-0.0271656968725147,0.0649208768098204,0.675877593316478
33,1,39144,-0.045037883644485,0.0645961892463348,0.486122799681732
34,1,41499,-0.0417571984059329,0.0644230275527982,0.51729513029466
37,1,51248,-0.0260684135927688,0.0647208598152525,0.687352236692031
38,1,51462,-0.0297637529042649,0.0648041527591741,0.646310249251269
39,1,52124,-0.0486689990152317,0.0646838827151466,0.452304115111712
40,1,52667,-0.0806437259293725,0.0644893009338908,0.211946043311123
42,1,59265,-0.0472721988062592,0.0645503607609569,0.464452809356476
43,1,60165,-0.0586958771886102,0.0644749193778319,0.363249878249323
44,1,62308,-0.101360542567427,0.0642534844946998,0.115573808785537
45,1,62869,-0.0855076503398593,0.0643106370877091,0.184507489552756
49,1,66841,-0.0526601085462718,0.0644409321006678,0.414374378005626
50,1,66948,-0.0630256801764696,0.0648109577416982,0.331490573733809
51,1,68621,-0.00823270226329015,0.0647204193918515,0.898851293970222
52,1,69417,-0.0192824838482916,0.0645424025051355,0.765301383610871
56,1,74327,-0.0752971959945392,0.0647816086701367,0.245889238426883
57,1,74572,-0.0744731856346411,0.064611183973834,0.249839704724445
58,1,75211,-0.0321888051391117,0.0645919380364992,0.61855412578143
59,1,76030,-0.046686963670444,0.0645668562907003,0.470109925950562
60,1,80108,-0.141666656777121,0.0641578180426018,0.0278798907504623
61,1,81262,-0.144409829628387,0.064115893936048,0.0249156289179862
62,1,81999,-0.129007041837502,0.0643674613153727,0.0458091983420101
63,1,82431,-0.111599239561009,0.064767282693901,0.0857496959584059
64,1,83284,-0.120336228265983,0.0642473425283699,0.0618925807464493
65,1,83613,-0.108129851050161,0.0643016520490613,0.0935302669586524
66,1,84112,-0.0830970140437166,0.0644141437236901,0.197880185666964
68,1,84858,-0.0339481540042421,0.0647228127244518,0.600248874139316
69,1,85751,-0.0473114471169295,0.0649653759745449,0.466939491451783
70,1,87445,-0.0536350904489599,0.0650890244340856,0.41048082156065
71,1,87467,-0.0681824543810903,0.065392048185905,0.2978137945876
72,1,89070,-0.082946862869474,0.0649328597705331,0.202291727783255
73,1,89616,-0.0291672887996908,0.064714039156994,0.652475014482287
74,1,89679,-0.0597046050574722,0.0646628182415554,0.356470086324061
75,1,89880,-0.0664830510617851,0.0646605074567577,0.304566178461667
76,1,91472,-0.0542013031494969,0.0651741213764114,0.406175272102063
77,1,93789,-0.0831465196006604,0.064413962750858,0.197612526072265
78,1,94351,-0.0517178579936904,0.0646771802291794,0.424462549030294
79,1,99148,-0.0309842076612733,0.0645447405588183,0.631494610004733
82,1,106800,-0.0419255913213233,0.064614375743114,0.516851698168325
83,1,107970,-0.0490130744402643,0.0644085452881049,0.447182046923786
84,1,109000,-0.0839615600915855,0.0644201406961357,0.193307007614784
85,1,112549,-0.0194584144846252,0.0644935414960234,0.763050004213499
86,1,112742,0.0107239511315604,0.0647506401769062,0.868551423490268
87,1,113050,-0.0275157374371654,0.0646276310740134,0.670543584275398
88,1,113135,-0.0351489940976049,0.0644524251497239,0.5858586815059
89,1,114076,-0.018139702127213,0.0644723415236441,0.778601952923295
90,1,114628,-0.0244677969385821,0.0646295728780331,0.705223531476751
91,1,116283,-0.0758354806920322,0.0648767895887807,0.243226450622457
93,1,127853,-0.024213796478512,0.0648684002921843,0.709167328769229
94,1,128302,0.0124290029207233,0.064628597179512,0.847606609704274
95,1,128704,0.00917022483816568,0.0646944779873698,0.887360994791853
96,1,128911,0.0122193263102507,0.0647002107711501,0.850310539140005
97,1,130267,-0.0658316321420234,0.0645778224736589,0.308703902747396
98,1,130271,-0.0611097309927774,0.0646678235833982,0.345315983880998
99,1,130613,-0.047917061739344,0.0653048672776261,0.46359174835086
100,1,132012,-0.0282467030457544,0.0651985952703956,0.665104320975517
101,1,133231,-0.0208488936437661,0.0647436468961129,0.747626467366958
102,1,137074,-0.0216056312608085,0.0646508371569521,0.7384350166593
103,1,137304,0.00820341130916885,0.0646820650255367,0.899149791729471
104,1,139686,-0.0154882416945332,0.0647632965531598,0.811126871043242
105,1,149562,-0.0256384603345393,0.0649019577204175,0.693056610896702
106,1,150447,-0.0183188295761158,0.0656291280119324,0.780311196422481
108,1,154084,-0.0123874737023981,0.0658358511045826,0.850861725373089
110,1,157269,0.00939342094415185,0.0646422891048867,0.884546003837258
111,1,160054,-0.0260430333025158,0.0652436722591582,0.690012521516702
112,1,166222,-0.0273163834491824,0.064759408565559,0.673418017280796
113,1,166416,-0.0132180640524634,0.0646403941247119,0.838091477052865
114,1,167326,-0.0304661818452536,0.0649913400991722,0.63952129850453
115,1,168836,-0.0491812497783091,0.0646505076731987,0.447329242854107
116,1,171200,-0.0286292235751402,0.0647824591580533,0.658811460817111
117,1,171431,-0.0644366863362065,0.0651146727132044,0.32305344925823
118,1,173339,-0.0395025629049267,0.0646636812464494,0.541663842449829
119,1,173845,-0.0393665270430064,0.0646102573176365,0.542722702426357
120,1,175121,-0.0160164215174589,0.0645104186568728,0.804064841800385
121,1,175281,-0.0144983288464001,0.0645662769735308,0.82245962979916
122,1,175315,-0.0108880477763643,0.0645479603445418,0.86614376873949
123,1,175523,-0.018519169199645,0.0649088182423023,0.775573576319199
124,1,175541,-0.0127282857869802,0.0646478160431095,0.844029623751073
125,1,175653,-0.0315975780732305,0.0648341350707621,0.626305593471221
128,1,175856,-0.0472002593499456,0.0658787533562067,0.474173896080033
129,1,175876,-0.0292444681901445,0.0648976383968452,0.65253683001819
130,1,175989,-0.0232108695261508,0.0650897960254135,0.721606075380984
131,1,176001,-0.0287210555459766,0.0654228848680089,0.660925592992453
133,1,177692,-0.0244450285715496,0.0645374481697441,0.705084312895538
134,1,178191,-0.0309713544112752,0.0645936242252318,0.631894072704393
135,1,178224,-0.0244450285715496,0.0645374481697441,0.705084312895538
136,1,178960,-0.0221150311207899,0.0650554694647043,0.734103027196693
140,1,183802,-0.00904034472011907,0.0645568968346289,0.888710739151766
141,1,183954,-0.0279402202509321,0.0650116896649597,0.667623539676771
142,1,184450,-0.0250679447658794,0.0644455198743735,0.697526312041396
144,1,184718,0.010557775155168,0.0648231347364713,0.870713609656445
145,1,185296,0.00288298446462006,0.0645503793446311,0.96440153944842
146,1,185438,-0.0209163242848281,0.0645440093181926,0.746082275390351
147,1,185469,-0.0166494437033634,0.0646406994098479,0.796889598048157
148,1,185503,-0.0390292732641756,0.0644460993271653,0.545162198198988
149,1,185705,-0.0231743491787675,0.0651885506240351,0.722429450249464
150,1,185749,-0.0248764901110061,0.0651867734646193,0.702973836123195
151,1,185806,-0.0105992431305791,0.0652848415715092,0.871120131709749
152,1,185879,-0.0276167689562586,0.0655862857559495,0.673956308809555
153,1,185916,-0.0327051371252251,0.065549809219538,0.618135486719822
154,1,185941,-0.044607295874076,0.0658157540955861,0.498367760218477
155,1,185954,-0.0255282704418457,0.0660369221072895,0.699303256024567
156,1,186055,-0.028756923175529,0.0647145594238424,0.657050589274675
157,1,186896,-0.0150075204109964,0.0657890784019492,0.819688388208032
161,1,190132,0.0513437180317704,0.0647571344103272,0.42838856310477
162,1,190148,0.0491580674928002,0.0647815026059383,0.448461369098306
163,1,190165,0.0569696470371607,0.0652621174862669,0.383291405529423
164,1,190169,0.0426055204652505,0.0652116331017911,0.513960924849939
165,1,190933,-0.0125626306662935,0.064718448752949,0.846199803291507
166,1,192149,-0.0187962569831742,0.0652433792794472,0.773443498681327
168,1,192303,0.031674710585563,0.0777707840705856,0.684047083765704
171,1,192795,-0.0373748330621544,0.0645687416356124,0.563067720592411
173,1,194187,-0.0126265715975638,0.0646494035954132,0.845263889216836
174,1,194867,0.0423411571137493,0.0645784019871082,0.512473160741098
190,2,8314,-0.0341399508598189,0.0656866637248664,0.60357093458392
194,2,8498,-0.0360265050196409,0.0655875309946835,0.583154480998051
195,2,8651,-0.0368148441861994,0.0656477542928326,0.575293984407604
197,2,9812,-0.012923021474578,0.0660636493270591,0.845024297823505
198,2,9932,-0.00392941045719986,0.0658065069171704,0.952419138648384
199,2,10135,-0.00163658301383052,0.06555476485221,0.980096886275425
200,2,11616,-0.0186293542049809,0.0654777349268301,0.77618307950894
201,2,12133,-0.00785195147851403,0.0657442468104572,0.905001235634273
202,2,12194,-0.0170163427963167,0.0659935920539419,0.796674155226674
203,2,12359,-0.00691179254856045,0.0658058109808282,0.916409147879021
204,2,13061,-0.022002386415764,0.065791574883343,0.738257036264025
205,2,14298,-0.000721958731727312,0.0660095698117301,0.991279743173934
206,2,15222,-0.0261335210804872,0.0666387545483415,0.695171483408269
207,2,17986,-0.018428701187161,0.0654778957799316,0.778530799016235
208,2,19770,-0.0197086144249462,0.0659296578824693,0.765166333461766
209,2,19836,-0.00987347768838132,0.0657547478216373,0.880727204697669
210,2,19851,-0.00829153019222195,0.0659478977101624,0.900018417018437
211,2,21595,-0.022484633377391,0.0656660866481311,0.732247194454564
212,2,22385,-0.0136247504438626,0.0657351363442785,0.835920549826079
213,2,23441,0.0142064277660546,0.0663733235374906,0.830640834037776
214,2,24209,0.000179684114069989,0.0658310689752448,0.997823740286664
215,2,24341,0.0143370001301221,0.0659823683510217,0.82811152875635
216,2,26815,0.0105487211087661,0.0659053144548837,0.872926356893129
217,2,28209,-0.0406883964707747,0.065894305984524,0.537316473999284
221,2,41245,-0.0558105245083664,0.0656097803358765,0.39554411013646
222,2,43214,-0.0561676665419789,0.0666748110702461,0.400127717173852
223,2,47104,0.0032132572360648,0.0648809759174082,0.960528593885729
224,2,50915,-0.00525725180512504,0.0655180793155981,0.936090863861611
225,2,55834,-0.0148759335695411,0.0652111202508009,0.81968535692762
226,2,56422,-0.0164647839571013,0.0653266422468767,0.801158514571529
227,2,57715,-0.00227997155035325,0.0651170423589564,0.972088815424814
228,2,59046,-0.0151642497923644,0.0654415870676225,0.81688827623429
229,2,59191,-0.0202485445082955,0.0650629146325008,0.755821006032964
230,2,59383,-0.0286879770605514,0.0650726679606883,0.65958377138779
231,2,59477,-0.0267307086431797,0.0660546327540891,0.685960961121094
233,2,60471,-0.0245601931413104,0.0651651366760395,0.706480616297467
234,2,60478,-0.0244952113669223,0.0652395971439373,0.707539885112594
235,2,60786,-0.0136870005768769,0.0651412567356005,0.833700990334255
236,2,61035,-0.03594001456671,0.0651125389962149,0.58131979310674
237,2,61071,-0.0342072474317041,0.0648195632184092,0.598018089245705
238,2,61675,0.000225229741823929,0.0650318107048274,0.997238586079542
240,2,62939,-0.00246975315589065,0.0649192685774847,0.969674541699875
241,2,63527,-0.0164473808806603,0.0651572079120367,0.800858632177896
242,2,63857,-0.0404175136973824,0.0651427366344998,0.53536491404015
243,2,65527,-0.0451027532911255,0.0649189946383477,0.487666291535124
247,2,67976,-0.02573535253499,0.0658848203255406,0.696320223870556
250,2,72389,-0.0351252886342192,0.0654659786474414,0.591921546272732
251,2,72392,-0.022363946235112,0.065927257722824,0.734644553327679
252,2,73646,0.000309121204513541,0.064586143446827,0.996183895408746
253,2,74564,0.014664211929106,0.0644546044216472,0.820157159213751
254,2,74739,0.0168579845778858,0.0646650519243902,0.794478197043045
257,2,80873,0.0441548122557962,0.0647829567550915,0.495951041809205
258,2,81501,0.0541929676855541,0.0647505568684378,0.403187007926031
259,2,83526,0.0118439342521015,0.0647111540220583,0.854881352542327
260,2,83845,0.0435720656028417,0.0647341994482176,0.501329231517998
263,2,84447,0.0549381877898765,0.06553755647123,0.402446149354502
264,2,87391,0.0392301767405604,0.0644558863893637,0.543157142027939
265,2,87562,0.0363577247606264,0.0646239298928801,0.574061221753414
266,2,87849,0.0299182352264041,0.0646271584108718,0.643695530897847
267,2,87878,0.0409668689246368,0.0648879443299813,0.528221655609188
269,2,89785,0.0263757027640048,0.0649166280838633,0.684767515382154
272,2,93721,-0.0175545281951473,0.0647289874934807,0.786395414556673
273,2,93952,-0.0145967357171932,0.0645458862859732,0.821219455142563
274,2,95085,-0.0425204845207905,0.064601022303031,0.510837737640879
276,2,107124,0.00882909118288633,0.0646711016640932,0.891485689831675
277,2,111645,0.00752729660022175,0.064712984280622,0.907466522096747
278,2,111916,0.00545963036597374,0.0648661138393253,0.932970825450416
279,2,111931,0.0211905495093252,0.0649561616022666,0.744444816980195
280,2,111999,0.00678538595208356,0.0647316494219525,0.916575545175358
281,2,114528,0.0366840894526192,0.0650758820724151,0.573307724914061
282,2,116024,0.0207466223262174,0.0652506268343635,0.750708714359454
286,2,120090,0.0886342175451422,0.0648308155274637,0.172444524672547
287,2,120291,0.0641562497652911,0.065656839078359,0.329166551754641
288,2,120726,0.10051843774949,0.0651464073552424,0.123735928324908
289,2,121716,0.0748670375765935,0.0651697737906251,0.251416275064808
290,2,123100,0.104734028590697,0.0651434777195573,0.108785294636494
291,2,124677,0.0458360009519925,0.0652458898481451,0.482823095914545
293,2,127887,0.0233758298338368,0.0657273616263598,0.722316335356144
294,2,128935,0.011845928578439,0.0656739643169524,0.856961837203451
295,2,129053,0.0075311234120885,0.0658756918380987,0.909046545614089
296,2,130040,-0.0291193735342954,0.066260868715925,0.66059309567422
297,2,130976,-0.0126916961407768,0.0657356654350262,0.847013858594396
298,2,132199,-0.0840996033890445,0.0658919632948697,0.202679492204708
299,2,133355,-0.0601986816805085,0.0664133400760603,0.365329479826294
300,2,133435,-0.0576268298402908,0.0665636371251471,0.387220542039861
302,2,135183,-0.058060409819744,0.0665995151312823,0.383918616243307
303,2,135402,-0.0491614898962475,0.0666097259594296,0.460972768749179
304,2,135898,-0.0700583920613709,0.066910807825479,0.295796828614193
305,2,135912,-0.0736087756478663,0.0669495939018339,0.272314286286429
306,2,135925,-0.073832812940243,0.0666445739870042,0.268676861175515
307,2,136002,-0.0602993966973046,0.0666331336996045,0.36611113016165
308,2,136173,-0.0579786580907611,0.0671114364396546,0.388220549681843
310,2,138318,-0.135814364912224,0.0685760663354394,0.0484242200854747
311,2,138695,-0.135636850036988,0.0673885513097777,0.0448990163676479
312,2,138818,-0.117643003012477,0.0673594540247575,0.0815946420063468
313,2,139728,-0.0907252679008055,0.0673557015156973,0.178857982708718
314,2,140174,-0.0944027273177814,0.06734138335951,0.161837792745729
315,2,140863,-0.100771256254737,0.0672878330993836,0.135126981142304
316,2,141152,-0.1129988239861,0.0674236876388471,0.0946331347199332
317,2,141292,-0.118540692409281,0.0669078708199324,0.0773069773717167
318,2,141545,-0.140770416255376,0.0671151431043486,0.0366648524271152
322,2,146723,-0.114554550192488,0.0671339526475495,0.0888209704434096
323,2,147946,-0.121557844809148,0.0677193941359641,0.0735054257665475
326,2,151397,-0.106991370167987,0.0679596580026572,0.116305460582152
327,2,153035,-0.0874419444722947,0.0672946760925307,0.194658527811466
328,2,153228,-0.0907020164497618,0.0677759265179858,0.18167206792197
329,2,153455,-0.0760994613782759,0.0683405645472556,0.266237312088863
331,2,153815,-0.104333376349921,0.0679713640701912,0.125689236545445
332,2,154160,-0.11015766921723,0.0672280772877001,0.102194540859179
333,2,154235,-0.0989448994260995,0.0679533704201001,0.146261933936773
335,2,159870,-0.10807874144967,0.0661861844850403,0.103371084410341
336,2,161229,-0.123728400883128,0.0671331980597587,0.066163078053223
339,2,162696,-0.104728534986552,0.0669334717300787,0.118557211242365
340,2,163284,-0.102684069847042,0.0660494129304103,0.120924248916083
341,2,164166,-0.0773469764160334,0.0667637056169641,0.247435733920171
342,2,165270,-0.0525684133368974,0.0662689414215196,0.428159979938252
343,2,165675,-0.0487571026276727,0.0673741832555955,0.469743740381843
346,2,168062,-0.0229006606526865,0.0668071641722403,0.731962362079377
347,2,168518,-0.0494926486072504,0.0663834508915149,0.456431191478408
348,2,168980,-0.0482917264672383,0.0663543925802844,0.46722770217752
349,2,169651,-0.0538811370682712,0.0663737705090756,0.417462878320111
352,2,170725,-0.0603573118232099,0.0664763787950709,0.364523392654792
353,2,171254,-0.0375320649662765,0.066631721065642,0.573604405017103
354,2,172242,-0.0348599721425898,0.0658475372545317,0.596857752220299
355,2,173254,-0.0134619724404968,0.0653649588426412,0.836947985633323
356,2,173340,-0.00905264539788497,0.0653591990124363,0.889919455188927
357,2,173385,-0.000931532093660259,0.065421150497539,0.988647345637692
358,2,173973,-0.0146392981872757,0.0652427242785602,0.822589830806364
360,2,177341,-0.034770628174672,0.0649987203961701,0.593025885159092
361,2,180314,-0.0778951062997166,0.0649146179023496,0.23095862686761
362,2,180339,-0.0662656976442209,0.065115764759141,0.309536612354465
363,2,182758,-0.0805383206584532,0.0648357963303932,0.214991405734204
364,2,183619,-0.0556781138069335,0.0651658713997219,0.393459515605761
367,2,187176,-0.105313159715667,0.0653484097475573,0.107950507498986
368,2,191066,-0.0460890543355209,0.0660331197606558,0.485656229553824
371,2,191599,-0.070065122637772,0.0650562926921144,0.282219193799693
373,2,191763,-0.074130153704551,0.0653020828613533,0.2570666630477
374,2,191959,-0.0518147150025351,0.0652032482610504,0.427342550112049
376,2,195759,-0.0656844562396933,0.0657290040587472,0.318323129828513
377,2,196912,-0.066561531718998,0.0646602787300991,0.303994807784198
379,2,198110,-0.0626032137360225,0.0650600613073267,0.336589112822542
381,2,198805,-0.0729175747251095,0.0653107179664362,0.264979614778658
382,2,198891,-0.0498789128397559,0.0648619946519233,0.442407160176399
383,2,199248,-0.0640424123189706,0.064975208614011,0.324983016109724
384,2,201782,-0.0593930558260012,0.0649076679054997,0.360795713942593
385,2,203285,-0.0425029381869044,0.0646931163497655,0.511613384507568
386,2,203783,-0.0592433837316176,0.0645162594433139,0.359104210010517
387,2,204179,-0.0425659927920726,0.0647099195121296,0.511097279441568
388,2,205406,-0.0463082217403109,0.0653683747991752,0.479152410698173
389,2,205834,-0.0569295979100163,0.0650309656308112,0.381939098425696
391,2,207192,-0.084519543019297,0.0648848867141616,0.193557941229522
392,2,207561,-0.0808193411099538,0.0646101199908605,0.211807630776181
393,2,208682,-0.0897205357968204,0.0644676012296683,0.164884983717981
394,2,210102,-0.0608058775394069,0.0647303156810609,0.348181852651804
396,2,214801,-0.0878367454883237,0.0646392428147215,0.175053341926085
397,2,215016,-0.0944097567407609,0.0645758981459563,0.144631737949137
398,2,218876,-0.116735099080266,0.0651451230182176,0.0740015080232753
399,2,227511,-0.114568338645709,0.0656212088148754,0.0816975769628019
400,2,230378,-0.11080885608897,0.0648055856220899,0.0881694300359719
