SNP,Chr,Pos,Effect,SE,SNA4_GTR2_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
8,1,27243,0.0648124366645029,0.151292972283819,0.668628280397065
9,1,27272,0.111972799868461,0.148940438291463,0.452674804956713
16,1,27843,-0.0546892074868764,0.145503710159758,0.707245817267755
17,1,27848,-0.0546892074868764,0.145503710159758,0.707245817267755
18,1,28495,-0.0498551289009871,0.145510986575892,0.732087476076401
19,1,28975,-0.0383822532058717,0.144547924643271,0.790753846118422
26,1,31435,-0.0943482844128962,0.144091868858797,0.513036668870379
29,1,36146,-0.147836760227131,0.143219908161665,0.302668208553973
31,1,37409,-0.0272287879013101,0.144204151517535,0.850341536424324
32,1,37478,-0.0362473587637954,0.144322509449272,0.801840200959744
33,1,39144,-0.0919670348566174,0.143593358090961,0.522283525438491
34,1,41499,-0.173012799190668,0.142982012706824,0.227076301850132
37,1,51248,-0.194349543100492,0.143515789985267,0.176537795435671
38,1,51462,-0.178938131893586,0.143768098618068,0.214093371958293
39,1,52124,-0.182105703735225,0.143561273893694,0.205459738208717
40,1,52667,-0.218933700092596,0.14318411731789,0.127151034717881
42,1,59265,-0.0818504324682936,0.143518919650769,0.568829530110224
43,1,60165,-0.0646029555491744,0.143435313146403,0.652700092929132
44,1,62308,-0.221624826814763,0.142832470507087,0.121644018825029
45,1,62869,-0.198465747870273,0.142910867454631,0.16578802271977
49,1,66841,-0.124039499235067,0.143216176994527,0.387023718960833
50,1,66948,-0.177213699531885,0.14393942655068,0.219079449462895
51,1,68621,-0.290129677697714,0.143026163661577,0.043258783724575
52,1,69417,-0.18987330465631,0.14312016690019,0.185475284610406
56,1,74327,0.010535125582282,0.144264254612274,0.941826323966383
57,1,74572,0.0824320180316529,0.14381435510196,0.566885387738388
58,1,75211,0.104303955727036,0.143511644791137,0.467831482815601
59,1,76030,0.125291778817312,0.143464077179323,0.383075807820122
60,1,80108,0.0103838405860463,0.14358396004232,0.942389045209715
61,1,81262,-0.0643493462548992,0.143489872062053,0.654097003619877
62,1,81999,-0.0870436051608611,0.143806657377849,0.545380451509894
63,1,82431,-0.100525812135035,0.144463312215937,0.486976238206209
64,1,83284,-0.0354241717191431,0.143498015803113,0.805158718389444
65,1,83613,-0.0157130795735834,0.143492150659809,0.912864336778176
66,1,84112,-0.0409966004206264,0.143493812296008,0.775273246646671
68,1,84858,0.0442480033203532,0.143896161227072,0.758644511625872
69,1,85751,-0.0225610150802776,0.14450197302644,0.876020225254288
70,1,87445,0.0325447153103004,0.144802079723794,0.822301400753642
71,1,87467,-0.0298748956743996,0.145561855059447,0.837504094897223
72,1,89070,0.00228168183724287,0.144659408173095,0.987424570374364
73,1,89616,0.0210598378558144,0.143876897764735,0.883709700631314
74,1,89679,-0.0108067257819571,0.143898334486324,0.940177905120302
75,1,89880,0.0013952876054201,0.143935925698615,0.992271055334864
76,1,91472,0.0533337675171253,0.144976561837443,0.713184276696687
77,1,93789,0.043893046404441,0.143491385205575,0.759866241653366
78,1,94351,0.00243326887283231,0.143888037419745,0.986517291610931
79,1,99148,0.0600205803193487,0.143474841416901,0.675956421187915
82,1,106800,0.0684916748515987,0.14365773492825,0.633821026457149
83,1,107970,0.0757545115634312,0.143221493272504,0.597184654101785
84,1,109000,0.0767716152261355,0.14347256622015,0.592920296468926
85,1,112549,-0.0426039626727181,0.143350330524647,0.766487332130227
86,1,112742,-0.0338016074747357,0.14391558242061,0.814444981546255
87,1,113050,-0.0199478390550484,0.143680778254146,0.889660154085656
88,1,113135,-0.0410171154260808,0.143302099968022,0.77487117943963
89,1,114076,-0.00486938993003169,0.143318493927695,0.972915487731777
90,1,114628,0.0352467832292389,0.14366905178013,0.806341039268415
91,1,116283,0.0304910466686636,0.144471325358114,0.832968022629254
93,1,127853,-0.00231682204414638,0.144211381007448,0.987191245716285
94,1,128302,0.0406317453654965,0.143641216839587,0.777442535123342
95,1,128704,0.0147561998736256,0.14379835125374,0.918324973026777
96,1,128911,0.111095454658307,0.143694803100733,0.439959988787598
97,1,130267,0.00443196809462287,0.143748046531018,0.975421342047732
98,1,130271,0.00327242699570446,0.143918744999723,0.981872097207521
99,1,130613,0.107923758757952,0.145150147774348,0.457654325623543
100,1,132012,-0.178688196147588,0.144643092774639,0.217513201454382
101,1,133231,-0.249513981990662,0.143312823789417,0.0825470503383976
102,1,137074,-0.192680763731629,0.143355778349228,0.179787661339102
103,1,137304,-0.239992718787776,0.143203528838603,0.0946460552229546
104,1,139686,-0.173225238964848,0.143665486093321,0.228719917663491
105,1,149562,-0.169829655268234,0.144006042037393,0.239063756249794
106,1,150447,-0.120021251777128,0.145750022699301,0.410794877432205
108,1,154084,-0.154466372500807,0.146109549475796,0.291145267630987
110,1,157269,-0.193185868240623,0.143316323887882,0.178532935804667
111,1,160054,-0.13705520676925,0.144866276585828,0.344754505978445
112,1,166222,-0.110847362572991,0.143856066073655,0.441492931220534
113,1,166416,-0.128235689597923,0.143522502072588,0.372204416154515
114,1,167326,-0.165128077427702,0.144233668124824,0.253040724842696
115,1,168836,-0.112094186113188,0.14369260584645,0.435856463992529
116,1,171200,-0.126400431939578,0.143874579812925,0.380245105356134
117,1,171431,-0.176351465509064,0.144626722821442,0.223523216687566
118,1,173339,-0.140291577208276,0.14360991536648,0.329290920474809
119,1,173845,-0.142850906258553,0.143483395677488,0.32013043197196
120,1,175121,-0.188257930414647,0.143049316799922,0.189016200904381
121,1,175281,-0.166352500672898,0.14324833106172,0.246309645245454
122,1,175315,-0.175096032282233,0.143173532840471,0.222159233005428
123,1,175523,-0.162425024378725,0.144030238542792,0.260206321907265
124,1,175541,-0.171205375856539,0.143411370802305,0.233355444998051
125,1,175653,-0.211121865635856,0.143716669392661,0.142719451845755
128,1,175856,-0.194515632765252,0.146168932618364,0.184127235924229
129,1,175876,-0.177876902071353,0.143978517738191,0.217488160511706
130,1,175989,-0.17836680407259,0.144389373698088,0.217533670370189
131,1,176001,-0.170008655691799,0.145173396830995,0.242359298415648
133,1,177692,-0.201082625680493,0.143076789113368,0.160776635424434
134,1,178191,-0.219271373014905,0.143144011396406,0.12646164216646
135,1,178224,-0.201082625680493,0.143076789113368,0.160776635424434
136,1,178960,-0.194708879219238,0.144250662726181,0.177946549912878
