SNP,Chr,Pos,Effect,SE,ALO1_UIP4_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
8,1,27243,0.00634727894850617,0.051042269933127,0.901106262127596
9,1,27272,-0.0342661653875929,0.0502437416997706,0.495687019889499
16,1,27843,-0.00469355680087441,0.0490866285954092,0.923878362585661
17,1,27848,-0.00469355680087441,0.0490866285954092,0.923878362585661
18,1,28495,-0.00322971984518949,0.0490877580933682,0.947578432101387
19,1,28975,-0.0286227860763359,0.0487361288441786,0.557376901628081
26,1,31435,-0.014004889292733,0.0486250322146896,0.773501912812998
29,1,36146,-0.0053215446351933,0.0483791555762235,0.912474544861492
31,1,37409,0.000762515529342062,0.0486415515040795,0.987501556705157
32,1,37478,-0.00794035495509438,0.0486815482401278,0.870526656546975
33,1,39144,-0.0276269127506989,0.0484389146136144,0.568806285085144
34,1,41499,-0.0228744754093554,0.0483114689815477,0.636164016058414
37,1,51248,-0.0277747585196783,0.0485099888768921,0.567308815395349
38,1,51462,-0.0346381214953746,0.0485633375687227,0.476158238141143
39,1,52124,-0.0403542560408822,0.0484849582581616,0.405799716996628
40,1,52667,-0.0480267056870188,0.0483872561996719,0.321609824339995
42,1,59265,0.0206616318565463,0.0484177972946886,0.669831539476247
43,1,60165,0.00467814705085579,0.0483930466982571,0.923043468165728
44,1,62308,-0.0254792045420288,0.0483214390055708,0.598326417531903
45,1,62869,-0.0192611253077636,0.0483235203109146,0.69043855244654
49,1,66841,0.00962170812259311,0.0483544611418543,0.842390724726644
50,1,66948,0.00389850846705775,0.0486535041439444,0.936180852303748
51,1,68621,0.0718027874608957,0.0483714073096798,0.138593726101577
52,1,69417,0.0163447049137618,0.0483858674509285,0.735715341201997
56,1,74327,-0.0204837596656791,0.0486475369626998,0.673964099565505
57,1,74572,0.00666831528386819,0.0485289065192507,0.890785748157267
58,1,75211,0.00252276980318,0.0484415520213531,0.958495495980628
59,1,76030,-0.00379336676045372,0.0484413173621248,0.937627027822901
60,1,80108,-0.0438037790254112,0.0483741339981794,0.36580723443723
61,1,81262,-0.098264283221673,0.0481286363031718,0.0419241930986907
62,1,81999,-0.106352426425102,0.0481989491530891,0.0279902601764482
63,1,82431,-0.100150434626405,0.0484676924068536,0.0395259502234533
64,1,83284,-0.101036539262323,0.0481054698047172,0.0364103962278552
65,1,83613,-0.0914295153985734,0.0481545211528189,0.0584232044467165
66,1,84112,-0.0786281387334919,0.0482238666903378,0.103891584717275
68,1,84858,-0.0451429125002444,0.0484822279128602,0.352426347754807
69,1,85751,-0.040882057955388,0.0486926544735542,0.401704341948557
70,1,87445,-0.0652463977534933,0.0487206764458487,0.181369443334399
71,1,87467,-0.0733320484665753,0.0489446080045961,0.13495780291585
72,1,89070,-0.0599915331263754,0.048688095413829,0.218709333420271
73,1,89616,-0.0648232846204497,0.0484074052958383,0.181393507958377
74,1,89679,-0.0625576254069217,0.0484220092334204,0.197228137721072
75,1,89880,-0.0731580401293295,0.0483922458152038,0.13148656940705
76,1,91472,-0.057547345786311,0.0488130111957411,0.239218255433821
77,1,93789,-0.104934791997334,0.0480818223496486,0.02973709276357
78,1,94351,-0.109093502905848,0.0481839122820443,0.0241738125699397
79,1,99148,-0.0845630351768747,0.0481954108619193,0.0801975943043426
82,1,106800,-0.0591567161155828,0.0483680348188879,0.222125184584751
83,1,107970,-0.057489387943047,0.0482298415465569,0.234066706750015
84,1,109000,-0.0946500691987885,0.0481491515877559,0.0501088717472119
85,1,112549,-0.061211732396619,0.0482472982740434,0.205381207308592
86,1,112742,-0.0772152809413619,0.0483712985451921,0.111315816674429
87,1,113050,-0.0855844907105258,0.0482493544836616,0.0769589941081711
88,1,113135,-0.104668735422093,0.0480183818597999,0.0299352782917408
89,1,114076,-0.105676001596508,0.0480121316881698,0.0283809596361573
90,1,114628,-0.0725276292847934,0.0483087704063572,0.134162969960085
91,1,116283,-0.0504352725575911,0.0486583118549767,0.300669513667836
93,1,127853,0.0171728682503486,0.0486329800478316,0.72421556183281
94,1,128302,0.0253604102724655,0.0484359245151492,0.600894510620286
95,1,128704,-0.0153171815129417,0.0484961098889898,0.752307949385192
96,1,128911,0.00987199094063551,0.0485054842097472,0.838843392416277
97,1,130267,0.00672261657544909,0.0484840159788275,0.889800779313505
98,1,130271,0.00590379983829581,0.048541864963358,0.903266921901606
99,1,130613,-0.00797805669295687,0.048994672600156,0.870741378492976
100,1,132012,-0.0171745350015888,0.0488839667799531,0.725548384681017
101,1,133231,-0.0191010810147311,0.0485349259168512,0.694148450259529
102,1,137074,-0.0513413427577817,0.048399450324557,0.289513494602043
103,1,137304,-0.0583562310928366,0.0483938092259207,0.228678525188589
104,1,139686,-0.0359897209777797,0.0485193101757247,0.458725509953353
105,1,149562,-0.0484112570322577,0.0485996258746112,0.319872192033865
106,1,150447,-0.0442537885858723,0.0491513158149217,0.368543493872111
108,1,154084,-0.0360054623644372,0.0493225308997623,0.465874154928943
110,1,157269,-0.0404538225502555,0.0484160517790085,0.403975715480651
111,1,160054,-0.0999298041936942,0.048634383938777,0.0406421672561469
112,1,166222,-0.10872970091414,0.0482164427004138,0.0247433467785927
113,1,166416,-0.10127408658309,0.0481632121872171,0.0361972736007954
114,1,167326,-0.0782614406237915,0.0485609803145072,0.107940182466038
115,1,168836,-0.0881955575218203,0.0482806668467302,0.0685852902717104
116,1,171200,-0.0710933560821588,0.0484333878994258,0.143033121916932
117,1,171431,-0.0700488254554291,0.0487418845446665,0.151564483470783
118,1,173339,-0.103660953249015,0.0481892945500495,0.032144929719364
119,1,173845,-0.119451834341196,0.0480450696605096,0.0133716979407376
120,1,175121,-0.100930384171939,0.0480685684630482,0.0364631812302529
121,1,175281,-0.0992035876616343,0.0481201094463104,0.0399791936406068
122,1,175315,-0.10706587304932,0.0480570035651519,0.0265172981491252
123,1,175523,-0.108254463014133,0.0483256090309074,0.0257058658048687
124,1,175541,-0.103425776433002,0.0481556472929227,0.0324147583360632
125,1,175653,-0.104768905271755,0.0483018161060741,0.0307461606835171
128,1,175856,-0.103580522398975,0.0491169014098075,0.035660890749419
129,1,175876,-0.0939453161620258,0.048410337980957,0.0531021474325379
130,1,175989,-0.0911569955806591,0.0485649875015134,0.0613412235823641
131,1,176001,-0.095015012029923,0.0487997199605588,0.0523226794179251
133,1,177692,-0.105599178019222,0.0480661960520833,0.02867323823351
134,1,178191,-0.100003219073164,0.0481484325377461,0.0385264386472891
135,1,178224,-0.105599178019222,0.0480661960520833,0.02867323823351
136,1,178960,-0.111179459301282,0.0484199472255137,0.0222526557318019
140,1,183802,-0.0993935349672799,0.0481097989590328,0.0395602433671692
141,1,183954,-0.115617799133091,0.0483622112389662,0.0173414132478213
142,1,184450,-0.0882058306167144,0.0480967076371375,0.0675065733429492
144,1,184718,-0.0775100585134446,0.0484244491214916,0.110351440757254
