SNP,Chr,Pos,Effect,SE,HNM1_ERG11_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
8,1,27243,0.140399934822612,0.147660178904438,0.342340516132715
9,1,27272,0.0867253308774603,0.145555615324813,0.551675543982177
16,1,27843,0.104895520840235,0.142073503940311,0.460811387179567
17,1,27848,0.104895520840235,0.142073503940311,0.460811387179567
18,1,28495,0.100625139213481,0.14208455743837,0.479284695456165
19,1,28975,0.141623492981027,0.141033737713248,0.315978900767484
26,1,31435,0.0265946969211734,0.140853721831487,0.850349649671924
29,1,36146,-0.0306318077033037,0.140125011879699,0.82708531134495
31,1,37409,0.0510652789088045,0.140865965706807,0.717188116149696
32,1,37478,0.058149500283218,0.140979331567258,0.680246622201674
33,1,39144,0.138894798416271,0.140175018019177,0.32242923463871
34,1,41499,0.203496524105061,0.139560810109888,0.145696347201804
37,1,51248,-0.0518136098303919,0.14054923501848,0.712608902538503
38,1,51462,-0.0528528401501672,0.140738799533828,0.707485564796788
39,1,52124,-0.029202296849085,0.140567695132161,0.835547540020736
40,1,52667,0.0157973878753581,0.140348476839762,0.910444715779485
42,1,59265,0.0549287451673285,0.140249723415691,0.695553467153964
43,1,60165,0.0874722038082713,0.140096849345013,0.532788245679246
44,1,62308,0.0285731841233454,0.140011766138399,0.838410913894293
45,1,62869,0.0277603770213581,0.139994642340515,0.842927633250118
49,1,66841,0.0524165472429085,0.140040634508819,0.708409383152384
50,1,66948,0.0344095946036315,0.140916136820461,0.807229473789404
51,1,68621,-0.107300969993975,0.140430178867801,0.445325414758564
52,1,69417,-0.0113930290283929,0.14017287470626,0.935266602657299
56,1,74327,-0.0411601969364921,0.140927826942888,0.770407896404046
57,1,74572,-0.0430462396559009,0.140550940864706,0.759581243100947
58,1,75211,-0.058528934029727,0.140278782242865,0.676761637498244
59,1,76030,0.0243286310765365,0.140307392459495,0.862440167746609
60,1,80108,0.0301647427648797,0.140271003704582,0.829855503350588
61,1,81262,0.0379386936181935,0.140212619343483,0.786872416556079
62,1,81999,0.0599020227423445,0.140533452205429,0.670187359243634
63,1,82431,0.0499103577631017,0.141210048134799,0.723963865976373
64,1,83284,0.0723859724591869,0.140154343279687,0.605847290266313
65,1,83613,0.0597601462167045,0.140155750089372,0.670088071035993
66,1,84112,0.0250579415692599,0.140200943684753,0.858253213839839
68,1,84858,-0.00512658490859791,0.140602730422702,0.970934995393827
69,1,85751,0.0376362028609118,0.141166698281571,0.789926491532988
70,1,87445,0.0740500028840873,0.141424448669272,0.600884536877428
71,1,87467,0.0670462095982413,0.142175231069131,0.637521882388238
72,1,89070,0.0848511257210043,0.141257722069513,0.548436549983215
73,1,89616,0.0235452003269186,0.140564027183722,0.867068503409725
74,1,89679,0.0303194577321239,0.140578152030831,0.829364185921264
