SNP,Chr,Pos,Effect,SE,ERV25_ORM2_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
8,1,27243,-0.0392054321884119,0.0776676878904832,0.614025287088402
9,1,27272,-0.117253014871609,0.0762740175851889,0.125125425302098
16,1,27843,0.0581125519791012,0.0746541535300173,0.436840811460922
17,1,27848,0.0581125519791012,0.0746541535300173,0.436840811460922
18,1,28495,0.0584715186524433,0.0746545703756137,0.434018632250875
19,1,28975,0.0613606965299753,0.0741480637898526,0.408488555352526
26,1,31435,0.0805751721201527,0.0738989741757193,0.276306133492417
29,1,36146,0.0368913784700781,0.0736154322740194,0.616587425914138
31,1,37409,0.042432859329786,0.0740053301689869,0.566755415272603
32,1,37478,0.0498110576841146,0.0740559911159779,0.501633266890405
33,1,39144,0.0487816401048024,0.073719570766427,0.508583040476052
34,1,41499,-0.0172607113784464,0.0735549331192834,0.81460541154109
37,1,51248,0.0579251323379068,0.0738094166447572,0.433101150629305
38,1,51462,0.0630784983649318,0.0738977259269715,0.393910010029649
39,1,52124,-0.000358296957240926,0.0738737759985406,0.996132916032266
40,1,52667,-0.0340996811395853,0.0737330517047588,0.644025774663241
42,1,59265,0.118403433516443,0.0734483138633037,0.107841529233822
43,1,60165,0.143794275308691,0.0732638055934369,0.0504670082016451
44,1,62308,0.112899029238717,0.0733356862997131,0.124582355443143
45,1,62869,0.0586072890162778,0.0735060595438427,0.425805618004818
49,1,66841,0.10954121785452,0.0733756235023133,0.136361035302304
50,1,66948,0.13222334849065,0.0737234903563097,0.0737482565586456
51,1,68621,0.128248643484492,0.0735418920777958,0.0820495465334477
52,1,69417,0.100662168365053,0.073467371504843,0.171507241785716
56,1,74327,0.0994805085878794,0.0738779663144774,0.178988566958307
57,1,74572,0.104101107708896,0.0736621823201243,0.158471254899029
58,1,75211,0.122988699924197,0.0734444688407994,0.0949021621984539
59,1,76030,0.0835499171723805,0.0736013956869924,0.257075293944167
60,1,80108,0.0114999920961692,0.0737156367532185,0.87611842445591
61,1,81262,0.047443834787207,0.0736470303676763,0.51986043246589
62,1,81999,0.0310731983030126,0.0738517547850057,0.674192963605784
63,1,82431,0.0248487933562031,0.0742081685739803,0.73793521123831
64,1,83284,0.0156499622063937,0.073675157570803,0.831903203839684
65,1,83613,0.0272622357978547,0.0736574561665173,0.711513650219056
66,1,84112,0.0458109775583494,0.0736395104495199,0.534279156965636
68,1,84858,0.000953085565601822,0.0738877959302988,0.989715585051655
69,1,85751,-0.00384432800857008,0.0741912293945562,0.958704236698156
70,1,87445,-0.0265057818225142,0.0743349614276946,0.721625117142106
71,1,87467,-0.0182661375837759,0.0747312405692597,0.807044166311872
72,1,89070,-0.0102450899135219,0.0742678033930771,0.890360221641311
73,1,89616,0.00944972926345562,0.0738685587301415,0.898280166494502
74,1,89679,-0.00197760148281403,0.073879550376555,0.978659970507035
75,1,89880,0.0179008350898437,0.0738922025396992,0.808722429263042
76,1,91472,0.0193457188187396,0.0744397551083281,0.795104582011385
77,1,93789,-0.0108995965834988,0.0736775822335068,0.882477422276068
78,1,94351,-0.0269134208476859,0.0738598890556741,0.715788860424665
79,1,99148,-0.031295754526235,0.0736610351417216,0.671196325882039
82,1,106800,0.0763025370567661,0.0736673933913481,0.301018086019821
83,1,107970,0.0658115345368206,0.0734772251585587,0.37103801860688
84,1,109000,-0.0174342396339899,0.0736844662235093,0.813099146111342
85,1,112549,0.031067635157085,0.073588315258869,0.6731494591302
86,1,112742,0.0494326039650349,0.0738468089132443,0.503681814496039
87,1,113050,-0.00425529606471736,0.0737690055986256,0.954032925613354
88,1,113135,0.0197577220323359,0.0735739438736752,0.788438726458767
89,1,114076,0.0129784052976341,0.073578216273406,0.860089312048341
90,1,114628,0.0217245789819183,0.0737585441781473,0.76852115279516
91,1,116283,0.00229599405442033,0.0741777941253865,0.975324850425518
93,1,127853,0.0236874825027823,0.0740290489291167,0.749176199569031
94,1,128302,0.0357033044443478,0.0737309013210661,0.628517261331295
95,1,128704,0.0255250076834614,0.0738163030031436,0.72970583130506
96,1,128911,0.0177006703800369,0.0738309642993061,0.810666406512268
97,1,130267,-0.0359444617031358,0.0737771742799471,0.62641686924831
98,1,130271,-0.0332624404064117,0.0738683562131267,0.652775247443826
99,1,130613,-0.037393185992716,0.0745535019557691,0.616288475874216
100,1,132012,0.0167098529249765,0.0744164444251601,0.822463042278265
101,1,133231,-0.031638226587404,0.0738744738475528,0.668715689521212
102,1,137074,-0.0214023972566689,0.0737797781538909,0.771921637878648
103,1,137304,-0.0328607093183267,0.0737934954710839,0.656371359521199
104,1,139686,-0.0185990451321894,0.0739045930284234,0.801448072733424
105,1,149562,-0.0328455277756219,0.0740592086950177,0.657673197132232
106,1,150447,-0.0206297877997513,0.074893503283041,0.783127883647923
108,1,154084,-0.0314014669544468,0.0751143669623765,0.6761656653354
110,1,157269,-0.0127806778580639,0.0737662168429693,0.862546974410134
111,1,160054,-0.0209686097859125,0.074461858737229,0.778413697566401
112,1,166222,-0.0282469248604806,0.0739041305200559,0.702535333309279
113,1,166416,-0.023384342709122,0.0737588530063475,0.751402359767109
114,1,167326,-0.0326853120641418,0.0741681510611197,0.659705730756236
115,1,168836,-0.0315968623185023,0.0738178206366142,0.668884187151717
116,1,171200,-0.0831808791975886,0.0738149006718919,0.260556687328885
117,1,171431,-0.10423999020353,0.0742020801388546,0.160956459477462
118,1,173339,-0.0933942631010993,0.0736630245344026,0.20568424812779
119,1,173845,-0.0849387454070079,0.0736306970613967,0.249453718914723
120,1,175121,-0.0463996376074113,0.0735816573252941,0.52871861243864
121,1,175281,-0.0467301517310826,0.073643678582995,0.526136905519601
122,1,175315,-0.0466539735091592,0.0736206065559014,0.52668173506184
123,1,175523,-0.0363625199636857,0.074054553286969,0.623715004275545
124,1,175541,-0.0468232536242015,0.0737354011283111,0.52582852697443
125,1,175653,-0.059074181528525,0.0739441431786612,0.424883974818713
128,1,175856,-0.0454255048414575,0.0751939319415995,0.546157682803857
129,1,175876,-0.0437766770179495,0.0740431879156853,0.554743601819304
130,1,175989,-0.0526406343789532,0.0742383498820792,0.478745335084235
131,1,176001,-0.0493697977878258,0.0746320643945699,0.508717361491833
133,1,177692,-0.0515278840476603,0.073611399265022,0.484389169406092
134,1,178191,-0.054548503224109,0.0736784310118552,0.459574214586014
135,1,178224,-0.0515278840476603,0.073611399265022,0.484389169406092
136,1,178960,-0.0561650976691562,0.0741906012130212,0.449532142872559
140,1,183802,-0.213770552441815,0.0727878468687039,0.00353268893762155
141,1,183954,-0.216840581596136,0.0733051241306834,0.00330455373150233
142,1,184450,-0.221005969264983,0.0726117433742904,0.00251242714791324
144,1,184718,-0.215346601081286,0.0730829762021669,0.00342630328582296
145,1,185296,-0.218150088829236,0.072741634284283,0.0029011407160864
146,1,185438,-0.199148954930358,0.0728993824058354,0.00661484040467688
147,1,185469,-0.197737667725876,0.0730176798043526,0.00709683192045241
148,1,185503,-0.206939502732777,0.0727524346415494,0.00470838375614161
149,1,185705,-0.218502178391334,0.0734893228940699,0.003149094833522
150,1,185749,-0.205351134953807,0.0735966797400737,0.00555321483733295
151,1,185806,-0.195990783779257,0.0737692844843829,0.00824668820393474
152,1,185879,-0.212426532622722,0.0740044896792793,0.00434592493113281
153,1,185916,-0.196406893962937,0.0740953514939945,0.00839349487943458
154,1,185941,-0.193190512886433,0.0744483767298001,0.00985474874422757
155,1,185954,-0.185519036215256,0.0747250299594394,0.0135035433269609
156,1,186055,-0.199498911848996,0.0731031434504452,0.00667061678070966
157,1,186896,-0.213385984673063,0.0742173749592281,0.00428331080291839
161,1,190132,0.063130702815028,0.0738876123184801,0.393454418103712
162,1,190148,0.0686782869303999,0.0738959278336454,0.353321048688187
163,1,190165,0.0669137773344569,0.0744696965882687,0.369511802920581
164,1,190169,0.0802661999575008,0.0743391840270177,0.2809998810965
165,1,190933,0.0422900801740466,0.073823692332428,0.567109327719797
166,1,192149,-0.0588506848355024,0.074395928055605,0.429447653260029
168,1,192303,0.0612747316212445,0.0887097708747844,0.490187527089261
171,1,192795,-0.0863270750328123,0.0735748478418042,0.241457307097541
173,1,194187,-0.120713781137399,0.0734989663246289,0.101400204068331
174,1,194867,-0.0809745119164305,0.0736130438066041,0.272080733427897
190,2,8314,-0.108046741474648,0.0747667844089765,0.149312171384345
194,2,8498,-0.0947140279444405,0.0747079095850689,0.205708131898877
195,2,8651,-0.0864661162046634,0.074806477597443,0.248518490214445
197,2,9812,-0.0960016687043237,0.0752198828321499,0.202695435563277
198,2,9932,-0.0933600657607867,0.0749315043880788,0.213613151003062
199,2,10135,-0.111465938703265,0.0745728725814083,0.135879596545486
200,2,11616,-0.114523209389908,0.0744800805031126,0.125033625634634
201,2,12133,-0.10555867817953,0.0748155127388874,0.159148973790657
202,2,12194,-0.105244912368078,0.0751076924314608,0.162016838852662
203,2,12359,-0.105923953705387,0.0748841604262947,0.158095363892045
204,2,13061,-0.107049473372619,0.0748740837983045,0.15367991208022
205,2,14298,-0.0999005771740191,0.0751395476897744,0.184530417055704
206,2,15222,-0.0953109762718428,0.075892641260925,0.209995195842377
207,2,17986,-0.0799920708522898,0.0746077090545021,0.284376586310104
208,2,19770,-0.0990198092139682,0.0750609668027956,0.187960061956322
209,2,19836,-0.0930200885514794,0.0748755293983939,0.214939642896377
210,2,19851,-0.0804956332211362,0.0751366900422812,0.28475631778758
211,2,21595,-0.0801424089070645,0.0748264241194554,0.284881283828018
212,2,22385,-0.0716909371674039,0.0749217207004818,0.339283757739064
213,2,23441,-0.0616583166013084,0.0756763239874929,0.415756953348744
214,2,24209,-0.0678135768793662,0.0750369783733806,0.366752012814749
215,2,24341,-0.0599647869248193,0.0752337585451347,0.425959921051664
216,2,26815,-0.0766016685771576,0.0751006009280215,0.308432952535705
217,2,28209,-0.141143412809642,0.0748605083992827,0.060194325912145
221,2,41245,-0.115035737395191,0.0746973947714753,0.124450543656847
222,2,43214,-0.0768159659155798,0.0760532042230423,0.313173059996549
223,2,47104,-0.140674655171442,0.0736602273196291,0.0569721261779012
224,2,50915,-0.0735099122570509,0.0746648040517152,0.325528165031324
225,2,55834,-0.104090486861057,0.0742152586885874,0.161630403257627
226,2,56422,-0.0940877881487113,0.0743864354377387,0.206758972775131
227,2,57715,-0.0881780136176032,0.074160688097028,0.235233807410297
228,2,59046,-0.108920601853067,0.0744596129736389,0.144407907960473
229,2,59191,-0.106673160778126,0.0740399614065951,0.150541378054255
230,2,59383,-0.0960800905947103,0.0741024743332322,0.195621252542753
231,2,59477,-0.0983958717391732,0.0752142330006497,0.191653914226138
233,2,60471,-0.165458513987074,0.0738555754951073,0.0256932363990715
234,2,60478,-0.165583743421795,0.0739402571188771,0.025750433658255
235,2,60786,-0.157033605975446,0.0738698615241996,0.0342124516508871
236,2,61035,-0.176118214223583,0.0737424421413466,0.0174520852680801
237,2,61071,-0.192579208077279,0.0732852911042622,0.00896892225697315
238,2,61675,-0.172189972830201,0.0736435812130226,0.0199371461560464
240,2,62939,-0.189348136948847,0.0733946926434365,0.0102876337746207
241,2,63527,-0.18909905966344,0.0736771895818884,0.0106821349145677
242,2,63857,-0.22712368667021,0.0733898241512285,0.00212703011980829
243,2,65527,-0.193234996182941,0.0734166468055137,0.00886016034974361
247,2,67976,-0.172426754635609,0.0746392306422988,0.0214568371282985
250,2,72389,-0.0799893671872715,0.0746162047659786,0.284447586069827
251,2,72392,-0.128300904707929,0.0749352563753628,0.0877460215805387
252,2,73646,-0.113501061150808,0.0734550844484563,0.123199599969538
253,2,74564,-0.130105670565058,0.0732316823979788,0.0764901458372713
254,2,74739,-0.133121202027399,0.0734593190092999,0.0708085625569615
257,2,80873,-0.0655923000851676,0.0738938766394533,0.375330529136918
258,2,81501,-0.0595680834916335,0.0738959916384241,0.420723806969419
259,2,83526,-0.0807309890154,0.0737241249629329,0.274244959073934
260,2,83845,-0.0802470575246459,0.0737959236729391,0.277593789741384
263,2,84447,-0.0632376499796357,0.0747874911381598,0.398368493581017
264,2,87391,-0.066850506118837,0.07350695152323,0.363735962977077
265,2,87562,-0.0693432900471954,0.0736868793975137,0.347321012608449
266,2,87849,-0.0764527748261388,0.0736599539218584,0.300020031717954
267,2,87878,-0.063185013161761,0.0740129087564171,0.393848720455205
269,2,89785,-0.12070929236208,0.0738184751338648,0.102894722604901
272,2,93721,-0.116208360013717,0.0736143946632807,0.115321374615659
273,2,93952,-0.11334109603909,0.0734150405795116,0.123523005418064
274,2,95085,-0.117101486721936,0.0735014964958359,0.112013665635219
276,2,107124,-0.074355627354495,0.0736957889284867,0.313688000926824
277,2,111645,-0.0889826023623725,0.0736972145440632,0.228083458278443
278,2,111916,-0.0871788134401896,0.0738777380343719,0.238778215916744
279,2,111931,-0.0870701075317445,0.073991512493273,0.240084976872931
280,2,111999,-0.0805586356969972,0.073745728921955,0.275409424127765
281,2,114528,-0.0984405987436468,0.0741103842402081,0.184938145438813
282,2,116024,-0.0980891724055584,0.074288796227099,0.187564840473662
286,2,120090,-0.0309516859238591,0.0741595993406975,0.676664534958265
287,2,120291,-0.0329146955018172,0.0750057159574332,0.661053792985543
288,2,120726,-0.0337221876302211,0.0745711011158497,0.651391696167611
289,2,121716,-0.0149505872841807,0.0745037317676265,0.841072988138331
290,2,123100,0.0366475261023346,0.0745852593095423,0.623483716713403
291,2,124677,0.0037294599514629,0.0745077166923339,0.960107124070251
293,2,127887,0.00575038877605583,0.0750181998252321,0.938942822638141
294,2,128935,0.00651436128685734,0.0749471043175293,0.930784819844048
295,2,129053,-0.0199415778855903,0.0751685545667787,0.790939772792129
296,2,130040,-0.0323761296794833,0.0756152532522352,0.668788987700454
297,2,130976,-0.00910167426530051,0.0750172600378941,0.903500486160014
298,2,132199,-0.0253351603429642,0.075354459347509,0.736909898593695
299,2,133355,-0.0190702175371448,0.0758695560117234,0.801685655983168
300,2,133435,-0.0162178820401216,0.0760354094213262,0.83122093354552
302,2,135183,-0.0829939611489224,0.0759540816961714,0.275276836671819
303,2,135402,-0.0764914374297936,0.0759619094122811,0.314638465720531
304,2,135898,-0.102024853296272,0.076281327007239,0.181926670315282
