SNP,Chr,Pos,Effect,SE,MID2_WSC2_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
8,1,27243,-0.144264830522576,0.163036750614582,0.376834024431354
9,1,27272,-0.141329775670914,0.160590229772967,0.379423053831262
16,1,27843,0.162860261153476,0.156722989096606,0.299441573655417
17,1,27848,0.162860261153476,0.156722989096606,0.299441573655417
18,1,28495,0.159594288162954,0.156735052004879,0.30926009287926
19,1,28975,0.157342218983418,0.155690774045946,0.31289667005433
26,1,31435,0.137456543103299,0.155330546358785,0.376797159846229
29,1,36146,0.0324465992824962,0.154691267425969,0.833983267106487
31,1,37409,0.119430542825956,0.155407403931595,0.442704191134893
32,1,37478,0.132093926551198,0.155512213610647,0.396227815395945
33,1,39144,0.0338066384023276,0.154950245354027,0.827416980408631
34,1,41499,0.100799909911952,0.154437705448242,0.514381121345397
37,1,51248,-0.0120029410248208,0.155187305959114,0.938393021794745
38,1,51462,-0.0118065315459718,0.155397787390738,0.939481082654724
39,1,52124,-0.0217680113316751,0.155184295990276,0.888525091136724
40,1,52667,-0.0274160598440457,0.154933038745487,0.859645809165023
42,1,59265,-0.0265814298548341,0.154855283841357,0.863808413267673
43,1,60165,-0.0313136552735694,0.154735747059745,0.839745161327466
44,1,62308,0.00363073261990209,0.154574416331927,0.981273824305548
45,1,62869,-0.0361173020981001,0.154543167825497,0.815350526085859
49,1,66841,-0.0116242107214184,0.154626725707199,0.94011730506196
50,1,66948,-0.0144207197365812,0.155575040291143,0.926200028544398
51,1,68621,-0.112940403657133,0.155038981759582,0.46681222578963
52,1,69417,-0.0871692393042806,0.154675155526767,0.573409196064876
56,1,74327,-0.137262744646932,0.15542388724736,0.377755790726525
57,1,74572,-0.156348104876949,0.154957970614077,0.313679620890355
58,1,75211,-0.108775501502782,0.15479013739688,0.482687874430711
59,1,76030,-0.0944679006261692,0.154816744522597,0.542127408380076
60,1,80108,-0.148802904012695,0.154659091168267,0.336640454940266
61,1,81262,-0.0746214419859849,0.154752243203354,0.62996313396777
62,1,81999,-0.222384931789882,0.15472918880848,0.151532008497061
63,1,82431,-0.337444277800294,0.154877935831463,0.0300092707971392
64,1,83284,-0.16712324910082,0.154525458697639,0.280201634290135
65,1,83613,-0.174920349473014,0.154483923785972,0.25828175778853
66,1,84112,-0.209343383600652,0.154379696051808,0.175956637150385
68,1,84858,-0.0833068855530677,0.155154760685944,0.591655819434028
69,1,85751,-0.126693253872713,0.155710148772159,0.416395100107252
70,1,87445,-0.0872662645293949,0.156116481658879,0.576528609365143
71,1,87467,-0.148288179762515,0.156804692366462,0.344955049226274
72,1,89070,-0.0840154582572149,0.155956470313603,0.59042586834232
73,1,89616,-0.0373373685394316,0.15516852757888,0.809985751047281
74,1,89679,-0.0843862788741354,0.155135900308674,0.586818795896655
75,1,89880,-0.0701371226962493,0.155195337985645,0.651598392228732
76,1,91472,-0.0767091936959693,0.156339239844772,0.623972787684266
77,1,93789,-0.0523976830007592,0.154756137327439,0.735125745988939
78,1,94351,-0.13680849269582,0.15501769781545,0.378088320586033
79,1,99148,-0.140139107279427,0.154601439952528,0.365313871725737
82,1,106800,-0.15508916544354,0.154770076464929,0.31700018971199
83,1,107970,-0.07096115855171,0.154484703652049,0.646272044590426
84,1,109000,-0.0457036506197228,0.154784087742934,0.767958497551306
85,1,112549,-0.157714551549096,0.154399944420121,0.307732438223046
86,1,112742,-0.0930242814720769,0.155151413278953,0.549176842300804
87,1,113050,-0.143769266701755,0.15478021513842,0.35359596634554
88,1,113135,-0.152017186538189,0.154362632463676,0.325394067460773
89,1,114076,0.0065800485149615,0.154574140376886,0.966069268439258
90,1,114628,-0.00457454371682219,0.154965392226055,0.976466728775447
91,1,116283,0.0799835760491967,0.155769324937834,0.607940668516657
93,1,127853,0.0467443164402417,0.155517453234394,0.763917218697014
94,1,128302,0.0820190445085355,0.154878399978677,0.596742581466742
95,1,128704,0.0245843159017585,0.155088621659905,0.874139396837165
96,1,128911,0.0667876852783005,0.155070568530895,0.666955039316132
97,1,130267,0.0359805366906547,0.155025953513353,0.816599782482531
98,1,130271,0.031088105797104,0.155212971497955,0.84136660603176
99,1,130613,0.0562826125095734,0.156643689206767,0.719582949330254
100,1,132012,-0.153158303331386,0.156127109851431,0.327272139160381
101,1,133231,-0.107526373469526,0.155124859186088,0.488664841661552
102,1,137074,-0.107753854794667,0.154903491367625,0.487124979142988
103,1,137304,-0.16816967035982,0.154804954166403,0.278073115487946
104,1,139686,-0.104951076944262,0.155166766092532,0.499244872471446
105,1,149562,-0.14126540460198,0.15543975785862,0.364069805361823
106,1,150447,-0.0912969409521009,0.157272641857321,0.561947132650473
108,1,154084,-0.130775133240249,0.157680261862183,0.40745606812289
110,1,157269,-0.1270455605329,0.154821655799888,0.412431943845035
111,1,160054,-0.109298968839403,0.156333386284433,0.484924757673338
112,1,166222,-0.137752543616281,0.155111319271767,0.375097988609336
113,1,166416,-0.11224632725991,0.154854051349776,0.46902278622178
114,1,167326,-0.127037648338123,0.155703128178574,0.415109490924507
115,1,168836,-0.0414239155901764,0.155095636459044,0.789558701670198
116,1,171200,-0.204546275535971,0.15496163550748,0.187696982931629
117,1,171431,-0.234366820427245,0.155814893695612,0.133440455022727
118,1,173339,-0.203200022097378,0.154720276608834,0.189922086439322
119,1,173845,-0.167634146533564,0.154712191803453,0.27931607191219
120,1,175121,-0.166334807013991,0.154408399707604,0.282108958680018
121,1,175281,-0.150223671991237,0.154586812689948,0.33182766070887
122,1,175315,-0.159266849081818,0.154512365231785,0.30335398374196
123,1,175523,-0.138795018436161,0.155446062219176,0.372528553266031
124,1,175541,-0.155181516781957,0.154766138880087,0.316700215964416
125,1,175653,-0.161778385289552,0.15523818496309,0.298064552047128
128,1,175856,-0.141860276799032,0.157863073298067,0.369463044325163
129,1,175876,-0.13671916788572,0.155451273546396,0.379729339039747
130,1,175989,-0.122558805944586,0.155929126539244,0.432400351252683
131,1,176001,-0.140243313750671,0.156701037788409,0.371410958211704
133,1,177692,-0.192316448951562,0.154405809632512,0.213764558694412
134,1,178191,-0.202740678761462,0.154522050364996,0.190355775867896
135,1,178224,-0.192316448951562,0.154405809632512,0.213764558694412
136,1,178960,-0.187503544675232,0.155661057975719,0.229179051790293
140,1,183802,-0.194051279049164,0.154419189843902,0.209710372264378
141,1,183954,-0.18514049026902,0.155579182391283,0.234842917336268
142,1,184450,-0.131499997351427,0.154367428567106,0.394867329320891
144,1,184718,-0.14911299119274,0.15520120022716,0.337324370229488
145,1,185296,-0.106603676631555,0.154640665923717,0.491047244044573
146,1,185438,-0.115468183497033,0.154629945874808,0.455718286359506
147,1,185469,-0.114934634479953,0.154854584722327,0.458453623679958
148,1,185503,-0.101045707972973,0.154480948174849,0.51347444405117
149,1,185705,-0.118847757461408,0.156174068589217,0.447167818934745
150,1,185749,-0.109747742108704,0.156192934159819,0.482741863768875
151,1,185806,-0.183116349334551,0.156207070753266,0.241880514305223
152,1,185879,-0.114950070911367,0.157148054379322,0.464973591907412
153,1,185916,-0.0646983083259193,0.157157858668002,0.680825881093388
154,1,185941,-0.0556203105816678,0.157852590104256,0.724781552446413
155,1,185954,-0.0710012874387126,0.158296324426413,0.654043031744721
156,1,186055,-0.128642133348872,0.155030128473839,0.40721947490792
157,1,186896,-0.148377610218019,0.157527562943002,0.346880193678626
161,1,190132,0.128622810919382,0.155227211769891,0.40788505657733
162,1,190148,0.162360196889999,0.155184540647302,0.296166333680653
163,1,190165,0.153090447192484,0.1564071824854,0.328351978443995
164,1,190169,0.185918319086673,0.156110667178655,0.23447762826396
165,1,190933,0.0966724940590414,0.155070131937041,0.533416772482518
166,1,192149,0.18280628142204,0.156121078245072,0.242418203684557
168,1,192303,0.173116879731521,0.186253107521693,0.353280151722
171,1,192795,0.219703796738323,0.15441961996578,0.155685573509167
173,1,194187,-0.0139820195810974,0.154988259458573,0.928168792334572
174,1,194867,-0.201989526842219,0.154532182819357,0.192028423604737
190,2,8314,0.0707839495819403,0.157483440000031,0.653369096062189
194,2,8498,0.0271350146128683,0.157291161203081,0.863131886120695
195,2,8651,0.020473299261716,0.15744129913042,0.896610693269997
197,2,9812,0.0494534841134717,0.15835870272082,0.755006230657107
198,2,9932,-0.00444909739793586,0.157756173452216,0.977516686991454
199,2,10135,-0.0118114878869426,0.157150943644719,0.940129868724848
200,2,11616,0.0146387311021823,0.156983464294361,0.925757738395654
201,2,12133,-0.0126995847316644,0.157608035386862,0.935824010409334
202,2,12194,-0.018046780714467,0.158216028985439,0.909251768223987
203,2,12359,-0.0199662704894898,0.157752771803246,0.899355300083086
204,2,13061,-0.0202106002848412,0.157741073749824,0.898122886434401
205,2,14298,-0.0274902777923972,0.158235612037796,0.86217721745175
206,2,15222,-0.0178972074999968,0.159782628404018,0.910879363756154
207,2,17986,0.0320791170298542,0.156976112548579,0.838192551104477
208,2,19770,-0.030795809080535,0.15806228530816,0.845635475719566
209,2,19836,-0.0317330830550752,0.157627459840422,0.840566684342964
210,2,19851,-0.0288482830786649,0.158090589040662,0.85531123398383
211,2,21595,-0.016411480430655,0.157442646983504,0.917039808954867
212,2,22385,-0.0134265207178187,0.157592428777288,0.932152477020754
213,2,23441,0.00843906402515671,0.159124054082707,0.957734422257017
214,2,24209,0.00635572643771432,0.157814075311363,0.967897841970774
215,2,24341,0.0208508922158525,0.158183825336456,0.895206261973273
216,2,26815,0.0672707980421066,0.157957580803519,0.670455649345714
217,2,28209,0.0876017359276399,0.157982531144837,0.579586011190271
221,2,41245,-0.0108968510844515,0.157444001806323,0.944860884990537
222,2,43214,-0.111656314036128,0.159887285830169,0.485421921422739
223,2,47104,0.000794982082977014,0.155537347154453,0.995924759487279
224,2,50915,0.0478362651118788,0.157044912326263,0.760848451411619
225,2,55834,0.0417598513303646,0.156323977657322,0.789520007876378
226,2,56422,0.0571779923076956,0.156589712531972,0.715221649788741
227,2,57715,0.0598004102939784,0.156070545432732,0.701829774828389
228,2,59046,0.0178869911672503,0.156889788011558,0.909294750247764
229,2,59191,0.0147664345137206,0.155992383891359,0.924637604832217
230,2,59383,0.055576282213091,0.15601124791412,0.721879242043117
231,2,59477,0.00792893825700891,0.15838654173715,0.960102345150383
233,2,60471,0.0209718131613605,0.156245461683611,0.893302334261074
234,2,60478,0.0309766979474237,0.15641905951815,0.843130426190696
235,2,60786,0.0436100246723353,0.156153288852735,0.780195795358675
236,2,61035,0.0527197743936393,0.156134063799226,0.735822309830097
237,2,61071,0.0587414294556533,0.155419431512587,0.705691770357522
238,2,61675,0.0513630159084329,0.155874434861654,0.741961643333694
240,2,62939,0.104527303342602,0.155529456637113,0.501976218969833
241,2,63527,0.119546117442504,0.156083473352418,0.444240827469182
242,2,63857,0.0594770060635974,0.156217377235236,0.703630891345025
243,2,65527,-0.0349380260252397,0.15572321547611,0.822607169668584
247,2,67976,-0.0210212988325761,0.157973460494152,0.894214993086314
250,2,72389,0.12516318084909,0.156861803261845,0.425453310580029
251,2,72392,0.00665850389752598,0.15807038645546,0.96642393111733
252,2,73646,0.0561486568556659,0.15480118211683,0.717035128204889
253,2,74564,0.0593417024420175,0.154493733854513,0.701132433818343
254,2,74739,0.0723327988410223,0.154986299399904,0.64099923297852
257,2,80873,0.141480750941504,0.15522144021263,0.362666183521894
258,2,81501,0.166831086529604,0.155124168703965,0.282899742057162
259,2,83526,0.145661971355993,0.154943225232679,0.347809622852636
260,2,83845,0.134446115368197,0.155119537635929,0.386680973401808
263,2,84447,0.16055857626175,0.157034755933832,0.307272985984593
264,2,87391,0.21253873204245,0.154184388193143,0.168930847792877
265,2,87562,0.22410931677285,0.15453036585766,0.147873763117728
266,2,87849,0.219739149031544,0.154533423203865,0.155923049072857
267,2,87878,0.19667099817794,0.155288911020618,0.206174731418773
269,2,89785,0.119998146065091,0.155527579069103,0.440893961419695
272,2,93721,0.151068207664033,0.154980184631368,0.330347700949984
273,2,93952,0.129447891388762,0.154591266249536,0.402959158290969
274,2,95085,0.168451366278274,0.154701103099309,0.276948402594744
276,2,107124,0.214900864045521,0.154615281929072,0.165432982067719
277,2,111645,0.255409513697667,0.15454031868607,0.0992800628699427
278,2,111916,0.236075280973244,0.154994270388099,0.12862334218671
279,2,111931,0.265874214202068,0.155096287609175,0.0873601096745545
280,2,111999,0.275106306898355,0.154488900539179,0.0758129816711276
281,2,114528,0.232723620502344,0.15558195522516,0.135592332007328
282,2,116024,0.275888038674769,0.155754710270488,0.0773738977870085
286,2,120090,0.0561258832386696,0.155798849872593,0.718878767343688
287,2,120291,0.0723173045033582,0.157562477844505,0.6465342975445
288,2,120726,0.0150912876473931,0.156696815986195,0.923329947856801
289,2,121716,0.0960300904497146,0.156437432944249,0.539705722097165
290,2,123100,0.0578822182611488,0.156706538360012,0.712075685778546
291,2,124677,-0.040106116586107,0.156506350622163,0.797900346379401
293,2,127887,0.0524234700143634,0.157569346529511,0.739557529711067
294,2,128935,0.0479090297374941,0.157424419600655,0.761055545342672
295,2,129053,0.0600271323923556,0.157892011384454,0.704041637109022
296,2,130040,0.0510522900327199,0.15886499019977,0.748130466086244
297,2,130976,-0.0450292064531378,0.15757582396858,0.775227910386118
298,2,132199,0.0441716487366319,0.15830701389221,0.780388868708454
299,2,133355,0.114060672281521,0.159279815617733,0.474401514708202
300,2,133435,0.130304528842073,0.159589281417123,0.414765309163511
302,2,135183,0.0990611642839997,0.159741392567397,0.535569288783075
303,2,135402,0.126262892010993,0.159662870692737,0.429586226212364
304,2,135898,0.131686552700539,0.160498772201543,0.412494379636147
305,2,135912,0.121655019479298,0.160639959773803,0.44936648988366
306,2,135925,0.127303911678966,0.159898629774514,0.426477689894072
307,2,136002,0.112439178049052,0.159810363057306,0.482158947147577
308,2,136173,0.0642267067937301,0.161017520897096,0.690222634893221
310,2,138318,0.179703892418942,0.165028790108623,0.276930026728549
311,2,138695,0.123187466394643,0.162340138594814,0.448464682266941
312,2,138818,0.122732876078098,0.162042922566511,0.449309744668865
313,2,139728,0.16114716623744,0.161656423545859,0.319520266774771
314,2,140174,0.115285073181797,0.16176746771479,0.476527468863497
315,2,140863,0.12552346937545,0.161680342708189,0.438051518242631
316,2,141152,0.0971981580212733,0.162191657126895,0.549370838785238
317,2,141292,0.117015680979219,0.16098693734647,0.46779073671201
318,2,141545,0.154600636915413,0.161682909694301,0.339627328493945
322,2,146723,0.224656254487773,0.161157180130927,0.164188567039671
323,2,147946,0.219999961556656,0.162659554414336,0.177075431516129
326,2,151397,0.205086595125103,0.163123362932258,0.209494857969605
327,2,153035,0.291532850638584,0.160962260086616,0.0709616889406157
328,2,153228,0.212799283795996,0.162494165120972,0.191189276546163
329,2,153455,0.244787469148666,0.163599874820359,0.13548018889985
331,2,153815,0.281415362977083,0.16280060134302,0.0847570352408959
332,2,154160,0.259835841931925,0.161182961029678,0.107843580038673
333,2,154235,0.232194710422771,0.162922567465786,0.154987454790021
335,2,159870,0.261017428104222,0.158656807352917,0.100824862326048
