SNP,Chr,Pos,Effect,SE,ADE17_PGM2_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
8,1,27243,-0.0618329866386123,0.0779226681863159,0.428009539742278
9,1,27272,-0.0411887669295222,0.0767895833832088,0.592030472154819
16,1,27843,-0.094601705791981,0.0748340599427137,0.207009180784125
17,1,27848,-0.094601705791981,0.0748340599427137,0.207009180784125
18,1,28495,-0.0933108487183918,0.074839868153363,0.213295039292218
19,1,28975,-0.124627201104266,0.0742072374884498,0.0939495601125961
26,1,31435,-0.074436690514462,0.0742000239651307,0.316456565988335
29,1,36146,-0.12706259709425,0.0736125652297032,0.0852045485814244
31,1,37409,-0.0739458037976588,0.0742179749623467,0.319770933971034
32,1,37478,-0.104292727917751,0.0741787430745503,0.160614068001618
33,1,39144,-0.158777827257906,0.073562876765828,0.031570730641676
34,1,41499,-0.0769074408492929,0.0737277704156719,0.297603234685764
37,1,51248,-0.12251511421044,0.0738683596766296,0.0980927035983218
38,1,51462,-0.119231769527159,0.0739845034538693,0.107947592248227
39,1,52124,-0.0958919064156673,0.0739797728200843,0.195756514550892
40,1,52667,-0.0740781786266852,0.073931713773853,0.317039068208861
42,1,59265,-0.0318040582786092,0.073980060000859,0.66753039387641
43,1,60165,0.000428495185684179,0.0739435012391939,0.99537963817916
44,1,62308,-0.0612770474374646,0.0737901418696482,0.40686081675626
45,1,62869,-0.0503039826236834,0.0738043577537966,0.495947980328412
49,1,66841,-0.00190037987563596,0.0738876431340813,0.979495315953138
50,1,66948,-0.0280413796310059,0.0743261866895169,0.706196286086677
51,1,68621,-0.023782196792118,0.0741289717070247,0.748535214641992
52,1,69417,0.000455626893208425,0.0739435007797049,0.995087086992599
56,1,74327,-0.0842808688908596,0.0742145940893521,0.256878792682111
57,1,74572,-0.0504679811648791,0.0741034287980795,0.49628771462147
58,1,75211,-0.0466353076811379,0.0739752935061168,0.528829461606884
59,1,76030,-0.0148112687926503,0.0740127262552026,0.841503637676978
60,1,80108,-0.155138732410341,0.0735372921307396,0.0355910787666346
61,1,81262,-0.178461153646551,0.0733590698380652,0.0154825561666344
62,1,81999,-0.16618444535682,0.073622670513789,0.024603430993937
63,1,82431,-0.150921062006378,0.0740688151064979,0.0423373496094122
64,1,83284,-0.153070689669412,0.0735108748737334,0.0380360415568892
65,1,83613,-0.114280639623136,0.0737022497070048,0.121900352296803
66,1,84112,-0.119745092624798,0.0736858493001639,0.105038859942016
68,1,84858,-0.0714573316723396,0.0740721292466171,0.335355851286401
69,1,85751,-0.126481045610543,0.0741696838452388,0.0890195191945338
70,1,87445,-0.121480240410137,0.074351390128112,0.103178403148199
71,1,87467,-0.129511624840252,0.0747053483681196,0.0838564411176981
72,1,89070,-0.12157165624819,0.0742718268404911,0.102553486618094
73,1,89616,-0.115347133060222,0.0738975127974049,0.119441770192137
74,1,89679,-0.109687444713359,0.0739313402756384,0.138796920523319
75,1,89880,-0.112284710536631,0.0739391461611374,0.129755834276966
76,1,91472,-0.0888404905894015,0.0745811570437839,0.234378468536437
77,1,93789,-0.0887279360239026,0.0738100423320567,0.230125927387151
78,1,94351,-0.109241170203895,0.0739273247770293,0.140384213144882
79,1,99148,-0.0737210419791107,0.0738568104696131,0.318884662866029
82,1,106800,-0.0638047873041708,0.0739828297256403,0.389038117185086
83,1,107970,-0.0960710290587661,0.0736640584846561,0.193022704914334
84,1,109000,-0.0999521658933884,0.0737799001066745,0.176368601723034
85,1,112549,-0.104203832494275,0.0736792615939824,0.158158194978206
86,1,112742,-0.110803887253691,0.073940760434517,0.134884256883698
87,1,113050,-0.104295909422531,0.0738424357245864,0.158709803856617
88,1,113135,-0.0960939466771219,0.0736848919994393,0.193042359615584
89,1,114076,-0.114877638155643,0.0736086759517561,0.119501565802568
90,1,114628,-0.0931592928035969,0.0738828471495979,0.208175598035894
91,1,116283,-0.108708457688576,0.0742357555128869,0.143983428529714
93,1,127853,-0.0408845438875336,0.0742903936161989,0.582438244041314
94,1,128302,0.00599020572275455,0.0740360871050717,0.935559960430065
95,1,128704,-0.0136113738184048,0.074106930691592,0.854376172909377
96,1,128911,-0.0169277805287892,0.0741131977427716,0.819464121768108
97,1,130267,-0.0660809921497986,0.0740000049570674,0.372472856229778
98,1,130271,-0.0632944121702732,0.0740949236270941,0.393554612007668
99,1,130613,-0.0735376172417034,0.0747622117663303,0.325975997878251
100,1,132012,-0.0435369555793526,0.0746697420115756,0.560225058329214
101,1,133231,-0.0682748217595503,0.0740865120417184,0.357389946437286
102,1,137074,-0.0430859968171356,0.0740345777636423,0.56095751634841
103,1,137304,-0.0613040412305902,0.0740239544980306,0.408136673333799
104,1,139686,-0.0474907413156952,0.0741501349326049,0.522284319273791
105,1,149562,-0.0258859317142202,0.0743497002006214,0.727924124457979
106,1,150447,-0.0438460632011282,0.0751510867548918,0.559970487998277
108,1,154084,-0.0100623493181343,0.0754177005118087,0.893936001631699
110,1,157269,-0.0205253985875068,0.0740427355444728,0.781781000741488
111,1,160054,-0.0523712428250865,0.0747023499202255,0.483723993987727
112,1,166222,-0.0432794244959139,0.074165670362619,0.559895333070234
113,1,166416,-0.037874326121819,0.0740233511103895,0.609213262191877
114,1,167326,-0.0520322346307941,0.0744200801638713,0.484906657617568
115,1,168836,-0.0214119717967763,0.0741099119300557,0.772810788887169
116,1,171200,-0.0576039314781384,0.0741663276483766,0.43786430380405
117,1,171431,-0.043963096587998,0.0746564315463881,0.556323639683487
118,1,173339,-0.0720816790913218,0.0740128611472741,0.330769373694137
119,1,173845,-0.0531667827856297,0.0739967058771103,0.472923096802361
120,1,175121,-0.0523376865426989,0.073851453770048,0.478985454024436
121,1,175281,-0.069894374151704,0.0738731798586376,0.344724344609992
122,1,175315,-0.0602860463542306,0.073873852776437,0.415011889549185
123,1,175523,-0.0582327956588111,0.0742978449871222,0.43369770075966
124,1,175541,-0.065271594620375,0.0739774491627928,0.378205578728365
125,1,175653,-0.0608587420348721,0.0742226759398682,0.412798986771485
128,1,175856,-0.0600084483400527,0.0754522460799872,0.426963607809134
129,1,175876,-0.0561504108438458,0.0743023857525368,0.450332255891257
130,1,175989,-0.0571738618139179,0.0745125204286743,0.443412839409464
131,1,176001,-0.0543207997041996,0.0749074423964135,0.468826788718752
133,1,177692,-0.0542201973177668,0.0738871691562655,0.46354295301223
134,1,178191,-0.0543142544776705,0.0739604492556606,0.463211450684668
135,1,178224,-0.0542201973177668,0.0738871691562655,0.46354295301223
136,1,178960,-0.073046507954773,0.0744326106689993,0.327078612520054
140,1,183802,-0.0538988732361166,0.0738971531889264,0.466254844591968
141,1,183954,-0.0511673649565578,0.0744414144748639,0.492313039645562
142,1,184450,-0.0401549151151191,0.0738080605012177,0.586753878807469
144,1,184718,-0.052237668324389,0.0742064629079905,0.481927764873786
145,1,185296,-0.0393624557509785,0.0739138190884477,0.594683439366688
146,1,185438,-0.0372474679510956,0.073920416507606,0.614655764618126
147,1,185469,-0.0389634867216527,0.0740246728632536,0.598969968034845
148,1,185503,-0.0501380772108609,0.0738139604602807,0.49742507185076
149,1,185705,-0.0568232865206654,0.0746264352535971,0.446904815276963
150,1,185749,-0.0676628060733798,0.0746008194482943,0.365026486705615
151,1,185806,-0.0415355030141108,0.0747547424971304,0.578820119599265
152,1,185879,-0.0455243534003907,0.0751097330489222,0.544834849198068
153,1,185916,-0.027082773502236,0.0751007948655956,0.718599979106665
154,1,185941,-0.0565974860414448,0.0753816714599024,0.45326582121825
155,1,185954,-0.0601690397521434,0.0755943560257714,0.426598231608233
156,1,186055,-0.0373199476549681,0.0741254879069992,0.614948002512935
157,1,186896,-0.0775881118368416,0.0752545753445488,0.303242674154903
161,1,190132,-0.0112484074436382,0.0742437446548763,0.879662756747422
162,1,190148,-0.0151931530198426,0.0742641482413193,0.838016151264086
163,1,190165,-0.0197077833463856,0.0748318965988387,0.792426209328526
164,1,190169,-0.0173986445212767,0.0747401853241472,0.81606067297925
165,1,190933,-0.00524903598676449,0.0741392516850909,0.943597271741656
