SNP,Chr,Pos,Effect,SE,GTR1_SLM4_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
8,1,27243,-0.00588138694045615,0.0835617350021167,0.943928093370398
9,1,27272,-0.0135617168052327,0.0823042397210836,0.869215055307337
16,1,27843,0.0525173729344865,0.0803113535889266,0.513587723018507
17,1,27848,0.0525173729344865,0.0803113535889266,0.513587723018507
18,1,28495,0.0584022861168341,0.0803011424850369,0.467529868520735
19,1,28975,0.0846236420419576,0.079696942542469,0.289044244772591
26,1,31435,0.0729859439444407,0.0795177912653231,0.359320538443447
29,1,36146,0.0586886886114126,0.0791404840274066,0.458837306336267
31,1,37409,0.0956144999346075,0.0794675579824277,0.229709462953164
32,1,37478,0.109067295662826,0.0794870995466239,0.170891683247153
33,1,39144,0.079305247478549,0.0792227405932938,0.317492463734297
34,1,41499,0.0788394230249543,0.079003690404236,0.319001341556272
37,1,51248,0.0350793046341,0.0794298598232374,0.659021042255805
38,1,51462,0.0290434429145386,0.0795445189864816,0.715239103867557
39,1,52124,0.12790975772158,0.0791595885188022,0.107020807801086
40,1,52667,0.0963618134140826,0.0791584896479838,0.224292761285166
42,1,59265,0.132229672616033,0.0789714663148469,0.0949380787194192
43,1,60165,0.0606062550999143,0.0791588406135376,0.444409061012093
44,1,62308,-0.0121608797089282,0.0791347616802121,0.877955352314209
45,1,62869,-0.00547919101922632,0.0791269318665205,0.944833343607784
49,1,66841,0.0213473431840187,0.0791566072519721,0.787560242274525
50,1,66948,0.0361093094339578,0.0796274144579269,0.650482960757826
51,1,68621,0.029077385635719,0.0794197517614214,0.714492732372549
52,1,69417,0.0342450504772143,0.079203568847369,0.665738328142417
56,1,74327,-0.0112391244562182,0.0796578628802026,0.88787737440248
57,1,74572,-0.0361999580111115,0.0794246619427182,0.648830373121736
58,1,75211,-0.0166725597423591,0.0792982366387784,0.83359282204815
59,1,76030,0.0316945171717832,0.0792852575656267,0.689580244712072
60,1,80108,-0.0308800805533973,0.079267413376177,0.697090633525098
61,1,81262,-0.0275527199895026,0.0792409090590293,0.728266515330575
62,1,81999,-0.0499364367042683,0.0794035581879055,0.529825065907666
63,1,82431,0.0152089847934404,0.0798200096892289,0.848994746724926
64,1,83284,-0.00845519801494819,0.0792419686392427,0.915086794614811
65,1,83613,-0.00853703845504065,0.0792332115310267,0.914258623691717
66,1,84112,0.0180087515959088,0.0792374493298412,0.820340889201034
68,1,84858,0.0111714805804344,0.0794646707753437,0.888278581989117
69,1,85751,-0.00303417203355322,0.0797933615616874,0.9696889499694
70,1,87445,0.0288674825242445,0.0799474401388041,0.718255073658897
71,1,87467,-0.0337343278515487,0.0803607528601412,0.674897087418824
72,1,89070,0.00636100414934199,0.0798770128817399,0.936572700828282
73,1,89616,-0.00482736176857508,0.0794476128993692,0.951583481417287
74,1,89679,-0.000722866568853113,0.079458079740792,0.992746517710294
75,1,89880,0.0147345471789661,0.0794743526207978,0.853021767211392
76,1,91472,-0.0185336099498787,0.0800620946905496,0.817067933208923
77,1,93789,-0.0639089078154774,0.0791702072986397,0.420075072702412
78,1,94351,-0.0839239578303261,0.0793261377828874,0.290796665339837
79,1,99148,-0.0713490208204751,0.0791522009700369,0.36798204259946
82,1,106800,-0.0625498239790723,0.0792802664181383,0.430658573712231
83,1,107970,-0.0779272237464147,0.0790062542049676,0.324640657037343
84,1,109000,-0.0511175956031086,0.0792077644617248,0.519112562546159
85,1,112549,-0.0563406347222881,0.0791079463393081,0.476811728584864
86,1,112742,-0.0877724056955718,0.0793357620782303,0.269332338577762
87,1,113050,-0.056757998051586,0.0792819575454002,0.474526042430959
88,1,113135,-0.0607930308091982,0.0790712323294982,0.442503098075933
89,1,114076,-0.0592908332573209,0.079074463646918,0.453868493698291
90,1,114628,-0.0594668336519481,0.0792744528731772,0.453670859433933
91,1,116283,-0.0843961104876028,0.0796523199456659,0.290070993026336
93,1,127853,-0.0586119916493757,0.0795692104435438,0.461844863654446
94,1,128302,-0.0790223076855358,0.0792128867272264,0.319159562423017
95,1,128704,-0.105360170838838,0.0792051626076861,0.184305056554029
96,1,128911,-0.105081335894202,0.0792150219090095,0.185520769944341
97,1,130267,-0.111465893346183,0.0791525485527062,0.159939704275692
98,1,130271,-0.109416721765993,0.0792551093655761,0.168286694117904
99,1,130613,-0.0445295797444629,0.0801763914735994,0.578976194690451
100,1,132012,-0.120586322078664,0.0797834200482307,0.131575929261083
101,1,133231,-0.129399736517846,0.0791741955382205,0.103073141890044
102,1,137074,-0.132295325070254,0.079047163835133,0.09509010717647
103,1,137304,-0.143397277594399,0.0790200130031277,0.0704193345673578
104,1,139686,-0.153109403904559,0.0790732585180581,0.0536291315987799
105,1,149562,-0.0874881539204787,0.079537228428992,0.27209700413687
106,1,150447,-0.0904840758621733,0.0804130918980069,0.26125158048833
108,1,154084,-0.0722921678850883,0.0807143982727446,0.371047959998576
110,1,157269,-0.0840041517549251,0.0792134087510213,0.28965180546417
111,1,160054,-0.0372972201503898,0.0800686754253385,0.641634935492278
112,1,166222,-0.0100113156459032,0.0794991039685262,0.899859091552757
113,1,166416,-0.0135182397073771,0.0793362280773293,0.864799666315674
114,1,167326,-0.0548215606004561,0.0797369711284723,0.492200272350861
115,1,168836,-0.0290291830665883,0.0793971861124237,0.714867791082353
116,1,171200,-0.0203769535860843,0.0795237482395431,0.797916839821043
117,1,171431,-0.0382698553031028,0.0800017348220425,0.632688119892842
118,1,173339,-0.0441704185162884,0.0793705030199612,0.578215390667194
119,1,173845,-0.0394445953665306,0.0793117090311189,0.619261515724362
120,1,175121,-0.0224898347049169,0.0791731340419998,0.776531774237976
121,1,175281,-0.0126817014239391,0.0792466109921923,0.872950302044098
122,1,175315,-0.0120492324841327,0.0792219426358084,0.87919918556049
123,1,175523,-0.0186662828734566,0.0796672258421636,0.814885467007225
124,1,175541,-0.0124001136311744,0.0793455126371341,0.875901687195491
125,1,175653,-0.0420577210094698,0.0795678592022476,0.597431250920936
128,1,175856,-0.0275625390225592,0.0809001296275075,0.733533368639918
129,1,175876,-0.0216921234973222,0.0796650546334114,0.785557029193613
130,1,175989,-0.0275673954334057,0.0798872685409533,0.730240721224548
131,1,176001,-0.0282665564796332,0.0803029869728274,0.725049188093753
133,1,177692,-0.0119726344309749,0.0792219755341654,0.8799613129896
134,1,178191,-0.019807187595364,0.0792961940778999,0.802897084322463
135,1,178224,-0.0119726344309749,0.0792219755341654,0.8799613129896
136,1,178960,-0.00682650184412467,0.0798564659049361,0.931924563631283
140,1,183802,0.115071596281983,0.0789974494427334,0.146102045463744
141,1,183954,0.0909689346410432,0.0796643646230639,0.254268542218248
142,1,184450,0.114873508405042,0.0788759537026193,0.146175940168224
144,1,184718,0.109568655978315,0.0793480472844029,0.168195178347121
145,1,185296,0.104712211567538,0.0790282617643485,0.186029162651907
146,1,185438,0.1099498771962,0.0790118585698468,0.16493142665101
147,1,185469,0.116726549679848,0.0790990112051829,0.140915379967827
148,1,185503,0.100111615328349,0.0789578214249686,0.205664814861612
149,1,185705,0.0920762883463417,0.0798716719329334,0.249771361161694
150,1,185749,0.0882826745073477,0.0798838047147976,0.269852210375154
151,1,185806,0.0967789419343103,0.0799629935898329,0.226974873931942
152,1,185879,0.0466631293646587,0.0804776071809764,0.562400837445674
153,1,185916,0.0909338325654468,0.0803336372302289,0.258422901920442
154,1,185941,0.0865978720083704,0.0806983618427208,0.283956725329138
155,1,185954,0.0787502922970241,0.08095750950466,0.331350549070008
156,1,186055,0.105695225525265,0.079248608547169,0.183156483689847
157,1,186896,0.0884230053425102,0.0806132906494236,0.273442092880821
161,1,190132,-0.0425663250791191,0.0795165388682144,0.59276974333613
162,1,190148,-0.0512446431312796,0.0795260411676047,0.519750370702949
163,1,190165,-0.0488474236175058,0.0801420950289012,0.542578422864367
164,1,190169,-0.0512757245010723,0.080037748545694,0.522169486386196
165,1,190933,-0.0634091219249412,0.0793631022934821,0.424842244358863
166,1,192149,-0.0385024641357019,0.0800580402257716,0.63086285759344
168,1,192303,0.0589066585097857,0.0954209811314241,0.537412150391719
171,1,192795,-0.0135924599250893,0.0792811503205878,0.863971088025692
173,1,194187,-0.036956707425502,0.0793257526951806,0.641584882215947
174,1,194867,-0.0802282353159598,0.0791919121414523,0.311712861116175
190,2,8314,0.0843411883215528,0.0805247172072907,0.295634040798995
194,2,8498,0.109922897582414,0.0803188274342978,0.172000324046229
195,2,8651,0.112868696314699,0.0803828651901709,0.161156725045149
197,2,9812,0.108281706217402,0.0808809102350083,0.181503980952481
198,2,9932,0.112891675045675,0.0805425838761761,0.161901523060607
199,2,10135,0.0981768553716966,0.0802872267612839,0.222213310026629
200,2,11616,0.106651968580093,0.0801709835415918,0.184276143086462
201,2,12133,0.092778939854282,0.0805399655921354,0.250116463164772
202,2,12194,0.0889525560706302,0.0808647550983708,0.272074569445345
203,2,12359,0.105338572473184,0.0805715661154764,0.191930715510345
204,2,13061,0.102760508666769,0.0805750395314682,0.203027870621527
205,2,14298,0.106658922150706,0.0808160903032584,0.187765952943917
206,2,15222,0.113925248202268,0.0815802089773901,0.163447001679435
207,2,17986,0.100421882853707,0.0801937730862994,0.211311300708894
208,2,19770,0.109699017283521,0.0807164818295284,0.174993367495629
209,2,19836,0.111339368368647,0.0804871831263705,0.16744161056463
210,2,19851,0.115582319798806,0.0807072176559212,0.152994704237993
211,2,21595,0.093534892724873,0.0804531524372748,0.245776904891793
212,2,22385,0.0896907166962648,0.080541958693768,0.266212818662733
213,2,23441,0.0817083517350592,0.0813507859961104,0.315876073593073
214,2,24209,0.1011900119141,0.080616431917678,0.210235264899722
215,2,24341,0.0954912251012873,0.080827609172015,0.23823185995638
216,2,26815,0.114360999797615,0.0806608602685487,0.157131152488841
217,2,28209,0.10243341468462,0.0807335362382545,0.205354136229874
221,2,41245,0.0673856266041402,0.0805272021438638,0.403267889442529
222,2,43214,0.0811275078920271,0.0818000102800265,0.321984822138994
223,2,47104,-0.00866274697903535,0.0796290058796778,0.913431789823017
224,2,50915,0.0421257551747737,0.080381466137123,0.600556667471337
225,2,55834,0.0146324091960485,0.0800373686825257,0.855044428406468
226,2,56422,0.0304063934188374,0.0801679217931495,0.704705183663831
227,2,57715,0.0420684513934267,0.0798885614438599,0.598809632274787
228,2,59046,0.0653439587475398,0.0802488955247908,0.416041451497508
229,2,59191,0.0440444369227426,0.0798299035769822,0.581483440386657
230,2,59383,0.0318945283973164,0.079869277620224,0.689888511679678
231,2,59477,0.0642020063583908,0.0810172942306174,0.428631638348735
233,2,60471,0.0340003068466841,0.0799744401866501,0.670993902199709
234,2,60478,0.0345984474885808,0.0800650215698176,0.665911230169205
235,2,60786,0.0284911703454994,0.079940130773617,0.721749200404725
236,2,61035,0.0350895136739465,0.0799269290594004,0.660915702516654
237,2,61071,0.0289323394167457,0.0795711675539135,0.716371919562047
238,2,61675,0.0425545573966804,0.0797830455680908,0.594107289534132
240,2,62939,0.011514639451013,0.0796748679211955,0.885172066099042
241,2,63527,0.0307230797053161,0.0799595888152004,0.701037418042387
242,2,63857,0.01393576097431,0.0799914731254256,0.86179590949756
243,2,65527,0.0433260768235199,0.0796978261414314,0.587039713556267
247,2,67976,0.0476542273256401,0.0808398012328185,0.555909931857239
250,2,72389,0.0451222747846982,0.0803449229822573,0.574740152905306
251,2,72392,0.0478739349723721,0.0808872552472638,0.554323167742749
252,2,73646,0.0110962002953863,0.0792660111528551,0.888750207384239
253,2,74564,0.0158200527549998,0.0791080861779736,0.841611202171309
254,2,74739,0.0320737964077694,0.0793543346818747,0.686321776504993
257,2,80873,0.00814923627165085,0.0795608810820941,0.918475375343109
258,2,81501,0.00268415087557566,0.0795486793259237,0.973101763945966
259,2,83526,-0.0166938501342139,0.0794204357019557,0.833636047474592
260,2,83845,-0.0427239176378197,0.0794683619056357,0.591176985599314
263,2,84447,-0.0110925716331597,0.080513757176043,0.890498868528482
264,2,87391,-0.0212895967112402,0.0791417266412763,0.788082247528862
265,2,87562,-0.0237630375048756,0.0793400560354579,0.764728200812439
266,2,87849,-0.0381471423176693,0.0793166386244616,0.630851740657459
267,2,87878,-0.0280270307895519,0.0796696027425959,0.725205085026412
269,2,89785,-0.0422056229244249,0.0796607815974895,0.59657199962173
272,2,93721,-0.0493886089592373,0.0794083032002602,0.534371145750926
273,2,93952,-0.0541653806357789,0.0791720669327304,0.494330839425127
274,2,95085,-0.0490629159174432,0.0792921195733252,0.536472522819353
276,2,107124,-0.0243928054749677,0.0793639569339287,0.758755414339094
277,2,111645,-0.00831396668648623,0.0794241730748477,0.916690739519331
278,2,111916,-0.0119544231025461,0.0796100797191668,0.880722426044913
279,2,111931,-0.00988186465390917,0.0797326233715278,0.901435275113998
280,2,111999,-0.00429698613118001,0.0794476991765354,0.956897464335152
281,2,114528,-0.0461290839210755,0.0798674898027086,0.56392251923587
282,2,116024,-0.0857681369504021,0.0799650177367252,0.284196461458019
286,2,120090,-0.0968088789859857,0.079612312136546,0.224795980239623
287,2,120291,-0.118535801542138,0.0804441877810607,0.141503084820158
288,2,120726,-0.0697287779716101,0.0801391142100914,0.38483884083824
289,2,121716,-0.0653599280515609,0.0800583451435127,0.414819874040924
290,2,123100,-0.0253342647033016,0.0802331002288364,0.75237259956407
291,2,124677,0.00754326065717376,0.0801328845857309,0.925055805875334
293,2,127887,0.0331011886945972,0.0806640682997238,0.681791912058816
294,2,128935,0.0279855484859074,0.0805932697823319,0.728614772492688
295,2,129053,0.0267492415903337,0.0808398648422009,0.740922602493424
296,2,130040,0.00182795454258289,0.0813458267264325,0.982084623093527
297,2,130976,0.00401156326189467,0.0806830233718515,0.960373605642074
298,2,132199,0.0382139176385513,0.0810317371685249,0.63750939350152
299,2,133355,-0.0110267760027942,0.0816034657303067,0.892589017125931
300,2,133435,-0.0140089915708429,0.0817785213210948,0.864082852455025
302,2,135183,-0.0300158537262569,0.0818116186618516,0.713921000822532
303,2,135402,-0.0512020000084417,0.0817694547527304,0.53160474936451
304,2,135898,-0.0407932365680226,0.0822200867648214,0.620099589259031
305,2,135912,-0.0543654526680851,0.0822586245462692,0.509101863697378
306,2,135925,-0.0515686257604978,0.081890661425112,0.529281659156901
307,2,136002,-0.035955774453998,0.0818529697761412,0.660732729893806
308,2,136173,-0.0373765732551354,0.0824305922839266,0.65051713486082
310,2,138318,-0.0178511664213907,0.0846261161250695,0.833054577408886
311,2,138695,-0.037807622859394,0.0831565730131351,0.649636305154903
312,2,138818,-0.0351732470070794,0.0830072678668542,0.672015738118645
313,2,139728,-0.0358236533912129,0.0828575902128948,0.665749519278341
314,2,140174,-0.0177052066394705,0.0828741680739579,0.830951430971044
315,2,140863,-0.0570425006811857,0.0827903516848701,0.49127626439413
316,2,141152,-0.0648720170185828,0.0830075891683378,0.435021081240465
317,2,141292,-0.0702280945783142,0.0823972776534535,0.394619459737107
318,2,141545,-0.0717957161636542,0.0827956720894483,0.386452529713956
322,2,146723,-0.0328994996634389,0.0827157800076957,0.691061146957168
323,2,147946,-0.051430951242216,0.0834473003789406,0.538074958897903
326,2,151397,-0.0428566563205619,0.0836698294632251,0.608823245896721
327,2,153035,0.0275860446647354,0.0827767244357308,0.739137035830964
328,2,153228,-0.00495456665297667,0.0833934413609024,0.952657617427492
329,2,153455,-0.0161182134517879,0.0840189084753544,0.847977598513863
331,2,153815,0.0317190722908527,0.0836838892407001,0.704890206775967
332,2,154160,0.00594231238652521,0.0828233088721592,0.942843994694276
333,2,154235,-0.00454361832241412,0.0836506227564675,0.956713642695524
335,2,159870,0.033505811504022,0.0815187073256688,0.681307338562779
336,2,161229,0.0420571034305199,0.0827594775375977,0.611641205071566
339,2,162696,0.0431092896582715,0.0824015799359098,0.601190477536061
340,2,163284,0.0184606249233378,0.0813352270073615,0.82057875544
341,2,164166,0.0381118471467962,0.0820713499474584,0.642665677654763
342,2,165270,0.0189979113403589,0.0813997296576207,0.815593586542971
343,2,165675,0.00992901539440461,0.082749669428098,0.904560454585572
346,2,168062,0.0842185155784485,0.0818851721535147,0.304421100473034
347,2,168518,0.0593628632959178,0.0814769726100992,0.466738895897529
348,2,168980,0.0748773712036241,0.0814020020026308,0.358280964826567
349,2,169651,0.0789561333075369,0.0814298450687148,0.332899044510481
352,2,170725,0.118566803020466,0.0814392157728171,0.1463109190024
353,2,171254,0.0858284420383044,0.0816879091150235,0.294121017110565
354,2,172242,0.0520026437805297,0.0808010338492005,0.520259978696887
355,2,173254,0.113974339984671,0.079999220066304,0.155129394377849
356,2,173340,0.116876018823638,0.0799776205961399,0.144806499376228
357,2,173385,0.121168651775077,0.0800336391341795,0.130927878973403
358,2,173973,0.124919019984958,0.079803266741123,0.118399854204721
360,2,177341,0.15154559387405,0.0793982503832235,0.0571145799986666
361,2,180314,0.151031867500774,0.0794279373897922,0.0580511314321037
362,2,180339,0.159153729994285,0.0795858325576736,0.0462904864451401
363,2,182758,0.181151553016277,0.079163345768533,0.0227089938111877
364,2,183619,0.153268357188064,0.0796456997560892,0.0551109030996158
367,2,187176,0.111530855788841,0.0802790849671662,0.16562057836194
368,2,191066,0.15258986389582,0.0806923436036337,0.0594418841931321
371,2,191599,0.134017015205728,0.0796575798565023,0.0933728894832149
373,2,191763,0.127743537431472,0.080004669987026,0.111227149499566
374,2,191959,0.124285555445426,0.0798235162043719,0.120365531869209
376,2,195759,0.0379551261122161,0.080759637388761,0.638662061829949
377,2,196912,0.0622485503587261,0.0794091352128733,0.433626456472428
379,2,198110,0.0450438281124986,0.0799185607376583,0.573369536758099
381,2,198805,0.058605512731353,0.0802382907122019,0.465634248061631
382,2,198891,0.0772693164456074,0.079567205529154,0.332153387880639
383,2,199248,0.058155916060197,0.079795364664414,0.466599167410875
384,2,201782,0.0242165691901298,0.0797468303272082,0.761559661475166
385,2,203285,0.0822582361229912,0.0793273022955904,0.300470183759906
386,2,203783,0.0697152266642967,0.0791900701747317,0.379266987522017
387,2,204179,0.0943071144749154,0.0793101029978756,0.235202194085147
388,2,205406,0.0731744207456082,0.08019074864459,0.362125955824878
389,2,205834,0.05811855076139,0.0798408404117939,0.467138936363655
391,2,207192,-0.024366219597902,0.0798154917940663,0.760331440609135
392,2,207561,0.009261724786122,0.0794716584206032,0.907289885565901
393,2,208682,0.0227969933147543,0.0793302119271073,0.773998900612203
394,2,210102,0.0104775700788715,0.0795424356496641,0.895278418134957
396,2,214801,0.0154323855430531,0.0795363638240511,0.846264540745824
397,2,215016,0.000637996375845995,0.0794952136640728,0.993601104124147
398,2,218876,-0.0444079226735261,0.0802822930986764,0.580512781014808
399,2,227511,-0.0439843641057646,0.0808516661261258,0.58677590126549
400,2,230378,-0.0641973077921856,0.0797931073450491,0.421622631555216
401,2,231943,-0.0675883390749032,0.080014386516162,0.398849177711512
402,2,232156,-0.0597334399581866,0.0799992305077414,0.455756660448724
403,2,232789,-0.0427423775022341,0.079746437651651,0.59231095270233
404,2,238524,-0.0656373970488976,0.0798147312822588,0.411420373850284
405,2,241518,-0.087688464074515,0.0804494513052363,0.276464509777508
