SNP,Chr,Pos,Effect,SE,HUG1_PGM2_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
8,1,27243,-0.0662676047167887,0.17284002654882,0.701650833110784
9,1,27272,-0.00918723054562531,0.17027910292091,0.957002373133755
16,1,27843,0.0810538191117575,0.166194941727347,0.626062780074615
17,1,27848,0.0810538191117575,0.166194941727347,0.626062780074615
18,1,28495,0.0726818347772025,0.166208603343457,0.662166379251374
19,1,28975,0.0747427929172956,0.165094383346405,0.65102297954629
26,1,31435,0.0248838823947642,0.164699440190757,0.879993685688289
29,1,36146,-0.104101430964935,0.163761771240883,0.525391536492535
31,1,37409,-0.0534417189227572,0.16471686409548,0.745792610228341
32,1,37478,-0.0626799588728332,0.164849286325839,0.704006454685509
33,1,39144,-0.0483871651142777,0.164110430140799,0.768285495222031
34,1,41499,-0.123680737002257,0.163542943131656,0.449998630271676
37,1,51248,-0.166766021145886,0.164132225418207,0.310302985013403
38,1,51462,-0.184545731519081,0.164301601155475,0.26211026023881
39,1,52124,-0.100759921128124,0.164284542968652,0.540056024630224
40,1,52667,-0.171166513264792,0.163855557225265,0.296914229859174
42,1,59265,-0.0535377924748344,0.164001082212544,0.744279036262293
43,1,60165,-0.0573067145400478,0.163873503598389,0.726771701792101
44,1,62308,-0.10228821165745,0.163631086196479,0.53229960099845
45,1,62869,-0.0981290864499318,0.163617728192013,0.549060258648997
49,1,66841,-0.0411082138406249,0.163763602694666,0.801943404308388
50,1,66948,-0.0760582899961187,0.164733612081289,0.644577461712555
51,1,68621,-0.302810358690484,0.163544715748023,0.0649261551360055
52,1,69417,-0.272098751179802,0.16326080317491,0.0964708377054733
56,1,74327,-0.096314033018026,0.164723260010809,0.559121569089504
57,1,74572,-0.0622602310774701,0.164330840653284,0.705011249447148
58,1,75211,-0.0283169759010225,0.164057704669481,0.863061818623039
59,1,76030,-0.0265624932113895,0.164058535967137,0.871470437357829
60,1,80108,0.0325207088448808,0.164016702684534,0.84294263073468
61,1,81262,0.0333979875174917,0.163954189992043,0.83870284736757
62,1,81999,-0.0132452903092323,0.164362737023913,0.935817086898321
63,1,82431,-0.0735157639114619,0.165095944103656,0.656382299837779
64,1,83284,0.0552213950210332,0.163914241930365,0.736398527442212
65,1,83613,0.0695745002591751,0.163880693013165,0.671428041873809
66,1,84112,0.071239932094058,0.163896736112603,0.664072270294066
68,1,84858,0.18034862906847,0.164122814739327,0.272576347836271
69,1,85751,0.0611112577076018,0.165046974675393,0.711406481062811
70,1,87445,0.0419861256365306,0.165412892796862,0.799777609869363
71,1,87467,-0.0316140283698859,0.166285497203272,0.849325181855221
72,1,89070,0.0491023922867411,0.165232561134565,0.766510444932528
73,1,89616,0.0901469381329653,0.164294203031379,0.583563602724076
74,1,89679,0.0808525881781051,0.164328725526891,0.623012889947206
75,1,89880,0.0879169137172601,0.164360116958183,0.593052889104709
76,1,91472,0.142138777788968,0.165474370382893,0.390935785121803
77,1,93789,0.0887277865681349,0.163872557804307,0.58854324823609
78,1,94351,0.0579838454348211,0.164343078403846,0.724432504511754
79,1,99148,0.0706406527910256,0.163897470924652,0.666727699494239
82,1,106800,0.0225159608083257,0.164157353147518,0.890981858433888
83,1,107970,0.101380797008818,0.163586405236504,0.535829763688898
84,1,109000,0.060169006347609,0.163932548408763,0.713812729428636
85,1,112549,-0.0945136414529715,0.163700944758772,0.564067370493226
86,1,112742,-0.0645883424025742,0.16438035597892,0.69461568201426
87,1,113050,-0.0828335982952411,0.16408048239219,0.613989615248892
88,1,113135,-0.0522954460326859,0.163697968539708,0.749564409205185
89,1,114076,0.0559669700185901,0.163694529155792,0.732630473192417
90,1,114628,0.109394199186654,0.164032513263777,0.505268117500755
91,1,116283,0.0780823593813824,0.164996393041057,0.636336774171457
93,1,127853,0.187050326200767,0.164440324641074,0.256102202264632
94,1,128302,0.164546625590797,0.163874767236903,0.316018283343321
95,1,128704,0.104664731577785,0.164177498966806,0.524206230676636
96,1,128911,0.193598644020521,0.163966707148436,0.238509227579025
97,1,130267,0.199217409571576,0.163869600640781,0.224908969688351
98,1,130271,0.192046724150568,0.164089126419082,0.242637378579395
99,1,130613,0.305616227138122,0.165144400725551,0.0650624221076589
100,1,132012,-0.101777186908652,0.165502702205387,0.538978759432611
101,1,133231,-0.144310389741457,0.164236790732219,0.380176443841664
102,1,137074,-0.102396586741768,0.164091983073993,0.533017870072856
103,1,137304,-0.183294848424904,0.163949529212972,0.264329155221238
104,1,139686,-0.0907495229769424,0.164384421554021,0.581258834991983
105,1,149562,-0.153405253769914,0.164628195496518,0.352061997813348
106,1,150447,-0.122731686547524,0.166530819269814,0.461617468009825
108,1,154084,-0.108593800412041,0.167073832022845,0.516131174240653
110,1,157269,-0.179730899560358,0.163860708038275,0.273453893178419
111,1,160054,-0.213681158565008,0.165308394666872,0.196987489804739
112,1,166222,-0.196424609913365,0.164141003708588,0.232233547208029
113,1,166416,-0.199674867964317,0.163795286209691,0.223638674488474
114,1,167326,-0.216287615663435,0.164670538403664,0.189882171678789
115,1,168836,-0.130282412166939,0.164143761178076,0.427897950652822
116,1,171200,-0.268557871884057,0.16391414119327,0.102228047463793
117,1,171431,-0.334108348262198,0.164605633561757,0.0431315602805286
118,1,173339,-0.309126143593296,0.163449866494642,0.0594081799443782
119,1,173845,-0.304380654372381,0.163338251393449,0.0632222632075838
120,1,175121,-0.350259470510354,0.162750027143719,0.0320645644977758
121,1,175281,-0.338974945934496,0.162957793233006,0.0382337109179677
122,1,175315,-0.351146372966296,0.162832816062494,0.0317207580007551
123,1,175523,-0.339431744580029,0.163837492503846,0.0390138038103859
124,1,175541,-0.346032189012243,0.163121410517998,0.0345916055218921
125,1,175653,-0.359374450510523,0.163562665517309,0.0286578452290838
128,1,175856,-0.364183476903307,0.166269870098844,0.029155012123812
129,1,175876,-0.33485044287719,0.163864196557694,0.041748615547676
130,1,175989,-0.324724802321059,0.164394803882299,0.0490156991753195
131,1,176001,-0.322186771586057,0.165274927513837,0.0520393999750806
133,1,177692,-0.336713226524371,0.162919153482176,0.0394864240026726
134,1,178191,-0.335650291968534,0.163089082050642,0.0403162260275023
135,1,178224,-0.336713226524371,0.162919153482176,0.0394864240026726
136,1,178960,-0.362283317142352,0.164081826513841,0.0278906935755773
140,1,183802,-0.291841752849643,0.163184910383833,0.0745671329298472
141,1,183954,-0.279205654057243,0.164445832761178,0.0904158736054247
142,1,184450,-0.169067486728839,0.163422681192921,0.301591460619515
144,1,184718,-0.242793511744442,0.164092113559855,0.13986729167707
145,1,185296,-0.189293340043248,0.163591935844176,0.248011120274233
146,1,185438,-0.188365142067449,0.163602724017867,0.250364632272438
147,1,185469,-0.193968184327937,0.163821200622738,0.237200336097518
148,1,185503,-0.17621329321348,0.163452772155977,0.281739299227186
149,1,185705,-0.209250838279815,0.16517639664081,0.20605036393331
150,1,185749,-0.186085273648463,0.165254911793806,0.260909362247121
151,1,185806,-0.236697946056202,0.165293100777462,0.153031735108272
152,1,185879,-0.233379274081173,0.166109748649983,0.160909466369219
153,1,185916,-0.12819055852754,0.16635792037127,0.441476779742166
154,1,185941,-0.116664948647318,0.167107738082143,0.485547954290371
155,1,185954,-0.147048269421588,0.167528707520218,0.380676584215357
156,1,186055,-0.157953099918541,0.164149105217521,0.336580808415467
157,1,186896,-0.198818528548035,0.166723459307857,0.233864344117878
161,1,190132,0.125621373541897,0.164436867422957,0.445407976478696
162,1,190148,0.151379846200008,0.1644250889827,0.357855929636014
163,1,190165,0.113363484070391,0.165777608265809,0.494531986372065
164,1,190169,0.144236083387853,0.165502557792349,0.384071542662779
165,1,190933,-0.0582124831986633,0.164307732766454,0.7233335717845
166,1,192149,0.0830162518554985,0.165621581900548,0.61651426797759
168,1,192303,0.26881961216405,0.196997160833378,0.173252362913607
171,1,192795,0.114184330134502,0.163913208026836,0.486502484495717
173,1,194187,0.0138820089563818,0.164160064700867,0.932656068215884
174,1,194867,-0.138804124831902,0.163905977074101,0.397651301052179
190,2,8314,0.121710052993589,0.166724593025666,0.465870310111795
194,2,8498,0.0014608451908632,0.166606017879091,0.993008982034784
195,2,8651,0.00774824213513159,0.16676151984854,0.962967490093637
197,2,9812,0.0201639615700179,0.167749462280445,0.904390853423533
198,2,9932,-0.0242276645957217,0.167086755374653,0.884793223854915
199,2,10135,-0.0309698714094432,0.166443668015466,0.852498166609163
200,2,11616,-0.00421538234541596,0.166275004617476,0.979788625909899
201,2,12133,0.00908757907528801,0.166935473211191,0.956617258675974
202,2,12194,0.033668246799429,0.167572117899061,0.840878444137454
203,2,12359,-0.01528663886332,0.167089750334862,0.927157058950981
204,2,13061,-0.00271282465658085,0.167079372209691,0.987054696371018
205,2,14298,-0.0206250731216056,0.167602922682631,0.902130292253668
206,2,15222,-0.00150281948269315,0.169240903899009,0.992920081720099
207,2,17986,0.028682246575936,0.166268147837802,0.863138636702578
208,2,19770,0.0277331269564463,0.167418263642021,0.868525855008282
209,2,19836,-0.00562749505863258,0.166964527923223,0.973131653360607
210,2,19851,0.010724659106526,0.167452672509447,0.948969921191759
211,2,21595,-0.0263678671426943,0.166756124285179,0.874450818408389
212,2,22385,-0.0193132314618575,0.166916659531102,0.907951473726326
213,2,23441,-0.0303656758099806,0.168533291360532,0.857117687102419
214,2,24209,-0.0146077530789723,0.167151447069907,0.930409225144523
215,2,24341,0.00503728454279728,0.167548410391399,0.976032482498487
216,2,26815,0.0258280370129782,0.167342197952888,0.877427779869199
217,2,28209,0.0596024096288704,0.167374094506692,0.721976192265729
221,2,41245,-0.111764275122845,0.166655898747562,0.502895439595907
222,2,43214,-0.245454974702513,0.168961389508528,0.147187543737418
223,2,47104,-0.0459380282965575,0.164723276509508,0.780500217738798
224,2,50915,-0.0121058470800094,0.166358803321295,0.942030755280538
225,2,55834,-0.061547023452423,0.165558925826413,0.710299824646045
226,2,56422,-0.0109559993935697,0.165886350414287,0.947379217252375
227,2,57715,-0.037156737530146,0.16532871056652,0.822307990900813
228,2,59046,-0.020329772815934,0.166173424971116,0.902698819763279
229,2,59191,-0.0306629637290802,0.165217416187955,0.852871639660587
230,2,59383,0.0215709341739952,0.165269071425847,0.896229307112725
231,2,59477,-0.0153432865475873,0.167757821741238,0.927178227142346
233,2,60471,-0.0282611341951559,0.165488820553045,0.864499569510582
234,2,60478,-0.0204780507761595,0.165680922109033,0.901702868816095
235,2,60786,-0.0355797636610419,0.165401236676959,0.829804350738203
236,2,61035,-0.0142034099246739,0.165398419972933,0.931615333048552
237,2,61071,0.0145221279799789,0.164648012446492,0.929766895840731
238,2,61675,-0.0417987422220663,0.165108852807348,0.800292947341636
240,2,62939,0.00469786901034086,0.164838227434962,0.977279572429196
241,2,63527,0.0283733698720565,0.165450275792099,0.863935321030424
242,2,63857,0.0176898760799487,0.165492978155148,0.914935379013734
243,2,65527,-0.0143726476775174,0.16494826854931,0.930614187543612
247,2,67976,0.0642596376174928,0.167290926168832,0.701121461106003
250,2,72389,0.191794126621909,0.165980393758208,0.248657931753191
251,2,72392,0.0759636637570171,0.167375944703125,0.650215299830714
252,2,73646,0.15424867767864,0.163786608055227,0.346956439538404
253,2,74564,0.196760059390134,0.163334851898506,0.229148476137847
254,2,74739,0.270018575235127,0.163578279605668,0.0996893311920734
257,2,80873,0.301767463059994,0.163814665532552,0.0662951168209171
258,2,81501,0.348761733585147,0.163522517196823,0.0336301428626159
259,2,83526,0.35668127818362,0.163217101823612,0.0295223445400325
260,2,83845,0.400837795235205,0.16308405765456,0.0144567014362306
263,2,84447,0.396342665591872,0.165232369054353,0.0169716864762238
264,2,87391,0.367805329351163,0.162572941585657,0.0242799318146753
265,2,87562,0.358387900365897,0.163049730838031,0.0285958578976103
266,2,87849,0.377975202029171,0.162908719650909,0.020901551315746
267,2,87878,0.374478568023222,0.163642187311681,0.0227047243015785
269,2,89785,0.278273660019314,0.164203293953573,0.0910161919824116
272,2,93721,0.269634727752763,0.163744357677307,0.100513540695874
273,2,93952,0.264486894133265,0.163296235195729,0.106195013258376
274,2,95085,0.350051861854675,0.163069732211726,0.0325029916670998
276,2,107124,0.344355196187156,0.163186253431887,0.0355445239174648
277,2,111645,0.431515751251719,0.162704419014021,0.00835913094687145
278,2,111916,0.414731232397738,0.163218877437605,0.0114826004122193
279,2,111931,0.411319418876449,0.163497434890271,0.0123209629620854
280,2,111999,0.41530267661526,0.162871129604468,0.0111977929679793
281,2,114528,0.345867391544125,0.164281919502406,0.0359688102619306
282,2,116024,0.444391037492634,0.164006385889728,0.00706513643069977
286,2,120090,0.249106077063283,0.164515322542593,0.130874616315878
287,2,120291,0.27273691620667,0.166303826116115,0.101897639025166
288,2,120726,0.225908245408178,0.165535567165715,0.173213094018892
289,2,121716,0.277901627180636,0.165122022997633,0.0932577735360613
290,2,123100,0.206111960875046,0.165649008058334,0.214226033398416
291,2,124677,0.200942908038009,0.165437834212822,0.22532567545649
293,2,127887,0.278873954092069,0.166258576744462,0.0943590857562265
294,2,128935,0.291770619964605,0.166037383840777,0.0797405897320924
295,2,129053,0.338735908643792,0.166295185165718,0.0424001346098619
296,2,130040,0.289744231068118,0.167582510625766,0.0846897294798441
297,2,130976,0.189249487890717,0.166615629281019,0.256792106422098
298,2,132199,0.32323279216192,0.166808644774111,0.0534514563454958
299,2,133355,0.228746406304855,0.168388275259241,0.175189633393321
300,2,133435,0.200379838507734,0.16885619258676,0.236148217529678
302,2,135183,0.223506812428206,0.168867879803603,0.186505675516765
303,2,135402,0.215957676279316,0.16887007336301,0.20179374572942
304,2,135898,0.250585982863797,0.169634948555991,0.140511660895913
305,2,135912,0.244623971288781,0.16978565505118,0.150532909699354
306,2,135925,0.238359477499573,0.169037359767586,0.159390833352325
307,2,136002,0.180597171900829,0.169112979797734,0.286291590804221
308,2,136173,0.209815077643312,0.170218385940259,0.218536791160913
310,2,138318,0.255613059227443,0.174558478439419,0.143990893459854
311,2,138695,0.20550536031784,0.171738988090534,0.232259901017228
312,2,138818,0.161757353795065,0.17155547317704,0.346383767724327
313,2,139728,0.20327361909041,0.171121744613961,0.235675824957638
314,2,140174,0.206118989623598,0.171112102301883,0.229170734789395
315,2,140863,0.172717311558955,0.171147360836093,0.313582863345882
316,2,141152,0.149961798241166,0.171691438993556,0.38301825705007
317,2,141292,0.179049798262619,0.170374728924141,0.294015342188187
318,2,141545,0.203452344747498,0.171130020496529,0.235287673981573
322,2,146723,0.196031320879171,0.170844700736747,0.251983462121362
323,2,147946,0.203530155341068,0.172390889618574,0.238543952519167
326,2,151397,0.177405988048593,0.172905107885607,0.305579572888065
327,2,153035,0.241538748135674,0.170794534539713,0.158182631979596
328,2,153228,0.207889211105609,0.172172309805087,0.228067836804317
329,2,153455,0.208837464377749,0.173473931045685,0.22945225651606
331,2,153815,0.228990111874808,0.172733289789656,0.185800966523185
332,2,154160,0.209847098720122,0.170983966485973,0.220531043888934
333,2,154235,0.203714093958926,0.172719421764,0.239012927811317
335,2,159870,0.247682880176947,0.168172575558951,0.141698737770465
336,2,161229,0.346467797589229,0.17028208483881,0.0426310349789009
339,2,162696,0.413525864579668,0.169114473334031,0.01496354222208
340,2,163284,0.448743452082393,0.166577241488357,0.00739928631913189
341,2,164166,0.320536246796899,0.168984286935921,0.058665039000999
342,2,165270,0.325121690773385,0.167523605705131,0.0530842249273203
343,2,165675,0.293586964746728,0.170483642332973,0.085930459880074
346,2,168062,0.251591172268682,0.169130631510433,0.137760897788543
347,2,168518,0.19517647125284,0.168368309255648,0.247148705165666
348,2,168980,0.244368822023678,0.168105985556317,0.146929248890758
349,2,169651,0.270834382035091,0.168071437846946,0.107981016054987
352,2,170725,0.318660952764866,0.168135470615721,0.0588743000682289
353,2,171254,0.404954845122386,0.167884318022873,0.0163701614777528
354,2,172242,0.271919762915134,0.166634098443959,0.103605466312293
355,2,173254,0.289848011917294,0.165261221032467,0.0803192147393839
356,2,173340,0.286427940345978,0.165257940707564,0.0839302803487982
357,2,173385,0.289272102675172,0.165397408252718,0.081168486055806
358,2,173973,0.340451402561528,0.164677239464333,0.0394261846670256
360,2,177341,0.427270036818576,0.163533042489202,0.00936578143751459
361,2,180314,0.28243545744649,0.164476568333334,0.0868238501550305
362,2,180339,0.253027877004836,0.165030775152471,0.126118280142985
363,2,182758,0.300423663402889,0.164208869159152,0.0681648287490324
364,2,183619,0.24202639081108,0.165133557976598,0.143636462838678
367,2,187176,0.201330690744224,0.166191888375743,0.226539020502855
368,2,191066,0.253687503074388,0.167237747023365,0.130180035384108
371,2,191599,0.240512644827107,0.164961218836088,0.145730988142479
373,2,191763,0.235815814305647,0.165637613327096,0.155420903197107
374,2,191959,0.216748020989727,0.165305098818752,0.190642511876168
376,2,195759,0.299191038992839,0.16636963117324,0.0729755907759699
