SNP,Chr,Pos,Effect,SE,PLM2_SNA3_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
8,1,27243,0.00131720614921038,0.15994615338157,0.993433899669248
9,1,27272,0.0718598342151044,0.157497706911062,0.648483922810361
16,1,27843,-0.0610609122407437,0.153782252270395,0.691562543254502
17,1,27848,-0.0610609122407437,0.153782252270395,0.691562543254502
18,1,28495,-0.0188317739339428,0.153815814556873,0.902627616520823
19,1,28975,-0.0840298862160163,0.15272541529182,0.582528546825423
26,1,31435,-0.111436851400819,0.152270601265354,0.464755268027256
29,1,36146,-0.155832869386531,0.151373246334986,0.303967894037762
31,1,37409,-0.0591260735738029,0.152387496201005,0.698251238309636
32,1,37478,-0.0964364499378083,0.152464638619548,0.527458697849502
33,1,39144,0.0147564902880962,0.151852852895475,0.922641580663271
34,1,41499,-0.00555170499553881,0.151433384011729,0.970775997916126
37,1,51248,-0.202935021914116,0.151694191491182,0.181826003512178
38,1,51462,-0.206217779602386,0.151888407226007,0.175428478842971
39,1,52124,-0.22031597664904,0.151625485227766,0.147104515230958
40,1,52667,-0.296058972355223,0.151014628787258,0.0507275368738517
42,1,59265,-0.135074241955716,0.151587535758871,0.373501604724963
43,1,60165,-0.103296235562463,0.15154354536732,0.495921521279026
44,1,62308,-0.176193359360486,0.151185901542697,0.24464048647961
45,1,62869,-0.124292370525338,0.151312899103145,0.411957999217628
49,1,66841,0.00744254410745929,0.15152830606847,0.960854210815051
50,1,66948,-0.0493961924605056,0.152436103663176,0.746095704405525
51,1,68621,-0.176711654439254,0.151754575918291,0.245025286640964
52,1,69417,-0.0611272837798713,0.151608337424778,0.687051006014274
56,1,74327,-0.0787851175074969,0.152419294468759,0.605551567896621
57,1,74572,-0.0729890821004041,0.152021394734328,0.631436775331446
58,1,75211,-0.056627245789177,0.151763886738645,0.709277676370336
59,1,76030,0.00585660850172884,0.151793491729195,0.96924487578144
60,1,80108,-0.0398114048801471,0.151743127542995,0.793196552008681
61,1,81262,0.000646729196927875,0.151700545667929,0.996600880026099
62,1,81999,-0.0921977562856846,0.151991827843835,0.544508436023351
63,1,82431,-0.140989856508753,0.152606498420253,0.356180684703452
64,1,83284,-0.0617049636786705,0.151643492001216,0.684322104138762
65,1,83613,-0.0335515976274956,0.151651824063673,0.825032724393319
66,1,84112,-0.0682070119962941,0.151635601906093,0.653124470995692
68,1,84858,0.0712143612124398,0.152059903521329,0.639836975057081
69,1,85751,-0.0187069303780515,0.152729091423142,0.902585104920231
70,1,87445,-0.0245218121037234,0.153049637438715,0.87279839359018
71,1,87467,-0.074722108031904,0.153805043027715,0.627393712935026
72,1,89070,0.0147962777652702,0.152891485732834,0.922958937436506
73,1,89616,0.0453210758064561,0.152051891017672,0.765830271130833
74,1,89679,0.00627528951165836,0.152089914102879,0.967111635273262
75,1,89880,0.0423590322621716,0.152112109983395,0.780812759157356
76,1,91472,0.0630756771174343,0.153221261514935,0.68083555504308
77,1,93789,-0.0738173067820233,0.151628158817737,0.626680148279459
78,1,94351,-0.0881643470036397,0.152005831113834,0.56228035326966
79,1,99148,-0.0566620961596809,0.15164906734823,0.708896769242919
82,1,106800,-0.062243559727358,0.151847514677612,0.682121847159669
83,1,107970,-0.00360737978598403,0.151433550580822,0.981008421593227
84,1,109000,0.00523033843299403,0.151700294144868,0.972515390209436
85,1,112549,-0.127880261155939,0.151375882009182,0.39880238789762
86,1,112742,-0.0956601198176196,0.152033949776596,0.529623556541917
87,1,113050,-0.0657361871899543,0.151822962566749,0.665294297071762
88,1,113135,-0.129778581213574,0.151318895193807,0.391667919923451
89,1,114076,-0.0178532919614788,0.15147348779485,0.906242345147461
90,1,114628,-0.0231025825694992,0.151854698813266,0.879166501598201
91,1,116283,0.0189177052205292,0.152700985493673,0.901475059118667
93,1,127853,0.133457625976289,0.152254380765249,0.381330607558497
94,1,128302,0.123012079657396,0.151693289924061,0.417954388095235
95,1,128704,0.0673636061269003,0.151943362012621,0.657786489463093
96,1,128911,0.12452815588235,0.151857906951309,0.412751922771987
97,1,130267,0.205056572218362,0.151537910303105,0.176867222542242
98,1,130271,0.204602497702539,0.1517204349363,0.178346299464559
99,1,130613,0.17929694953907,0.15323534963106,0.242759893982534
100,1,132012,-0.0615593060902093,0.153171289889288,0.688001973310495
101,1,133231,-0.0416201107485498,0.152103049999814,0.784528234695448
102,1,137074,-0.0360753064551377,0.151890699659618,0.812400243955683
103,1,137304,-0.105336611472292,0.151852171459328,0.488339947029846
104,1,139686,-0.047003094001246,0.152134759737446,0.757536526696498
105,1,149562,-0.0882206801009574,0.152430141481627,0.563119278591604
106,1,150447,-0.0992458371991122,0.154103535472891,0.519980354672784
108,1,154084,-0.0576848784470445,0.154639945522715,0.709352223686164
110,1,157269,-0.161610064165159,0.151619475381389,0.287200714910581
111,1,160054,-0.117235682612159,0.15317905804573,0.444574201676195
112,1,166222,-0.111987438051086,0.152055426139329,0.46192115813593
113,1,166416,-0.0955048465176987,0.151778175074099,0.529599171198542
114,1,167326,-0.123294111050736,0.152585193702632,0.419614867188868
115,1,168836,-0.108272163719273,0.151893201243515,0.476429483898554
116,1,171200,-0.129974961375411,0.152072846726297,0.393303119420529
117,1,171431,-0.183642279840734,0.152868333456051,0.230436301465594
118,1,173339,-0.124874093344205,0.1518438724183,0.411413075933916
119,1,173845,-0.14411747747496,0.151669427898014,0.342656763250336
120,1,175121,-0.165912559085466,0.151304696071815,0.273587396087289
121,1,175281,-0.174339802161694,0.1514069173416,0.250320185227763
122,1,175315,-0.180705963553275,0.151337923245462,0.233257805625183
123,1,175523,-0.162957431504344,0.152255603815554,0.28522070064819
124,1,175541,-0.178022720806767,0.151584204851987,0.241020608695322
125,1,175653,-0.182139141577041,0.152051927703065,0.231769518347692
128,1,175856,-0.133439453367397,0.154713007137238,0.388999827442951
129,1,175876,-0.131105810821591,0.15234271422805,0.39004370841728
130,1,175989,-0.143616746384492,0.152746415033482,0.347742584735524
131,1,176001,-0.144487742873572,0.153542000761587,0.347332618752733
133,1,177692,-0.153443466346219,0.151423160921711,0.311590833794031
134,1,178191,-0.135143918115605,0.151623290642265,0.373368010207616
135,1,178224,-0.153443466346219,0.151423160921711,0.311590833794031
136,1,178960,-0.16480806870335,0.152602491456733,0.280887156783403
140,1,183802,-0.0510829538176898,0.151637965101296,0.73641174963473
141,1,183954,-0.0487456865595877,0.152744450486508,0.749814959397394
142,1,184450,0.00667874382515469,0.151428502194661,0.964845699152042
144,1,184718,-0.0724806214924979,0.152240427840351,0.634302553919209
145,1,185296,0.0249043093080922,0.151637449461565,0.869639457671848
146,1,185438,0.0213471129331932,0.151646146264599,0.888132535654757
147,1,185469,0.0142763411692792,0.151867363755524,0.925158259311659
148,1,185503,0.0285019588019388,0.151468871862182,0.850851196050297
149,1,185705,-0.00303660313380932,0.153169342462021,0.984194066621342
150,1,185749,0.00421605680750266,0.153169263357416,0.978056175312344
151,1,185806,-0.0372703060090649,0.153361122214858,0.808128600920596
152,1,185879,-0.0165639019195318,0.154112550942655,0.914469842960707
153,1,185916,0.0817160621200659,0.153983567859422,0.595973961269953
154,1,185941,0.086359979679841,0.154647727639394,0.57690460405114
155,1,185954,0.0662724613281816,0.155127762075291,0.669485289684058
156,1,186055,0.0399165494945807,0.152056182292432,0.7930799851223
157,1,186896,0.0632867456774591,0.154527469463411,0.68238438634749
161,1,190132,0.131717071309992,0.152102446946611,0.387091493006229
162,1,190148,0.162781234622484,0.15206322699631,0.285132940105344
163,1,190165,0.124722421391883,0.153336604928141,0.416542920478945
164,1,190169,0.152036952454883,0.153075098828572,0.321284024629956
165,1,190933,0.0430135736268575,0.152028523067041,0.777395610636954
166,1,192149,0.0772327247467935,0.153233711751529,0.614562339983833
168,1,192303,0.310777857077547,0.181993181831722,0.0885833911455241
171,1,192795,0.144658682210954,0.15156248170317,0.340509465813531
173,1,194187,0.0116754943859958,0.151882378138491,0.938768963741181
174,1,194867,-0.133676149464876,0.151634165586349,0.378609180509407
190,2,8314,0.10852071805506,0.154263128659341,0.482221639878727
194,2,8498,0.0401312666877927,0.154130342166235,0.794728443922278
195,2,8651,0.0273916339421436,0.154282580230998,0.859184529381027
197,2,9812,0.0761335734630862,0.155153317657802,0.623944262996347
198,2,9932,0.0353603480030081,0.154583054214734,0.819198334437563
199,2,10135,0.0376382628152337,0.153989439265496,0.807046735639
200,2,11616,0.0480070363113556,0.153817788038961,0.755146302749814
201,2,12133,0.0680170688155912,0.154408155124222,0.659843337871149
202,2,12194,0.0809329368693723,0.154987982624224,0.601866641769906
203,2,12359,0.0613769204462704,0.154559991537917,0.691528231533748
204,2,13061,0.0596524214068734,0.154550524891185,0.699748740460755
205,2,14298,0.0593340129305301,0.155038634779897,0.702169065827284
206,2,15222,0.0758616111945857,0.156530891103036,0.628230138332815
207,2,17986,0.0740534000859395,0.153788509318544,0.630439991652504
208,2,19770,0.0429137040595607,0.154885800810901,0.781891032080967
209,2,19836,0.040521730693113,0.154462013117926,0.793211524466507
210,2,19851,0.0393602060748589,0.154915192003633,0.799584905435713
211,2,21595,0.0389046472774902,0.15427557267789,0.801051537366214
212,2,22385,0.0601552537792993,0.154402268820901,0.697066673485049
213,2,23441,0.0276746476087053,0.1559284655101,0.859230835247304
214,2,24209,0.0400381419099027,0.154636750329758,0.79584990288363
215,2,24341,0.0628568602028461,0.154981126741898,0.685298761609401
216,2,26815,0.108491625792672,0.154723752491021,0.483642885327367
217,2,28209,0.110492757387041,0.154771877440361,0.475756322821446
221,2,41245,0.0792337337310941,0.154231823578122,0.60776119071533
222,2,43214,-0.0111024051225717,0.156789816910711,0.943588471978854
223,2,47104,0.107521078203243,0.15231251519652,0.480700939736325
224,2,50915,0.280622081025486,0.153191153071888,0.0678173290976169
225,2,55834,0.208593517323966,0.152803527326225,0.173088070075949
226,2,56422,0.282011507332938,0.152744501244325,0.0656862676163259
227,2,57715,0.270624574152391,0.152294656907752,0.0764325671657878
228,2,59046,0.257494733937244,0.153136095531874,0.0935548541255735
229,2,59191,0.264121344098523,0.152220088229158,0.0835908935773752
230,2,59383,0.277525209793977,0.152196747120439,0.0690787474332143
231,2,59477,0.263546199034659,0.154577478910356,0.0890843711328138
233,2,60471,0.272541270261416,0.152429139273949,0.0746357664450932
