SNP,Chr,Pos,Effect,SE,MID2_TPO4_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
8,1,27243,0.228392730535668,0.168720793829524,0.176706907974096
9,1,27272,0.169036060298057,0.166374691706055,0.310327025986193
16,1,27843,0.0388932718578102,0.162662364377208,0.811163461798512
17,1,27848,0.0388932718578102,0.162662364377208,0.811163461798512
18,1,28495,0.0683476155891662,0.162637491326288,0.674562069155246
19,1,28975,0.0880141265108755,0.161522843151923,0.586164976485394
26,1,31435,-0.0189504010888255,0.161159472650073,0.906461083403055
29,1,36146,-0.131533444165583,0.160178689549187,0.412105407352189
31,1,37409,-0.0716822113160266,0.161153340652565,0.65673149478412
32,1,37478,-0.0281627621616158,0.161330106200708,0.861520688893676
33,1,39144,0.051659441482526,0.160577308973331,0.747862271697598
34,1,41499,0.0670540344812034,0.160115606215695,0.675627866408787
37,1,51248,-0.0323108278803303,0.160827877725452,0.840890006787869
38,1,51462,-0.0440689591953073,0.161038087535938,0.784509421590251
39,1,52124,-0.0183992120472614,0.160834090664715,0.908986778041496
40,1,52667,-0.00409659168767579,0.16057916090079,0.979661508270196
42,1,59265,-0.0131415818822268,0.160496776187987,0.934788020659157
43,1,60165,-0.00729295428000584,0.16037654720837,0.963755255841658
44,1,62308,-0.0460198515397209,0.160181911123686,0.774053164718494
45,1,62869,-0.0838229743682346,0.160118373010708,0.600950460843522
49,1,66841,-0.0140242005778845,0.160254269759948,0.930314025356951
50,1,66948,-0.0104799887632288,0.161238553433591,0.948213346474141
51,1,68621,-0.230390490425488,0.160334481767699,0.151621726193961
52,1,69417,-0.169117242661246,0.160124220273126,0.291616125766439
56,1,74327,-0.0850255139772377,0.161195245753252,0.598199215499467
57,1,74572,-0.0674228025676047,0.160789395274067,0.675234644100117
58,1,75211,-0.194980761648396,0.160200473742867,0.22437740806132
59,1,76030,0.0463145096327399,0.160517330831853,0.77310830285442
60,1,80108,0.0399156292051582,0.160484238878023,0.803722068933848
61,1,81262,0.0280472997488375,0.160430679122174,0.861317341037021
62,1,81999,0.00792937465987753,0.160828881840557,0.960705572368882
63,1,82431,-0.0364875234279569,0.161579089243768,0.821473390680128
64,1,83284,-0.000379290608631094,0.160414887194731,0.998114791012988
65,1,83613,0.0259194084438384,0.160391278994991,0.871712436806451
66,1,84112,0.0167274325286284,0.160412417806644,0.917008222371947
68,1,84858,-0.0211744075098082,0.160863680786189,0.895352332333101
69,1,85751,-0.0357979502257969,0.161517598851208,0.824726204643909
70,1,87445,-0.0608390732897361,0.161837905300336,0.707197741081426
71,1,87467,-0.0957059953629553,0.162637942959807,0.556599599935385
72,1,89070,-0.0174919903498982,0.16169661626991,0.913916085553393
73,1,89616,-0.0415335688039262,0.160814242399992,0.796348694527026
74,1,89679,0.00312357077749616,0.160849715879871,0.984517675400778
75,1,89880,0.00519354919137066,0.160890319981682,0.974266954318282
76,1,91472,-0.0295391278109541,0.162077187693498,0.855488439375281
77,1,93789,-0.0885816457466891,0.160345588671796,0.580995145892523
78,1,94351,-0.122583923097478,0.160704682076155,0.446098074294903
79,1,99148,-0.101490265303267,0.160323913358676,0.527122222506265
82,1,106800,-0.100072626438165,0.160542938154906,0.533464505669946
83,1,107970,-0.107903350358213,0.16005237020422,0.500641125535259
84,1,109000,-0.0368274766074025,0.160425649979469,0.818565850498218
85,1,112549,-0.0084340402427554,0.160255379405265,0.958057479437749
86,1,112742,-0.0987461514915808,0.160794494229248,0.539535561922949
87,1,113050,-0.0523264216849285,0.160585569852715,0.744732739455619
88,1,113135,-0.0337764499830706,0.160190549954594,0.833124657045176
89,1,114076,0.137615996660592,0.160033105871084,0.390415635495128
90,1,114628,0.175712795158572,0.160333389857007,0.273860279949455
91,1,116283,0.166195878746998,0.161256757398903,0.303420485902223
93,1,127853,0.0375777033694509,0.16118608863272,0.815793702042245
94,1,128302,0.0777608712255119,0.160525963147584,0.628393176280898
95,1,128704,0.0491635685848604,0.160717853282972,0.759861215266775
96,1,128911,0.109547713260406,0.16065117070548,0.495750600723816
97,1,130267,0.186450378398168,0.160374000755249,0.245778294874171
98,1,130271,0.178476239641116,0.16059074045918,0.267164131783965
99,1,130613,0.212169260374782,0.161981625994584,0.191103314299637
