SNP,Chr,Pos,Effect,SE,TPO1_TPO2_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
8,1,27243,0.123562894311751,0.167000087276015,0.459854164886712
9,1,27272,0.0578740700915577,0.164590804546386,0.725330089376637
16,1,27843,0.0570156484803162,0.160696016195367,0.722948032072348
17,1,27848,0.0570156484803162,0.160696016195367,0.722948032072348
18,1,28495,0.0817259375214498,0.160668398110901,0.611306792619071
19,1,28975,0.0879774559619305,0.159584215952659,0.581782490265692
26,1,31435,0.0436876469272014,0.159212924492597,0.783939583955545
29,1,36146,-0.0378469989227487,0.158396038575272,0.811291503792467
31,1,37409,0.00494722442231457,0.159265123644927,0.975236992930803
32,1,37478,0.00554306435664087,0.159401979158266,0.97227950820012
33,1,39144,0.0801826801900437,0.158617457141332,0.613516300748307
34,1,41499,0.0446285749881351,0.15821690061073,0.778053518330132
37,1,51248,-0.0452892367469946,0.15888996707117,0.775784314756287
38,1,51462,-0.0415254539824915,0.159108381575646,0.794253586225839
39,1,52124,-0.0371426011355276,0.158895953446147,0.815311286272576
40,1,52667,-0.162873728410585,0.1584165659634,0.30458996134399
42,1,59265,-0.0719980110828544,0.158527232373917,0.649986965695606
43,1,60165,-0.0268956076251545,0.158447246439481,0.865308018457083
44,1,62308,0.0331637559854282,0.158269605692674,0.834147870857612
45,1,62869,0.0725820599339001,0.158212411712765,0.646686430412373
49,1,66841,0.0635995414239907,0.158297966078301,0.688095657134654
50,1,66948,0.0468307065592053,0.159286369956784,0.768928232227001
51,1,68621,-0.222594403913211,0.158431948140753,0.160905317594647
52,1,69417,-0.145973940719703,0.158263120803079,0.356976172091034
56,1,74327,-0.0211436006979938,0.159320905093398,0.894497737385886
57,1,74572,-0.022126797248249,0.158896341637163,0.88932961526808
58,1,75211,0.0303843236745715,0.158602799421262,0.84818531077021
59,1,76030,-0.00596660591994763,0.158610726153507,0.970013582739727
60,1,80108,-0.0490286046572954,0.158552068741423,0.757331178291844
61,1,81262,0.0309625149280802,0.158505026655581,0.845238465737596
62,1,81999,-0.0851550755193715,0.158836054371506,0.592213755433316
63,1,82431,-0.140081087811666,0.159478713320122,0.380341209721859
64,1,83284,-0.0652235934083747,0.158453106729512,0.680862576028003
65,1,83613,-0.0354004118140601,0.1584624641412,0.823353931906927
66,1,84112,-0.0746508015749142,0.15844131894898,0.637819366987781
68,1,84858,0.0342726969208715,0.158927972563803,0.829385716598904
69,1,85751,-0.0420855630270775,0.159575998648169,0.792139041567036
70,1,87445,-0.066732067300093,0.159889640265948,0.67666641768463
71,1,87467,-0.127298582763308,0.160623484338311,0.428585262952684
72,1,89070,-0.115256671254416,0.159642315054762,0.470792007720331
73,1,89616,-0.0631524135499158,0.158865151139343,0.691222736452844
74,1,89679,-0.0768661344258357,0.158868158713281,0.628802270792279
75,1,89880,-0.0389813576985839,0.158947554212355,0.806407957639322
76,1,91472,-0.0607945705286843,0.160108334486291,0.704389795111541
77,1,93789,-0.0566577831541891,0.15846243900425,0.720895959404732
78,1,94351,-0.0995877352337121,0.158819824468647,0.53103277433601
79,1,99148,-0.086039878910982,0.158424957245927,0.587406820294007
82,1,106800,-0.00555045265250706,0.1587046414423,0.972120660248978
83,1,107970,0.0653697295246695,0.158196474326067,0.679697340018673
84,1,109000,0.090936321565007,0.15843968306773,0.566367724674662
85,1,112549,-0.0853178049005543,0.158269023977368,0.590179578633592
86,1,112742,-0.0504763542377336,0.158928319275272,0.75097272082286
87,1,113050,-0.0380157340269182,0.158670723531703,0.810788074963703
88,1,113135,-0.0260422979013551,0.158273379047449,0.869400256105874
89,1,114076,-0.0211223298017984,0.158275455697289,0.893911201236026
90,1,114628,0.00639482222091393,0.158679502450786,0.967876544476552
91,1,116283,0.0557581198194486,0.159534828067369,0.726919097758802
93,1,127853,0.0685229359208973,0.159223577237667,0.667198797653231
94,1,128302,0.0378768801208302,0.158640769995651,0.811431166695267
95,1,128704,-0.000841301025347241,0.158811500469633,0.995776233318114
96,1,128911,0.0507616738433236,0.158806102474122,0.749426084131142
97,1,130267,0.1472313298358,0.158560271204462,0.353756208076386
98,1,130271,0.142246904270525,0.158761794382546,0.370875663206713
99,1,130613,0.205154418132871,0.160055488970585,0.20076436933486
100,1,132012,-0.167547877906829,0.159838425996952,0.295248530275633
101,1,133231,-0.272063862109428,0.158290061525601,0.0865333919470895
102,1,137074,-0.214949949353865,0.158312116316982,0.175406950123302
103,1,137304,-0.28642920736063,0.158046570198245,0.070787961575051
104,1,139686,-0.231882072448624,0.158509041736461,0.144385909224856
105,1,149562,-0.26493433103382,0.158726376224769,0.0959789769215695
106,1,150447,-0.187771301561903,0.160808811784863,0.243728796463459
108,1,154084,-0.25119095527998,0.161062906846775,0.119754527169752
110,1,157269,-0.278463008430852,0.157989961146331,0.0788441090520622
111,1,160054,-0.274621470959519,0.159523007591417,0.0860332526383834
112,1,166222,-0.237619045730732,0.158502662427062,0.13472884051877
113,1,166416,-0.257553260875568,0.158090412207632,0.104172941609338
114,1,167326,-0.271580437546669,0.158929367194964,0.0883647204235951
115,1,168836,-0.236622012279147,0.15832898003556,0.135939406632341
116,1,171200,-0.32579669192063,0.15811894894207,0.0400876002923906
117,1,171431,-0.352393009443965,0.158957284196242,0.0272663814279315
118,1,173339,-0.38582757527273,0.157482008075062,0.0147714702017422
119,1,173845,-0.374558850490628,0.157426357945385,0.0178781764717648
120,1,175121,-0.390609900706789,0.156998448106085,0.0133075907331369
121,1,175281,-0.396249938644696,0.15709422337315,0.0120956975433221
122,1,175315,-0.407918245731814,0.156959226176769,0.00974502746686437
123,1,175523,-0.388326485600178,0.158005421845625,0.0144638968206107
124,1,175541,-0.403215776137496,0.157243386772024,0.0107521841130819
125,1,175653,-0.43253876969675,0.157530010644158,0.00634629425123452
128,1,175856,-0.396499997899796,0.160449694136564,0.0139382278027688
129,1,175876,-0.394830854809656,0.157959750870155,0.0128879140037697
130,1,175989,-0.395381982455491,0.158414507230861,0.0130205765628788
131,1,176001,-0.396338121032568,0.159247749647469,0.0132771554973725
133,1,177692,-0.409187057985921,0.156949870035127,0.00951802586472445
134,1,178191,-0.42155880032198,0.157016019496212,0.00759937692403714
135,1,178224,-0.409187057985921,0.156949870035127,0.00951802586472445
136,1,178960,-0.437952093078308,0.158009154359259,0.00587217032038773
140,1,183802,-0.429874231317532,0.156813306129012,0.00643090017992523
141,1,183954,-0.408180561731694,0.158142087242473,0.0102514885901111
142,1,184450,-0.325212883505919,0.157280148532071,0.0393935981875893
144,1,184718,-0.368102940697931,0.157918071811547,0.0203172706115119
145,1,185296,-0.340025945396964,0.157416804650302,0.0314425552166179
146,1,185438,-0.334120214173624,0.157460153312194,0.0345392743720805
147,1,185469,-0.348570653360701,0.157601658984348,0.0276260897445513
148,1,185503,-0.335273251495456,0.157270299391381,0.0337110364310435
149,1,185705,-0.361066059235472,0.158890487048814,0.0236619324178979
150,1,185749,-0.33605279112347,0.159045855338694,0.035308261055287
151,1,185806,-0.3731584591201,0.159026690765177,0.0195022843100494
152,1,185879,-0.34830110666437,0.159965956941636,0.0301166550026172
153,1,185916,-0.293261621716481,0.160204730487261,0.0680117442096999
154,1,185941,-0.284060649458838,0.160955967829936,0.0784562590798023
155,1,185954,-0.286971124316448,0.161415587415381,0.076290888621605
156,1,186055,-0.312789043610709,0.15802618688356,0.0485532379473921
157,1,186896,-0.365110450853203,0.160332457197302,0.0233714828281057
161,1,190132,0.0165542582478523,0.159099830579809,0.917189154483106
162,1,190148,0.0304767004345367,0.159141987920385,0.848239015429335
163,1,190165,-0.000115082074139128,0.160373202818895,0.999427852073252
164,1,190169,0.0311592057115174,0.160164628572844,0.845861184446055
165,1,190933,-0.149647850067957,0.158674525708132,0.346268627102566
166,1,192149,-0.0091964853976933,0.160172466641354,0.954246189368222
168,1,192303,0.052374892941712,0.190930189664445,0.784003506568205
171,1,192795,-0.0102358689601967,0.158572605887581,0.948568797728809
173,1,194187,0.0570921126233064,0.158675822831674,0.719209261949602
174,1,194867,-0.117061660828713,0.15849613169466,0.460654416255968
190,2,8314,0.133370627806824,0.161147938899065,0.408440068317897
194,2,8498,0.0909386440911066,0.160995233708469,0.572532512680739
195,2,8651,0.088231442614557,0.161150373626135,0.584374390622592
197,2,9812,0.036145517939976,0.162165301016819,0.823747665838211
198,2,9932,0.0207547877413072,0.161533748376113,0.897837729823056
199,2,10135,0.020132846072634,0.160915327059534,0.900504097930533
200,2,11616,0.0760547954117957,0.160697116910099,0.636305679816714
201,2,12133,0.0749738130093631,0.161337797532344,0.642432187983585
202,2,12194,0.086131631221801,0.161946333870901,0.595162412050991
203,2,12359,0.0447468197259853,0.16151996773117,0.781914740931111
204,2,13061,0.0439047448451746,0.161508733222539,0.785902962021854
205,2,14298,0.0348819301483443,0.162024563660232,0.829667183218057
206,2,15222,0.0433837525421803,0.163598982219304,0.7910228830898
207,2,17986,0.116092048900771,0.160629294002309,0.470322654304465
208,2,19770,0.0852596321376498,0.161795869302575,0.598553723080295
209,2,19836,0.065407256121037,0.161377265024178,0.685497746768082
210,2,19851,0.0733000111741271,0.161840392649624,0.65088788580499
211,2,21595,0.0296601574783122,0.161211054222518,0.854132120542271
212,2,22385,0.0262040583211514,0.161365306069243,0.871091922057222
213,2,23441,0.0316734970662438,0.162929938097393,0.845974915025426
214,2,24209,0.00895592535786482,0.161596301414984,0.955833943181986
215,2,24341,0.0297892167124936,0.161971471762548,0.854184607820455
216,2,26815,0.055661356172817,0.161757998288976,0.730973974514696
217,2,28209,0.137995287285371,0.161672815258397,0.393935051584726
221,2,41245,-0.0208008542665834,0.161214982034505,0.89741090127133
222,2,43214,-0.122305649802871,0.163703211273678,0.455489557895553
223,2,47104,-0.0409683012863551,0.159250413703951,0.797130188512019
224,2,50915,0.0933291897591718,0.16075343654071,0.561898356626823
225,2,55834,0.032506387470547,0.16007764973307,0.839200154068686
226,2,56422,0.0828962486633251,0.160312499195348,0.605416044914351
227,2,57715,0.0577251036189662,0.159815012911574,0.71816638872096
228,2,59046,0.0718385176365972,0.160607642477836,0.654938556167607
229,2,59191,0.0371045174641723,0.159721097306212,0.816433281764519
230,2,59383,0.0934873196851787,0.159701809896742,0.558661737489692
231,2,59477,0.0318252189345202,0.162174550531007,0.844534833689477
233,2,60471,0.00825042418230471,0.159993902372808,0.958902789315896
234,2,60478,0.0197476858801251,0.160173629684389,0.901948222889176
235,2,60786,0.0257775044835705,0.159907818174606,0.872026305872229
236,2,61035,0.0462619325717283,0.159883211920836,0.77248473189015
237,2,61071,0.0718277393622041,0.159130875140495,0.651996287776322
238,2,61675,0.0264326789506976,0.159628848733857,0.868575701749589
240,2,62939,0.0656944849704969,0.159320748130915,0.680339761817712
241,2,63527,0.0506302937883182,0.159934594730452,0.751757976606303
242,2,63857,0.0642592858567719,0.159957944533456,0.688128696153339
243,2,65527,-0.000110616941575103,0.159467027280915,0.999446926052953
247,2,67976,0.0774975570716036,0.161711298745177,0.632068892688054
250,2,72389,0.183564872433182,0.160469167657297,0.253429390471977
251,2,72392,0.0542939644962424,0.161833696014006,0.737453022701953
252,2,73646,0.179406218933267,0.158253239965885,0.257704261168045
253,2,74564,0.19834422067535,0.157877206182422,0.209830913706409
254,2,74739,0.237039425069779,0.158247911468129,0.135053085213724
257,2,80873,0.338580737496931,0.158105088433805,0.0329185430958113
258,2,81501,0.362593648450995,0.157927465596585,0.0222641868986194
259,2,83526,0.38196296358037,0.157549213588062,0.0158350593546203
260,2,83845,0.3892827511556,0.157650723162845,0.0140113966976398
263,2,84447,0.441989266993672,0.159309007674015,0.00582423063310736
264,2,87391,0.491967299882061,0.156123705413628,0.00176540512316781
265,2,87562,0.503971536437018,0.156421672720339,0.00139200905150566
266,2,87849,0.508291498169929,0.156366815797117,0.0012622932353255
267,2,87878,0.493159460239277,0.157195420207322,0.00184886511880627
269,2,89785,0.433696941394134,0.157709196006869,0.00626678289427883
272,2,93721,0.457116731274219,0.157034676584226,0.00383238163764707
273,2,93952,0.418836659073168,0.156877744960262,0.00793981258782776
274,2,95085,0.487619119575844,0.156537965672952,0.00198985493518863
276,2,107124,0.477917795723772,0.156702670273124,0.00246268709952641
277,2,111645,0.495368947525505,0.156652162639246,0.00170135685114342
278,2,111916,0.464800579674469,0.157296382717147,0.00333732804891113
279,2,111931,0.475200018864217,0.157454936098391,0.00272930592438798
280,2,111999,0.483077382223692,0.156806719274463,0.00222711145142122
281,2,114528,0.398563522873123,0.158400953887924,0.0123067547892239
282,2,116024,0.484067073705749,0.158109693921258,0.00237046088872615
286,2,120090,0.292625836833375,0.158800475678555,0.0662073122660536
287,2,120291,0.313867826130236,0.160520201040361,0.0513343939079535
288,2,120726,0.286241326097868,0.159729783593341,0.0739837021275156
289,2,121716,0.318931159186445,0.159370995711541,0.0461373775926064
290,2,123100,0.264759078766637,0.159873717172874,0.0986000361015124
291,2,124677,0.240677847598193,0.159759722174468,0.132833471448669
293,2,127887,0.262967170185548,0.160763210764378,0.102784836198216
294,2,128935,0.252691592326594,0.16065680608272,0.116645726190411
295,2,129053,0.264099568624795,0.161097439552459,0.10202544782386
296,2,130040,0.241193828320564,0.162189274362641,0.13787753925081
297,2,130976,0.153829711514267,0.161163493251254,0.34048641746505
298,2,132199,0.219211640967925,0.161698872709377,0.176068243161992
299,2,133355,0.203032912204824,0.162857796456217,0.213338406657188
300,2,133435,0.192819383456724,0.163246352967405,0.238335993607348
302,2,135183,0.170668022043737,0.16340693319342,0.296998581025517
303,2,135402,0.180600082222382,0.16335192402281,0.269657408424332
304,2,135898,0.234908364469083,0.164026485428213,0.152989545830047
305,2,135912,0.237365216709098,0.164138333660028,0.149028276549034
306,2,135925,0.240478549646885,0.163377486285618,0.141933497713548
307,2,136002,0.197348837639452,0.163418245881928,0.227997959286177
308,2,136173,0.192809302796368,0.164594407298661,0.242219774238616
310,2,138318,0.260983808692695,0.168696924190465,0.122745445677993
311,2,138695,0.248716713056477,0.165839195282682,0.134573948219628
312,2,138818,0.226699340179646,0.165622674910935,0.171941584137335
313,2,139728,0.242192811068453,0.165261921768453,0.14367226429723
314,2,140174,0.227073257009373,0.165322721372371,0.1704639373333
315,2,140863,0.231623829116404,0.165237601152851,0.161864914584217
316,2,141152,0.202893811441657,0.16581231805822,0.221905960991512
317,2,141292,0.24803543534185,0.16443978347037,0.13235524814048
318,2,141545,0.27528298593811,0.165123694237154,0.0963750732202024
322,2,146723,0.281832950413614,0.164792155668524,0.0881014938140731
323,2,147946,0.330094228833936,0.166062452133292,0.0476091516932955
326,2,151397,0.31648142126652,0.166557116281115,0.0582296749410474
327,2,153035,0.273593445173531,0.16494278625027,0.098060994376231
328,2,153228,0.224546673086772,0.166363860345403,0.177966779129494
329,2,153455,0.219078213648036,0.167646474609317,0.192135782370677
331,2,153815,0.242599140345283,0.166908021272463,0.146976177389913
332,2,154160,0.231427396233015,0.165194078684165,0.16210975430168
333,2,154235,0.230219526133757,0.166857526283697,0.168540902537847
335,2,159870,0.182668426251314,0.162791123070223,0.262581268597607
336,2,161229,0.282673179423354,0.164899407680974,0.0873668632806178
339,2,162696,0.328836877780819,0.163940241765894,0.0456366364420579
340,2,163284,0.305001923800166,0.161875127239623,0.0603621363331604
