SNP,Chr,Pos,Effect,SE,HNM1_TPO4_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
8,1,27243,-0.0927536695224531,0.100893427501075,0.35855430197849
9,1,27272,-0.0742999301876255,0.099418512044929,0.4553528440612
16,1,27843,0.0219166524566797,0.0971359904065889,0.821620907205403
17,1,27848,0.0219166524566797,0.0971359904065889,0.821620907205403
18,1,28495,0.0302377302103668,0.097131235064466,0.755750251161372
19,1,28975,0.0196181496974115,0.0964895619253617,0.839002948563372
26,1,31435,0.019412331420972,0.0962340035060373,0.840251752770135
29,1,36146,0.0107338727387377,0.0957415937131344,0.910797571322992
31,1,37409,0.0811366917058537,0.0961640521125142,0.399390546690233
32,1,37478,0.0673714768511711,0.0962769649645367,0.484533484062592
33,1,39144,-0.0877336228913376,0.0957903285147567,0.360348643193652
34,1,41499,-0.108958571672561,0.0954620713676507,0.254485194266964
37,1,51248,-0.0775516703929562,0.0959564043653025,0.419521539593296
38,1,51462,-0.0792989676279461,0.0960827225122733,0.409747476452274
39,1,52124,-0.0970134435828748,0.095906242378846,0.312448677665653
40,1,52667,-0.130492252242862,0.09563935719273,0.173304594992094
42,1,59265,-0.0448943350247955,0.0958130496923108,0.639672096386441
43,1,60165,-0.0756824762200531,0.0956856640548148,0.429504862011286
44,1,62308,-0.141362689225387,0.0953687527510658,0.139159364808326
45,1,62869,-0.127650139305756,0.0954114787595807,0.181793276992783
49,1,66841,-0.0631243051032523,0.0956391585546934,0.509667737028329
50,1,66948,-0.0712139745149585,0.0962108315503458,0.45967874279995
51,1,68621,-0.182267702056145,0.0955333279340815,0.0572157215523603
52,1,69417,-0.12445507462777,0.0955410597629354,0.193548765611499
56,1,74327,-0.153987460994711,0.0959475385680908,0.109407158436423
57,1,74572,-0.15069246094166,0.0957050883632208,0.116256096717009
58,1,75211,-0.112910026892658,0.0956769579664981,0.238748226520546
59,1,76030,-0.0690162690981483,0.0957951037213082,0.471720363698029
60,1,80108,-0.0749831480465671,0.0957597120032537,0.434131918382195
61,1,81262,-0.0133420278498197,0.0958039757947617,0.889321094800416
62,1,81999,-0.0896498564731721,0.0959219744790406,0.350627021472654
63,1,82431,-0.139076854405182,0.0962108704633799,0.149192883238974
64,1,83284,-0.018525080080856,0.0957879562180226,0.846759484997653
65,1,83613,0.00678841380817856,0.0957817934556564,0.943538379030728
66,1,84112,0.0022934182423015,0.0957929529417208,0.980912872061816
68,1,84858,0.0473020292952937,0.0960303913093127,0.622620177752789
69,1,85751,0.0340289346077914,0.096441228129206,0.724414232830188
70,1,87445,0.0552204067937908,0.0966174467735848,0.567999682595476
71,1,87467,0.0338129864977579,0.0971515026949682,0.72801468007023
72,1,89070,0.019162486254729,0.0965546386246235,0.842797378721622
73,1,89616,0.0884379048408323,0.0959251615304158,0.357185952676298
74,1,89679,0.0441924883965244,0.0960239390298967,0.645639046413897
75,1,89880,0.0464780601052362,0.0960452277442338,0.628743793948643
76,1,91472,0.0146923922883412,0.096787080443744,0.879430476314695
77,1,93789,0.0533791911860572,0.0957508900966568,0.577552955418915
78,1,94351,0.0124307842465213,0.0960428621021245,0.897091483967655
79,1,99148,-0.00293627398461754,0.095792903230834,0.975564145351604
82,1,106800,-0.0591117448017378,0.0958706336502932,0.537910391683339
83,1,107970,-0.0432434831972513,0.095610361711959,0.651338847864537
84,1,109000,-0.0553851423490907,0.0957612458843251,0.563385180394701
85,1,112549,-0.0618569884549175,0.0956415043190436,0.518208337214387
86,1,112742,-0.0406602267010527,0.0960466161380555,0.672306141472921
87,1,113050,-0.0696496799903134,0.0958377056390188,0.467863145872821
88,1,113135,-0.0531541584094535,0.0956232469750697,0.578651411962529
89,1,114076,-0.0459986066502489,0.0956337558423264,0.630823624888642
90,1,114628,0.00484635886816069,0.0959067578261392,0.959727041964489
91,1,116283,0.0155884260754172,0.0964369611911154,0.871678928836625
93,1,127853,0.0613292429977687,0.0962056075925662,0.524224858439076
94,1,128302,0.104669526275041,0.0957292496853022,0.274967617639775
95,1,128704,0.106634973575721,0.0958187245838639,0.266516199874013
96,1,128911,0.114915665693097,0.0958022461469082,0.231134541545631
97,1,130267,0.0470766637224994,0.0959190664343254,0.62387592185115
98,1,130271,0.0442434526150178,0.0960368034588175,0.64530278859901
99,1,130613,0.119266299106362,0.0967553859903309,0.218523705356778
100,1,132012,-0.00180910914115295,0.0967575360380347,0.985093108849583
101,1,133231,-0.049904513182414,0.0960342687901024,0.603631014465402
102,1,137074,-0.0552284937573689,0.0958893160659861,0.565008639395461
103,1,137304,-0.0583986014351976,0.0959173578560693,0.543020181624138
104,1,139686,-0.0291711145672999,0.0960812791028319,0.761604871625117
105,1,149562,-0.0775553823399023,0.096224547553199,0.42079506849913
106,1,150447,-0.0674936321050068,0.0973150931878697,0.488415734608331
108,1,154084,-0.0522253903765852,0.0976426748175067,0.593081787022028
110,1,157269,-0.0687830739921832,0.0958394786649747,0.473422872521812
111,1,160054,-0.0864835596694782,0.0967111107297065,0.371799380234587
112,1,166222,-0.102282190136722,0.0959501698394706,0.287155443175591
113,1,166416,-0.0812793237822649,0.095811760452359,0.396832954168331
114,1,167326,-0.118559949072577,0.0962477440895657,0.218836053647682
115,1,168836,-0.0782620971823562,0.0959068760712415,0.415037987057614
116,1,171200,-0.104135179309386,0.0959811566000144,0.278682249857543
117,1,171431,-0.15473602217643,0.0963900678433981,0.109319609294166
118,1,173339,-0.147156230378248,0.0956688662901195,0.124899715371409
119,1,173845,-0.13757001306202,0.0956294667650164,0.151157421168821
120,1,175121,-0.150751954562652,0.0953823242453841,0.114887529262885
121,1,175281,-0.149037870863516,0.0954715947514911,0.11940320037745
122,1,175315,-0.142657324282394,0.0954689509607807,0.135995840120354
123,1,175523,-0.127606465102031,0.096073274698149,0.184963469033956
124,1,175541,-0.146256416864928,0.0956035755594917,0.126956485366925
125,1,175653,-0.149894439341005,0.0958921858958518,0.118911935168965
128,1,175856,-0.160283759611509,0.0974392841918333,0.100868129077362
129,1,175876,-0.146437201950087,0.0959971629225996,0.12804665175526
130,1,175989,-0.156526504464163,0.0962278788787081,0.104709437150351
131,1,176001,-0.155189064046977,0.0967391443501103,0.109563960313209
133,1,177692,-0.153503522183626,0.0954212807846597,0.108577482713064
134,1,178191,-0.165225593757114,0.0954613001424752,0.084359091125597
135,1,178224,-0.153503522183626,0.0954212807846597,0.108577482713064
136,1,178960,-0.189100473181433,0.0960092055016617,0.0496648806093698
140,1,183802,-0.167597316343827,0.0953661924397804,0.0797150844722301
141,1,183954,-0.147171576568957,0.0961612880602635,0.126797057332665
142,1,184450,-0.144095769858648,0.0953270381480943,0.131531875217146
144,1,184718,-0.140195541772364,0.0958885366242118,0.144612293745047
145,1,185296,-0.126560736687368,0.0955332234308245,0.186100272980456
146,1,185438,-0.13437819601057,0.0955075086495308,0.160309906906968
147,1,185469,-0.135509466533786,0.0956415960878854,0.157409703138987
