SNP,Chr,Pos,Effect,SE,HNM1_MID2_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
8,1,27243,0.0395489566034861,0.054967145684731,0.472307899672373
9,1,27272,-0.0196319977137178,0.0541712727173442,0.717265480171707
16,1,27843,-0.0146167800727108,0.0528936782929363,0.782446609744163
17,1,27848,-0.0146167800727108,0.0528936782929363,0.782446609744163
18,1,28495,0.00619336478012897,0.0528992287668144,0.906864393677938
19,1,28975,0.0121026437029492,0.0525426994423473,0.817961623947943
26,1,31435,-0.0329949906762234,0.0523779948221427,0.529141413631213
29,1,36146,-0.053069730171913,0.0520606217870042,0.308719138348936
31,1,37409,-0.0226624240773926,0.0524052109784393,0.665681348534413
32,1,37478,-0.025228550150776,0.0524469655634511,0.630793378731713
33,1,39144,-0.0592924034193964,0.0521293084096932,0.256138323648391
34,1,41499,-0.055538985828669,0.0519959251776676,0.286186764493008
37,1,51248,-0.0526545365030155,0.0522264223271504,0.314050340288372
38,1,51462,-0.0559990655439347,0.0522876023987389,0.284909352541106
39,1,52124,-0.0703453875539685,0.0521673744660483,0.178376415961301
40,1,52667,-0.0776721867562073,0.0520538365149971,0.136552692326968
42,1,59265,-0.0287573284599126,0.0521689496994834,0.581821616715769
43,1,60165,-0.027112697798969,0.0521319899659775,0.603335252055137
44,1,62308,-0.0468856176158299,0.052034798910924,0.368179513244763
45,1,62869,-0.0557218528052999,0.0520035593782252,0.284676357262657
49,1,66841,-0.0164602073087292,0.0521052440737877,0.752262766380891
50,1,66948,-0.0279546141975533,0.0524113150790405,0.594113251170111
51,1,68621,0.0157845841794265,0.0522836399072175,0.762903846753828
52,1,69417,0.0150403914863245,0.0521458145811242,0.773187271227852
56,1,74327,0.0232599670620893,0.0524240706061785,0.657539505816452
57,1,74572,0.0295503805765978,0.0522754227514703,0.572240734230338
58,1,75211,0.0350519294253851,0.0521703943733331,0.502103415007062
59,1,76030,0.0660836498522437,0.052085116552512,0.205361729549572
60,1,80108,-0.029768479517743,0.0521673429315545,0.568610560804641
61,1,81262,-0.0966271879506247,0.0519175594066271,0.0635518628892457
62,1,81999,-0.0782381532855322,0.0521330318960464,0.134316575439012
63,1,82431,-0.0604877196852207,0.0524479306920709,0.249571316808299
64,1,83284,-0.0812503023893929,0.0519847096221346,0.118956748937478
65,1,83613,-0.0791771451847723,0.0519880039419852,0.128656827888689
66,1,84112,-0.0750998246342836,0.052010904558565,0.149647100296209
68,1,84858,-0.0678280215304166,0.0521867780999352,0.194546216368684
69,1,85751,-0.0645754354472989,0.0524139430011784,0.218758719138233
70,1,87445,-0.0540231840246291,0.0525589558388745,0.304720045564246
71,1,87467,-0.0549060699093676,0.0528323474151222,0.299399319529606
72,1,89070,-0.0675615277987722,0.0524588399765214,0.198625808484766
73,1,89616,-0.0528337228777443,0.0522234228472918,0.312380992260151
74,1,89679,-0.0515530420322522,0.0522336805151493,0.324333666478242
75,1,89880,-0.0684778528150289,0.0521918482074964,0.190358806109666
76,1,91472,-0.0658172286307207,0.0525907634907153,0.211581591261867
77,1,93789,-0.0839234325687508,0.05197267780943,0.107255983717489
78,1,94351,-0.0856080091962311,0.0521027064465336,0.101260365939633
79,1,99148,-0.0772917367588855,0.052001807040348,0.138084982294271
82,1,106800,-0.0722718738778966,0.0520928084840664,0.166204945072013
83,1,107970,-0.0849988280269801,0.0518830180441844,0.102254613453342
84,1,109000,-0.0927570554364231,0.0519375519043382,0.0749681588630073
85,1,112549,-0.0261539690781866,0.0520940133663951,0.615943066641166
86,1,112742,-0.0385794407202801,0.0522753267064828,0.461001870561882
