SNP,Chr,Pos,Effect,SE,DHH1_LSM3_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
8,1,27243,0.0217719452012637,0.0653805028111402,0.739329224922953
9,1,27272,-0.0201279236969643,0.0643998402878007,0.754810029412329
16,1,27843,0.0740722606030815,0.0627611110661092,0.238705250330959
17,1,27848,0.0740722606030815,0.0627611110661092,0.238705250330959
18,1,28495,0.101157544417034,0.0626549275237532,0.107308447727823
19,1,28975,0.0794342737481909,0.0623222370637369,0.203298594101258
26,1,31435,0.071094291936742,0.0621849567721306,0.253700610265442
29,1,36146,0.0443299035488905,0.0619338064615968,0.474611122982624
31,1,37409,0.00138341490820668,0.062313799834976,0.982300339786066
32,1,37478,-0.00626546310420284,0.0623665192610453,0.920034609538868
33,1,39144,-0.0468603364312684,0.062032692555601,0.450504626687953
34,1,41499,-0.0169241374140804,0.0619040551143256,0.78471099099752
37,1,51248,0.0737664884769937,0.0620500386114646,0.235308594604976
38,1,51462,0.0778960075031946,0.0621202368648493,0.210687974116448
39,1,52124,0.051744944711517,0.0621131000192745,0.40536505629017
40,1,52667,0.00909355451242366,0.0620725994447539,0.883611350434666
42,1,59265,-0.0228602073853449,0.0620312394757081,0.712700978072135
43,1,60165,-0.00697619630556598,0.0619951752793039,0.910468691260343
44,1,62308,0.0264247615228443,0.0619121318255209,0.669777383773414
45,1,62869,0.00165449516202747,0.0619202642206634,0.978698343971635
49,1,66841,0.0291111598853892,0.0619301297229291,0.638599152231637
50,1,66948,0.0411635163318407,0.0622911831769751,0.509156138996428
51,1,68621,0.0401040364265113,0.062124189019382,0.518992645053221
52,1,69417,0.0503717922175073,0.061938289912919,0.416618494675614
56,1,74327,0.0357203322777098,0.0623081393122649,0.566816644946214
57,1,74572,0.0108915341929661,0.0621684741363051,0.861027763948764
58,1,75211,0.0811474028447104,0.0619073656957974,0.190781670258352
59,1,76030,0.0775583174390755,0.0619203968727461,0.211199122764261
60,1,80108,-0.00742617873916809,0.0620419121757252,0.904791933273424
61,1,81262,0.0225485182952235,0.0620081029703301,0.716345840416864
62,1,81999,0.0333453616194254,0.0621458392048491,0.591905227827312
63,1,82431,0.0169841044275982,0.0624589374251263,0.785839176663822
64,1,83284,0.0323423682245929,0.0619870294239862,0.602164481736087
65,1,83613,0.014007275253056,0.0619996115465127,0.821390341421796
66,1,84112,0.0174539114890349,0.0620039681865444,0.778494410528296
68,1,84858,0.0618205919814184,0.0620988297817095,0.320165605589284
69,1,85751,0.0249391267268418,0.0624274311715009,0.689773875833323
70,1,87445,0.0333465129327271,0.0625483620839186,0.594277914822247
71,1,87467,0.00827067904020951,0.0628995734048893,0.895462427803803
72,1,89070,0.00261878778437344,0.0625072799770149,0.966605511227512
73,1,89616,0.014486371608895,0.0621663955548014,0.815876460781093
74,1,89679,-0.00927383004094855,0.0621770905078877,0.881518961154872
75,1,89880,-0.000102563870394756,0.0621948041991639,0.998685160971541
76,1,91472,-0.00158208432418941,0.06265640634737,0.979869694986351
77,1,93789,0.0147258428368409,0.0620059736133254,0.812413899432009
78,1,94351,0.0262121987558976,0.0621584740056986,0.673501036690675
79,1,99148,0.0181774237309196,0.0620033792671488,0.769565799689977
82,1,106800,-0.0216525897112525,0.0620838771490311,0.727474799004651
83,1,107970,-0.0428363247499196,0.0618686130863817,0.489156614486045
84,1,109000,-0.0590786320103292,0.0619399521235776,0.340835061279674
85,1,112549,-0.0126366782053126,0.0619458581000634,0.838474545384318
86,1,112742,0.0403527726838746,0.0621537670968847,0.516604819689112
87,1,113050,0.0113399360473166,0.0620833079884352,0.855172198922743
88,1,113135,-0.000743553195981711,0.0619280921500979,0.990427037279044
89,1,114076,-0.00760886605910911,0.0619267806002042,0.90228095579991
90,1,114628,-0.0177781482514189,0.0620775607858642,0.774750450892318
91,1,116283,-0.0166804522893034,0.0624237681026153,0.789461089203166
93,1,127853,0.0244618111019018,0.0623002403178067,0.694819475046228
94,1,128302,-0.0124032346702586,0.0620709759120806,0.841733744932284
95,1,128704,-0.0179535497670166,0.0621289288113186,0.772772075244806
96,1,128911,-0.0104157269193876,0.0621406811444343,0.866981941996049
97,1,130267,-0.027071959337932,0.0620969821218511,0.66313037816594
98,1,130271,-0.0316623007190777,0.0621645799450411,0.610838998277771
99,1,130613,0.00651718009003902,0.0627675975753571,0.917362964644318
100,1,132012,0.026248695949193,0.0626197408018524,0.675342428035226
101,1,133231,0.0188897697413925,0.0621827372516027,0.76147573180419
102,1,137074,-0.0224854466169939,0.0620908837266298,0.717465865484241
103,1,137304,-0.0121625977021878,0.0621206293553152,0.844887196371739
104,1,139686,-0.0457750411258485,0.062157912971178,0.461957289609825
105,1,149562,0.00232319105914658,0.0623474322881876,0.97029715368661
106,1,150447,0.00683165130092195,0.0630380814088081,0.91376107283994
108,1,154084,0.0308035310003636,0.0632126303257677,0.626348034720431
110,1,157269,0.0185604405975969,0.0620783821288663,0.765128221686447
111,1,160054,-0.0319454789575731,0.0626530444373125,0.610454785243518
112,1,166222,-0.00907460609067168,0.0622106679425758,0.884108087195319
113,1,166416,-0.0119929709685984,0.0620829603506699,0.84693181624062
114,1,167326,-0.0409003587654866,0.0624010895629961,0.512609478918537
115,1,168836,-0.00776305348963735,0.0621417803121845,0.900654144154269
116,1,171200,-0.042895921875614,0.0621943257638118,0.49083100417512
117,1,171431,-0.0292845210081967,0.062605362360876,0.640242171570727
118,1,173339,-0.0310090989730673,0.0621158276562528,0.617939512816468
119,1,173845,-0.0215812087675922,0.0620756153325064,0.728302740255939
120,1,175121,-0.00638433371728359,0.061962210172494,0.917992966246948
121,1,175281,-0.0055865360435316,0.0620150964588865,0.928271963375642
122,1,175315,-0.00536215953798674,0.0619956302740377,0.931123924942297
123,1,175523,-0.0145390400529137,0.0623427524434692,0.815732431860859
124,1,175541,-0.00548969509155378,0.0620924147406145,0.929599608719488
125,1,175653,-0.0129387282339943,0.062285778110044,0.83555828540871
128,1,175856,-0.0256018801698799,0.0633032459656622,0.686139752910972
129,1,175876,-0.00530801581426543,0.062346914814706,0.932200911871578
130,1,175989,-0.009159103912249,0.0625235422824797,0.883617824060034
131,1,176001,-0.0140263862352727,0.0628468088061872,0.823521594457193
133,1,177692,-0.0250710031259032,0.0619819249137466,0.686098180732519
134,1,178191,-0.0243561146573191,0.062044302938993,0.694881380039554
135,1,178224,-0.0250710031259032,0.0619819249137466,0.686098180732519
136,1,178960,-0.0212646308566276,0.0624811918691018,0.733805561781234
140,1,183802,0.0129781560582584,0.0620002459990676,0.834315855593737
141,1,183954,0.0139938066864637,0.062451060160314,0.822827513908479
142,1,184450,0.0353367584868861,0.0618800896496948,0.568327653845349
144,1,184718,0.0480063961188836,0.0622079613587666,0.440803542210528
145,1,185296,0.0410071008995915,0.0619578561310472,0.508496132711596
146,1,185438,0.00532345826824879,0.0619985668912947,0.931623038944555
147,1,185469,0.00749814978926999,0.0620874090673923,0.903943793207909
148,1,185503,0.0123705325505234,0.0619246045655268,0.841777332360097
149,1,185705,0.0135130276457429,0.0626161066999486,0.829262417756867
150,1,185749,0.0465550614261379,0.0625711933334864,0.457351203019142
151,1,185806,0.0232258796125575,0.0626916656830556,0.711248607317624
152,1,185879,0.019449427165827,0.0629983404945855,0.757709651253012
153,1,185916,0.0341781289731005,0.0629519108034816,0.587524482644765
154,1,185941,0.0482805205351672,0.0632003104096967,0.445420132043091
155,1,185954,0.0391932416519392,0.0634029481212174,0.536867715502191
156,1,186055,0.00487721171382113,0.0621706348723856,0.937515505448367
157,1,186896,0.0399677731362874,0.0631546358200115,0.52723760012201
161,1,190132,0.03667716085401,0.06221942411369,0.555915816873174
162,1,190148,0.0384567494414298,0.0622351646004991,0.537022320391973
163,1,190165,0.0462625074303315,0.0626989720821916,0.461095123156055
164,1,190169,0.0390343200346908,0.0626346087636089,0.533551006272988
165,1,190933,0.0685390165252305,0.0620537138946548,0.270123775306933
166,1,192149,0.0365704988651205,0.0626388211201881,0.559706742295263
168,1,192303,0.162957143655742,0.0742057714861813,0.0287407548877227
171,1,192795,-0.0230393485307027,0.0620310517230138,0.710550252932153
173,1,194187,0.00857689155874269,0.0620928945319251,0.890216435326895
174,1,194867,0.0183650270163322,0.0620530819748158,0.767437154784961
190,2,8314,0.0294698408215378,0.0630920729632544,0.640721798777304
194,2,8498,0.00481060820409618,0.0630186181030333,0.939194791377068
195,2,8651,0.0149955849041916,0.0630730936209494,0.812213464354955
197,2,9812,0.0458818281392032,0.0634059310472766,0.469778023078247
198,2,9932,0.0383579220123635,0.0631698712631755,0.544096215986476
199,2,10135,0.0136650285220029,0.0629566083702079,0.828291101180497
200,2,11616,0.0172122364746206,0.0628873096415898,0.784475498843128
201,2,12133,0.0104334149647792,0.0631415718325956,0.868850895138385
202,2,12194,0.0128098455077285,0.0633845183962099,0.839957009938858
203,2,12359,0.00171049188978445,0.0632027880812073,0.978424339120756
204,2,13061,0.000364531988015782,0.0631981994324758,0.995401025390569
205,2,14298,0.00920834862505404,0.0633956783814498,0.88459481723842
206,2,15222,0.00614074522668817,0.064014956220604,0.923633201331552
207,2,17986,0.0333680014138,0.0628689017417384,0.595922123355583
208,2,19770,0.0291545962155393,0.0633098126286518,0.645436078525937
209,2,19836,0.0227851089006319,0.0631431955312466,0.718428768859365
210,2,19851,0.0219919407582705,0.0633289321484642,0.728598962217667
211,2,21595,0.0173066937413786,0.0630714170928608,0.783939008778593
212,2,22385,0.0244427686614063,0.0631244250285571,0.698829870888351
213,2,23441,0.0370552461568456,0.0637205436254393,0.5612561626926
214,2,24209,0.0074416766998856,0.0632248846261905,0.906370958111071
215,2,24341,0.010382343232344,0.0633732655907736,0.869959961131056
216,2,26815,0.011556799544072,0.0632967403437126,0.855231388744547
217,2,28209,0.0137530810984678,0.063316797497213,0.828169693795318
221,2,41245,-0.0352106901629969,0.0630502973576736,0.576888460416121
222,2,43214,-0.016422340691889,0.0640948559982248,0.797930737749473
223,2,47104,0.0150783608614993,0.0623086751646658,0.80892489676708
224,2,50915,-0.00183507195589083,0.0629260180495412,0.976751571181024
225,2,55834,-0.00174787907451618,0.0626352545132808,0.977753151276631
226,2,56422,-0.0139461726773092,0.0627429124739701,0.824228457829267
227,2,57715,-0.0145120768570849,0.0625356908016196,0.816625332301128
228,2,59046,-0.0042835383540698,0.0628564211147788,0.945706417743473
229,2,59191,-0.0126686602267335,0.0624933007238501,0.839470452340251
230,2,59383,0.00421845165222212,0.0625145333446641,0.946238157274678
231,2,59477,0.0106377895154049,0.0634530298188704,0.866956011306807
233,2,60471,-0.00293651821975605,0.062598939365602,0.962611460203212
234,2,60478,-0.00525559275833987,0.0626699434364067,0.933214121245261
235,2,60786,-0.010549718797636,0.0625650007714353,0.866192016654903
236,2,61035,-0.0201208247597495,0.0625538415660484,0.747903618130751
237,2,61071,-0.00467902009553423,0.0622786993862296,0.940153563525662
238,2,61675,0.00485602971567045,0.0624579593733799,0.938071946397862
240,2,62939,-0.00632382163993928,0.0623496235997952,0.919270535426711
241,2,63527,-0.0258818575959437,0.0625694134924718,0.679381409056364
242,2,63857,-0.0388059440508222,0.0625650511749413,0.535493712255956
243,2,65527,-0.0601914495190281,0.0623104513267487,0.334709088869794
247,2,67976,-0.0517330700165529,0.0632314999204887,0.413821491167445
250,2,72389,-0.0113747578150453,0.062898200163639,0.856593861948137
251,2,72392,-0.0428216404067115,0.0632878004255175,0.499091709692845
252,2,73646,-0.0519159755640389,0.061968887457624,0.402724031198714
253,2,74564,-0.0546294087383891,0.0618403471700905,0.37762450394582
254,2,74739,-0.0535282526908629,0.0620468501651386,0.388884296962089
257,2,80873,-0.0231031657852998,0.0622482694598437,0.710751799396698
258,2,81501,-6.61784786224751e-05,0.062250040399179,0.999152363699807
259,2,83526,0.00830922919553315,0.0621519002886168,0.893722095551317
260,2,83845,0.000312059571501988,0.0622125406326102,0.996000642455713
263,2,84447,0.0138751820293237,0.0630025169026251,0.825817641309878
264,2,87391,0.0489177576142965,0.0618830838566432,0.429774288679717
265,2,87562,0.0419068491740194,0.0620544995918782,0.499912503068961
266,2,87849,0.0499991989594201,0.0620316347397021,0.420769682392612
267,2,87878,0.051543310477757,0.0622951174413412,0.408566354775473
269,2,89785,-0.00111542711269121,0.0623624167998981,0.98573973731506
272,2,93721,0.0120325765935754,0.0621708303091064,0.84664696871643
273,2,93952,0.015013375472074,0.0619911372266957,0.808776809183039
274,2,95085,0.0206942688479416,0.0620730410067529,0.739041033806138
276,2,107124,0.00617987758900251,0.0621128261919311,0.920802221727361
277,2,111645,0.0485934662898793,0.0620996376263205,0.434440655425339
278,2,111916,0.0531450449979966,0.0622357303853369,0.393722098747759
279,2,111931,0.0609778938581501,0.0623107748315241,0.32844332687304
280,2,111999,0.0518928339399104,0.0621097956032048,0.404000482754865
281,2,114528,0.0360044317036148,0.0624995743045084,0.564931695238586
282,2,116024,0.0460641973237308,0.0626296529797831,0.462522582404972
286,2,120090,0.0359387384671086,0.0624007702551982,0.565026637549298
287,2,120291,0.0425286576255522,0.0631034286662989,0.500783141962473
288,2,120726,0.0247490698207884,0.0627653694319567,0.693589616402473
289,2,121716,0.0159437968526008,0.0627021483614651,0.799428603552151
290,2,123100,0.0444257999607637,0.0627498575009603,0.479423331630325
291,2,124677,0.0211686376660084,0.0626977678930443,0.735842829614083
293,2,127887,0.0131761727112739,0.0631339346779585,0.834801322869885
294,2,128935,0.0318174390766184,0.0630554066812635,0.614158196965682
