SNP,Chr,Pos,Effect,SE,HNM1_TPO1_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
8,1,27243,-0.0516238106208513,0.0633057513662424,0.415354378796388
9,1,27272,-0.054821103329697,0.0623455063554656,0.379830727214647
16,1,27843,0.0478170565440918,0.0608838459216356,0.432756632382797
17,1,27848,0.0478170565440918,0.0608838459216356,0.432756632382797
18,1,28495,0.0522126304045318,0.0608746036648791,0.39163571337604
19,1,28975,0.0329307398870869,0.060505285960183,0.586604670046663
26,1,31435,0.0565075554036827,0.060295328422161,0.34930688619203
29,1,36146,0.0477942386811351,0.0600051012876577,0.426275123237186
31,1,37409,0.0617985528803464,0.0602940777835305,0.306087549121101
32,1,37478,0.0574510302883985,0.0603582306691659,0.34183232037223
33,1,39144,-0.0320958256187354,0.0601355947087171,0.593868235437682
34,1,41499,-0.0353726992661348,0.0599634349672137,0.555632085177587
37,1,51248,0.0113998742232287,0.0602452862845166,0.850025745252849
38,1,51462,0.0113999341585241,0.0603269876287904,0.850225664138363
39,1,52124,0.00553818094869991,0.0602476205510597,0.926810847242736
40,1,52667,-0.00411011570899766,0.0601513877638322,0.945562009357348
42,1,59265,3.31596587537786e-05,0.0601214403176122,0.999560242614397
43,1,60165,0.00174032660449872,0.060075937110875,0.976905860650308
44,1,62308,-0.0374090991536317,0.0599768975430467,0.53321093287819
45,1,62869,-0.0417760044443726,0.0599611884037041,0.486438188214149
49,1,66841,0.00833104222564199,0.0600290418622967,0.88970034944177
50,1,66948,0.00182338508318824,0.0603990169681029,0.975933393067593
51,1,68621,0.0213531581215579,0.0602247496468638,0.723132568075391
52,1,69417,-0.0131120093296955,0.0600719548578968,0.827343529759457
56,1,74327,-0.0621588696203988,0.0603156357402194,0.303452869168963
57,1,74572,-0.0175388651742874,0.0602382484022914,0.77110126559116
58,1,75211,-0.020057441101851,0.0601261824300608,0.738887684512866
59,1,76030,-0.02008696915298,0.0601261545051545,0.738517280240029
60,1,80108,-0.0594358396478922,0.0600381559497777,0.322867951452902
61,1,81262,-0.0864952063146863,0.0599221270016198,0.149777710183639
62,1,81999,-0.117804034832052,0.0599183122060947,0.0500729984280734
63,1,82431,-0.121982804505103,0.0601814693895154,0.0434221726767769
64,1,83284,-0.140562706412386,0.0596226484443365,0.0189416740578661
65,1,83613,-0.127696728239893,0.0596979217679982,0.0331174090689335
66,1,84112,-0.107791868533269,0.0598156857587721,0.0723878682433653
68,1,84858,-0.0847454465247099,0.0600907398970308,0.15933422852134
69,1,85751,-0.0999227010404929,0.0602732880855384,0.0982406800049961
70,1,87445,-0.102045918982649,0.0603916357513186,0.0919613755589914
71,1,87467,-0.106091595436451,0.0606906900091521,0.0813212283388913
72,1,89070,-0.101258456073498,0.0603310801325516,0.0941580081300789
73,1,89616,-0.0681016075989606,0.0601363423102272,0.258212481308021
74,1,89679,-0.0803149752202457,0.0601012805314841,0.182303093995367
75,1,89880,-0.0863907958962785,0.0600927163732911,0.151426309069553
76,1,91472,-0.0759641352717769,0.0605809658306564,0.210698132355542
77,1,93789,-0.0824526639911381,0.0599297295277561,0.169748912233669
78,1,94351,-0.0767278741657495,0.0601097757775817,0.202631200977695
79,1,99148,-0.0679904290325232,0.059981130867892,0.25776087206403
82,1,106800,-0.00918235627345532,0.0601692647936474,0.878794015031465
83,1,107970,0.00384327139290386,0.0599926349183861,0.948956812277087
84,1,109000,-0.019046433554957,0.0600901611151834,0.751458094218969
85,1,112549,-0.00201932830737436,0.0600305833196531,0.973184572271512
86,1,112742,0.00809140371768696,0.0602630202808807,0.8932670633161
87,1,113050,-0.00690830259657799,0.0601620532612851,0.908646552669728
