SNP,Chr,Pos,Effect,SE,noPPI_reference_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
8,1,27243,0.198298364870707,0.189054748989646,0.294944561420418
9,1,27272,0.158013964313863,0.186315813459412,0.396958400644978
16,1,27843,-0.238851751552199,0.181648433335588,0.189392959681993
17,1,27848,-0.238851751552199,0.181648433335588,0.189392959681993
18,1,28495,-0.199540885298838,0.181785718616775,0.273096412973587
19,1,28975,-0.14770653049475,0.18070756201425,0.414263315817479
26,1,31435,-0.247830757635927,0.179916362012121,0.169237358502465
29,1,36146,-0.341892608417798,0.178544119060704,0.0563142963684511
31,1,37409,-0.312994388329902,0.17966874150617,0.0823682814790974
32,1,37478,-0.310146708263786,0.179838495988766,0.0854777154717519
33,1,39144,-0.248982817803321,0.179281309801209,0.165774365748664
34,1,41499,-0.263500330496317,0.178722347949659,0.141277063830513
37,1,51248,-0.159320790005869,0.179835027572932,0.376259725060494
38,1,51462,-0.160635467630892,0.180076118550026,0.372978057909758
39,1,52124,-0.0504508464941438,0.180014814761742,0.779442652852078
40,1,52667,-0.105413191052519,0.179658725666879,0.557752513939743
42,1,59265,-0.0691179552158805,0.179617964207739,0.700613361786894
43,1,60165,-0.147912487318793,0.179347169458295,0.410083428169074
44,1,62308,-0.342902204224547,0.178391267581281,0.0553862300497361
45,1,62869,-0.330270146450828,0.178436141901081,0.0650169486143166
49,1,66841,-0.312451127002317,0.178611898300226,0.0811030575888381
50,1,66948,-0.327139714843457,0.179643475313439,0.0694456796664389
51,1,68621,-0.650058909506512,0.176639740128935,0.00026949630480882
52,1,69417,-0.500352148390697,0.177533578761328,0.00509907018218517
56,1,74327,-0.331071838669342,0.179644706645954,0.0661781417411291
57,1,74572,-0.330683542278595,0.179163858770509,0.0657723282745453
58,1,75211,-0.232472854411807,0.17927162816177,0.195559664428343
59,1,76030,-0.2038207021562,0.179370369770542,0.25659684072102
60,1,80108,-0.256237546694997,0.179137230569533,0.153487354945055
61,1,81262,-0.29916433111557,0.178880429705883,0.0953263213304062
62,1,81999,-0.335657015813029,0.179137656875094,0.061792509338006
63,1,82431,-0.403958640975787,0.179596087135732,0.0251117072134495
64,1,83284,-0.157702974206166,0.179365975314307,0.379877628988102
65,1,83613,-0.149417128605135,0.179366263689969,0.405392169351178
66,1,84112,-0.178712739677539,0.179310151397507,0.319608251486068
68,1,84858,-0.0813871885968696,0.18001693366272,0.651468493757108
69,1,85751,-0.201439334299889,0.18049101560138,0.26515433165214
70,1,87445,-0.227412141190695,0.180786659032414,0.209258170121776
71,1,87467,-0.313593930325987,0.181373566149788,0.0846843417939714
72,1,89070,-0.292941039746165,0.180327183321189,0.105162212044045
73,1,89616,-0.226229909753695,0.17962316234606,0.20869288626632
74,1,89679,-0.278179254270946,0.179439286749569,0.121972890533718
75,1,89880,-0.250295801419305,0.179601313243061,0.164309450469357
76,1,91472,-0.233384747160502,0.181005781353322,0.198111141489699
77,1,93789,-0.165029183014278,0.179347302946827,0.35811470709776
78,1,94351,-0.202139540944694,0.179713082875584,0.26144211315363
79,1,99148,-0.151372161223967,0.179381426438017,0.399321146245627
82,1,106800,-0.0514692177362776,0.179783604037915,0.774828344579096
83,1,107970,0.00979745538783202,0.17927101871097,0.956446913721081
84,1,109000,0.0323238869051904,0.179579473626076,0.857257679539267
85,1,112549,-0.183682384666827,0.179117815327644,0.305837254587459
86,1,112742,-0.161522225283053,0.179877980899919,0.369821898081585
87,1,113050,-0.153749204399647,0.179594011487523,0.392526989050976
88,1,113135,-0.144373157978944,0.179157725374839,0.420875375780662
89,1,114076,-0.0376243282115682,0.179311258546627,0.833923813794968
90,1,114628,0.0201425158236348,0.179772897913159,0.910852021444743
91,1,116283,-0.0495083494472097,0.180756784903053,0.784325638372921
93,1,127853,-0.0637345430673409,0.180407516357259,0.724088686040565
94,1,128302,-0.0520069255054381,0.17972499602724,0.772468537898512
95,1,128704,-0.0813392721896056,0.179873143614078,0.651400109038812
96,1,128911,-0.0096546200836431,0.179944414837368,0.957241703979448
97,1,130267,0.138027308551081,0.179709754542709,0.442966888575416
98,1,130271,0.127019927127111,0.179946368789068,0.480730470055999
99,1,130613,0.270507001648522,0.181184952587519,0.136333486042077
100,1,132012,-0.130648508821794,0.181236950740068,0.471465847636484
101,1,133231,-0.217091061861958,0.179712234316734,0.227858747560411
102,1,137074,-0.143917281934707,0.179663970574443,0.423649713326774
103,1,137304,-0.203336959509065,0.179563843680411,0.258237563769968
104,1,139686,-0.136508831787124,0.179979500401252,0.448676491678142
105,1,149562,-0.159725889761696,0.180336751078333,0.376377285459927
106,1,150447,-0.110744507309694,0.182444395531172,0.544238367906242
108,1,154084,-0.10504980924954,0.183018152103302,0.566342992393594
110,1,157269,-0.191277275320843,0.179491862129159,0.287305757519498
111,1,160054,-0.145067442093821,0.181324092650965,0.424222762240489
112,1,166222,-0.107369288914714,0.180055409823016,0.551348684747585
113,1,166416,-0.107556241596139,0.179689184248709,0.549844713279059
114,1,167326,-0.146057280298302,0.180634758784372,0.41930256099452
115,1,168836,-0.111405097276966,0.179847428604384,0.536024640209842
116,1,171200,-0.180007599140701,0.179959773484345,0.317867079606558
117,1,171431,-0.269299048660711,0.180772368192936,0.137192475824459
118,1,173339,-0.201992303415728,0.179608024107165,0.261510623741813
119,1,173845,-0.192182494140653,0.179489122907161,0.285027128082439
120,1,175121,-0.24019769384973,0.178967853643908,0.180417203750186
121,1,175281,-0.240015409367813,0.179121440653804,0.181120527164984
122,1,175315,-0.247844091334354,0.179034554005252,0.167129886301418
123,1,175523,-0.250615111346761,0.18004357973858,0.164808100641445
124,1,175541,-0.244616420107038,0.179328210825725,0.173414288279847
125,1,175653,-0.287786714327904,0.179717594721013,0.110198896523614
128,1,175856,-0.27030750598433,0.182781499980959,0.140070592008638
129,1,175876,-0.251974209757752,0.180038205854396,0.162523374219874
130,1,175989,-0.246731276925434,0.180575241360129,0.172694867795637
131,1,176001,-0.258561300478905,0.181474474295929,0.155104135744668
133,1,177692,-0.278594466598547,0.178906435468126,0.120317256327643
134,1,178191,-0.283992644440361,0.179061272595823,0.113632803567589
135,1,178224,-0.278594466598547,0.178906435468126,0.120317256327643
136,1,178960,-0.282732437563935,0.180326866083791,0.117803071733026
140,1,183802,-0.275003105055725,0.178944856214886,0.125237223941215
141,1,183954,-0.203187914546959,0.180525959249248,0.261127921716349
142,1,184450,-0.120644098795672,0.179151110624092,0.501120227440778
144,1,184718,-0.183519957746622,0.180019889709086,0.308691018142527
145,1,185296,-0.114349531801797,0.17941667384645,0.52431614928849
146,1,185438,-0.130967580521897,0.179392969311503,0.465837882330455
147,1,185469,-0.141342117837875,0.179629984923432,0.431896755695558
148,1,185503,-0.141225054210033,0.17916483350984,0.431084798984409
149,1,185705,-0.165965042512746,0.181111326586408,0.360098301797166
150,1,185749,-0.121987381172406,0.181210337680817,0.501272536148549
151,1,185806,-0.163436738661031,0.181360239479787,0.368111386309457
152,1,185879,-0.14582843161055,0.182280926110713,0.424237110872591
153,1,185916,-0.0701572953723086,0.182324887616333,0.700622694103639
154,1,185941,-0.101736505572432,0.183077460948821,0.578766628207853
155,1,185954,-0.105260693712448,0.183606966187533,0.566810962853832
156,1,186055,-0.116550630668196,0.179919383283482,0.51753952534096
157,1,186896,-0.147571138967405,0.182809109120672,0.420070813403518
161,1,190132,0.0266090909563687,0.180249091295896,0.882723799559865
162,1,190148,0.0497471747836276,0.180289577085432,0.7827638411328
163,1,190165,-0.00272787209165981,0.181694498164377,0.988029884183887
164,1,190169,0.0448730564462018,0.181452262093981,0.804820203450244
165,1,190933,-0.0646721587061014,0.179963469055154,0.719538640929088
166,1,192149,0.233703430281103,0.181041167785013,0.197588134453444
168,1,192303,0.26463501726305,0.215878090759556,0.221070801768008
171,1,192795,0.137721029688203,0.179506031542119,0.443462195637054
173,1,194187,0.0874370508281204,0.179744237349156,0.626948173693831
174,1,194867,-0.124473194265349,0.179584462026898,0.488691370543189
190,2,8314,0.364304316410233,0.181717777229987,0.0457496990254913
194,2,8498,0.220942062357546,0.182102395714557,0.225832192300321
195,2,8651,0.229485128134645,0.182243704326599,0.208782473695018
197,2,9812,0.234656760502827,0.183312862080965,0.201354440656808
198,2,9932,0.195079150047387,0.182718903476505,0.286409710368843
199,2,10135,0.182755663865949,0.182053122508314,0.316134206312031
200,2,11616,0.209061477464709,0.181779041738717,0.250887109210301
201,2,12133,0.210825578802436,0.182498648052015,0.248782845935532
202,2,12194,0.229429319258752,0.183143681163969,0.21113374432879
203,2,12359,0.174968674949889,0.182776583238903,0.339080245950524
204,2,13061,0.154630787906833,0.182815041621379,0.398219523285072
205,2,14298,0.153395297454979,0.183395871869527,0.403486577628898
206,2,15222,0.173337664848273,0.185137929279849,0.349778222837121
207,2,17986,0.206258780554756,0.181788111584542,0.257308227617246
208,2,19770,0.213459403055941,0.183026162151223,0.244289367684317
209,2,19836,0.169671063915099,0.182651531705601,0.353558491080551
210,2,19851,0.17366522848612,0.183177010694913,0.343740724850807
211,2,21595,0.118296390661742,0.182544002298596,0.517378320846831
212,2,22385,0.109004274213612,0.18273330840544,0.55120951127552
213,2,23441,0.0725811105564966,0.184560660162684,0.694361718029582
214,2,24209,0.0993672223721873,0.183004653858496,0.587488669630188
215,2,24341,0.114901026490831,0.183412175758245,0.531415893867941
216,2,26815,0.169864160679179,0.183071083529403,0.354114673415407
217,2,28209,0.169759291222968,0.18313311061027,0.354574337423074
221,2,41245,0.0573422781053929,0.182627054681005,0.753717393212196
222,2,43214,-0.0430204932402193,0.185599738111877,0.816834052367603
223,2,47104,0.219940601592315,0.180059275925471,0.222715686920055
224,2,50915,0.0955374782210121,0.182141306661782,0.600243383652471
225,2,55834,0.0468234902881066,0.181353179289047,0.796411109902568
226,2,56422,0.12520921114048,0.181572299640544,0.490909375001863
227,2,57715,0.0818715032016814,0.181043177610261,0.651387637641047
228,2,59046,0.13548410450725,0.181868818038735,0.456794540729555
229,2,59191,0.0798527289620793,0.180919671244162,0.659214526307056
230,2,59383,0.14586611401104,0.180855141758802,0.420477114565057
231,2,59477,0.105676077537305,0.183659305845119,0.56539286374682
233,2,60471,0.0743669667292611,0.181222290239296,0.681788460323812
234,2,60478,0.0768823655478913,0.18142621528398,0.671994156435691
235,2,60786,0.0589777843505616,0.181146771240127,0.744934969091769
236,2,61035,0.0623980275905028,0.181130456655248,0.73068130837676
237,2,61071,0.0667064343384588,0.180304130345859,0.711629536723119
238,2,61675,-0.00168043010525448,0.180858242924114,0.992591873877122
240,2,62939,-0.00979703155605,0.180544891123316,0.9567557771777
241,2,63527,0.0147888560230851,0.181221645236687,0.935005918091668
242,2,63857,0.00721349601129823,0.181265104358477,0.968278834439887
243,2,65527,-0.032225899382553,0.180659764024304,0.858527703868623
247,2,67976,0.066957439496126,0.18323548609592,0.715018692903346
250,2,72389,0.116591239915208,0.182034196750771,0.522269062761763
251,2,72392,0.0489937715331532,0.183359906046579,0.78947119295845
252,2,73646,0.225610568115291,0.179216998716543,0.208909828864053
253,2,74564,0.219617291156762,0.178884652395818,0.220376371679437
254,2,74739,0.301055323707297,0.179140388638397,0.093733938956202
257,2,80873,0.402556022502654,0.179006986645075,0.0251395573206178
258,2,81501,0.411504959328537,0.178919072155424,0.0220339021797893
259,2,83526,0.375876069607733,0.178859657884918,0.0363042293901119
260,2,83845,0.414731249505364,0.178788563612738,0.0209284496905545
