SNP,Chr,Pos,Effect,SE,ALO1_HYR1_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
8,1,27243,-0.144530135305913,0.156311670282826,0.355791113266164
9,1,27272,-0.0597234606311015,0.154117776923551,0.698606079679468
16,1,27843,-0.0157453749933548,0.150500964860203,0.916736951159612
17,1,27848,-0.0157453749933548,0.150500964860203,0.916736951159612
18,1,28495,0.00949334923468664,0.150504886852054,0.949741141514037
19,1,28975,0.0293417573023857,0.149491533172405,0.844506267693193
26,1,31435,-0.0207959128180016,0.149099486280593,0.889152963156744
29,1,36146,-0.122672008851844,0.148190988497599,0.408344929711293
31,1,37409,-0.014015909070097,0.14913491305771,0.925177246213947
32,1,37478,-0.0162904493637688,0.149262464469524,0.913153760347569
33,1,39144,0.0323848242816019,0.148573850457406,0.827577477643976
34,1,41499,0.0185395818141053,0.14816842430621,0.900495776773301
37,1,51248,-0.163959911594685,0.148546282851349,0.270447739395918
38,1,51462,-0.164440156703214,0.148746905729542,0.269694559714718
39,1,52124,-0.13013983087034,0.148641095050157,0.381880600781665
40,1,52667,-0.174703584691901,0.148272641155507,0.239487006610317
42,1,59265,-0.0677984583795113,0.148445121052297,0.648150300802999
43,1,60165,-0.0509902356613524,0.148351944135247,0.731268063193366
44,1,62308,-0.102476123120473,0.148113192063221,0.489469338312257
45,1,62869,-0.137613217698959,0.148013856942222,0.353145209850688
49,1,66841,-0.136587124825352,0.148086476408659,0.356977547210824
50,1,66948,-0.196231928681682,0.148808653607294,0.188128895092626
51,1,68621,-0.234813517754111,0.148244725722919,0.114098567885422
52,1,69417,-0.185242094062132,0.148048830409755,0.211681730719798
56,1,74327,-0.0510246825140311,0.149167810871669,0.732507576673236
57,1,74572,-0.0436098918296149,0.148777227435845,0.769601071020345
58,1,75211,0.00302518758264392,0.148524004673509,0.983761046699608
59,1,76030,-0.0549569118871261,0.148495285805486,0.71153591666868
60,1,80108,-0.0396165602348139,0.148474002728098,0.789759788961734
61,1,81262,-0.129920473930352,0.148271678998033,0.381499487082129
62,1,81999,-0.095012877616103,0.148709372600094,0.523291568093041
63,1,82431,-0.123397388386925,0.149355353675934,0.409248726636851
64,1,83284,-0.0811951610916676,0.148348870957224,0.584500797352936
65,1,83613,-0.0437982965300279,0.148377138862801,0.768028203848285
66,1,84112,-0.0615011810688548,0.148375700798294,0.67876243191773
68,1,84858,0.0370039744860997,0.148817635568176,0.803773687660455
69,1,85751,-0.0594154795254039,0.149408937352963,0.691113685627546
70,1,87445,-0.067282114211758,0.149715489628106,0.653419058235461
71,1,87467,-0.111940389579959,0.150424357844733,0.457272343903529
72,1,89070,-0.077531356859157,0.149543181231382,0.604465919227448
73,1,89616,-0.093937752418151,0.14871130751409,0.528005754121888
74,1,89679,-0.0792630391600619,0.148754364089546,0.594476058045206
75,1,89880,-0.103597022613364,0.148749720131419,0.48660420991182
76,1,91472,-0.0506121896282742,0.149932578381297,0.735890662053639
77,1,93789,-0.0672937583030182,0.148368578608032,0.650425671565038
78,1,94351,-0.145894614830734,0.148599648089536,0.326872521229642
79,1,99148,-0.0884347901538428,0.148337145032342,0.551440897365848
82,1,106800,-0.0871432828885392,0.148539598333683,0.557802345269405
83,1,107970,-0.0973529403224139,0.148081082351357,0.511332926980169
84,1,109000,-0.0460267745724011,0.148412621684536,0.75664732206032
85,1,112549,-0.130957635069243,0.148100881773401,0.377165205507047
86,1,112742,-0.121201344225496,0.148702593746421,0.415588261864817
87,1,113050,-0.0880789363188846,0.148518086805534,0.553526158884454
88,1,113135,-0.147297058926415,0.148006093084663,0.320316114411229
89,1,114076,0.00780391704978237,0.14821300220307,0.958037860256067
90,1,114628,0.0822372453664029,0.1485240560781,0.580137133859753
91,1,116283,0.109075143060736,0.149302144774003,0.465528579889216
93,1,127853,0.21823683928772,0.14868374899651,0.143051118794389
94,1,128302,0.197942540488633,0.148189891021791,0.182496199079831
95,1,128704,0.182911960470833,0.1483927991975,0.218537794861799
96,1,128911,0.256956165564832,0.148098119446821,0.0836065032225442
97,1,130267,0.231344803923492,0.148146938219503,0.11928059452519
98,1,130271,0.231163828338637,0.148324782472347,0.120011372785596
99,1,130613,0.266217760510178,0.149555326005735,0.0759259093901408
100,1,132012,0.000903389758861284,0.149906175279773,0.995195087415213
101,1,133231,-0.069378113518788,0.148796639678336,0.641316072400452
102,1,137074,-0.0673018104449487,0.148587595051188,0.650867571340356
103,1,137304,-0.13107123389534,0.148518675725271,0.378094304578934
104,1,139686,-0.0606773229965239,0.148842788227879,0.683770073166371
105,1,149562,-0.137636792682541,0.14903753000518,0.356375297632014
106,1,150447,-0.142252955041579,0.150682520315522,0.34578598510243
108,1,154084,-0.119522728009847,0.151204974087901,0.429785084957418
110,1,157269,-0.181065343589732,0.148279212204604,0.22285903260918
111,1,160054,-0.140203533462152,0.149818072243607,0.350002930737332
112,1,166222,-0.145471529299217,0.148692884750331,0.32857840732204
113,1,166416,-0.143175866528003,0.148396520870863,0.335295688508079
114,1,167326,-0.166509334498754,0.149173411018243,0.265090101584044
115,1,168836,-0.166075628085819,0.148465360750671,0.264064917030095
116,1,171200,-0.205600798480041,0.148548474894056,0.167212857565222
117,1,171431,-0.269038693044419,0.149195302300062,0.0721991655368736
118,1,173339,-0.241038953006165,0.148160931218295,0.104656438990965
119,1,173845,-0.242455588993009,0.148030639491134,0.102338937281657
120,1,175121,-0.265800613601965,0.147621099140776,0.072625789768573
121,1,175281,-0.267845938746365,0.147737261652685,0.0706828593960266
122,1,175315,-0.268651941755429,0.147686174830542,0.0697473839258608
123,1,175523,-0.258167764346892,0.148583440765498,0.0831663183298553
124,1,175541,-0.269002837440233,0.147917159057917,0.0698190295809621
125,1,175653,-0.28253440850983,0.148318339948915,0.0576030797400683
128,1,175856,-0.267876061774797,0.150867626093839,0.0766652674914542
129,1,175876,-0.255575448624247,0.148596135988267,0.0863210207156968
130,1,175989,-0.249642618592736,0.149052139461526,0.0948457968146078
131,1,176001,-0.253264172770109,0.149817739845434,0.0918185564469589
133,1,177692,-0.320332836433316,0.147393948440769,0.0304213121279966
134,1,178191,-0.308422258756965,0.147614132052601,0.0373889302864406
135,1,178224,-0.320332836433316,0.147393948440769,0.0304213121279966
136,1,178960,-0.33509054159368,0.148494615492612,0.02464521919149
140,1,183802,-0.33527997689769,0.147318566781698,0.0234515245364888
141,1,183954,-0.316332023713221,0.14852456134575,0.0338769542399084
142,1,184450,-0.245911881326967,0.147587827773353,0.096559230583897
144,1,184718,-0.295317952980984,0.14817756985956,0.0470308658895913
145,1,185296,-0.243077280935002,0.147811639406641,0.10096171355517
146,1,185438,-0.215797612890898,0.147938572888205,0.145537598423576
147,1,185469,-0.216171561642249,0.14815181969164,0.145420814445172
148,1,185503,-0.227035569976042,0.147720162101913,0.125206240571067
149,1,185705,-0.236226063087235,0.149341750171818,0.114594921608422
150,1,185749,-0.23234027671267,0.149359018049487,0.120703462267609
151,1,185806,-0.264368050528745,0.149409080021255,0.077686430642914
152,1,185879,-0.260384037866329,0.150157152627587,0.083777484734764
153,1,185916,-0.1853782487267,0.15040348093181,0.218567835034861
154,1,185941,-0.191894069920123,0.151038422117389,0.204743868119511
155,1,185954,-0.218806075995019,0.151378149705887,0.149225124005329
156,1,186055,-0.217407598383573,0.148344709394978,0.143659200744722
157,1,186896,-0.222841021373907,0.150768978690765,0.140291516701784
161,1,190132,0.192795553126747,0.148630272187475,0.195427194173911
162,1,190148,0.220596831685232,0.148565779218838,0.138477883319214
163,1,190165,0.195914836581533,0.149811726233544,0.191812422353108
164,1,190169,0.215086275109115,0.149549392048362,0.15125503639682
165,1,190933,-0.0593023430093638,0.148737126356953,0.690351117746531
166,1,192149,0.164192834145838,0.149732103668254,0.273573701550392
168,1,192303,0.188903206727655,0.178524039319129,0.290715726326437
171,1,192795,0.0771540552248969,0.1484321807171,0.603533430181626
173,1,194187,-0.0660289288638708,0.148570434881989,0.657005187684401
174,1,194867,-0.157797721337542,0.148293474401699,0.288014909084852
190,2,8314,0.0551591716604278,0.151017451172798,0.715143309262664
194,2,8498,0.0433522269391506,0.15080712202797,0.77392265652858
195,2,8651,0.0319496311375729,0.150956413084606,0.83250375820723
197,2,9812,0.0920578759426354,0.151783935649965,0.544568606047844
198,2,9932,0.0968017433764548,0.151176691338355,0.522378765570745
199,2,10135,0.0865137460117169,0.150614802343247,0.56606029301526
200,2,11616,0.0991912009319662,0.150432622978058,0.510086232628026
201,2,12133,0.111330563582407,0.15100742558596,0.461458710067485
202,2,12194,0.109539942994534,0.151595948682971,0.47041743866245
203,2,12359,0.117009349821847,0.151136204512431,0.439331907529291
204,2,13061,0.0997357564940302,0.151160149700653,0.509811199241122
205,2,14298,0.109915979088582,0.15161766203042,0.468959916183263
206,2,15222,0.11782709977199,0.153081673492908,0.441992089482056
207,2,17986,0.0739994365103158,0.150473697922148,0.6231829710524
208,2,19770,0.0875250368167144,0.151494347627375,0.563804916545078
209,2,19836,0.101600628796161,0.151052785681148,0.501631207646372
210,2,19851,0.0964294886245527,0.151505186547066,0.524878389961084
211,2,21595,0.0510457170692276,0.150941541297043,0.735427055034749
212,2,22385,0.0474924520638267,0.151087695199406,0.753450798282905
213,2,23441,0.0310530929706523,0.152567537991522,0.838832844265742
214,2,24209,0.056972036715246,0.151289773184471,0.706715273352035
215,2,24341,0.0587598975433452,0.151645831672392,0.698633578603942
216,2,26815,0.105345203183678,0.151392521916705,0.486985941215682
217,2,28209,0.0466300588867637,0.15152696863563,0.758465938702703
221,2,41245,-0.0141610381725208,0.150964109272896,0.925318068448583
222,2,43214,-0.106493812038573,0.153308826159939,0.487740451347275
223,2,47104,0.0365869743649113,0.149124064821668,0.806331205801273
224,2,50915,-0.0706015581082082,0.150555200494919,0.639401038936309
225,2,55834,-0.107866988368398,0.149796203374659,0.471945116050071
226,2,56422,-0.0656245673580034,0.150133560560616,0.662300364248064
227,2,57715,-0.0683929665033948,0.149634874835029,0.647904978828766
228,2,59046,-0.0758263283867228,0.150382183694262,0.614418438629741
229,2,59191,-0.0648951465808254,0.149535097230503,0.664568542108208
230,2,59383,-0.0270935902788345,0.149611109081643,0.85639816471941
231,2,59477,-0.0334421089729334,0.151858827685389,0.825828364516767
233,2,60471,-0.0935136273670703,0.149736872679919,0.532689761921828
234,2,60478,-0.0880838670658843,0.149917245751836,0.557210067970403
235,2,60786,-0.0512023800189718,0.149719107825864,0.732562219076549
236,2,61035,-0.0491202289241794,0.149710282785355,0.74302913789332
237,2,61071,-0.0450335777661471,0.149034586728005,0.762701466784991
238,2,61675,-0.0629462625873709,0.149445425078867,0.673866120119925
240,2,62939,0.0414939138024961,0.149208243020433,0.781103032417921
241,2,63527,0.0604794566108322,0.149750134497376,0.686553509758925
242,2,63857,0.0260634807026963,0.149813148499745,0.861986208905462
243,2,65527,-0.049367415618776,0.149302519226683,0.741102322845688
247,2,67976,-0.00842889588036544,0.151475771960891,0.955655956567707
250,2,72389,0.182987072844775,0.150226924156863,0.224010473546332
251,2,72392,0.0370056311392231,0.151553157350113,0.807236435354797
252,2,73646,0.152680480921415,0.148235981454176,0.303723367559675
253,2,74564,0.219958230477406,0.147703822283381,0.13733167052139
254,2,74739,0.286220748979601,0.147871597782225,0.0537145765332888
257,2,80873,0.329785181455873,0.147971472227526,0.026462488346185
258,2,81501,0.353167309449157,0.147793507699913,0.0173909225010337
259,2,83526,0.296573353649854,0.147913074904776,0.0457205980448249
260,2,83845,0.351333315472497,0.147715430429008,0.0179171969637548
263,2,84447,0.338364902331453,0.149716069533445,0.0244273998774923
264,2,87391,0.329350225237033,0.147196748075521,0.0258782721959865
265,2,87562,0.333040976376951,0.147551057011646,0.02461112561347
266,2,87849,0.333015831821878,0.147537041703425,0.0246083494034856
267,2,87878,0.330353903850649,0.148197036702377,0.026432562898993
269,2,89785,0.270751656113159,0.14855578171619,0.069216081514124
272,2,93721,0.213179987215131,0.148369175233012,0.15165449057618
273,2,93952,0.193536959346321,0.148018767592441,0.191888347577876
274,2,95085,0.277766684991434,0.147846516929609,0.0611024472950263
276,2,107124,0.286810265573991,0.147871902991297,0.053226390217729
277,2,111645,0.339939137786335,0.147648510479396,0.0218965066794112
278,2,111916,0.309326543309512,0.148191853802786,0.0375743102188025
279,2,111931,0.31399231976422,0.148393491810883,0.0350492725761123
280,2,111999,0.33689909008434,0.147710928619686,0.023155652402243
281,2,114528,0.246308795135377,0.149076267600055,0.0993761265091769
282,2,116024,0.299357809099098,0.149158838374487,0.04551454645838
286,2,120090,0.206385700329811,0.149010631144935,0.166914864964249
287,2,120291,0.244915765651848,0.15056038282911,0.104694260716479
288,2,120726,0.192336211681943,0.149901356913621,0.200303981907584
289,2,121716,0.247459550080386,0.149500803483934,0.0987647671438204
290,2,123100,0.131887433440995,0.15012285662804,0.380253753911817
291,2,124677,0.123172471971264,0.149936604418473,0.411917701176814
293,2,127887,0.239031173422386,0.150572318749624,0.113298310264996
294,2,128935,0.232684756803665,0.15045714689174,0.122875413537272
295,2,129053,0.30261813539455,0.150566478334468,0.0452060808678941
296,2,130040,0.312010544662085,0.151441964093252,0.0401057062996211
297,2,130976,0.180048126682052,0.150804666580445,0.23331246343734
298,2,132199,0.237640231699984,0.151281374215683,0.117113547358224
299,2,133355,0.197522821853146,0.152474117467349,0.196011031387606
300,2,133435,0.18164011724949,0.152860980655946,0.235525885333801
302,2,135183,0.2029042769202,0.15287023590236,0.185268094266022
303,2,135402,0.226219994155079,0.152754280830135,0.139514443231461
304,2,135898,0.296721058382609,0.153228989102152,0.0536098467998797
305,2,135912,0.287730980684925,0.153391898487842,0.0615092215293141
306,2,135925,0.287051378272693,0.15269372557818,0.0609428825940987
307,2,136002,0.208187267607291,0.152940475383244,0.174309078757746
308,2,136173,0.236982049555528,0.153910242285703,0.124519170772619
310,2,138318,0.248378467405923,0.157950915779754,0.116729517103775
311,2,138695,0.207309777012377,0.155395277965942,0.183037563126644
312,2,138818,0.19755117811129,0.155144943122215,0.203737757354996
313,2,139728,0.173102563679406,0.154948386434807,0.264684534091225
314,2,140174,0.173002044340096,0.154948704460713,0.264962559621854
315,2,140863,0.138302741942167,0.154984561648579,0.372805416175664
316,2,141152,0.169662821360038,0.155334077460414,0.275470439481446
317,2,141292,0.166113089987971,0.154224360960362,0.282176819070586
318,2,141545,0.170716959552547,0.154963918524258,0.271361747844075
322,2,146723,0.249052727941152,0.154382050144939,0.107589561097166
323,2,147946,0.256264827500471,0.155773485648006,0.100836842852612
326,2,151397,0.149273929159006,0.156558945074905,0.341005480851381
327,2,153035,0.170576811226566,0.154787885944208,0.271210881499705
328,2,153228,0.167259533577962,0.155931418519617,0.284161796589557
329,2,153455,0.145840554229725,0.157172608304085,0.354093156435875
331,2,153815,0.161277627476674,0.156525215335414,0.303545566996748
332,2,154160,0.112365389993486,0.155002569411946,0.468977683547967
333,2,154235,0.109543477838033,0.156558346041056,0.484577083658107
335,2,159870,0.22541500272609,0.152237935418972,0.139585000449923
336,2,161229,0.281054468212504,0.15433063065343,0.0694351133160364
339,2,162696,0.367454160468878,0.153142966331764,0.0169388764986091
340,2,163284,0.37896646563287,0.15099970480907,0.0125297777774195
341,2,164166,0.249825134716757,0.153179360262806,0.10379648304338
342,2,165270,0.286414643478765,0.151698331085443,0.0598385795282989
343,2,165675,0.271872307441604,0.154305009292961,0.0789491867033018
346,2,168062,0.203254891767049,0.153207912578089,0.185478580989691
347,2,168518,0.161537726872876,0.152467734907157,0.29010202375825
