SNP,Chr,Pos,Effect,SE,PMC1_CTR2_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
8,1,27243,-0.111499436094534,0.145193421763346,0.443037856980773
9,1,27272,-0.104391541945339,0.143024473345516,0.465944016586866
16,1,27843,0.0642215163112186,0.139703983210347,0.646016635161254
17,1,27848,0.0642215163112186,0.139703983210347,0.646016635161254
18,1,28495,0.0777169622665246,0.139686824490432,0.578313367563666
19,1,28975,0.0478592513945143,0.138790546555204,0.730426957167342
26,1,31435,-0.0207101833542055,0.138441748191129,0.881169641464675
29,1,36146,-0.0885567607578147,0.137651576448431,0.520421229135916
31,1,37409,-0.0358762577603819,0.138463782724624,0.795707486783771
32,1,37478,-0.0545479508953823,0.138565576730424,0.694068541964726
33,1,39144,-0.0145113777411661,0.137961378258295,0.916289271245625
34,1,41499,-0.0526672490392064,0.137552299666908,0.702032593572106
37,1,51248,-0.0889668914884918,0.138085301473096,0.51980623297412
38,1,51462,-0.0893042175046524,0.138272150285933,0.518790737399872
39,1,52124,-0.0370744580535764,0.138152376284729,0.78857961438369
40,1,52667,-0.131109524165903,0.137768419293862,0.341917527636384
42,1,59265,-0.0283783193965076,0.137867173899035,0.83703602303377
43,1,60165,-0.0328164971590316,0.137760187175131,0.811852818615549
44,1,62308,-0.0759912887114734,0.137560293321161,0.581009082005995
45,1,62869,-0.0315968310604494,0.137592179437532,0.818503604736246
49,1,66841,0.0695229960904759,0.137617567994306,0.613740769994669
50,1,66948,0.0292625204297838,0.138503431137911,0.832793436432426
51,1,68621,-0.100161389237509,0.138034047488558,0.468547549722615
52,1,69417,-0.0378297222133056,0.137756545648515,0.783774310396456
56,1,74327,-0.00802763792105599,0.13852805665055,0.953821606749958
57,1,74572,0.0195653446815297,0.138155983386706,0.887462702124891
58,1,75211,0.0193465710077854,0.137904210441366,0.888510940210196
59,1,76030,0.0591859711094611,0.137872071554667,0.667980042553979
60,1,80108,-0.0925932053894266,0.137787341523782,0.502022751811263
61,1,81262,-0.108473746759635,0.137702344261029,0.431376989548399
62,1,81999,-0.166332440737543,0.137875976415983,0.228474359540683
63,1,82431,-0.217194022189425,0.138331736250213,0.117288812715953
64,1,83284,-0.183065189078822,0.137458895817537,0.183791330173279
65,1,83613,-0.143737585924882,0.13757605939265,0.296836655118843
66,1,84112,-0.17118181581548,0.137502266860094,0.213980322491851
68,1,84858,-0.0477407396331316,0.138169354711938,0.729906763062087
69,1,85751,-0.144007322966679,0.13854887514788,0.299331410463106
70,1,87445,-0.119149867030119,0.138909370751712,0.391611103621716
71,1,87467,-0.165065018873938,0.139505645125397,0.237520622242685
72,1,89070,-0.139988691885103,0.138707186585776,0.313551342610362
73,1,89616,-0.0652783032276765,0.138116214194172,0.636766995947173
74,1,89679,-0.101156988804509,0.1380724697935,0.464266093451068
75,1,89880,-0.08663507537395,0.138135473683667,0.530950156641775
76,1,91472,-0.0950584075689321,0.139146383181346,0.49495765810343
77,1,93789,-0.105313814883208,0.137689745686418,0.444864049366561
78,1,94351,-0.146762053565155,0.137945480546012,0.288095131505503
79,1,99148,-0.122565738987302,0.137649297375057,0.373846658273618
82,1,106800,-0.140074842066387,0.137788122620646,0.310041950113551
83,1,107970,-0.0708322495594465,0.137529196871867,0.606851422212425
84,1,109000,-0.114721459308276,0.137687999856897,0.405296077128375
85,1,112549,-0.208006799581101,0.137221421743453,0.130452757063247
86,1,112742,-0.150866637583391,0.137970190268195,0.274931929573564
87,1,113050,-0.121501411955415,0.137819523013929,0.378594133957261
88,1,113135,-0.168503441376158,0.137327195287284,0.220632170726316
89,1,114076,-0.07603504709753,0.137560224822443,0.580791254735217
90,1,114628,-0.00682732520182016,0.137967416332588,0.960560733825582
91,1,116283,-0.0126822358516258,0.138733616071055,0.927215254499482
93,1,127853,0.0952854858532595,0.138384048411298,0.49155353281829
