SNP,Chr,Pos,Effect,SE,ERG11_ORM2_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
8,1,27243,-0.122493533720648,0.1272441389258,0.336374419451188
9,1,27272,-0.0398972914155198,0.125479663304467,0.750704633050394
16,1,27843,-0.151016932113938,0.122264388160734,0.217589829376082
17,1,27848,-0.151016932113938,0.122264388160734,0.217589829376082
18,1,28495,-0.117215718901223,0.122371365876234,0.338784462997318
19,1,28975,-0.140112421638294,0.121482571896929,0.249545411293258
26,1,31435,-0.125816995624944,0.121203926992375,0.299952462553859
29,1,36146,-0.231937378276904,0.120130228846953,0.0543187470061386
31,1,37409,-0.164852229392919,0.121098344013366,0.174284454494635
32,1,37478,-0.16044541644544,0.121219742915282,0.186495313614441
33,1,39144,-0.232777081440732,0.120329495755327,0.0538508116089346
34,1,41499,-0.254530083905429,0.119866988955434,0.034412358617935
37,1,51248,-0.209928852723531,0.120627192515853,0.0826758267372431
38,1,51462,-0.204160773851414,0.120820171175438,0.0919509335246477
39,1,52124,-0.19066970504071,0.120717751915256,0.115124599790628
40,1,52667,-0.236743382116662,0.120291260885691,0.0498406067204821
42,1,59265,-0.0655989186372184,0.120837972420867,0.587564134661233
43,1,60165,-0.0726131408883278,0.120735210045018,0.547943158515674
44,1,62308,-0.0892359990834939,0.120570689639371,0.459723056269523
45,1,62869,-0.0890272811308334,0.120555960021841,0.460717955444997
49,1,66841,-0.0138940906242239,0.120703641629222,0.90842407530317
50,1,66948,-0.0339260836451638,0.121433268838872,0.780116474960731
51,1,68621,-0.138247893563602,0.120893970888029,0.253586604937654
52,1,69417,-0.102529957195255,0.120673723461081,0.396097744501093
56,1,74327,0.0391258729068272,0.121443331507613,0.747511660811159
57,1,74572,0.0569520892717659,0.121099884643303,0.638438122349481
58,1,75211,0.0528940552877405,0.120884215079254,0.661973111446115
59,1,76030,0.0838457516187003,0.120834613645335,0.488208480709174
60,1,80108,0.00960146828704336,0.120887322918093,0.93673963839031
61,1,81262,0.0278445874210787,0.120833613363486,0.817885364553627
62,1,81999,-0.0589164671973464,0.12109722240465,0.626899001086993
63,1,82431,-0.0965576772263553,0.121602700245185,0.427704315808602
64,1,83284,-0.0165932270087582,0.120822348926891,0.89084371782942
65,1,83613,-0.0294855709001889,0.120802069026593,0.807309366991246
66,1,84112,-0.0480880305724548,0.120798464857193,0.690808337680423
68,1,84858,0.0268462010141688,0.121158158164874,0.824769129167495
69,1,85751,-0.0378683096265611,0.121647913899062,0.755760607612949
70,1,87445,-0.0755216685676278,0.121855521530075,0.535812989627345
71,1,87467,-0.122021011951978,0.122387871522305,0.319446232537561
72,1,89070,-0.0576968462012317,0.121754280530496,0.635878862654766
73,1,89616,-0.0186465915045614,0.121133750820955,0.877749813633144
74,1,89679,-0.0224208990370331,0.121147279072256,0.853279303199338
75,1,89880,-0.0199491661841372,0.121179202126384,0.86933311898719
76,1,91472,0.0219905517752868,0.122077764401775,0.857149476154255
77,1,93789,0.0207253518369407,0.120820541128268,0.863898798313868
78,1,94351,-0.0425206237010023,0.121122426879336,0.72575656956521
79,1,99148,-0.00155920613184751,0.12082554820599,0.989711189702183
82,1,106800,0.109360268239581,0.120848461740079,0.36611585804878
83,1,107970,0.0922922606431662,0.120530052813197,0.444354660419108
84,1,109000,-0.0170437184545782,0.120839296513104,0.887915238437392
85,1,112549,-0.0185296860711808,0.120701877837799,0.878078985827996
86,1,112742,0.0481209854314606,0.121149106789098,0.691456625650315
87,1,113050,0.0742480328461084,0.120907759536826,0.53955257214869
88,1,113135,0.0184316447476341,0.120660213237348,0.878677495651755
89,1,114076,0.00252165124465387,0.120664126567762,0.983338747901956
90,1,114628,0.0513685945212874,0.120938559555024,0.671278055650142
91,1,116283,0.00846138519070261,0.121641446487653,0.944583222050439
93,1,127853,0.0495258065020502,0.121387178197516,0.683522005533482
94,1,128302,0.11530988481624,0.120793606049188,0.340431964411042
95,1,128704,0.11104365264178,0.120925469138926,0.359098372611472
96,1,128911,0.149872194959506,0.120820172839711,0.215630352785223
97,1,130267,0.166635814620482,0.120700404192183,0.168283571678271
98,1,130271,0.173399524084431,0.120817472395345,0.152110142943772
99,1,130613,0.199806234408863,0.121838546030206,0.101911275967946
100,1,132012,-0.0229285213935785,0.122036084432681,0.85107622159862
101,1,133231,-0.0312362437913599,0.121164771699713,0.796711707107289
102,1,137074,-0.031632829356454,0.120992126072867,0.793901558764457
103,1,137304,-0.0445403999035046,0.121022682374348,0.713068849196827
104,1,139686,-0.0279320590909324,0.121195853866428,0.817859754394934
105,1,149562,-0.027117634742661,0.121472906977747,0.823477701695012
106,1,150447,-0.0169984892654046,0.122825653224134,0.890006949544079
108,1,154084,-0.0150034814491638,0.123205875098136,0.903145952772648
110,1,157269,-0.0466255721897063,0.120946867457113,0.70009580952674
111,1,160054,-0.00488686695695562,0.12212138250914,0.968102615879251
112,1,166222,-0.00306198471809183,0.121218306751062,0.979861784705661
113,1,166416,0.00347835387608764,0.120972182566236,0.977077566227997
114,1,167326,-0.0428832403883494,0.121638342344836,0.724638427390718
115,1,168836,-0.0205904967032103,0.121078255388051,0.865060834900963
116,1,171200,-0.0913413651810787,0.12116705322593,0.451443900874496
117,1,171431,-0.159161155728136,0.121727194203521,0.191885956312928
118,1,173339,-0.137200689174459,0.120852263312755,0.257029881647561
119,1,173845,-0.149585135812813,0.120710049045973,0.216090908200095
120,1,175121,-0.141420091068697,0.120497605713901,0.241332886942555
121,1,175281,-0.162041038083447,0.120526908147967,0.179669862027678
122,1,175315,-0.156626273435368,0.120509055789812,0.194550042394994
123,1,175523,-0.148408048240471,0.121224406361106,0.221677251028145
124,1,175541,-0.159780522855143,0.120686432999736,0.186382591148529
125,1,175653,-0.179340204858527,0.120992590419478,0.139168265724359
128,1,175856,-0.172941612444844,0.123028315572466,0.160691052713816
129,1,175876,-0.159228635341772,0.121185505083221,0.189724747344956
130,1,175989,-0.165524754883525,0.121509123244997,0.173990288108804
131,1,176001,-0.162533225372605,0.122156968013137,0.184203337930301
133,1,177692,-0.164643647080645,0.120478777428457,0.172627397795961
134,1,178191,-0.169850723438828,0.120578576905703,0.15982448090358
135,1,178224,-0.164643647080645,0.120478777428457,0.172627397795961
136,1,178960,-0.173372588892067,0.121411676231213,0.154183742898165
140,1,183802,-0.141182013941723,0.120578344471192,0.242439328487848
141,1,183954,-0.129096822524664,0.121497672081645,0.288714404074173
142,1,184450,-0.081508481750477,0.120548287609079,0.499389441628554
144,1,184718,-0.123060612819606,0.121134741662929,0.310373462670119
145,1,185296,-0.0813348876989497,0.120719456899039,0.500910371308341
146,1,185438,-0.0604808236857099,0.120759857625969,0.616799033518741
147,1,185469,-0.0655526092676991,0.120926775198389,0.588101866226227
148,1,185503,-0.0828045216786854,0.120583687493005,0.492724184434949
149,1,185705,-0.0906091467690158,0.121917444578389,0.457854425216043
150,1,185749,-0.0893910422834544,0.12191999189199,0.463926550882397
151,1,185806,-0.0844970602183601,0.122092909509025,0.489347200851149
152,1,185879,-0.101861597355218,0.122646308854194,0.406799822188272
153,1,185916,-0.0535391216531415,0.12267715250228,0.662796711859159
154,1,185941,-0.0666207497445447,0.123193767976226,0.58900016016034
155,1,185954,-0.0719113670065162,0.123545442431469,0.560895052774612
156,1,186055,-0.0566820215354224,0.121100243592563,0.640031473692003
157,1,186896,-0.0452823694570267,0.123100239330269,0.713205872226043
161,1,190132,0.0831634506378449,0.121210685659088,0.493096277391659
162,1,190148,0.0983493433358502,0.121215085490442,0.417704407426571
163,1,190165,0.0835299092126569,0.122179512575803,0.494634967817325
164,1,190169,0.111477463067673,0.121963673414538,0.361329240553059
165,1,190933,-0.00801525066866859,0.121116940207995,0.947273747660763
166,1,192149,0.13783363398497,0.121887338248794,0.258895129414954
168,1,192303,-0.017047431044225,0.145568151071968,0.906839786362201
171,1,192795,0.0762064878072314,0.120820339177665,0.528617233036885
173,1,194187,0.0211013520450896,0.120983343503387,0.861639039127404
174,1,194867,-0.0353978646639564,0.120908035308807,0.769872382754699
190,2,8314,0.0349615953998879,0.122956046126462,0.77631485371007
194,2,8498,-0.0322842779922867,0.122778008498046,0.792743772186665
195,2,8651,-0.0593484031441627,0.122864401796351,0.629366877859166
197,2,9812,-0.0260954950936606,0.123627475118647,0.83294533729895
198,2,9932,-0.0315762559620212,0.123136524973506,0.797765969225694
199,2,10135,-0.0312825077717271,0.122665081560734,0.798853277606998
200,2,11616,-0.0252678254661349,0.122538790998723,0.8367514802845
201,2,12133,-0.0277744237465027,0.123024465171135,0.821516084231324
202,2,12194,-0.0328970793591976,0.123496692209308,0.790101904603369
203,2,12359,-0.0303252966818144,0.123137415714728,0.805614829386318
204,2,13061,-0.0234820859739957,0.123132587961254,0.848865804814634
205,2,14298,-0.030161232881079,0.123516963885891,0.807227883689658
206,2,15222,-0.00972570335381495,0.124730891425068,0.93789331625306
207,2,17986,-0.034947459367031,0.122532053490252,0.775649947832968
208,2,19770,-0.0304306977264293,0.123382816046265,0.805332968633569
209,2,19836,-0.00214765530036165,0.123054388547257,0.986085171778023
210,2,19851,-0.000853630373222725,0.123414718922388,0.99448517270783
211,2,21595,-0.0476127776065318,0.122878872048323,0.698636383346554
212,2,22385,-0.0738890473554061,0.122958420834851,0.548274194326375
213,2,23441,-0.019901522301264,0.124211630198965,0.87279729571367
214,2,24209,0.0079221390983053,0.123192615671385,0.948762234441664
215,2,24341,-0.00440799525161517,0.123484505082758,0.971544340641023
216,2,26815,0.0543880732052859,0.12330277514494,0.659415220220469
217,2,28209,0.0407643728705667,0.123359173589115,0.741253961101997
221,2,41245,-0.0256021086534639,0.122897446580678,0.83509854608005
222,2,43214,-0.110154862064344,0.124759947831689,0.377872541278207
223,2,47104,-0.0201916861226583,0.121411039524776,0.868009403447145
224,2,50915,-0.0216123227210925,0.122603343020717,0.860176306010332
225,2,55834,-0.0832525946849965,0.121961717935686,0.49529942901797
