SNP,Chr,Pos,Effect,SE,HUG1_ALO1_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
8,1,27243,0.00419447679663421,0.156026252697988,0.978568125898749
9,1,27272,0.0511220362157481,0.153659160700443,0.739560039523626
16,1,27843,0.0233886793202126,0.150041885207568,0.876215923808187
17,1,27848,0.0233886793202126,0.150041885207568,0.876215923808187
18,1,28495,0.0560915195732316,0.150019775895161,0.708707521080816
19,1,28975,0.0268156845112764,0.149039650089784,0.857316132834051
26,1,31435,0.0671622947993247,0.148608601703675,0.651589176623448
29,1,36146,-0.0155078750395473,0.147882775304685,0.916541697515743
31,1,37409,0.0281659039371738,0.148677114858467,0.849854161043181
32,1,37478,0.028283736316093,0.148804873336985,0.849361456428288
33,1,39144,-0.0709574209107589,0.148085267200146,0.632117255724016
34,1,41499,-0.155881877078444,0.147489353963765,0.291278807181264
37,1,51248,-0.21611734885312,0.147904685772389,0.144851918172288
38,1,51462,-0.207557891357104,0.14814113562449,0.162068028637085
39,1,52124,-0.153596637887053,0.148125882411884,0.300476793844141
40,1,52667,-0.210361833136496,0.147689756724938,0.155228725871994
42,1,59265,-0.0112881072636279,0.148037612959367,0.939262115414369
43,1,60165,-0.055829784426698,0.147897115397172,0.706035836838327
44,1,62308,-0.0380034034967897,0.147750431629358,0.797163836653296
45,1,62869,-0.029502334432061,0.147737373286396,0.841834533191664
49,1,66841,-0.00175773457821587,0.14781531944267,0.990518957929281
50,1,66948,-0.00116867505266396,0.148722496375192,0.993734653238843
51,1,68621,-0.190930278504863,0.147971073230388,0.197783562360736
52,1,69417,-0.112673053922473,0.14780535471901,0.446385858982996
56,1,74327,-0.0412813876719085,0.148724026085,0.781504642621642
57,1,74572,-0.0241713604545814,0.148338682667493,0.870653315413611
58,1,75211,-0.0112766875317572,0.148072626591881,0.939337762315784
59,1,76030,0.0097959151008731,0.148072925079675,0.947291063787419
60,1,80108,-0.0674145116237212,0.147995342045587,0.649016832619911
61,1,81262,-0.0033330423671961,0.147982760008307,0.982043347545225
62,1,81999,-0.0721652566693931,0.14829452735903,0.62681925348655
63,1,82431,-0.139416817727282,0.148861653535238,0.349628857036864
64,1,83284,-0.0776644430411813,0.147904142515556,0.599843418000933
65,1,83613,-0.085540922773399,0.147875519142445,0.563318585999868
66,1,84112,-0.0789827320522283,0.147902164857842,0.593663740023259
68,1,84858,0.00925863122689202,0.148378671163117,0.950280672545432
69,1,85751,-0.0696630163065336,0.148943224271518,0.64027685232529
70,1,87445,-0.0614390108699887,0.149268506166979,0.680881966863413
71,1,87467,-0.139787505130564,0.149901409351019,0.351700255379793
72,1,89070,-0.100547090288162,0.14905055315185,0.500381770948698
73,1,89616,-0.00315220335562171,0.148344166516422,0.983058827381205
74,1,89679,-0.0526243701078136,0.148336605321693,0.722978842207953
75,1,89880,-0.0352984801295636,0.148388745435368,0.812113406446653
76,1,91472,-0.0104436359981085,0.149501150633308,0.944347385241076
77,1,93789,0.0133816162742232,0.147960181313631,0.927988343075386
78,1,94351,-0.0746170532893069,0.148298136066428,0.615168602567799
79,1,99148,-0.0334285329321755,0.147951197696409,0.821376539246549
82,1,106800,-0.0465966305812866,0.148140720329694,0.753294469247528
83,1,107970,0.0162139122590973,0.14772000861514,0.912661204631096
84,1,109000,-0.00915868193613251,0.147982063459284,0.950685070470685
85,1,112549,-0.116156648399691,0.147686002761579,0.432095921098393
86,1,112742,-0.0615184479188698,0.148355109180801,0.678635209510817
87,1,113050,-0.100683205344991,0.148044645250195,0.496895284608425
88,1,113135,-0.102007877323807,0.14766449739422,0.49013994035047
89,1,114076,-0.0165433255962749,0.147761653107198,0.910919128607264
90,1,114628,0.0626341957861,0.148100579047927,0.672613615005758
91,1,116283,0.0306154512347447,0.148953110304965,0.83727067270851
93,1,127853,0.125044117928128,0.148535642646173,0.400444186627393
94,1,128302,0.172821578268083,0.147827650969824,0.243162335754274
95,1,128704,0.127612342570561,0.148105326415446,0.389474767048282
96,1,128911,0.173701265692458,0.147988894985822,0.241288373716713
97,1,130267,0.087728498959076,0.148133538755187,0.554078549505657
98,1,130271,0.0875632732254243,0.148309805035916,0.555295023301817
99,1,130613,0.168580197163318,0.1495006310993,0.260245463283248
100,1,132012,-0.0986666011969052,0.149359451254881,0.509300806782976
101,1,133231,-0.146603870668327,0.148185942710644,0.32318240949225
102,1,137074,-0.115462913343991,0.148052704553861,0.43598579652178
103,1,137304,-0.159733844833232,0.1479876910105,0.281158648286811
104,1,139686,-0.0805238090613212,0.148364608942441,0.587649467740113
105,1,149562,-0.0944440544258018,0.148680159598074,0.525698912818842
106,1,150447,-0.0712764537510303,0.150367403319067,0.635782031397191
108,1,154084,-0.0243659064967971,0.150874382630994,0.871793602032797
110,1,157269,-0.114407549477665,0.148016399222565,0.440076112026557
111,1,160054,-0.112719112977124,0.149428679110582,0.451151681217206
112,1,166222,-0.107493033985499,0.148332667830609,0.46913124672661
113,1,166416,-0.0969753130731202,0.148051657137921,0.512887917425074
114,1,167326,-0.167736295431997,0.148715689137946,0.260128545569514
115,1,168836,-0.162306400477193,0.148025536278675,0.273618109535003
116,1,171200,-0.244665412013606,0.147927377971487,0.099025312187806
117,1,171431,-0.346307890671068,0.148285364281495,0.020081378824169
118,1,173339,-0.290293139326713,0.147457239894534,0.0497741866845892
119,1,173845,-0.288069786280726,0.147346025673926,0.0513652357018358
120,1,175121,-0.375654021706989,0.146489702510354,0.0107493447455419
121,1,175281,-0.357183606090881,0.146747242527277,0.0154280766903602
122,1,175315,-0.353249084045148,0.146727258298079,0.0165736927569441
123,1,175523,-0.34199843770687,0.147647276720552,0.021112914286408
124,1,175541,-0.356213869208125,0.146939876289747,0.0158431653651819
125,1,175653,-0.390372525776726,0.147167323835419,0.00834868215571991
128,1,175856,-0.410884179598469,0.149489259597601,0.00629288787886157
129,1,175876,-0.362292396937888,0.147510096821869,0.0145284030851974
130,1,175989,-0.38147927032361,0.147801451695846,0.0102536719988192
131,1,176001,-0.37549084604256,0.14862929931163,0.0119617341930001
133,1,177692,-0.325758898621124,0.146907340427335,0.0272290900588296
134,1,178191,-0.340577088865496,0.146960102114306,0.0210489900563796
135,1,178224,-0.325758898621124,0.146907340427335,0.0272290900588296
136,1,178960,-0.358986424527961,0.14787917576905,0.0157000099017209
140,1,183802,-0.270141474949288,0.147245257497976,0.0674010309991889
141,1,183954,-0.248078168921208,0.148436573270198,0.0955538127001483
142,1,184450,-0.202108916487299,0.147325690720193,0.170981009160559
144,1,184718,-0.253666243882662,0.1479423963226,0.0872910468257356
145,1,185296,-0.22759219642714,0.147430151389429,0.123549974455444
146,1,185438,-0.196634344328505,0.147563275576805,0.183541486057443
147,1,185469,-0.203853609374766,0.14774959483933,0.168545056058261
148,1,185503,-0.217515494246088,0.147310048188168,0.140678993964338
149,1,185705,-0.22230315972073,0.148946531286006,0.136460478437142
150,1,185749,-0.208610405078505,0.149002631448214,0.162378075293718
151,1,185806,-0.24126922904861,0.149063148593982,0.1064327785513
152,1,185879,-0.25718479417512,0.149713736020465,0.086702079248973
153,1,185916,-0.167953858713025,0.150003715231671,0.263617938770945
154,1,185941,-0.177651635667959,0.150627955045408,0.239030491205935
155,1,185954,-0.201105862971597,0.150986270600211,0.183736597580062
156,1,186055,-0.199468304430284,0.147963871020292,0.178494520839337
157,1,186896,-0.215711249944841,0.150338553703718,0.15221903868974
161,1,190132,-0.0346195581443236,0.148521005339599,0.815822453798098
162,1,190148,-0.0130194025996252,0.148575615626585,0.930221935382881
163,1,190165,-0.0460528101813876,0.149698868258931,0.758540499080529
164,1,190169,-0.00661088457893472,0.149531817926907,0.964761566761987
165,1,190933,-0.234594361852895,0.147793110617817,0.113336394792391
