SNP,Chr,Pos,Effect,SE,ADE17_PGM2_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
8,1,27243,0.187982985579337,0.137018267179134,0.170948498540402
9,1,27272,0.0112398609997033,0.135318580467751,0.933849150758057
16,1,27843,0.127720597523053,0.131943183968783,0.333708637898948
17,1,27848,0.127720597523053,0.131943183968783,0.333708637898948
18,1,28495,0.147075813571735,0.131888217066582,0.265542582797097
19,1,28975,0.0690862443177385,0.131185652497679,0.598781598858593
26,1,31435,0.0704160012617541,0.130835797702293,0.590777235974677
29,1,36146,-0.0238329331846071,0.13020836659597,0.854874161857915
31,1,37409,0.158114324663639,0.130647836279588,0.226999247362418
32,1,37478,0.0773012081218729,0.130966529805362,0.5554098436845
33,1,39144,0.0602552926015294,0.130393778151718,0.644292479076505
34,1,41499,-0.00800272990721061,0.130070721285464,0.95097513647043
37,1,51248,-0.0633509466196572,0.130581537166059,0.62787461016234
38,1,51462,-0.0793411717090902,0.130734006376163,0.544313992882123
39,1,52124,-0.124127707018486,0.130457883051644,0.342013173329287
40,1,52667,-0.0438317641323611,0.130394850901736,0.736960164477611
42,1,59265,-0.0189085949015142,0.130346041833972,0.884742668237078
43,1,60165,0.0206080518543807,0.130246807351636,0.874371485871651
44,1,62308,-0.113692550867643,0.129967381790984,0.382289724725696
45,1,62869,-0.0594064952688698,0.130053405864133,0.648106259162698
49,1,66841,-0.0823926668972944,0.130079248105508,0.526880256155251
50,1,66948,-0.163249764356335,0.13066333207718,0.212349400365657
51,1,68621,-0.207758342614073,0.130128176020003,0.111257062650236
52,1,69417,-0.102878755902464,0.130136277825591,0.429739555534402
56,1,74327,-0.189894862125945,0.130576961855655,0.146758512599191
57,1,74572,-0.134195801897393,0.130423430574789,0.304219864611038
58,1,75211,-0.117399967237998,0.130230935330798,0.367950321786922
59,1,76030,-0.14860468035603,0.130140624223101,0.254278813396971
60,1,80108,-0.147410606300541,0.130113587744753,0.258009268678978
61,1,81262,-0.163666815531293,0.13000913671771,0.208903010646505
62,1,81999,-0.165814604076041,0.130320369887245,0.204082220296702
63,1,82431,-0.196092111946345,0.130821507795895,0.1347858696589
64,1,83284,-0.180281672798089,0.129928346143793,0.166150348226292
65,1,83613,-0.200075163659157,0.129831841835239,0.124204654636033
66,1,84112,-0.252458369868468,0.129587400089015,0.0521867486542711
68,1,84858,-0.168928645740348,0.130340132141162,0.195801509957043
69,1,85751,-0.219827261201436,0.130664086553365,0.0933785408553668
70,1,87445,-0.243889366163616,0.130821759793598,0.0631111850285495
71,1,87467,-0.256628161631759,0.131444654030771,0.0516848320951451
72,1,89070,-0.382683253660615,0.129736188185123,0.00339295399809964
73,1,89616,-0.245100423770969,0.129965783733218,0.0601313689866827
74,1,89679,-0.349023544083634,0.129307835321528,0.00728567342212825
75,1,89880,-0.356850436605349,0.129280758223499,0.00607673305288415
76,1,91472,-0.347317114122089,0.130333991517564,0.00805652526487564
77,1,93789,-0.406733055129789,0.128471016393891,0.00168029333168569
78,1,94351,-0.331843624172256,0.1294254684197,0.0107614128106488
79,1,99148,-0.341770517228263,0.129006003950322,0.00842939180739891
82,1,106800,-0.474109101506057,0.127994139236873,0.000246082962332183
83,1,107970,-0.384171473625293,0.128454188079889,0.00297859452517561
84,1,109000,-0.402719497117998,0.128525550313304,0.00187266287072323
85,1,112549,-0.399525737543264,0.128404276409144,0.00201330692194991
86,1,112742,-0.386132007641727,0.129033795864275,0.0029619027490879
87,1,113050,-0.396587184953183,0.128721194305298,0.00222522282103558
88,1,113135,-0.380845160778437,0.128519458034338,0.00324984145032501
89,1,114076,-0.381071265849174,0.128517559374078,0.00323131982334594
90,1,114628,-0.299916554230965,0.129456869068942,0.0210903481909512
91,1,116283,-0.235165963771104,0.130564222726032,0.0725322804236531
93,1,127853,-0.161463818262834,0.130636230654011,0.217287679633529
94,1,128302,-0.14448837017727,0.130188779747616,0.267824585540144
95,1,128704,-0.19051246459841,0.130151138251537,0.1441443188359
96,1,128911,-0.134590339520394,0.130363315318808,0.302579896571917
97,1,130267,-0.185087053442405,0.130125738546587,0.1558016480664
98,1,130271,-0.189040400315328,0.130264983908838,0.147612560210301
99,1,130613,-0.21995154525873,0.131353274856013,0.0949173203604148
100,1,132012,-0.141265222426514,0.131379039370855,0.282997494749985
101,1,133231,-0.126688537298455,0.13048611736875,0.332264513984388
102,1,137074,-0.0933832185944296,0.130379695163279,0.474316410273504
103,1,137304,-0.140219286545279,0.130306204070273,0.282628475442101
104,1,139686,-0.0952400686344471,0.130592927661975,0.466308116975287
105,1,149562,-0.176189545813687,0.13065331705586,0.178353434537646
106,1,150447,-0.13039667378711,0.132260422053468,0.324853286557324
108,1,154084,-0.166621992452923,0.13255523854635,0.209584546121465
110,1,157269,-0.132678893421659,0.13024912059973,0.309064506606929
111,1,160054,-0.0945587454173585,0.131583492143356,0.472849461209395
112,1,166222,-0.0730887575227916,0.130647866661566,0.576220859622391
113,1,166416,-0.0686381955413714,0.130389248187611,0.59893400383627
114,1,167326,-0.0782228449136581,0.131115565165415,0.55116044723018
115,1,168836,-0.0679143107182185,0.130509937767045,0.60312736649987
116,1,171200,-0.133991821448055,0.130560876575145,0.305463056423205
117,1,171431,-0.134115301825232,0.131378043126843,0.308031725208391
118,1,173339,-0.13672742590876,0.130345644855959,0.294913954361059
119,1,173845,-0.0936324478796271,0.130345181842864,0.473021473090468
120,1,175121,-0.10066079232108,0.130071495577076,0.439514891336026
121,1,175281,-0.0929189183075556,0.130198546153326,0.475902257273325
122,1,175315,-0.0933222970569079,0.13015668398296,0.473848449777266
123,1,175523,-0.101958639842836,0.130876964690113,0.436476963702287
124,1,175541,-0.0933823369457297,0.130360114022727,0.474254246030794
125,1,175653,-0.103147570835454,0.130752426213666,0.43071344127701
128,1,175856,-0.115842582160227,0.132885134439206,0.383937429603252
129,1,175876,-0.0972105299520166,0.130887198986248,0.458154465804131
130,1,175989,-0.0707553683000798,0.13130916580174,0.590333035081276
131,1,176001,-0.0735975670474984,0.131989534268759,0.577469925258399
133,1,177692,-0.119841958568828,0.13009515016616,0.357581936024474
134,1,178191,-0.127267813772365,0.130204673555083,0.329018620751003
135,1,178224,-0.119841958568828,0.13009515016616,0.357581936024474
136,1,178960,-0.143538447358758,0.131069258281707,0.274204415296985
140,1,183802,-0.0817347597022936,0.130195167571844,0.530549755118144
141,1,183954,-0.0867177276272024,0.131135014084955,0.508860401361736
142,1,184450,-0.0774428543369751,0.130002008378431,0.551754014527614
144,1,184718,-0.077945568323951,0.130740538702545,0.551433639161644
145,1,185296,-0.0868957627521002,0.130169287243533,0.50485090106329
146,1,185438,-0.0953445177249152,0.130158686416422,0.464334167418189
147,1,185469,-0.0977040423666591,0.130341867069956,0.453995932175584
148,1,185503,-0.0840849643871616,0.130031183786985,0.518277221081528
149,1,185705,-0.0805778514834287,0.131492395308882,0.540406628932755
150,1,185749,-0.0846749792364981,0.131485101823441,0.520000663718133
151,1,185806,-0.120532362336758,0.131581692157253,0.360278163198635
152,1,185879,-0.102398590317777,0.132262318648867,0.439325811105531
153,1,185916,-0.072552452259977,0.132257995315933,0.583648991067583
154,1,185941,-0.0647269117033199,0.132846074987012,0.62639606918349
155,1,185954,-0.0707241929439969,0.133225667471975,0.595849544610991
156,1,186055,-0.0806584622361031,0.130548293241653,0.537076648045673
157,1,186896,-0.112932212206213,0.13262417402857,0.395057524319172
161,1,190132,0.0952502168248293,0.130686254533406,0.466578839690566
162,1,190148,0.112819126037096,0.130686113705249,0.388567934722977
163,1,190165,0.0641196513564767,0.131785095282903,0.626881277554029
164,1,190169,0.071989582896979,0.131609118662279,0.584727507802435
165,1,190933,0.0499760404433179,0.130570069745094,0.702133533721669
166,1,192149,0.0604356743703908,0.131625584427601,0.64641021521002
168,1,192303,-0.0639994249099658,0.156927358373967,0.683646935987441
171,1,192795,0.0104580262470334,0.130348738536197,0.936098899381958
173,1,194187,0.175526847650611,0.130122976836367,0.17822396583932
174,1,194867,0.0631245076151976,0.13034362844712,0.628478270414555
190,2,8314,0.0823305745347624,0.132522150781358,0.534830209508294
194,2,8498,-0.0222000689541928,0.132395117504272,0.866930721611476
195,2,8651,-0.0320027367017335,0.132513410067138,0.809303466110602
197,2,9812,-0.0303902751731215,0.133301976134207,0.819793256601096
198,2,9932,-0.0401906744363199,0.132769136527067,0.762288433236418
199,2,10135,-0.0612599852774214,0.132237652965492,0.643465823928007
200,2,11616,-0.00172790183675531,0.132137410551611,0.989574104915899
201,2,12133,-0.0321440897488359,0.132651715537004,0.808673371879385
202,2,12194,-0.0166147377424066,0.133172805176722,0.900783985129207
203,2,12359,-0.0297190858509548,0.132776946252748,0.823021282962185
204,2,13061,0.0124280950690213,0.132774948152512,0.92547785985284
205,2,14298,-0.00367752202939275,0.133195320482551,0.977988812551428
206,2,15222,0.00701685677756014,0.134493793510393,0.958420878098203
207,2,17986,-0.00729256555402003,0.132136872482133,0.956018730670311
208,2,19770,0.00703852300327212,0.133050504085387,0.957840602263143
209,2,19836,-0.0325435578011701,0.132674187732409,0.80637497933429
210,2,19851,-0.0377847013739989,0.133058780970487,0.776599863310811
211,2,21595,-0.0388219236611806,0.13250824755678,0.769711562998021
212,2,22385,-0.0369525102400048,0.132635173839983,0.780712914086505
213,2,23441,-0.00696074517246892,0.133937609350029,0.958581948370869
214,2,24209,0.0264303546279776,0.132827811509752,0.842391318260781
215,2,24341,0.00729916944786191,0.1331488906298,0.956313194739534
216,2,26815,0.0491721468353128,0.132964144015334,0.711742034702784
217,2,28209,0.00729445498522746,0.133034081856435,0.956303743645506
221,2,41245,-0.0923308195837778,0.132433209989011,0.486144161400731
222,2,43214,-0.17646734725983,0.134345022313701,0.189854671467784
223,2,47104,-0.0755468887705658,0.130856833866067,0.564088119435768
224,2,50915,-0.081888851355865,0.132133043322791,0.535825212218821
225,2,55834,-0.103032463663542,0.131479699588386,0.433778131246109
226,2,56422,-0.0793616999107022,0.131761587777936,0.547352589044078
227,2,57715,-0.0999740623593031,0.131286922029723,0.446871127026284
228,2,59046,-0.161282443119061,0.13178010461507,0.221815442297459
229,2,59191,-0.167765273141969,0.130999304024664,0.201154703100968
230,2,59383,-0.177239447647149,0.131001868597858,0.176936328850726
231,2,59477,-0.153096401221769,0.13306802829139,0.250711709005439
233,2,60471,-0.127807958074595,0.131341938793406,0.331173266264728
234,2,60478,-0.113253045487867,0.131530007092615,0.389798604427359
235,2,60786,-0.08529286033432,0.131373148849613,0.516604680241739
236,2,61035,-0.102002339983833,0.13132991351582,0.437863116101537
237,2,61071,-0.0800019850329662,0.130776504283368,0.541099701068288
238,2,61675,-0.0939152246978459,0.131127262517114,0.474332548246291
240,2,62939,-0.0428221389084525,0.13097584912282,0.743901879221776
241,2,63527,-0.0315680419576497,0.131476658734543,0.810389177712412
242,2,63857,-0.0126002076684086,0.131516271073785,0.92372805241012
243,2,65527,-0.142159826548633,0.130865831363501,0.278086594652491
247,2,67976,-0.16020045446223,0.132698789663394,0.22814464566026
250,2,72389,0.166483617931498,0.131855018298692,0.207556947375459
251,2,72392,0.192682827798975,0.132655200693437,0.14724849843762
