SNP,Chr,Pos,Effect,SE,PLM2_SNA3_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
8,1,27243,-0.152823592857941,0.150601612764529,0.310918103102587
9,1,27272,-0.064134167302447,0.148516896644145,0.666128043312355
16,1,27843,0.0313545649521417,0.145031627811058,0.828963569259158
17,1,27848,0.0313545649521417,0.145031627811058,0.828963569259158
18,1,28495,0.0685806700734905,0.144997639691546,0.636521311899285
19,1,28975,0.0407760982523916,0.144057696795792,0.777301405622825
26,1,31435,-0.00371595739388531,0.143692187390008,0.97938318775701
29,1,36146,-0.0188270093789721,0.142947873208384,0.895292333437364
31,1,37409,-0.00961715626633983,0.143723391848565,0.946687777391138
32,1,37478,-0.033030013694244,0.143837111523276,0.818508522660091
33,1,39144,0.0351575643899936,0.143179212733452,0.806173789674494
34,1,41499,0.0842723359458383,0.14272379578599,0.555261781305885
37,1,51248,-0.139308875035115,0.143210240111974,0.331339788753258
38,1,51462,-0.149817715814257,0.143374940870121,0.296767314357047
39,1,52124,-0.141590724097569,0.143203900409567,0.323469988737087
40,1,52667,-0.211683115804077,0.142728236528963,0.138934743573185
42,1,59265,-0.0800635984299155,0.143036546048185,0.576010254876545
43,1,60165,-0.0271578016076927,0.142984567157092,0.849469084735358
44,1,62308,-0.0590787759983276,0.142799997308855,0.679332664628976
45,1,62869,-0.0403605514113698,0.142800517022272,0.777621617223436
49,1,66841,0.0899634583794843,0.142803728089713,0.529115387143177
50,1,66948,0.0637780896671146,0.143720795107189,0.657485227889531
51,1,68621,-0.146902980316769,0.143158064316091,0.30551914982738
52,1,69417,-0.00576074095130219,0.142991544502572,0.967886867158482
56,1,74327,-0.0402491076799866,0.143762071616244,0.779664290985014
57,1,74572,-0.0218310102435099,0.143390541138564,0.879077837583355
58,1,75211,-0.0288363473403713,0.143125623156127,0.840442609050662
59,1,76030,-0.00640646176233547,0.143133445981135,0.96432498194489
60,1,80108,-0.0600388701953884,0.143064325171558,0.67498661049678
61,1,81262,-0.0209587684343926,0.143041560914738,0.883592782858644
62,1,81999,-0.0697312815715975,0.143347210504208,0.626949858595213
63,1,82431,-0.130216492610284,0.143907245242723,0.36615455959482
64,1,83284,-0.0299963389417387,0.143016728307959,0.833991544066723
65,1,83613,-0.00570100234117493,0.14300955697671,0.968223701679183
66,1,84112,-0.0489852137554483,0.143001873880147,0.732141309190816
68,1,84858,0.0928776272720599,0.143344088168358,0.517448300467911
69,1,85751,0.00907673168473009,0.144018023313707,0.949782291766192
70,1,87445,0.0124217989595958,0.14432176500231,0.931459433620748
71,1,87467,-0.0442337796088597,0.145059714169525,0.760595389962181
72,1,89070,0.0114702620323881,0.144169522787636,0.936631549372119
73,1,89616,0.0435240016278528,0.143376535776416,0.761638671730892
74,1,89679,-0.00324187869644697,0.143413303589884,0.981978011095889
75,1,89880,0.0453848523030938,0.14342940518608,0.751865901032336
76,1,91472,0.0466107870347557,0.144493245742353,0.747203498960936
77,1,93789,-0.004605485713317,0.14302542935509,0.974330381831397
78,1,94351,-0.0578923751176164,0.143368949543588,0.68660433635092
79,1,99148,-0.0340738211988251,0.143014140927109,0.8118216329346
82,1,106800,-0.0912389454582193,0.14313621106972,0.524259682748783
83,1,107970,-0.0413013934923828,0.142777337359441,0.772543548002673
84,1,109000,-0.0148692870970201,0.143043721309869,0.917268658093559
85,1,112549,-0.175064247172954,0.142579845054712,0.220327735157282
86,1,112742,-0.120628567423081,0.143296897058717,0.400464997628887
87,1,113050,-0.0903080183177989,0.143118658029676,0.528448195957213
88,1,113135,-0.112880025105532,0.142708201367886,0.429483944625537
89,1,114076,-0.0549908183198687,0.142804622571023,0.700412061709999
90,1,114628,-0.0493112829174273,0.143171905437174,0.730735462552673
91,1,116283,-0.00414529427017779,0.143992232026397,0.97704968580564
93,1,127853,0.0695657128898433,0.143676602337973,0.628556527599271
94,1,128302,0.0593316375396551,0.143137405732533,0.678753690356921
95,1,128704,-0.00667258297773396,0.143314313745023,0.962890972387216
96,1,128911,0.0649952493791305,0.143288862801879,0.650398382787899
97,1,130267,0.115666537621302,0.143130338217686,0.419565559453829
98,1,130271,0.110934759606031,0.143311127115879,0.439399612200071
99,1,130613,0.10774921469594,0.144659445951418,0.456859563235534
100,1,132012,-0.0386273004490923,0.144451154406167,0.789311705558462
101,1,133231,-0.0388280721876977,0.143425770019806,0.786765430485119
102,1,137074,-0.0448937343076156,0.143216724243476,0.754110935692412
103,1,137304,-0.11220761431746,0.143161927134096,0.433694136394541
104,1,139686,-0.0890956936856199,0.1433963548064,0.534787033324682
105,1,149562,-0.0865848512399316,0.143728194921612,0.547280855117521
106,1,150447,-0.0509627783695733,0.145371843583021,0.726121251035444
108,1,154084,-0.0353106495374319,0.145834239162398,0.808821073588394
110,1,157269,-0.162142116461351,0.142939069803165,0.257419870746666
111,1,160054,-0.148808214862894,0.144342725932669,0.303276324527077
112,1,166222,-0.126757136839345,0.143331965342786,0.377103549652483
113,1,166416,-0.121996506809865,0.143052060077292,0.394341852338864
114,1,167326,-0.151019461470511,0.143788595738998,0.29430413227718
115,1,168836,-0.135821390578498,0.143148196728345,0.343362983942083
116,1,171200,-0.243715529229648,0.14295796004343,0.0891105270199179
117,1,171431,-0.261329631542294,0.143770163682002,0.0699590724001536
118,1,173339,-0.268370365660538,0.142604567193314,0.0606694054530373
119,1,173845,-0.276735674774252,0.142439832255047,0.0528320987800321
120,1,175121,-0.302895070938362,0.142003227633656,0.0336127976749468
121,1,175281,-0.307473629245123,0.14209762843255,0.0311485044426759
122,1,175315,-0.316599771836204,0.141995502719546,0.0263994566692555
123,1,175523,-0.299044513079442,0.142918493413893,0.0371153461334798
124,1,175541,-0.312914953218089,0.142243467391612,0.0284648070371662
125,1,175653,-0.30960076888283,0.142720209962668,0.0307279651981515
128,1,175856,-0.272122557551203,0.145320156391792,0.0619538477552228
129,1,175876,-0.265975335742424,0.143103553551123,0.06391293719223
130,1,175989,-0.281426404289793,0.143432341342033,0.0505379457140581
131,1,176001,-0.281502113977807,0.144187432069843,0.0516886517145125
133,1,177692,-0.23488702304504,0.142444309954016,0.10004248271164
134,1,178191,-0.229566479723013,0.142611379857388,0.108349654108254
135,1,178224,-0.23488702304504,0.142444309954016,0.10004248271164
136,1,178960,-0.259840998160392,0.143468887529989,0.0709704161886385
140,1,183802,-0.196902190716156,0.142625362720874,0.168289276786512
141,1,183954,-0.187739267923635,0.143704045525306,0.192256940465191
142,1,184450,-0.139326137896862,0.142597088357085,0.329207765987545
144,1,184718,-0.211934170140361,0.143157347867725,0.139650962824843
145,1,185296,-0.148011819403465,0.142774699818589,0.300594161908465
146,1,185438,-0.161956983429714,0.142738573950213,0.25729580623377
147,1,185469,-0.173889216941048,0.142905610816615,0.224488788078331
148,1,185503,-0.13729431615277,0.142647566069032,0.336471295282527
149,1,185705,-0.186973675774167,0.144087736749477,0.195259192442321
150,1,185749,-0.177183310824147,0.144122779888239,0.21974389304809
151,1,185806,-0.208247304713023,0.144198486459464,0.149577772521301
152,1,185879,-0.202129959993733,0.144923915802109,0.163973827569638
153,1,185916,-0.0835108338723612,0.145188567111666,0.565530068422033
154,1,185941,-0.0814252044111632,0.145824962224259,0.576941434874473
155,1,185954,-0.125969263708729,0.146161711634397,0.389355922009793
156,1,186055,-0.142754865919713,0.143193808065838,0.319479123460779
157,1,186896,-0.145891728042928,0.145539167544002,0.316826247014135
161,1,190132,-0.00732249756288406,0.143576615774961,0.959353866438865
162,1,190148,0.0281142816720549,0.143612651303748,0.844907012856982
163,1,190165,-0.00621197301452478,0.144723682682822,0.965787191545344
164,1,190169,0.0162352556064561,0.144541003778534,0.910631279518186
165,1,190933,-0.0917080512764272,0.143288312494976,0.522571759057463
166,1,192149,0.0370632298404464,0.144530124941784,0.797760892856847
168,1,192303,0.170682647112399,0.172078041092509,0.321930146713218
171,1,192795,-0.00755151508809357,0.143099444827762,0.957944138784279
173,1,194187,-0.0937961997620869,0.143131528534751,0.512691957127305
