SNP,Chr,Pos,Effect,SE,ADE17_HYR1_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
8,1,27243,0.277959020227776,0.162068394466684,0.0872095449282075
9,1,27272,0.0230476255334497,0.160293521274827,0.88575317291427
16,1,27843,-0.0356161204321351,0.15649402126767,0.820098511217136
17,1,27848,-0.0356161204321351,0.15649402126767,0.820098511217136
18,1,28495,0.0275033261576267,0.156501190223338,0.860599944892732
19,1,28975,-0.0213883534069957,0.155457701573514,0.890648349957067
26,1,31435,0.00206632044454425,0.155049938277848,0.989374590631042
29,1,36146,-0.0245677309709659,0.154244931793611,0.873541420007611
31,1,37409,0.0909622271193222,0.155008896500288,0.55770010293463
32,1,37478,0.0607797009303385,0.155184087101319,0.695544339631682
33,1,39144,0.0656209849873145,0.154470022998009,0.671231291473571
34,1,41499,0.0135600983475103,0.154079237973656,0.929920775144491
37,1,51248,-0.0572624285787938,0.154706750142186,0.711503660634835
38,1,51462,-0.0831641538621326,0.154883355132865,0.591642482808556
39,1,52124,-0.113837059427023,0.154618099696638,0.462069569077196
40,1,52667,-0.118932627548631,0.154359039087288,0.441522598259402
42,1,59265,0.0848657414488289,0.15434476486725,0.582773203913978
43,1,60165,0.075710805152572,0.154241532116206,0.623831359421995
44,1,62308,-0.188678299210428,0.15379695889499,0.220714919899514
45,1,62869,-0.20449665066968,0.153720263368505,0.18427270137676
49,1,66841,-0.158213001043098,0.153947608485629,0.304791458572117
50,1,66948,-0.180708645899504,0.154825486094606,0.243926978772444
51,1,68621,-0.264959987852069,0.154059605756604,0.0863355128360208
52,1,69417,-0.191950303338577,0.153955552045967,0.213301011086899
56,1,74327,-0.138347882972196,0.154967614649898,0.372597369147332
57,1,74572,-0.0857518443070202,0.154662092213995,0.57962445403417
58,1,75211,-0.0195674631300498,0.154443852041364,0.899252916578387
59,1,76030,0.0167276888905993,0.154444797311155,0.913812492948556
60,1,80108,-0.00156290005183157,0.154410823255728,0.991929907390242
61,1,81262,-0.0359019331242365,0.154340642329992,0.816195264760935
62,1,81999,-0.0905310660074006,0.154654376259807,0.558668480654972
63,1,82431,-0.0951838219651846,0.155379301371565,0.540541827011868
64,1,83284,0.0269305857025157,0.154323941018794,0.861567183801057
65,1,83613,0.0221417716738204,0.154309091131739,0.885985286827819
66,1,84112,-0.0458109757839017,0.154311335133854,0.766737546750197
68,1,84858,0.0590623157939588,0.154734236890203,0.702912326506015
69,1,85751,0.00237014530344282,0.155402244012466,0.987840008001881
70,1,87445,-0.0550872679936053,0.155703201482536,0.723702515079934
71,1,87467,-0.0504254566298091,0.156523054400267,0.74752224001816
72,1,89070,-0.152968983577114,0.155353091322805,0.325468640138178
73,1,89616,-0.038791167854014,0.154715645971005,0.802172164398042
74,1,89679,-0.100860020747705,0.154655875228062,0.514723855714923
75,1,89880,-0.0862708205977806,0.15472010410647,0.577475865604966
76,1,91472,-0.125715242358273,0.155793562183566,0.420247407412415
77,1,93789,0.0181571240364059,0.154327571681936,0.906409408489899
78,1,94351,0.0431107587821766,0.154719754627991,0.78068601995805
79,1,99148,-0.0326149060854117,0.154320834357541,0.832740185526051
82,1,106800,-0.0830343282954782,0.154475565061457,0.591244374775308
83,1,107970,-0.0166615225817373,0.154078376322804,0.913948717353141
84,1,109000,0.0471826543979776,0.154332040625817,0.75999675530215
85,1,112549,-0.150791796670647,0.153968706044569,0.328069625878089
86,1,112742,-0.206456905631473,0.154387855999409,0.181998396140556
87,1,113050,-0.197930059502865,0.154158499891035,0.200005501168428
88,1,113135,-0.239364977624381,0.153597013475445,0.120035448815314
89,1,114076,-0.119623869467797,0.153992906113185,0.437788643015282
90,1,114628,-0.0957536923453758,0.154430307421557,0.5356284091343
91,1,116283,-0.13280248057366,0.155212910902059,0.392791195854798
93,1,127853,-0.205526254665075,0.15469820438639,0.18485051766537
94,1,128302,-0.197207753281863,0.154131798044909,0.201570229953303
95,1,128704,-0.20829104556855,0.154244670679279,0.177754806642499
96,1,128911,-0.159166870328117,0.154427485867817,0.30339186126348
97,1,130267,-0.192540804614632,0.154246314214923,0.212760066543893
98,1,130271,-0.198388929165744,0.15440922151899,0.199695648020772
99,1,130613,-0.15137968390279,0.156008238977242,0.332545740855148
100,1,132012,-0.182262607371183,0.155582433433888,0.24219368287663
101,1,133231,-0.201403473332315,0.154406764345337,0.192957434986329
102,1,137074,-0.20632164100791,0.154167684510545,0.181662081737237
103,1,137304,-0.23996559234848,0.154083578537349,0.120278030730982
104,1,139686,-0.119588149095568,0.154684298542027,0.439973999289117
105,1,149562,-0.204099451911426,0.154787662244834,0.188165405203693
106,1,150447,-0.122903074434203,0.156753121004931,0.43353360335797
108,1,154084,-0.152464252893877,0.157164903278671,0.332665363700313
110,1,157269,-0.23009136092912,0.154031966480081,0.136123892809495
111,1,160054,-0.296877848418953,0.155183698765981,0.0565474010201103
112,1,166222,-0.296884736371559,0.154023937825321,0.0547165331112368
113,1,166416,-0.287449120524693,0.1537587503842,0.0623835843984996
114,1,167326,-0.279176415315178,0.154684046263476,0.0719553648806022
115,1,168836,-0.254576595165684,0.154064988788829,0.0993426866759177
116,1,171200,-0.241696036624899,0.154356164235656,0.118283601174594
117,1,171431,-0.24353524888665,0.1553183525114,0.117782971618292
118,1,173339,-0.212284225460583,0.154232924565838,0.169574219100736
119,1,173845,-0.180067519906864,0.154220525734796,0.243757152125684
120,1,175121,-0.277443604333643,0.153503030256845,0.0715488476756927
121,1,175281,-0.238713412097208,0.153818906236442,0.121579328768153
122,1,175315,-0.249059482373952,0.153723662442099,0.10608728547009
123,1,175523,-0.240266397410244,0.154640526591534,0.121149877237184
124,1,175541,-0.244573392714091,0.153985876159764,0.113117246165894
125,1,175653,-0.273539822644808,0.154338942286709,0.0772019498095671
128,1,175856,-0.245620404849912,0.157040167158388,0.118699239140224
129,1,175876,-0.24667468621526,0.154611942090648,0.111507851659022
130,1,175989,-0.257630078513584,0.155005774242262,0.0973869198062278
131,1,176001,-0.247607683735434,0.155865786896678,0.113046978712031
133,1,177692,-0.293765223661903,0.153499896655209,0.0564565690682457
134,1,178191,-0.324149806979232,0.153480717341764,0.035389353658844
135,1,178224,-0.293765223661903,0.153499896655209,0.0564565690682457
136,1,178960,-0.309458344086524,0.154651868347015,0.0461576528576402
140,1,183802,-0.321382528649725,0.15336260127836,0.0368319732426656
141,1,183954,-0.304070268730734,0.154592206247314,0.0499755035555834
142,1,184450,-0.263745014620639,0.153435277405389,0.0865032037795107
144,1,184718,-0.276104245653026,0.154253076699302,0.074320024746151
145,1,185296,-0.288893384920275,0.153526087965908,0.0606963904271153
146,1,185438,-0.289464356944904,0.153530362818117,0.0601984525613178
147,1,185469,-0.288093481254152,0.153761461432773,0.061806179645686
148,1,185503,-0.268419840181797,0.15346089924303,0.081141279775234
149,1,185705,-0.296750207650727,0.155044613333669,0.056432798487195
150,1,185749,-0.295917892991142,0.155049119750932,0.0571319221971095
151,1,185806,-0.360296773596105,0.15487239220592,0.0205621944868056
152,1,185879,-0.316642783035942,0.155900917066481,0.0429986985164535
153,1,185916,-0.275923567266742,0.156048351003386,0.0778923758899567
154,1,185941,-0.253455227070634,0.156841581053797,0.106988698622214
155,1,185954,-0.268799682337298,0.157230834398707,0.0882212025874798
156,1,186055,-0.291824870933263,0.153947856230588,0.0588284211814528
157,1,186896,-0.334884960284531,0.156252824701545,0.0327781066668359
161,1,190132,-0.0286500129925054,0.154918189944073,0.85338512279252
162,1,190148,-0.00969751408756742,0.154971559823544,0.950139487001714
163,1,190165,-0.0382613428654107,0.156149985447483,0.80657601864948
164,1,190169,-0.0181635226034408,0.155965529484058,0.907355344307014
165,1,190933,0.0349225000108589,0.154692549365169,0.821523211848018
166,1,192149,0.219451222960393,0.155530555454725,0.159129831294725
168,1,192303,0.0530414087494053,0.18591648474836,0.775583958255741
171,1,192795,0.196407298891989,0.154056578226467,0.20318183171074
173,1,194187,0.275473895725006,0.153841664707788,0.0742090360054328
174,1,194867,0.120914646920921,0.15432053562602,0.433841792866777
190,2,8314,0.0220255103244267,0.157065457228173,0.888557136550426
194,2,8498,0.0139934247609846,0.156838029403761,0.928955968152174
195,2,8651,0.0162723775069655,0.156984258310516,0.917501122752198
197,2,9812,-0.00774047653306953,0.157918892295928,0.960934648831861
198,2,9932,-0.0197297188550543,0.157293516953523,0.900252565084334
199,2,10135,-0.0529551365519447,0.156669280341123,0.735559688537245
200,2,11616,0.0281912951058262,0.156521121700769,0.857168178358123
201,2,12133,-0.00606564406932608,0.157150251857583,0.969232925714568
202,2,12194,-0.00402621942147618,0.157758123263627,0.97965344349849
203,2,12359,-0.0261674956928455,0.157290856164767,0.867965952025398
204,2,13061,0.00831400785116332,0.157284823898528,0.957873699922579
205,2,14298,-0.00852866871286961,0.157780979537524,0.956922842353733
206,2,15222,0.0215655051144124,0.159316096089374,0.892402028109637
207,2,17986,0.0479864647903572,0.156507474967386,0.759322433536239
208,2,19770,0.0250830836021925,0.157604884957507,0.873640382419214
209,2,19836,-0.00193028307646492,0.157177494724769,0.990208433423981
210,2,19851,0.00734434493967551,0.157637236757407,0.962866216404801
211,2,21595,0.0081721268683036,0.156986044866513,0.958513206096885
212,2,22385,0.0203175933008343,0.157131471545664,0.897191426276911
213,2,23441,0.0870213782766946,0.158593755997493,0.583553959082477
214,2,24209,0.0994629514699106,0.157265863822332,0.527501656607897
215,2,24341,0.107477620183202,0.157623364279067,0.495772390822177
216,2,26815,0.143933874794499,0.157351745072949,0.36095941182871
217,2,28209,0.084466541094115,0.157526993176506,0.592155564692682
221,2,41245,-0.0329902153820335,0.156976827317579,0.833664218073724
222,2,43214,-0.143695851562546,0.15934840159774,0.367793109915235
223,2,47104,-0.0265988381450667,0.155078022951982,0.86391391734742
224,2,50915,-0.170229009951133,0.156345924139705,0.276986077702845
225,2,55834,-0.207397702436454,0.155493241424889,0.183127617072381
226,2,56422,-0.186621929952923,0.15584704970021,0.231927480326457
227,2,57715,-0.179892862651629,0.155353707782277,0.247664568730661
228,2,59046,-0.231327009494894,0.155950589630721,0.138877617543899
229,2,59191,-0.219093879245523,0.155102416455418,0.158661588215573
230,2,59383,-0.203334214246751,0.155208102967201,0.191022413970302
231,2,59477,-0.250506040810856,0.157362100658161,0.112300357093823
233,2,60471,-0.252516408309592,0.155213699269519,0.104651645840951
234,2,60478,-0.245374052297518,0.155424555541363,0.115292695260657
235,2,60786,-0.218780463357145,0.155279825784707,0.159732193784969
236,2,61035,-0.245855865100506,0.15515375907947,0.113953804631958
237,2,61071,-0.245128358819341,0.154448177712082,0.113379937133117
238,2,61675,-0.272333326312162,0.154767205950643,0.0793364005411556
240,2,62939,-0.237457776782329,0.154660250024816,0.125593401253448
241,2,63527,-0.204547035493097,0.155377330041222,0.18887596819866
242,2,63857,-0.22094778849834,0.155350037385835,0.155834447070294
243,2,65527,-0.345054933327326,0.154190991694213,0.0258546749510788
247,2,67976,-0.280712321034983,0.156807267872787,0.0742828229741655
250,2,72389,0.0268765026077725,0.156539526776701,0.863778467740441
251,2,72392,0.0109697146022578,0.157609457828994,0.944550960781642
252,2,73646,-0.0499254977718933,0.154356346896516,0.746551208146463
253,2,74564,-0.0991324680483843,0.153985723400431,0.52013808008157
254,2,74739,-0.108840641295179,0.154474120346622,0.481531133295621
257,2,80873,0.055077307769386,0.154923778797004,0.722418177957746
258,2,81501,0.0509902501222995,0.15490192187018,0.742216634805471
259,2,83526,0.055723085508732,0.154656927524995,0.718837344660688
260,2,83845,0.0736458698372376,0.154782746867495,0.634510085479916
263,2,84447,0.154776050413846,0.156592666352518,0.323634224097493
264,2,87391,0.0911840027622798,0.154072260755027,0.554345802614967
265,2,87562,0.104209492031614,0.154439205310499,0.500269556942297
266,2,87849,0.0999000432184641,0.15443262742615,0.518127221010797
267,2,87878,0.103223591685694,0.155090864402836,0.50612160738704
269,2,89785,0.0649467859500758,0.155166943390427,0.675791746921006
272,2,93721,0.00728678160426689,0.154736282215924,0.962466839507554
273,2,93952,-0.0175959648848464,0.154291320047898,0.90926792575854
274,2,95085,0.00904478224388594,0.15450875339718,0.953352451049605
276,2,107124,0.0462131630003369,0.154566798347585,0.76512738639124
277,2,111645,0.0294108288184976,0.154677441876339,0.849306391027649
278,2,111916,0.00615773250357649,0.155049630893171,0.968343121175288
279,2,111931,0.0444560256014429,0.155269036493799,0.774803984191255
280,2,111999,0.0397047723696238,0.154714989420884,0.7976125970749
281,2,114528,0.0363197496507781,0.155607817646088,0.815581686650718
282,2,116024,0.0778162528204117,0.155934854375978,0.618068718601978
286,2,120090,-0.1014631629402,0.155279895025783,0.513910204388587
287,2,120291,-0.096134989388722,0.157067261908191,0.540890396248066
288,2,120726,-0.107036435199488,0.156138727567831,0.49346491212804
289,2,121716,-0.0179778374431706,0.156062242196837,0.908354803687015
290,2,123100,-0.131312245328081,0.156124100579685,0.400874691139835
291,2,124677,-0.107609568623524,0.155960042982668,0.490659082265565
293,2,127887,-0.117710167052693,0.157010246609444,0.453936334467196
294,2,128935,-0.122936445217375,0.156850225990748,0.433693386015466
295,2,129053,-0.111813800602111,0.157352012839613,0.477803477478379
296,2,130040,-0.0841957280724139,0.1583622095107,0.595292081185245
297,2,130976,-0.115163527144695,0.157015596536711,0.463769127271053
298,2,132199,-0.0116974023360918,0.157862259626439,0.94097374930961
299,2,133355,-0.0567036620080228,0.15890270691389,0.721420940432845
300,2,133435,-0.0264512376777051,0.159268582791686,0.868189511218677
302,2,135183,-0.151972602219663,0.159157611578071,0.340303937293591
303,2,135402,-0.153856745652566,0.159128378325658,0.334270055878023
304,2,135898,-0.114227030501171,0.160068563373749,0.475937959054893
305,2,135912,-0.127429829540168,0.160158753028812,0.426771937350537
306,2,135925,-0.117844986633387,0.159452825866039,0.460362533234828
307,2,136002,-0.14192535521048,0.159277715672708,0.373506083192174
308,2,136173,-0.16782839197643,0.1603362415919,0.295941348238859
310,2,138318,-0.201127950416465,0.16447642205716,0.222206810855338
