SNP,Chr,Pos,Effect,SE,RET2_EMP47_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
8,1,27243,-0.143147827920812,0.0936542937675345,0.127291300591255
9,1,27272,-0.11335518797485,0.0923557149219121,0.220499182790373
16,1,27843,0.0647980355551697,0.0902969057448215,0.473471899985733
17,1,27848,0.0647980355551697,0.0902969057448215,0.473471899985733
18,1,28495,0.114590316410584,0.09015815026786,0.204568290303971
19,1,28975,0.107361094232599,0.0895781023134574,0.231518870777742
26,1,31435,0.0869875593972776,0.089402554933255,0.331225813359075
29,1,36146,0.0108895005036103,0.0890588573050274,0.902752332629049
31,1,37409,0.0928074212475797,0.0894059295560794,0.299959392540273
32,1,37478,0.0820262271901164,0.089512852417557,0.360102356178635
33,1,39144,0.0871208471346033,0.0890897088891243,0.328793360262526
34,1,41499,0.10234294172191,0.0887959305906301,0.249869524927354
37,1,51248,0.12089555470626,0.0891094975992455,0.17574103183804
38,1,51462,0.11831436489824,0.089240761086885,0.185767089228285
39,1,52124,0.0914009692682901,0.0892089726442908,0.306267020055806
40,1,52667,0.0319421975876997,0.0891821331364242,0.720431581674264
42,1,59265,0.0194676692807828,0.0891473166143861,0.827262049687325
43,1,60165,0.0179370348368678,0.0890808521274463,0.840535572558802
44,1,62308,0.0219363711983106,0.0889803329187333,0.805414850128774
45,1,62869,0.0337525883068121,0.088958678561971,0.704605088206803
49,1,66841,0.0718320278890228,0.0889366107721377,0.419820633139337
50,1,66948,0.0433927039448214,0.0895352860260554,0.62822975605399
51,1,68621,-0.0241800287341814,0.0893131628104654,0.78675455254629
52,1,69417,-0.0228333495247769,0.0890776779372226,0.797844760331899
56,1,74327,0.0207946511147035,0.0895689178209136,0.816545407587805
57,1,74572,0.0537220380582744,0.0892915067600299,0.54779480111384
58,1,75211,0.0280136161605783,0.0891619567332304,0.753563861983688
59,1,76030,0.0668552329046906,0.0891033996719404,0.453567416394902
60,1,80108,0.0170103411353509,0.0891487408379669,0.848785287847157
61,1,81262,0.0117726954592634,0.089117430991827,0.894977949590373
62,1,81999,-0.0193896372387369,0.0893313155756811,0.828292371864599
63,1,82431,-0.0619248483349504,0.0896996431569515,0.490422855044388
64,1,83284,-0.0549632305244526,0.08905897098443,0.537530052522548
65,1,83613,-0.0147124055821547,0.0890937443638118,0.868933044441964
66,1,84112,-0.0362734756404412,0.0890860869278808,0.684127503140423
68,1,84858,0.041098827982644,0.0893317135982567,0.645749331784151
69,1,85751,-0.00339513877695342,0.089725596687153,0.969837332756334
70,1,87445,-0.0217268288534814,0.089908016139868,0.809186893846155
71,1,87467,-0.0518082406455845,0.0903440922993424,0.56670203673531
72,1,89070,0.0411820245965563,0.0897937169363573,0.646782670056857
73,1,89616,0.0277377289677447,0.0893250772639404,0.756344510072036
74,1,89679,0.0243427401904344,0.0893391951238629,0.785415754120492
75,1,89880,0.0265299747132459,0.0893600726730606,0.766726277938595
