SNP,Chr,Pos,Effect,SE,FMP45_MEP1_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
8,1,27243,0.137378779264714,0.151783712321761,0.366032026573925
9,1,27272,0.0794906522588723,0.149617832481859,0.59555107431386
16,1,27843,-0.142256149588275,0.145939935996294,0.330347705975656
17,1,27848,-0.142256149588275,0.145939935996294,0.330347705975656
18,1,28495,-0.0768779438297242,0.146081284752813,0.599032317347237
19,1,28975,-0.0460441373579626,0.145141039102034,0.7512511711172
26,1,31435,-0.186204062217282,0.144437512709198,0.198184179848259
29,1,36146,-0.291300979513009,0.143193665177574,0.0426669877355872
31,1,37409,-0.181593326146439,0.144486435135584,0.209650101701934
32,1,37478,-0.179938367427489,0.144617057296094,0.214236666835509
33,1,39144,0.0247132976946558,0.144266463888395,0.864083567288331
34,1,41499,0.0846627156564002,0.143801695955195,0.556408010683867
37,1,51248,0.0354645660909383,0.144472337096733,0.806230141819761
38,1,51462,0.0203474945369267,0.144676536654576,0.888233547080492
39,1,52124,0.0502512817142884,0.144459910216156,0.728155480178809
40,1,52667,0.0536339344631416,0.144224863195879,0.710207430478285
42,1,59265,-0.0300698633272028,0.14417145593436,0.834904103078563
43,1,60165,-0.047793716518905,0.144048927507987,0.740246190251277
44,1,62308,-0.195917101954685,0.143534661342614,0.173139262369539
45,1,62869,-0.210750049369471,0.143456993083177,0.142701212690448
49,1,66841,-0.200385588451721,0.143567063361519,0.163663158480902
50,1,66948,-0.226697568785565,0.144342768981298,0.117183041477673
51,1,68621,-0.233989351249197,0.143915947025052,0.104868608563378
52,1,69417,-0.137986142595,0.143884072345787,0.338210508561164
56,1,74327,-0.229108858497692,0.14434932834234,0.113366408731615
57,1,74572,-0.205652353543822,0.144062580147139,0.154313798102577
58,1,75211,-0.296246382903795,0.143349874858297,0.0395010027434883
59,1,76030,-0.196472805418073,0.143834804851965,0.172820659182329
60,1,80108,-0.0817155071031012,0.144114724974851,0.571062967537758
61,1,81262,-0.11730592710275,0.143990532124751,0.415805882312513
62,1,81999,-0.103370896027918,0.144373010736662,0.474465484622232
63,1,82431,-0.0254753739314174,0.145155394534808,0.860784139916623
64,1,83284,-0.0631931418326276,0.144066151010443,0.661190917047694
65,1,83613,-0.0538663379795275,0.144061002234104,0.708693232385171
66,1,84112,-0.100073946632099,0.144006937385345,0.487559783154185
68,1,84858,-0.109559290417725,0.144394420226026,0.448508332326748
69,1,85751,-0.110380495087586,0.144987120446091,0.446978771086227
70,1,87445,-0.0837316489728915,0.145344535833611,0.564920918243999
71,1,87467,-0.121541353954783,0.146030872953032,0.40580288195231
72,1,89070,-0.0875760486140499,0.145184423599277,0.546759325648263
73,1,89616,-0.0705627533122362,0.14442898525422,0.625454015776678
74,1,89679,-0.0758599913239655,0.14443968102244,0.599772573149008
75,1,89880,-0.0774825098931138,0.144473868075288,0.592083409682298
76,1,91472,-0.0900219948448244,0.145526694484411,0.536582557602354
77,1,93789,-0.0787302200735221,0.14404446951235,0.58502027894746
78,1,94351,-0.124107512515804,0.144333591159017,0.39044662773176
79,1,99148,-0.107734973465861,0.143991277568883,0.454834785908512
82,1,106800,-0.301968981949753,0.143401931562401,0.0359316785662927
83,1,107970,-0.240827522871974,0.14330015032922,0.0937289148634697
84,1,109000,-0.0785782573915025,0.14406513741026,0.585798421948362
85,1,112549,-0.0265321269229361,0.14395575457469,0.85387805449463
86,1,112742,-0.0699461758099884,0.144475602033488,0.628587926197379
87,1,113050,-0.0278926970414529,0.144272791537594,0.846809346018008
88,1,113135,-0.0477566551506909,0.143890490525803,0.740164883267257
89,1,114076,0.0775025843590298,0.14385380828329,0.590392501901709
90,1,114628,0.174253339114428,0.143978606445767,0.226984143074783
91,1,116283,0.110019777721689,0.144961243324849,0.448382989083764
93,1,127853,-0.135900573356595,0.144628582023214,0.348038482566051
94,1,128302,-0.0291138003124016,0.144244788460809,0.840161149664765
95,1,128704,-0.0964453865759712,0.144305432638309,0.504352059420308
96,1,128911,-0.0108586608426339,0.144411529572354,0.940104162372369
97,1,130267,-0.0101222179652811,0.144343226715453,0.944133055211396
98,1,130271,-0.0149869275872397,0.144513348366572,0.917461413873731
99,1,130613,0.0718733078916381,0.145815869173396,0.622386482278888
100,1,132012,-0.0353444844354367,0.145544267985778,0.808267651741302
101,1,133231,-0.175221875788171,0.144222337939432,0.225199970645941
102,1,137074,-0.106770939995314,0.144206086534862,0.459546322412271
103,1,137304,-0.170498123948405,0.144082688787331,0.237472610046633
104,1,139686,-0.137827014617491,0.144371649586985,0.340398830881017
105,1,149562,-0.20670423453199,0.144469385566211,0.153377248278741
106,1,150447,-0.132289509920534,0.14632551222113,0.366571210485886
