SNP,Chr,Pos,Effect,SE,PLM2_HNM1_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
8,1,27243,-0.0292827666938968,0.0575873948764612,0.61142553018927
9,1,27272,-0.0719307037211592,0.0566140314017169,0.20472710679796
16,1,27843,0.0225053055867629,0.0553878146794986,0.68475199775766
17,1,27848,0.0225053055867629,0.0553878146794986,0.68475199775766
18,1,28495,0.0223411576651613,0.0553889001798896,0.686934370893718
19,1,28975,0.017839457425377,0.0550231423946,0.745965511839158
26,1,31435,0.00669038873714609,0.0548843749133993,0.90304781820444
29,1,36146,-0.0447966836725175,0.0545504359077999,0.412088003789312
31,1,37409,-0.027801599575697,0.0548777991260021,0.612745309602934
32,1,37478,-0.0420302402970258,0.0548993788718096,0.44443377315929
33,1,39144,-0.0591207907823204,0.0546036169303139,0.279668801603997
34,1,41499,-0.0534374015878013,0.054468292986687,0.327228378586117
37,1,51248,-0.0202581894041551,0.0547640449443865,0.711665646155542
38,1,51462,-0.0263251996855865,0.0548310338145708,0.631443017892512
39,1,52124,-0.0632192778044471,0.0546712097650537,0.248318323905909
40,1,52667,-0.0621756119047505,0.0545866555938085,0.255464733260717
42,1,59265,-0.0295957754843504,0.0546365835150379,0.588377783383943
43,1,60165,-0.0270922006723601,0.0545989440320481,0.620059485652003
44,1,62308,-0.0262395961787477,0.0545400361077902,0.630738484623468
45,1,62869,-0.0412608954318742,0.0545068392670981,0.44956340844273
49,1,66841,0.0201351879390561,0.054566248361229,0.712345642132904
50,1,66948,0.0163943746363094,0.0549047820917868,0.765423645448072
51,1,68621,0.0221756612593824,0.0547502376722717,0.685698483479287
52,1,69417,0.0132941840101733,0.0546133986032884,0.807818746666692
56,1,74327,-0.0835343306049092,0.0547379983988585,0.127886453878104
57,1,74572,-0.0799219299082025,0.0546066238829435,0.144194769829642
58,1,75211,-0.079254043876416,0.0545092388441598,0.146846953755055
59,1,76030,-0.0416531492152785,0.0546272452690972,0.446272209935319
60,1,80108,-0.0908598998303652,0.0544449340472352,0.0960356587388797
61,1,81262,-0.0891904329939694,0.0544320112962551,0.10219466466508
62,1,81999,-0.103795708150739,0.054492736635004,0.0576235172696606
63,1,82431,-0.083101086861509,0.0548533007208761,0.130674965931187
64,1,83284,-0.0783847494279225,0.0544713450839803,0.151034092497584
65,1,83613,-0.0568478990875826,0.0545409972822217,0.29798745821778
66,1,84112,-0.0553334605070617,0.05455143794274,0.311117413431189
68,1,84858,-0.0548492041662008,0.0547072284572965,0.316742975325584
69,1,85751,-0.0705998317640938,0.0548817565405915,0.199146923914324
70,1,87445,-0.0598653310143382,0.0550343722421186,0.277434049912007
71,1,87467,-0.0583421704251619,0.0553280524719718,0.292385682404978
72,1,89070,-0.0733832559185347,0.0549296108389193,0.182425984497725
73,1,89616,-0.0524298237639178,0.0547009241351857,0.338476016597202
74,1,89679,-0.0614420804566095,0.0546812923640389,0.261929394286761
75,1,89880,-0.059429922694333,0.0547014949862074,0.278025444978389
76,1,91472,-0.0620376938734322,0.0551007428662193,0.260974502280225
77,1,93789,-0.0735720042487592,0.0544903586802885,0.177822047704608
78,1,94351,-0.0781891482423988,0.0546163381247608,0.153141011898508
79,1,99148,-0.0558802456146296,0.0545498589854874,0.306353305539639
82,1,106800,-0.0686344664043825,0.0545824632231299,0.209423661777605
83,1,107970,-0.0626723821868824,0.0544404017645124,0.250424651889755
84,1,109000,-0.0666551772689846,0.0545233245566369,0.222331349928545
85,1,112549,-0.0114552433840834,0.0545733656631239,0.833862613864409
86,1,112742,-0.0199662540072207,0.0547790955119319,0.715712815739441
87,1,113050,-0.0493544316626678,0.0546341160192705,0.366949378400243
88,1,113135,-0.0318503610350861,0.0545315709178457,0.559544949875641
89,1,114076,-0.0241349701556093,0.0545427894181707,0.658401274380133
90,1,114628,-0.0162191131780339,0.0546891234610747,0.766969790869836
91,1,116283,0.0254076287463281,0.0549835219561711,0.64429762477474
93,1,127853,0.0784363113222372,0.0547387792442252,0.152765608837303
94,1,128302,0.0772559244447632,0.0545320675691989,0.157450691453692
95,1,128704,0.0610737609294064,0.0546447123859217,0.264475809181619
96,1,128911,0.0489605262007544,0.0546853159008164,0.37122936932303
97,1,130267,0.0360550452360052,0.0546877596685255,0.510139978793752
98,1,130271,0.0350449789974601,0.0547546045567053,0.522563662976104
99,1,130613,0.0266796005012727,0.0552801063737656,0.629660669608283
100,1,132012,0.0228734693313153,0.0551675340725932,0.678673196681808
101,1,133231,0.0207143487511764,0.0547783085974356,0.705547391670135
102,1,137074,0.0236129293124574,0.0546970438052281,0.666220152588202
103,1,137304,0.00512742390107626,0.0547298171508623,0.925411652389718
104,1,139686,-0.00509923147023018,0.0548017498321183,0.925917660266184
105,1,149562,-0.0038526023813891,0.0549270620175366,0.944121682663099
106,1,150447,-0.00706498637531516,0.055535441126915,0.898842023924764
108,1,154084,-0.00659326237148222,0.0557071884054423,0.905853157266564
110,1,157269,0.0248891879883763,0.0546811869741556,0.649267390897379
111,1,160054,-0.0105567922287031,0.0552140402603625,0.848480702285891
112,1,166222,-0.0133717657784821,0.0548038796967821,0.807377947564841
113,1,166416,-0.00473829697337563,0.0546966496632624,0.931015808018365
114,1,167326,-0.00689905805412228,0.0550068247769482,0.900260984047287
115,1,168836,-0.0303067067962405,0.0547236013759018,0.580056646236327
116,1,171200,-0.0411869067038975,0.0547855176575549,0.452681567966755
117,1,171431,-0.0264200689442035,0.0551537375552736,0.632216797382619
118,1,173339,-0.0439575397257812,0.0546925905163444,0.422099466387572
119,1,173845,-0.0455778343606524,0.0546434101533862,0.404791119193635
120,1,175121,-0.0293450123481602,0.0545664330037203,0.591064323471699
121,1,175281,-0.0437277308185915,0.0545855863182177,0.423620914719248
122,1,175315,-0.0407373377623215,0.0545749278841883,0.455893752022057
123,1,175523,-0.0405721930747005,0.0548849798032302,0.460263370884201
124,1,175541,-0.0423507341318789,0.0546568140300307,0.438948069166497
125,1,175653,-0.0367158458861863,0.0548415679781605,0.503621020361391
128,1,175856,-0.0435360974342538,0.0557341674208482,0.435244654360697
129,1,175876,-0.0339389135843096,0.0548977336338211,0.536828555640564
130,1,175989,-0.0344988787581979,0.0550535492509413,0.531298814727919
131,1,176001,-0.0389447684244839,0.0553323760394667,0.482000601932027
133,1,177692,-0.012450173334754,0.0546139621420216,0.819803993994972
134,1,178191,-0.00804572055176805,0.0546705360830699,0.883083909037113
135,1,178224,-0.012450173334754,0.0546139621420216,0.819803993994972
136,1,178960,-0.0185183575539198,0.0550453839215913,0.73675421075294
140,1,183802,-0.0113037223715604,0.0546215463830312,0.836171182821785
141,1,183954,-0.00937795714032615,0.0550202803782907,0.864757468901248
142,1,184450,0.00240273203741247,0.0545406384659812,0.964886287117274
144,1,184718,0.00697451492815065,0.054849418210865,0.898888143148494
145,1,185296,0.0121719613672021,0.0546141398032674,0.823764050712545
146,1,185438,-0.0088953385121886,0.0546185089423822,0.870719434048939
147,1,185469,-0.0118174812354311,0.0546957729812303,0.829067019529441
148,1,185503,-0.011579842083561,0.0545544328530882,0.832025020748241
149,1,185705,-0.0136439176621293,0.0551628947878179,0.804789918561332
150,1,185749,-0.0162449251767548,0.0551608985751062,0.768548409139466
151,1,185806,-0.0154563950385516,0.0552352126666715,0.779772866483022
152,1,185879,-0.00432332775045766,0.0555077944712867,0.937962181791208
153,1,185916,-0.00904097760361273,0.0554809388680272,0.870645960427957
154,1,185941,-0.0225040602272794,0.0557118435067441,0.686503839312301
155,1,185954,-0.0142422197681186,0.0558823169839251,0.798978919872242
156,1,186055,-0.0180445619399127,0.0547636368193909,0.741973996553787
157,1,186896,-0.0317337396148486,0.0556443994087795,0.568840228705114
161,1,190132,0.0262586275689846,0.054823724260258,0.632260308359123
162,1,190148,0.0242746308831601,0.0548428589639635,0.65831058978226
163,1,190165,0.0203282498035096,0.0552690286925628,0.713238741399089
164,1,190169,0.0270498947423185,0.0551919085056201,0.62436324098608
165,1,190933,-0.0562503843500453,0.0546810583344479,0.30432518557131
166,1,192149,-0.0266856287447734,0.055192410846487,0.629039267685917
168,1,192303,-0.0113503994342712,0.0658166578159635,0.863178813762586
171,1,192795,-0.0659581124457872,0.0545464325553432,0.227391288927912
173,1,194187,-0.0369170856956526,0.0546692710519049,0.499939735469577
174,1,194867,-0.0146723610811394,0.0546692222896832,0.788560292272088
190,2,8314,-0.0566077631131933,0.0555188370012899,0.308610013976959
194,2,8498,-0.0348037170579121,0.055488189747479,0.530915613206004
195,2,8651,-0.032485641982979,0.0555441792165449,0.559014602393359
197,2,9812,-0.0179707358262889,0.0558930927623874,0.748006804729635
198,2,9932,-0.0320290219578395,0.0556548504162767,0.56532403589035
199,2,10135,-0.024647146993705,0.0554521997271509,0.656971177835459
200,2,11616,-0.0274013782289744,0.0553896433875184,0.621118096816452
201,2,12133,-0.0218975510923386,0.0556169049250865,0.694024642666196
202,2,12194,-0.0270133564296688,0.0558257158265131,0.628765877939579
203,2,12359,-0.0209631912729381,0.0556697725229741,0.706724431868619
204,2,13061,-0.0219774341352609,0.0556645658024582,0.693214840508422
205,2,14298,-0.0169372401071853,0.0558452223893102,0.761848314115539
206,2,15222,-0.0257611541589999,0.0563804703967796,0.648012270286077
207,2,17986,-0.0233533712659422,0.0553948970730465,0.673588332619925
208,2,19770,-0.0325411639854755,0.0557650430766505,0.559902115695898
209,2,19836,-0.0420318952805325,0.0555936597174561,0.450120122716814
210,2,19851,-0.0405986415745989,0.0557597016229976,0.467035032348431
211,2,21595,-0.0239667593785622,0.0555564415710713,0.666444674658788
212,2,22385,-0.0178909537708004,0.0556155158003606,0.747877976417715
213,2,23441,-0.0351574126060971,0.0561327333419641,0.531505670294822
214,2,24209,-0.0486697466959246,0.0556411873398183,0.382327976301309
215,2,24341,-0.039337206832367,0.0557939358466904,0.481247487911239
216,2,26815,-0.0550103643807351,0.0556893835005772,0.323923750841987
217,2,28209,-0.0975952977567759,0.0555426930112987,0.0797638725611982
221,2,41245,-0.0635504828391651,0.0554680487947291,0.252689897285639
222,2,43214,-0.0419148180129653,0.056427963850221,0.458095439262479
223,2,47104,-0.103484230695759,0.0546207411738524,0.0589630000945102
224,2,50915,-0.0286802868442999,0.05541611006979,0.605100479917634
225,2,55834,-0.0234462553488772,0.0551668528755022,0.671091091623486
226,2,56422,-0.0227435492297675,0.0552663625217944,0.680936570616434
227,2,57715,-0.0178048061275386,0.0550892422080782,0.746735659317346
228,2,59046,-0.0262139771861115,0.0553585344921177,0.636127165661949
229,2,59191,-0.034989877606872,0.0550275450016233,0.525278951814497
230,2,59383,-0.0354800646027981,0.0550425214116106,0.519609149401491
