SNP,Chr,Pos,Effect,SE,GTR1_SLM4_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
8,1,27243,-0.0509838607922766,0.0932091783641955,0.584735837331076
9,1,27272,-0.0222046693156348,0.0918406831937197,0.809095844025918
16,1,27843,0.180524231698135,0.0891588902695368,0.0436457056132295
17,1,27848,0.180524231698135,0.0891588902695368,0.0436457056132295
18,1,28495,0.218634661392355,0.0889183575976821,0.0144185835521977
19,1,28975,0.193305196606903,0.0884809668188467,0.0295673570211458
26,1,31435,0.173503838835854,0.0883598742910017,0.0503605475385678
29,1,36146,0.0810188777814334,0.0882777706642545,0.359364800883798
31,1,37409,0.131506922816866,0.08858480980198,0.138560412835464
32,1,37478,0.130500328057243,0.088665649330573,0.141959052027047
33,1,39144,0.0623938028735764,0.0884691421978801,0.481113159077596
34,1,41499,0.0211460287946802,0.0882787078481674,0.81082812798254
37,1,51248,-0.139811967433009,0.0883488331053447,0.114431132396641
38,1,51462,-0.1115671596984,0.0885830874587546,0.20869510340988
39,1,52124,-0.0191724346390569,0.0886557952613374,0.828912353567
40,1,52667,-0.0757262393942682,0.088427768942696,0.39237815149153
42,1,59265,0.109177288878681,0.0882838862509999,0.217034885548277
43,1,60165,0.0715905340774561,0.0883259101401606,0.418183451117516
44,1,62308,-0.00974852115966776,0.0883093079592573,0.912162307754271
45,1,62869,0.0186850708172003,0.088294140035225,0.832523290832989
49,1,66841,0.0218511846372159,0.0883336995629142,0.804765024735273
50,1,66948,0.0285926915130229,0.088870487761836,0.747844358125387
51,1,68621,-0.00755092142191804,0.0886418183269996,0.932162893425196
52,1,69417,-0.026181842027957,0.0883970785710608,0.767263376467662
56,1,74327,0.0143410115616368,0.0888908456289205,0.871923563462842
57,1,74572,-0.00459627526085499,0.0886571207294389,0.95868289963043
58,1,75211,0.0210177063843638,0.0884887729206293,0.812392486146973
59,1,76030,0.0498560196485492,0.088456050716237,0.57336740234908
60,1,80108,-0.0868779242936395,0.0883540014747216,0.326136410621423
61,1,81262,-0.0652497597513144,0.0883732590737992,0.460796746325339
62,1,81999,-0.128392122611649,0.0883937016807239,0.147250052165627
63,1,82431,-0.0687717099177498,0.0890019020795344,0.44021739787232
64,1,83284,-0.0748477394752682,0.0883391587175694,0.397414802263631
65,1,83613,-0.0420980562678624,0.0883907991906121,0.634175310253678
66,1,84112,-0.0210869406577332,0.0884218158328625,0.811646275233674
68,1,84858,0.0462300857709885,0.0886443685423927,0.602329462347469
69,1,85751,0.0252740041492335,0.0890328422779943,0.776674272773811
70,1,87445,0.0596911058747217,0.0891746583184417,0.503695151112563
71,1,87467,-0.021792384205181,0.0896908647135045,0.808168076170341
72,1,89070,0.0392262191305515,0.0891125163206798,0.660070689782118
73,1,89616,0.0676636985655228,0.088584281892834,0.445476318191757
74,1,89679,0.0441878932445919,0.0886374884953195,0.618425411462118
75,1,89880,0.0525720262797129,0.0886470015711761,0.553528029572703
76,1,91472,0.0326880998780054,0.0893325464633073,0.714647845830024
77,1,93789,-0.0535325399742847,0.0883830241011284,0.545111160383914
78,1,94351,-0.0519769934307231,0.0886184972953898,0.557897419403653
79,1,99148,-0.0597416989534177,0.0883717516575478,0.499466095249509
82,1,106800,-0.0661576137860163,0.0884781788225544,0.455122041819842
83,1,107970,-0.0640607039131361,0.0882200179357102,0.468229825731474
84,1,109000,-0.121420431339824,0.0882050410363598,0.169517651384941
85,1,112549,-0.104812488912061,0.0881650398575496,0.235309055382128
86,1,112742,-0.0918938038232538,0.0885505609125225,0.300094366171283
87,1,113050,-0.0686555335383824,0.088460897622615,0.438202742576211
88,1,113135,-0.11623308206424,0.0880938747488882,0.187882876407186
89,1,114076,-0.0676523681243235,0.0882373930301876,0.443767230349999
90,1,114628,-0.106820652209549,0.088351499183999,0.227455977842271
91,1,116283,-0.131263878780993,0.0887521023692465,0.140033547164119
93,1,127853,-0.013772229030468,0.0888578803994459,0.876916487119044
94,1,128302,0.0112210053462158,0.0885175608005554,0.899197886674875
95,1,128704,-0.0711342920358801,0.0885267657070724,0.422206722236457
96,1,128911,-0.0502862128544312,0.0885770699113529,0.570591833727861
97,1,130267,-0.044209724694185,0.0885442305504447,0.617882344663934
98,1,130271,-0.0429481285579447,0.0886511519988434,0.628358364784889
99,1,130613,0.00858690739470291,0.0895081672721238,0.923627155322228
100,1,132012,-0.0716840189196192,0.0892378163609408,0.422346565806538
101,1,133231,-0.0404352263167003,0.0886594163257876,0.648617447004787
102,1,137074,-0.0702590628778774,0.0884804167776941,0.427691983337286
103,1,137304,-0.0684649699077685,0.0885152088646452,0.439754505225459
104,1,139686,-0.0432723406269181,0.0886767031849546,0.625867893786738
105,1,149562,-0.0375447307763155,0.0888865176344274,0.672997903797288
106,1,150447,-0.0324786797410233,0.0898785561183225,0.71804515997677
108,1,154084,0.00183000275123379,0.0901728552994779,0.983820000135191
110,1,157269,-0.0221515458419686,0.0885284884814551,0.802563238632925
111,1,160054,0.00498903027145359,0.0893771116761874,0.955516783208719
112,1,166222,0.0149328898393128,0.088712886809909,0.866421409787751
113,1,166416,0.0286932940943656,0.0885231665914438,0.746029190063871
114,1,167326,-0.00422790433638565,0.0890391661774516,0.962154615847728
115,1,168836,0.0114669430150334,0.0886153952996383,0.897113857133071
116,1,171200,0.00168437276700217,0.0887501626766335,0.98486872946386
117,1,171431,-0.0308414683936822,0.0892891926510513,0.729991154395991
118,1,173339,-0.0400810715652231,0.0885841078777255,0.651213073829921
119,1,173845,-0.0356750789413954,0.0885159754955459,0.687166109864179
120,1,175121,-0.0156135408157216,0.0883568879903231,0.859837569072807
121,1,175281,-0.00321369046827663,0.0884357353290913,0.971032374643986
122,1,175315,-0.0105656773863332,0.0884062732660428,0.904937120763784
123,1,175523,-0.0170353732155639,0.0889043538350917,0.848154266135392
124,1,175541,-0.00691020430071992,0.0885453582963536,0.937839332856369
125,1,175653,-0.0465728906423028,0.0887917166784882,0.600247229475361
128,1,175856,-0.0167933492279178,0.0902883011756336,0.852553982442585
129,1,175876,-0.0159440670257072,0.0889049272391524,0.857774892831794
130,1,175989,-0.00213814752080754,0.0891625765385387,0.980881852684484
131,1,176001,-3.6436947072116e-05,0.0896272471025099,0.999675858677001
133,1,177692,0.00427854677473677,0.0884077685322877,0.961428337265815
134,1,178191,-0.00275320572739557,0.0884957222657552,0.975198461562261
135,1,178224,0.00427854677473677,0.0884077685322877,0.961428337265815
136,1,178960,0.000670513701612696,0.0891141561502593,0.994000855312944
140,1,183802,-0.0072304512400875,0.088418356742705,0.934871622145274
141,1,183954,-0.0246504790739341,0.0890532470851048,0.782091032596435
142,1,184450,0.0123910779667276,0.0882806477782025,0.888455559207588
144,1,184718,0.00269994548480849,0.0887845956356647,0.975757202184755
145,1,185296,0.0152502736063092,0.0884043356079416,0.86313864769784
146,1,185438,0.0154592555042938,0.0884084071239844,0.861288456251442
147,1,185469,0.01836783008803,0.0885344352300644,0.835766060566195
148,1,185503,0.0117857150709635,0.0883086043162256,0.893905210574072
149,1,185705,0.0102947238471156,0.089296147070236,0.908282847577771
150,1,185749,0.0085138687133858,0.0892966783780191,0.924095995488613
