SNP,Chr,Pos,Effect,SE,RET2_EMP70_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
8,1,27243,0.0728358336833161,0.0924200027265725,0.431169452702786
9,1,27272,-0.0251739386819074,0.0911022607156064,0.782459269131404
16,1,27843,0.0759344691484909,0.0888645093519633,0.393409124257752
17,1,27848,0.0759344691484909,0.0888645093519633,0.393409124257752
18,1,28495,0.0815910457067711,0.0888517475833808,0.359097745847313
19,1,28975,0.0701899033585233,0.0882841690837088,0.42712144838341
26,1,31435,0.0656673923526247,0.0880597263523744,0.456336317553785
29,1,36146,0.0624167391445089,0.0876116677146835,0.476672277603457
31,1,37409,0.196857915661036,0.0875237498372285,0.0251160539925377
32,1,37478,0.194118234735031,0.087617384564571,0.0273618637116476
33,1,39144,0.0693842332576695,0.0877441802272738,0.429617351227525
34,1,41499,0.176464927680957,0.0870731700147059,0.0434518305956442
37,1,51248,0.127168278007183,0.0876902058120348,0.147890861032053
38,1,51462,0.121311860490329,0.0878332926413163,0.168103341530868
39,1,52124,0.13724598655776,0.0876471533979904,0.118269849913707
40,1,52667,0.123034218984209,0.08756556541884,0.160885052874217
42,1,59265,0.121003749874394,0.0875291623915317,0.167710873545986
43,1,60165,0.164537184809457,0.0872611196584049,0.0601735067941629
44,1,62308,0.151488548669756,0.0872311693949105,0.0833243109480982
45,1,62869,0.137718149824545,0.0872847704497506,0.115506611663201
49,1,66841,0.118036344588272,0.0874078056035827,0.177749725578859
50,1,66948,0.12542327630148,0.0879180311814964,0.154580985491294
51,1,68621,0.101484524067852,0.087766191538011,0.248338198159633
52,1,69417,0.058457831274011,0.0876442514310738,0.505214317784442
56,1,74327,-0.0741693277402609,0.0880932204759818,0.400390794545225
57,1,74572,-0.0242424958712292,0.0879373935598321,0.782955906364876
58,1,75211,-0.031345114074574,0.0877706856968464,0.721211560457659
59,1,76030,-0.0496732598662123,0.0877467190564654,0.57168671950538
60,1,80108,-0.173702663707269,0.0872774766452751,0.0473359968029198
61,1,81262,-0.207917043425453,0.0870318712676138,0.0174199909934851
62,1,81999,-0.145872047507722,0.0876034849814216,0.0967720939835135
63,1,82431,-0.113083751110335,0.0881579520192312,0.20042471879245
64,1,83284,-0.135957230147449,0.0874211918350737,0.120795072163156
65,1,83613,-0.133095120639042,0.0874239698101043,0.128801676165711
66,1,84112,-0.155584970806645,0.0873284275499839,0.0756729034334551
68,1,84858,-0.168250641833176,0.0875107458659723,0.0553311191022165
69,1,85751,-0.13109002264839,0.0880533150614492,0.137444084645675
70,1,87445,-0.133949189144485,0.0882284562688444,0.129856919041659
71,1,87467,-0.148430750445538,0.0886280141484572,0.0948667430513862
72,1,89070,-0.127844464628874,0.0881603232059463,0.147908488561549
73,1,89616,-0.122655918010433,0.0877042253684816,0.16283555116174
74,1,89679,-0.180589793996012,0.0874312410713577,0.0396045659027748
75,1,89880,-0.17296811516374,0.0874972953569115,0.0488376177382729
76,1,91472,-0.16729850967885,0.0881849239517744,0.0586263401324619
77,1,93789,-0.102450609366984,0.0875505246113129,0.242714577652464
78,1,94351,-0.0698377315771272,0.0878724521048827,0.427285667813869
79,1,99148,-0.0327816374171905,0.0877028171590978,0.708791726896964
82,1,106800,-0.00807116144155841,0.0878374450615404,0.926839561616263
83,1,107970,-0.0072452936974776,0.0875774123765071,0.934112990678776
84,1,109000,-0.0926623206970559,0.0875938694653914,0.29084123530747
85,1,112549,-0.0919298925846782,0.087496586984609,0.294129684917408
86,1,112742,-0.135128659883015,0.0876802267384562,0.124175433454008
87,1,113050,-0.124670653977574,0.0875756851191051,0.155452467278021
88,1,113135,-0.131053703931577,0.0873248705963303,0.134311443900762
89,1,114076,-0.0781116213332669,0.0875043035062128,0.372647211071375
90,1,114628,-0.0643261570141808,0.0877578712454198,0.464047411963029
91,1,116283,-0.0823046406524937,0.0882043891328304,0.351399547776697
93,1,127853,-0.0300526378111046,0.0881341604389052,0.733315930798253
94,1,128302,-0.0756287417663768,0.0877177708279975,0.389172331176309
95,1,128704,-0.0665991503318358,0.0878259857532446,0.448772571292349
96,1,128911,-0.0872246429497603,0.087784544409455,0.321087597128995
97,1,130267,-0.0330822342961727,0.0878479043875553,0.706708027002575
98,1,130271,-0.0339089593717743,0.087951318269457,0.70006785009828
99,1,130613,-0.0238840916032225,0.0887828068123019,0.788073701307056
100,1,132012,-0.0741838086398936,0.0885154182061234,0.402547760093637
101,1,133231,-0.112247991945257,0.0877716159154718,0.201784906039291
102,1,137074,-0.0939682080720665,0.0877071061238666,0.284727638642133
103,1,137304,-0.0896782673286469,0.087750408637927,0.307495051067105
104,1,139686,-0.102753426138331,0.0878254978686043,0.242801303323804
105,1,149562,-0.113181413911219,0.087990393138503,0.199183879435448
106,1,150447,-0.124283906537048,0.0889289720806395,0.163121804881782
108,1,154084,-0.142077983117096,0.0891299444033811,0.111818779700957
110,1,157269,-0.100321673745308,0.0876642457497084,0.253239253525291
111,1,160054,-0.133216493788031,0.0883771648493867,0.132611950271447
112,1,166222,-0.157716907284188,0.087604107978269,0.0726610301753485
113,1,166416,-0.140936180772963,0.0875057826532945,0.108162298735172
114,1,167326,-0.117784306914189,0.0881030332272157,0.182118566880686
115,1,168836,-0.139527748359955,0.0875929729854217,0.112075317759311
116,1,171200,-0.135255155565829,0.0877440460168736,0.124097423245789
117,1,171431,-0.142186330922933,0.0882646589844416,0.108093326531063
118,1,173339,-0.139611141508244,0.0875849252680556,0.111829003193094
119,1,173845,-0.132878251135845,0.0875414893550417,0.129937467048539
120,1,175121,-0.0791430640102087,0.0875512985523066,0.366631927477638
121,1,175281,-0.0945849936679778,0.0875825122587579,0.280900432938276
122,1,175315,-0.0966895805166623,0.0875483382575881,0.270165969631209
123,1,175523,-0.10370328726315,0.088023478041113,0.239537538282336
124,1,175541,-0.0959063566932221,0.0876879647084836,0.274822195936424
125,1,175653,-0.106574170257621,0.0879315893624874,0.226318275888891
128,1,175856,-0.13636986368863,0.0892744491408184,0.127523488688376
129,1,175876,-0.122755046277562,0.0879540249578777,0.163690275870477
130,1,175989,-0.109199957069435,0.0882568301155428,0.216799067252537
131,1,176001,-0.121748100446992,0.0886724180229537,0.17062083185181
133,1,177692,-0.130604360151053,0.0874235327023777,0.13608805153393
134,1,178191,-0.142645213611069,0.0874576155181915,0.103777698039462
135,1,178224,-0.130604360151053,0.0874235327023777,0.13608805153393
136,1,178960,-0.124439255035174,0.0881514365686871,0.158932934933896
140,1,183802,0.0118532142299,0.0877082360363347,0.892575297601682
141,1,183954,-0.0050206636512759,0.0883486585809117,0.954714486906606
142,1,184450,0.00969082887467843,0.0875739937374474,0.91194984317509
144,1,184718,0.0577943244158475,0.0880193582863746,0.511860011889699
145,1,185296,0.0601965042352637,0.0876409173083717,0.492625769086629
146,1,185438,0.00630068319492903,0.0877029613437416,0.942768995404097
147,1,185469,0.00724149791537339,0.0878293307565145,0.934335883417321
148,1,185503,0.00192270105960932,0.087602951724396,0.982501913912032
149,1,185705,-0.00486165635776042,0.0885817185990547,0.956262491264884
150,1,185749,0.0110376141710544,0.088580148465605,0.90090643855169
151,1,185806,0.0301871401241828,0.0886858251143202,0.733770646844168
152,1,185879,-0.0135304145124948,0.0891260795583433,0.879421888323752
153,1,185916,-0.0243903329653101,0.0890789933807102,0.78439411088474
154,1,185941,-0.0308154636360391,0.0894615007224632,0.73070922754796
155,1,185954,-0.00944527715113336,0.0897364364443567,0.916232645995447
156,1,186055,-0.0157780934504905,0.0879428497312049,0.857716334992236
157,1,186896,-0.00110149079490271,0.0893886996128211,0.990175290479344
161,1,190132,-0.0782033765857684,0.0879599913191416,0.374566106985278
162,1,190148,-0.077599921931408,0.0879880925115578,0.37841121058472
163,1,190165,-0.0703500215713489,0.0886828313945281,0.428149514976314
164,1,190169,-0.0840079213872563,0.088538324458177,0.343355604930416
165,1,190933,-0.0112037970362287,0.08793022647166,0.898682990810195
166,1,192149,-0.0601513862827862,0.0885933265477522,0.497607672176314
