SNP,Chr,Pos,Effect,SE,ALO1_UIP4_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
8,1,27243,-0.0960244194420461,0.161558333853784,0.552649572644059
9,1,27272,-0.00841142119927185,0.15921107140633,0.95789574035262
16,1,27843,-0.104602503422155,0.155344961302476,0.501161273506355
17,1,27848,-0.104602503422155,0.155344961302476,0.501161273506355
18,1,28495,-0.105567299152209,0.155345631013169,0.497225933785382
19,1,28975,-0.082673041905864,0.154345425896498,0.592547111959038
26,1,31435,-0.188292445281563,0.153672595836029,0.221285454833164
29,1,36146,-0.260585760840238,0.152575856865259,0.0885322997945734
31,1,37409,-0.159065040459352,0.153800469235115,0.301736710093102
32,1,37478,-0.163961652508002,0.153918527535249,0.287491060932295
33,1,39144,0.00380457119264566,0.153462091882011,0.980235197586462
34,1,41499,0.0649604220587266,0.152997493470107,0.671397977694853
37,1,51248,-0.180189894949633,0.15338842035456,0.240894792760516
38,1,51462,-0.180082942597664,0.153597584194822,0.241813694892254
39,1,52124,-0.106804822078454,0.153582781429504,0.487248508262016
40,1,52667,-0.0831799726811699,0.153377762098506,0.587939621857652
42,1,59265,-0.0419124950200181,0.153348011628026,0.784770003277052
43,1,60165,-0.0401555479657755,0.153233439806487,0.793432096998575
44,1,62308,0.0543390015504194,0.153052480652162,0.722775329459478
45,1,62869,0.0397735525695023,0.153045938035745,0.795107976297432
49,1,66841,-0.0703969345455769,0.153086868228333,0.645907273591727
50,1,66948,-0.0975670381848751,0.153984969054174,0.526743051898614
51,1,68621,-0.218999944088103,0.153212367772833,0.153777062430036
52,1,69417,-0.104053644557077,0.153148239065564,0.497310146228518
56,1,74327,-0.144620025383732,0.153898518040283,0.348008732759848
57,1,74572,-0.116857316839822,0.15355474134001,0.447156725993646
58,1,75211,-0.177141259807454,0.153110493008247,0.24807489194336
59,1,76030,-0.0174099550274093,0.15339770805071,0.909702221655246
60,1,80108,-0.0611645038216448,0.153329680849686,0.690201871485149
61,1,81262,-0.0345364935545026,0.153295236794893,0.821880954214339
62,1,81999,0.0059406423582356,0.153680327707114,0.969186632552797
63,1,82431,0.0294132794797543,0.154400200130844,0.849026640774346
64,1,83284,0.00940251264628741,0.15328371532454,0.951122684748248
65,1,83613,0.0663601877522299,0.15322693908234,0.6652179990259
66,1,84112,0.00728221685528357,0.153284042223388,0.962135228067714
68,1,84858,0.0343198879666199,0.15370629455904,0.823444990129985
69,1,85751,0.000413189669987712,0.154348964358676,0.997865590706415
70,1,87445,0.0212694545170513,0.154671106084034,0.890702867717158
71,1,87467,0.00183190610076872,0.155484950302425,0.990606287553743
72,1,89070,0.0496234476125086,0.154489273432569,0.748241602493777
73,1,89616,0.00109692750977212,0.153680641886335,0.994309013540833
74,1,89679,0.0342993749342573,0.153689271936095,0.82352955142517
75,1,89880,0.0274516660735299,0.153732114823945,0.858379208319251
76,1,91472,0.0759638579439234,0.154827447373512,0.623989044839132
77,1,93789,0.0558874486026535,0.153255667597268,0.715577558085509
78,1,94351,0.000672128075715941,0.153687945800506,0.996513069184267
79,1,99148,0.0760642243061197,0.153231059372202,0.619919682994168
82,1,106800,0.00158880235037964,0.153491272050548,0.991747017981248
83,1,107970,-0.0766267754925053,0.152982200501261,0.616762915177395
84,1,109000,0.062985294860856,0.153269599711897,0.681362600706407
85,1,112549,-0.0609568271860153,0.153098340793557,0.690756833305983
86,1,112742,-0.0723495868427161,0.15368108236698,0.638090444475709
87,1,113050,-0.0356774357837779,0.153458954221926,0.816293382081118
88,1,113135,-0.0737336699560785,0.153029491319143,0.630227756828733
89,1,114076,0.121421943542052,0.152943325484679,0.427786096743549
90,1,114628,0.165879544192865,0.153212898573354,0.279692366834631
91,1,116283,0.125843236978844,0.15417521356431,0.414916081524284
93,1,127853,-0.0725640189414395,0.153984882276238,0.637759604642097
94,1,128302,0.00176001047269181,0.153441615725669,0.990854761688625
95,1,128704,-0.0550169786555727,0.153566468144606,0.720361648131516
96,1,128911,0.0539818458959935,0.153584511054986,0.725438159539691
97,1,130267,0.1288701194131,0.153385284317384,0.401380282757827
98,1,130271,0.141900745783438,0.153535149537313,0.35600145989439
99,1,130613,0.218396306132389,0.154721274041372,0.158964275672323
100,1,132012,0.037981559668936,0.154814777290938,0.806339238726139
101,1,133231,-0.116358215783904,0.153604520806349,0.449244845370977
102,1,137074,-0.0892953187451773,0.153437094538958,0.56096041555187
103,1,137304,-0.126872666388402,0.153415499404543,0.408802931826104
104,1,139686,-0.013972109447681,0.153764050937096,0.927649648389456
105,1,149562,-0.110131633110927,0.154005127789644,0.475009646349008
106,1,150447,-0.103649435227257,0.155728458420637,0.506115534003902
108,1,154084,-0.0820336404809638,0.15624657087532,0.599894130215841
110,1,157269,-0.217396194159073,0.153033892881791,0.156322877370738
111,1,160054,-0.0855073175427491,0.15486193918071,0.581193675321097
112,1,166222,-0.11678301800844,0.153657237668957,0.447748193846434
113,1,166416,-0.0953360446900973,0.153386794593108,0.534645489419416
114,1,167326,-0.104373873665359,0.154242798579692,0.499048643915897
115,1,168836,-0.188321486788589,0.153284016563151,0.220048220541659
116,1,171200,-0.156435551471553,0.153615945527273,0.309206757505884
117,1,171431,-0.221770186340914,0.154351198680178,0.15166350681899
118,1,173339,-0.238076551992024,0.153074445506009,0.120770907325954
119,1,173845,-0.250385251342227,0.152890995793618,0.102381261088142
120,1,175121,-0.243807925855731,0.152615720372524,0.111042732037844
121,1,175281,-0.242040522283006,0.152754340459189,0.113973509681467
122,1,175315,-0.256820534978319,0.152637507023999,0.093346105959986
123,1,175523,-0.236163628655683,0.153603193947281,0.125068795805893
124,1,175541,-0.250133752736242,0.152909184365534,0.102766006001293
125,1,175653,-0.230102166452349,0.153485503183364,0.134721090146692
128,1,175856,-0.239774584570985,0.155994101391421,0.125170848393482
129,1,175876,-0.222113770909735,0.153662556355055,0.149214623079308
130,1,175989,-0.223095158870987,0.154099556117612,0.148579003638744
131,1,176001,-0.232858622769584,0.154866564229649,0.133576411500105
133,1,177692,-0.262271960246529,0.152611245119943,0.086570848147599
134,1,178191,-0.250687834157587,0.152819128580732,0.101808210217193
135,1,178224,-0.262271960246529,0.152611245119943,0.086570848147599
136,1,178960,-0.253225930214056,0.153883213663367,0.100741939766872
140,1,183802,-0.306543676229004,0.152396747517714,0.0450339356612783
141,1,183954,-0.309576475103764,0.15350166902771,0.044477018159436
142,1,184450,-0.244708687860671,0.152476486094762,0.109411232315473
144,1,184718,-0.319164162824575,0.152960842120295,0.0376438334023806
145,1,185296,-0.262345695493414,0.152610886092482,0.0864819926939721
146,1,185438,-0.170445164512473,0.152986841545635,0.265987204985033
