SNP,Chr,Pos,Effect,SE,ALO1_ADE17_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
8,1,27243,-0.0811998297664025,0.164520511602078,0.621927806225334
9,1,27272,-0.0190554595364461,0.162102517523167,0.906489571620358
16,1,27843,0.0395018040674301,0.158256246587894,0.803036776179
17,1,27848,0.0395018040674301,0.158256246587894,0.803036776179
18,1,28495,-0.00304375223625747,0.158272691628747,0.984667641944217
19,1,28975,0.0583480538428283,0.157184135761344,0.710705086986029
26,1,31435,-0.0918870519672759,0.156721984804592,0.558044560004564
29,1,36146,-0.134016382375186,0.155826586285096,0.390353231022153
31,1,37409,-0.0725798517899303,0.156785588218821,0.643703907811344
32,1,37478,-0.0697997875186307,0.156924022017703,0.656736975886498
33,1,39144,0.0868301864249415,0.156183345997881,0.578596995360235
34,1,41499,0.136635067230981,0.155648499174304,0.380625577915121
37,1,51248,0.0171390967027991,0.156478875292003,0.912844541304768
38,1,51462,0.00891680173600013,0.15669300575345,0.954652121202561
39,1,52124,0.0369037525948819,0.156469206315679,0.813683414809029
40,1,52667,0.0982114888066801,0.156143278323898,0.529766902712518
42,1,59265,0.173847470974547,0.155877547827167,0.26548814586962
43,1,60165,0.108322993499803,0.15592738464764,0.487699349589641
44,1,62308,0.0792274645789123,0.15580528050718,0.611418222934436
45,1,62869,0.0453739793820666,0.155824045386109,0.771079113075678
49,1,66841,0.0359701071708992,0.155904451335369,0.817666828682477
50,1,66948,0.0291741104007953,0.156865396923951,0.852565851634484
51,1,68621,-0.128441818283508,0.15629867667844,0.411761566343129
52,1,69417,-0.0846768513042777,0.155968835402069,0.587535227457618
56,1,74327,-0.209681323544381,0.156494366646753,0.181151105092594
57,1,74572,-0.198757270612235,0.156116093943978,0.203806997199971
58,1,75211,-0.257462262044044,0.155586569455168,0.0988569867948069
59,1,76030,-0.137416280625228,0.156017525820297,0.379039073731848
60,1,80108,-0.0570168874709657,0.156122445212369,0.715176196002122
61,1,81262,-0.05527278515735,0.156065178601797,0.723426875325089
62,1,81999,0.0234646410924191,0.156469120518042,0.880879138706426
63,1,82431,-0.050887904174354,0.157191479032196,0.746332691606029
64,1,83284,0.0330248895464138,0.156060885106401,0.832529201512502
65,1,83613,0.0532740528172173,0.156027823055836,0.732975940579214
66,1,84112,-0.0116738674337648,0.156069546808616,0.940416898043417
68,1,84858,-0.0148382343910605,0.156509270755147,0.924521615529597
69,1,85751,0.0322581040030508,0.15714518644124,0.837474969825136
70,1,87445,0.0180268741797993,0.157483856505104,0.908931830278354
71,1,87467,-0.040366963642377,0.158296649833946,0.798865172845783
72,1,89070,-0.00382997125664414,0.157320277245615,0.980591128714017
73,1,89616,-0.0229709212167721,0.156469328055384,0.883367517405067
74,1,89679,-0.0122748741367911,0.156492555567074,0.937524541869412
75,1,89880,0.00108785362361113,0.156533560572057,0.994458951125742
76,1,91472,0.0404064329979748,0.1576808203852,0.797903535011918
77,1,93789,0.0673325590452666,0.156029632548829,0.666341391864632
78,1,94351,0.0158456063244629,0.156479261494278,0.919398940953877
79,1,99148,0.117162816663488,0.155946152436235,0.452970879602037
82,1,106800,-0.0315530878481779,0.156272281345914,0.840102633673636
83,1,107970,-0.0853026907788784,0.155752139402578,0.584256185506633
84,1,109000,0.000314856766790134,0.156092902819578,0.99839171849797
85,1,112549,-0.0924398383101931,0.155838557778181,0.553442591279674
86,1,112742,-0.131964247247832,0.156365986330888,0.399271849330009
87,1,113050,-0.134047335882293,0.156097374711465,0.391065733656403
88,1,113135,-0.104874550042695,0.155762349653586,0.501197998630098
89,1,114076,0.0587457191444035,0.155830969020758,0.706412314444106
90,1,114628,0.0462080856379616,0.1562372824742,0.767590463721029
91,1,116283,0.0587487148896996,0.157094605799357,0.708650939531019
93,1,127853,0.0635400848976307,0.156796704327193,0.6855475761097
94,1,128302,0.0765646145799422,0.156177594708851,0.624268140708322
95,1,128704,0.0196279245471159,0.156382778272432,0.900189628558842
96,1,128911,0.0916303833328052,0.156327519967749,0.558153574874869
97,1,130267,0.187122950303489,0.156011860423364,0.231171100698835
98,1,130271,0.184270464848286,0.156207386702733,0.238932768762217
99,1,130613,0.267169165967363,0.157336314353765,0.0903744843632344
100,1,132012,0.106551162355658,0.157540239724662,0.499266101301327
101,1,133231,-0.0749071572170203,0.156472870819883,0.632432105368
102,1,137074,0.0249050621346817,0.156295425530352,0.873487355085779
103,1,137304,-0.0729170087168401,0.156307200982068,0.64114678076643
104,1,139686,0.00809783320989554,0.156560256231126,0.958778325193513
105,1,149562,-0.0825789176387728,0.156856451070563,0.598898066047587
106,1,150447,-0.0568632638029939,0.158629723768923,0.720209352356791
108,1,154084,-0.0534549701373486,0.159123332122036,0.737120064955168
110,1,157269,-0.120338289438715,0.156129016096587,0.441363665284229
111,1,160054,-0.0335239105497086,0.157734846239835,0.831813659576577
112,1,166222,-0.0305354724240073,0.156569780795188,0.845483322508368
113,1,166416,-0.00531086180228979,0.156260082202184,0.972906469671469
114,1,167326,-0.017449590317919,0.157145549357708,0.911646984993699
115,1,168836,-0.0650485509413337,0.156365251372733,0.677659958800885
116,1,171200,-0.0819980684282696,0.156576989131176,0.600821610530248
117,1,171431,-0.14677598965236,0.157421980762352,0.351781100148839
118,1,173339,-0.0831399191974324,0.156327359057986,0.59517676978859
119,1,173845,-0.100620987710452,0.156168536051223,0.519792713087416
120,1,175121,-0.076499324738363,0.155897355196451,0.623941303821701
121,1,175281,-0.0712935004929536,0.156036939268962,0.648022926803079
122,1,175315,-0.0874454602737875,0.155964507650858,0.575374536481023
123,1,175523,-0.0668305971869652,0.156877697014046,0.670364234989276
124,1,175541,-0.0795950555904377,0.156220172789538,0.610716224861118
125,1,175653,-0.0541691009165195,0.156745604235104,0.729859651107011
128,1,175856,-0.0845920949526247,0.159296619314997,0.595728413854977
