SNP,Chr,Pos,Effect,SE,MID2_TPO2_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
8,1,27243,-0.0160124562790422,0.0606916325069224,0.792062545334238
9,1,27272,-0.057415072499544,0.0597079252440804,0.336909360386174
16,1,27843,-0.00732351091786605,0.0583702142574019,0.900225608182692
17,1,27848,-0.00732351091786605,0.0583702142574019,0.900225608182692
18,1,28495,-0.00167139732275645,0.0583723930941805,0.977173192167587
19,1,28975,-0.00423142566402285,0.0579818369973014,0.941864584344156
26,1,31435,0.00205412354349946,0.0578285484592529,0.971684438476906
29,1,36146,-0.0261174909350654,0.0575136662360293,0.650029236804856
31,1,37409,0.0139626563693899,0.0578367477285155,0.809373685737009
32,1,37478,-0.00244207099610769,0.057891099002741,0.966375965165652
33,1,39144,-0.0794920206084084,0.0574715466938961,0.167491724184459
34,1,41499,-0.0432855417457839,0.0574210284312035,0.451455416586659
37,1,51248,0.0258916323312536,0.0576953794165434,0.653876977832616
38,1,51462,0.0136268161982292,0.0577855412070693,0.813711389112075
39,1,52124,0.0153032153973754,0.0577060869121106,0.791016045252215
40,1,52667,-0.0114791346851054,0.0576161045849645,0.842193765864109
42,1,59265,0.0164371920623292,0.0575836308002999,0.775467557375212
43,1,60165,0.0423797323976575,0.0575025332007136,0.461608038225802
44,1,62308,0.0224267019267381,0.057471073762692,0.696604868023714
45,1,62869,0.0144147896457753,0.0574711277049438,0.802100801390912
49,1,66841,0.0561973363237893,0.0574254921060701,0.328441394646132
50,1,66948,0.0476126067943877,0.0578007152408453,0.410645006761031
51,1,68621,0.0414811010454634,0.0576572520236638,0.472344087293919
52,1,69417,0.00693124455252367,0.0575455746754323,0.904196861820949
56,1,74327,-0.11932273566552,0.0575135593136726,0.0387395387494915
57,1,74572,-0.118754332417043,0.0573619119236291,0.0391542935428359
58,1,75211,-0.10185220327584,0.0573482443271372,0.076589312805993
59,1,76030,-0.0502697015189939,0.0575417248881406,0.382918202768137
60,1,80108,-0.0875414284861126,0.0574014833062167,0.128136397962157
61,1,81262,-0.103601561606263,0.0573038113532544,0.0714676260895609
62,1,81999,-0.0890632430448033,0.0575140733082224,0.122386699137308
63,1,82431,-0.0745029404787366,0.0578465194689718,0.198609925459988
64,1,83284,-0.0985242334139716,0.0573209805634231,0.0865245551891612
65,1,83613,-0.0811516134852157,0.0573917003892585,0.158244506226636
66,1,84112,-0.0643119211307279,0.0574584779310318,0.263783241554027
68,1,84858,-0.0493979605610333,0.0576628903784406,0.392209490335006
69,1,85751,-0.0963972973691232,0.057732519369108,0.095860721950284
70,1,87445,-0.0957568147936412,0.0578585377288967,0.0988099786929126
71,1,87467,-0.117217135359242,0.0580523645964022,0.0442258252602834
72,1,89070,-0.0991161289508726,0.0577808956137162,0.0871532921674736
73,1,89616,-0.0888865821554697,0.0575148475128066,0.123132353841965
74,1,89679,-0.0802006942445234,0.0575583333891214,0.164381279951011
75,1,89880,-0.0885556735605179,0.0575382988757615,0.124682220318594
76,1,91472,-0.0713040652217246,0.058035595975346,0.220030372444086
77,1,93789,-0.0359563799774826,0.0575285230930068,0.532362849059915
78,1,94351,-0.0360011469897687,0.0576800161918245,0.532930352851267
79,1,99148,-0.0283772755761642,0.0575405270072896,0.622198954962552
82,1,106800,-0.0357046334071971,0.0576066518076782,0.535788979666025
83,1,107970,-0.0634206542177292,0.0573680049065238,0.269693426624434
84,1,109000,-0.0466297530574492,0.0575149816304057,0.418060684961562
85,1,112549,-0.0157180793330935,0.0574972506866142,0.784727933812381
86,1,112742,-0.0232886437051885,0.0577140604126695,0.68681174627284
87,1,113050,-0.00886345969384522,0.0576283247599547,0.877852266557008
88,1,113135,-0.039840200342938,0.0574443442965724,0.488424099335104
89,1,114076,-0.0267782799683222,0.0574657963412028,0.641512627800218
90,1,114628,-0.0108820144644318,0.0576259807348481,0.850327770976736
91,1,116283,-0.00914822500970841,0.057947371712024,0.874648506825625
93,1,127853,-0.0264900529816628,0.0578243355953112,0.647153470218489
94,1,128302,-0.0326637745524829,0.0575931102890999,0.570974608410698
95,1,128704,-0.0286141654263997,0.0576565887666726,0.62000142689619
96,1,128911,-0.0329996059797616,0.0576563367892543,0.567449189754231
97,1,130267,-0.0966921896282539,0.0574255945902569,0.0931078028163057
98,1,130271,-0.0949600851511243,0.0575024759515347,0.0995444345605241
99,1,130613,-0.0885748778984972,0.0580725563288794,0.128093404093366
100,1,132012,-0.0640804893604807,0.0580398034292882,0.270311189762438
101,1,133231,-0.0676277711249325,0.0576150420305216,0.241271789482836
102,1,137074,-0.0666695347755078,0.057535949686333,0.247343133094324
103,1,137304,-0.062340769210158,0.0575697660553713,0.279603730526659
104,1,139686,-0.0520890494205275,0.0576744902603749,0.367059105894183
105,1,149562,-0.0346278598541289,0.0578434590786737,0.549791712655117
106,1,150447,-0.0377368428374573,0.058480272554625,0.519157264230681
108,1,154084,-0.0354562842799897,0.0586651892860864,0.545976816675588
110,1,157269,-0.0219815100704901,0.0576183787133064,0.703060529686109
111,1,160054,-0.045409561680217,0.0581275648296364,0.435205354402471
112,1,166222,-0.0409666175005715,0.0577063128282773,0.478225097731222
113,1,166416,-0.0346594519006804,0.0576007232081619,0.547747420369229
