SNP,Chr,Pos,Effect,SE,HNM1_ERG11_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
8,1,27243,-0.00506875342330582,0.0603600942704695,0.933123719223486
9,1,27272,-0.0893454387415441,0.0592637345726384,0.132553787803725
16,1,27843,-0.0601312617274486,0.0579592121321733,0.300224452110513
17,1,27848,-0.0601312617274486,0.0579592121321733,0.300224452110513
18,1,28495,-0.0362482224611185,0.0580163784469907,0.532510612658924
19,1,28975,-0.0361270768029519,0.0576283573707385,0.531131611424538
26,1,31435,-0.0489526118025427,0.057448604543187,0.394729984996299
29,1,36146,-0.09220280232893,0.0570002593450595,0.106645103921213
31,1,37409,-0.0475217014998527,0.0574648192270588,0.408812515973882
32,1,37478,-0.0510128343035005,0.0575058415546277,0.375634634888775
33,1,39144,-0.114193629466934,0.0569839788135857,0.0458379713412616
34,1,41499,-0.075815634379697,0.0570055963657791,0.184387402369867
37,1,51248,-0.0229339144761082,0.0573785070613925,0.689622752240112
38,1,51462,-0.0193354054174132,0.0574600976219885,0.736692718194073
39,1,52124,-0.0257362787526689,0.0573751400355006,0.654023228079993
40,1,52667,-0.050982679471817,0.057235223303604,0.373666216369115
42,1,59265,0.00484544818664252,0.0572700248402574,0.932621751797702
43,1,60165,-0.00660897160673945,0.0572262468803942,0.908123627016487
44,1,62308,-0.0783885939952768,0.0570119307145505,0.170018784732149
45,1,62869,-0.073937411531792,0.0570215768087874,0.195596278825953
49,1,66841,0.0155613325235511,0.0571781499876925,0.785661778224129
50,1,66948,0.0157194717023841,0.0575290106896385,0.78482525385381
51,1,68621,0.0339218228538299,0.0573508180899594,0.554577883479251
52,1,69417,0.00822769229015985,0.0572256524365526,0.885759163611447
56,1,74327,-0.0470571979439633,0.0574874253829439,0.413586842796955
57,1,74572,-0.0608483644409427,0.0572973084587241,0.288972590760343
58,1,75211,-0.0522251654118877,0.0572166696989663,0.36199101713641
59,1,76030,-0.0346241516674695,0.0572544994310931,0.545739519878564
60,1,80108,-0.0753681464615008,0.0571299447917723,0.187943734539087
61,1,81262,-0.142395874841071,0.0567450617908053,0.0125409258304492
62,1,81999,-0.153161170850959,0.0568068310909309,0.00735009628162933
63,1,82431,-0.123199046387175,0.0572863661353794,0.0321877115704661
64,1,83284,-0.156362370058595,0.0566326124336575,0.00606363567736653
65,1,83613,-0.142311488307848,0.0567311131711487,0.012571312692623
66,1,84112,-0.131732563733646,0.0568098053831114,0.0209744863565073
68,1,84858,-0.133561871657463,0.0569605121365737,0.0195899915853315
69,1,85751,-0.133991365443648,0.0571954280055511,0.0196999631036654
70,1,87445,-0.103753903060262,0.057495586298381,0.0719966169948045
71,1,87467,-0.0943982538671947,0.0578447600753319,0.103587215198428
72,1,89070,-0.10206981351896,0.05744283476841,0.0764468035100994
73,1,89616,-0.0886159032289531,0.0571946191589297,0.122187681587535
74,1,89679,-0.0761883938762478,0.0572526037498871,0.184133139064071
75,1,89880,-0.0812737175860913,0.0572473741591834,0.156579455765817
76,1,91472,-0.0947501470208374,0.0576164386894024,0.100963476237034
77,1,93789,-0.0725333651001924,0.0571105070863882,0.204902312266179
78,1,94351,-0.0685568744079734,0.0572753741294849,0.23212167889788
79,1,99148,-0.0712784631099924,0.0571149828452525,0.212864866608397
82,1,106800,-0.0963334357245739,0.057088263853455,0.0924007124386297
83,1,107970,-0.0902172412056007,0.0569461521857463,0.114031071527126
84,1,109000,-0.0866042430407222,0.0570630834634745,0.129986842932199
85,1,112549,-0.0273623720090226,0.0571656003750144,0.632483258175084
86,1,112742,-0.0258590850776729,0.0573904365165682,0.652567620787895
87,1,113050,-0.0414821155188774,0.0572678183004701,0.469328853896841
88,1,113135,-0.0518765459360731,0.0570976689619081,0.364203331680329
89,1,114076,-0.0566299475959246,0.0570848726201184,0.321862043410606
90,1,114628,-0.0569288534421228,0.0572288493012097,0.320535382305806
91,1,116283,-0.0383389256965245,0.0575916137706412,0.506035536853538
93,1,127853,-0.0204872552886184,0.0575101200093241,0.721875605987873
94,1,128302,-0.0317646882317297,0.0572745642550718,0.579516931382442
95,1,128704,-0.0179234646186922,0.0573486153515301,0.754818312805282
96,1,128911,-0.0251918395551432,0.0573472245728804,0.660723014023817
97,1,130267,-0.0645141582186697,0.0572327933444402,0.260413566140484
98,1,130271,-0.0629350886529496,0.0573059400712734,0.272852685990714
99,1,130613,-0.057460547546625,0.0578594199313093,0.321338459996504
100,1,132012,-0.0401974566965271,0.0577776086054658,0.487057429269785
101,1,133231,-0.0587432687154704,0.0573217319956183,0.306159659565972
102,1,137074,-0.0761652932708536,0.0571817750921769,0.183724302163376
103,1,137304,-0.0702767280594535,0.0572230995850303,0.220220836929206
104,1,139686,-0.0931904050082777,0.05720595313191,0.104198002431257
105,1,149562,-0.0753580024708548,0.0574116404016515,0.190173555510289
106,1,150447,-0.0800077922629069,0.0580339268335971,0.168879336433596
108,1,154084,-0.0640319516757742,0.0582701486985632,0.272568936016707
110,1,157269,-0.0694074022596464,0.0571911768871906,0.22571061756731
111,1,160054,-0.0684186706762417,0.057740138891913,0.236837815225805
112,1,166222,-0.0847067362128938,0.0572496985473034,0.139871496115623
113,1,166416,-0.0707433197879165,0.0571865396553091,0.216886218848894
114,1,167326,-0.0683969258046822,0.0575209493191329,0.235208010259538
115,1,168836,-0.0704293368209599,0.057240284452607,0.219360812123046
116,1,171200,-0.0401828362793216,0.0574089781166588,0.48442582782971
117,1,171431,-0.0456677890325752,0.057756334545003,0.429651429443722
118,1,173339,-0.0491754248404442,0.057298161201862,0.39134374223065
119,1,173845,-0.0542439055386053,0.0572375950698545,0.343931956920826
120,1,175121,-0.0155300536803525,0.0571907593399069,0.786128089965213
121,1,175281,-0.025456300975563,0.0572293119708045,0.656728025896423
122,1,175315,-0.0271046999418143,0.057209141436208,0.635947780963178
123,1,175523,-0.0300368536361558,0.0575293659246212,0.601918838925578
124,1,175541,-0.0263546079486061,0.0572995287404847,0.64583915603352
125,1,175653,-0.0227991107230061,0.0574852580177486,0.691896235471416
128,1,175856,-0.0351806403989742,0.0584172855002076,0.547407695688582
129,1,175876,-0.0221824052553669,0.0575394634276825,0.70008708687833
130,1,175989,-0.0213793729101043,0.0577045606497356,0.711234345063561
131,1,176001,-0.0261508267824195,0.0579998190264828,0.652354501094504
133,1,177692,-0.0399471510783987,0.0571878173952107,0.485308513511816
134,1,178191,-0.0331290270421827,0.0572570054440804,0.563226618255857
135,1,178224,-0.0399471510783987,0.0571878173952107,0.485308513511816
136,1,178960,-0.0342869306915707,0.0576555200349884,0.552434355431889
140,1,183802,-0.0809856674298492,0.0570719902116933,0.15677874311607
141,1,183954,-0.0918568203428332,0.0574435389852304,0.110697434012162
142,1,184450,-0.0699780074053871,0.0570249421703498,0.220584983282975
144,1,184718,-0.0523989056119683,0.0574034280411365,0.361961052853187
145,1,185296,-0.0523725067682436,0.0571593987929737,0.360159395769317
146,1,185438,-0.0701433942797773,0.0571081288385696,0.220169220353409
