SNP,Chr,Pos,Effect,SE,SSH1_ERG11_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
8,1,27243,-0.138496467256845,0.161348012568712,0.391270047642453
9,1,27272,0.0402426905131741,0.159076284158493,0.800433001295108
16,1,27843,-0.0166294974558501,0.155324038866323,0.914799617065509
17,1,27848,-0.0166294974558501,0.155324038866323,0.914799617065509
18,1,28495,-0.00456608751660265,0.155328885571188,0.976565171981339
19,1,28975,-0.0358885510628123,0.154278965206416,0.816190411305474
26,1,31435,-0.0559839753261744,0.153853148166083,0.716165987594693
29,1,36146,-0.111848138586339,0.152972728842811,0.465164091728897
31,1,37409,-0.0380243354561817,0.153902941627928,0.805000012529623
32,1,37478,-0.038928934578406,0.154034625513945,0.800625150897904
33,1,39144,-0.0881851816860562,0.153273749184583,0.56542499956757
34,1,41499,-0.0983611357763568,0.152830610353954,0.520255484014517
37,1,51248,-0.217310272959956,0.153134972894361,0.156759017055177
38,1,51462,-0.197362479929979,0.153420196271526,0.199140322499975
39,1,52124,-0.141307751839749,0.153386870464902,0.357548755659831
40,1,52667,-0.210435602189496,0.152915393124947,0.169645378465555
42,1,59265,-0.0588931724122063,0.153215622073472,0.700927538421721
43,1,60165,-0.0953593334194716,0.15304774398399,0.533641387885005
44,1,62308,-0.241289233104759,0.152423396095968,0.114312464171644
45,1,62869,-0.231430112337056,0.152447425357921,0.12988478579833
49,1,66841,-0.185891311559992,0.1526961299226,0.224267638138975
50,1,66948,-0.227347256956913,0.153479147271289,0.139421125102228
51,1,68621,-0.357135339352867,0.152357162392026,0.0196287307660912
52,1,69417,-0.282511343164152,0.15239184394595,0.0645949061455207
56,1,74327,-0.298775550994087,0.153150404324899,0.0518641557336717
57,1,74572,-0.279684470596801,0.152840645005228,0.0681067193388317
58,1,75211,-0.236797356139275,0.15276490081322,0.122019086216278
59,1,76030,-0.225279920709094,0.152814237728306,0.141316914376973
60,1,80108,-0.269029744230348,0.152577253730768,0.0787257955177739
61,1,81262,-0.284941089741252,0.152437183378763,0.062417783912542
62,1,81999,-0.279099058900961,0.152843676502081,0.0686884385392438
63,1,82431,-0.293416582274912,0.153498395608367,0.0567461600974514
64,1,83284,-0.235016196306473,0.152656418020911,0.124575543483583
65,1,83613,-0.21320123745103,0.15273019065547,0.163611736215526
66,1,84112,-0.229441914051545,0.15268043849403,0.133795229545354
68,1,84858,-0.088382100828175,0.153528276711383,0.565202946681815
69,1,85751,-0.215370805264652,0.15380508809745,0.16230660629535
70,1,87445,-0.192461542014832,0.154217862368883,0.212863809448696
71,1,87467,-0.269119017990661,0.15470513023328,0.0828077552190242
72,1,89070,-0.24420973945194,0.153846321635765,0.113326064846057
73,1,89616,-0.215772426430255,0.153133821194239,0.159702166535231
74,1,89679,-0.239624956764681,0.153052828822904,0.118329930147772
75,1,89880,-0.231711116665781,0.153126385542169,0.131123189908754
76,1,91472,-0.197356428265575,0.154405635046509,0.20202980486712
77,1,93789,-0.172949425194703,0.15289118074399,0.258741801765647
78,1,94351,-0.202086199895606,0.153194019213011,0.1879733323356
79,1,99148,-0.194433590620431,0.152818040851432,0.204096568159209
82,1,106800,-0.147150974009927,0.153174543344138,0.33737309881805
83,1,107970,-0.124167310309019,0.152777378724936,0.41691858720772
84,1,109000,-0.10647751437748,0.15308488318032,0.487171087351538
85,1,112549,-0.268782434412758,0.152346125774714,0.0785483492280591
86,1,112742,-0.20488358826087,0.153224935115763,0.182037094673188
87,1,113050,-0.154495651772371,0.153133448049781,0.313715784292267
88,1,113135,-0.225278513735596,0.152492797836651,0.140485242897148
89,1,114076,-0.0720691913825188,0.152915363727837,0.63771681155035
90,1,114628,-0.0813862919658422,0.153289245033351,0.59579920773094
91,1,116283,-0.0793139924820586,0.154145563185584,0.607196791881258
93,1,127853,-0.0265782653287574,0.153909746895875,0.862996160676278
94,1,128302,0.0185916854500573,0.153321838855214,0.903554719099386
95,1,128704,0.000854987782128058,0.153477649022122,0.995558343121772
96,1,128911,0.0706471505955968,0.153448578650693,0.645515299245551
97,1,130267,0.00618016286380746,0.153421530564984,0.967890885770568
98,1,130271,0.00836361252914214,0.153603329816503,0.956607906638481
99,1,130613,0.0379860873706539,0.155026212660412,0.806575510018689
100,1,132012,-0.214767708153266,0.154287438444138,0.164799567002969
101,1,133231,-0.237072521862846,0.15309337081114,0.122386308230606
102,1,137074,-0.239992108603957,0.15286125474248,0.117311099926692
103,1,137304,-0.285566342321716,0.152692732948717,0.0622831071817827
104,1,139686,-0.174728189484381,0.153367288624886,0.255359150577631
105,1,149562,-0.214701994928482,0.153574948009402,0.162982618782748
106,1,150447,-0.197534814027835,0.155352358513041,0.204378136621857
108,1,154084,-0.19159061658837,0.155855533837504,0.219784340725537
110,1,157269,-0.251992852407357,0.152766430860747,0.0999285774431665
111,1,160054,-0.157296460731039,0.154584514048771,0.309591857663549
112,1,166222,-0.149115950057426,0.153460938649286,0.331871779771717
113,1,166416,-0.145428969994442,0.153158598749224,0.34299979020566
114,1,167326,-0.183880682057206,0.153914660294938,0.233009298686854
115,1,168836,-0.14561812407558,0.153298843310219,0.342814427659928
116,1,171200,-0.208219083256331,0.153324512371307,0.175321945477514
117,1,171431,-0.274861376129998,0.153990874259449,0.0751328934960942
118,1,173339,-0.234027937648589,0.152975013630765,0.126950895227192
119,1,173845,-0.23594349849993,0.152839022219099,0.123547641341264
120,1,175121,-0.249717565145848,0.152471805126432,0.102355499373165
121,1,175281,-0.231961621154346,0.152681751154325,0.129594913766676
122,1,175315,-0.235913248929211,0.152616215466261,0.123050298394115
123,1,175523,-0.212438978078866,0.15358386301059,0.167474198828805
124,1,175541,-0.234595414704036,0.152861902478916,0.125756104767997
125,1,175653,-0.263416158599498,0.153216197977423,0.0864464200412291
128,1,175856,-0.244870706144265,0.155852310799855,0.117038690532738
129,1,175876,-0.222366319211634,0.153544049196939,0.148441765844556
130,1,175989,-0.21353207909374,0.154020152578801,0.166502688528159
131,1,176001,-0.223676098131079,0.154786481444613,0.149327508023529
133,1,177692,-0.229431701470212,0.152644205827686,0.133720509965046
134,1,178191,-0.233217175376807,0.152780502293201,0.127784538402306
135,1,178224,-0.229431701470212,0.152644205827686,0.133720509965046
136,1,178960,-0.251335622728299,0.15377415392709,0.103056574472844
140,1,183802,-0.178634846878452,0.152855750388986,0.243333347564168
141,1,183954,-0.167690424535151,0.154007738306111,0.276965414973547
142,1,184450,-0.108251869476793,0.152806866625514,0.479150268287869
144,1,184718,-0.152009266608722,0.153571302675893,0.322935890950431
145,1,185296,-0.0924706022288053,0.153052765480701,0.546115618384668
146,1,185438,-0.0767660973688808,0.153084592636735,0.616358638040618
147,1,185469,-0.0886748899706889,0.15328747750947,0.563303919042853
148,1,185503,-0.0895068737381757,0.152889263335714,0.558628672773692
149,1,185705,-0.113875036687224,0.154554249015354,0.461735476364242
150,1,185749,-0.102515605244957,0.154576774688214,0.507634120234288
151,1,185806,-0.115131154053039,0.154758305845724,0.457406657406616
152,1,185879,-0.1165405912909,0.155504312155204,0.454093355102808
153,1,185916,-0.0234356550061177,0.155552191227151,0.88032916085258
154,1,185941,-0.0455814738547831,0.156215984479195,0.770622446006912
155,1,185954,-0.0670242859940597,0.156650481851226,0.669014835014119
156,1,186055,-0.0772331464587026,0.153508830064271,0.615194667580239
157,1,186896,-0.112546467248501,0.155966495561386,0.471014008914439
161,1,190132,0.0604384939402829,0.153725000174984,0.694438773340684
162,1,190148,0.0843121237016213,0.153739548176554,0.583757878609827
163,1,190165,0.0466746610804468,0.154966989833893,0.763446195144959
164,1,190169,0.0748930524321634,0.154742296077159,0.628696158776341
165,1,190933,-0.103184459411652,0.153440094142031,0.501721981366181
166,1,192149,0.10498870656153,0.154692734316708,0.49777779385538
168,1,192303,0.135400960123151,0.184396491259892,0.463257951141869
171,1,192795,0.110528656451685,0.153134726542422,0.470911283292701
173,1,194187,0.0142846475705235,0.153372760888294,0.925847722421414
174,1,194867,-0.16110460119916,0.153051164786627,0.293235530756735
190,2,8314,0.207824291476174,0.155493699100165,0.182232084923882
194,2,8498,0.119709399666196,0.155527882939396,0.441994183767058
195,2,8651,0.104581455727364,0.155704617869089,0.50223583931758
197,2,9812,0.120823916184635,0.156597849881441,0.440893973219917
198,2,9932,0.101197313244599,0.156019173325135,0.517005094493077
199,2,10135,0.0845001893748977,0.155449217430482,0.587068757333108
200,2,11616,0.13111599417079,0.155192374701682,0.398760660341849
201,2,12133,0.13433612146187,0.155802807849632,0.389152438981577
202,2,12194,0.136860412252251,0.156400348116012,0.382133740267843
203,2,12359,0.123105168311419,0.15597455498928,0.430487261810812
204,2,13061,0.116842338872745,0.155976703347125,0.454295075238564
205,2,14298,0.123774828156804,0.156454440908619,0.429402984113619
206,2,15222,0.144751748489719,0.157932278366926,0.36000781068633
207,2,17986,0.114157122959277,0.15523033404607,0.46258135690185
208,2,19770,0.132472606040051,0.156264284738877,0.397153215381975
209,2,19836,0.139454174625308,0.155816840293191,0.371403440105036
210,2,19851,0.143826169844224,0.156262857327729,0.357986186654865
211,2,21595,0.0987652047954852,0.155715376549039,0.526317064461916
212,2,22385,0.0867233341023369,0.155883183853542,0.578334073264011
213,2,23441,0.110193373963439,0.15735693138769,0.484215862871996
214,2,24209,0.150461002862635,0.15596413712423,0.335347805946584
215,2,24341,0.156983215078565,0.156315843553982,0.315936689692562
216,2,26815,0.200947840704637,0.155985159260738,0.198502804022838
217,2,28209,0.193442947771456,0.15606475902285,0.215982190814578
221,2,41245,0.037790132433943,0.155791098050928,0.808479966534782
222,2,43214,-0.0461576294813065,0.158311038717924,0.770792082398456
223,2,47104,0.092050045963585,0.153838252407527,0.549986122311969
224,2,50915,0.117572207208546,0.155302493858318,0.44952315915
225,2,55834,0.0620982676008028,0.154675000554624,0.688312795597252
226,2,56422,0.124806848367646,0.154844478833912,0.420777300318975
227,2,57715,0.109614245456933,0.154365785962986,0.478114559737663
228,2,59046,0.0729648328241338,0.155208867559148,0.63856860477724
229,2,59191,0.0796437648336104,0.15431028213195,0.606088570937002
230,2,59383,0.120877100918259,0.154278863922751,0.433860392850091
231,2,59477,0.0820086485794685,0.156675507401451,0.601003532209346
233,2,60471,0.0132856796722515,0.154619304792596,0.931574670981494
234,2,60478,0.0223460866970482,0.154792793826231,0.885297568167442
235,2,60786,0.0398034941284938,0.154528313006964,0.796880699509685
236,2,61035,0.0449052522626503,0.154513204670613,0.771509535242805
237,2,61071,0.0421896595917378,0.153814281195741,0.784022508369743
238,2,61675,0.000338857450298269,0.154273536678816,0.998248711319166
240,2,62939,0.0567748626015865,0.15397722066975,0.712555631893466
241,2,63527,0.073059750492571,0.154536045840987,0.636670634247277
242,2,63857,0.0391394421774079,0.154606887919999,0.800296124957797
243,2,65527,-0.0237914643430962,0.154105957542666,0.877395348624645
247,2,67976,0.0497415724204937,0.156308466347399,0.750500944826014
250,2,72389,0.147668754810997,0.155167889325808,0.3419150916205
251,2,72392,0.0637463266782201,0.156386473018811,0.683799431188499
252,2,73646,0.198438328624472,0.152851826351165,0.195052483761673
253,2,74564,0.212069679749254,0.152498299850344,0.165211769047638
254,2,74739,0.278016081169245,0.152702975190312,0.0695091996344128
257,2,80873,0.338182015400381,0.152727264630003,0.0274474253056987
258,2,81501,0.348704612863116,0.152634406652177,0.0229307202568815
259,2,83526,0.293170931524963,0.152725076040884,0.0557143307800091
260,2,83845,0.371464884235735,0.152388826121247,0.0152775996204656
263,2,84447,0.337385392283118,0.154588501237157,0.0297331683159617
264,2,87391,0.39254935191452,0.151554092446812,0.00999055393929693
265,2,87562,0.396927385925163,0.151912674674987,0.00936252732026552
266,2,87849,0.400122531252584,0.15187425948296,0.00879563593928094
267,2,87878,0.39221239210493,0.152597874136641,0.010572439113489
269,2,89785,0.309121706250229,0.153155093295179,0.044309950505137
272,2,93721,0.303771758765795,0.152717679186575,0.0474609276573063
273,2,93952,0.265098767635521,0.152480445597102,0.0829813435983189
274,2,95085,0.367426080713165,0.152093492886981,0.0162081907000895
