SNP,Chr,Pos,Effect,SE,MID2_PIN2_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
8,1,27243,0.0145844819515568,0.148355757607102,0.921743929473188
9,1,27272,0.0449538139332131,0.146110201763135,0.75851443741697
16,1,27843,0.0244790315293171,0.142666358950789,0.863864188150608
17,1,27848,0.0244790315293171,0.142666358950789,0.863864188150608
18,1,28495,0.0233426768682155,0.142669208690621,0.870128672529976
19,1,28975,-0.0180011150909687,0.141717681389747,0.898996136279007
26,1,31435,-0.0739701414500048,0.141290592348232,0.600932612647281
29,1,36146,-0.168152108617465,0.140331493087801,0.231623855498127
31,1,37409,-0.104260399218305,0.141267942611316,0.460984759203724
32,1,37478,-0.115857208159803,0.141363994803403,0.413016222652057
33,1,39144,-0.101404456862859,0.140749287854837,0.471717640135108
34,1,41499,-0.102371609881951,0.140356316845431,0.466259366576246
37,1,51248,-0.13917179739385,0.140865286012108,0.323840148237793
38,1,51462,-0.131870713089499,0.141076698192501,0.35055879761108
39,1,52124,-0.126217849086529,0.14089985002633,0.370970930029517
40,1,52667,-0.174304264830833,0.140527943678753,0.215668627610505
42,1,59265,-0.0184208057733002,0.140759379383673,0.89595479821675
43,1,60165,-0.00093593194421196,0.140656415200301,0.994694650493099
44,1,62308,-0.040201905709228,0.140485438461545,0.774920211676451
45,1,62869,-0.0367579820941203,0.140470462466988,0.793722581979512
49,1,66841,0.0549730961433123,0.140519836239577,0.695876300377601
50,1,66948,0.0162344853568371,0.141410228848932,0.90866560861244
51,1,68621,-0.131726226272839,0.140855397657997,0.350330905463224
52,1,69417,-0.130298354438553,0.140485352478996,0.354307389807208
56,1,74327,-0.0179855307716096,0.141426502807931,0.898876454628393
57,1,74572,-0.0244597521355164,0.141047203525605,0.862424346303156
58,1,75211,-0.00923032252119191,0.140795226901031,0.947766449422502
59,1,76030,0.0644889289840468,0.140754239400839,0.647114476154418
60,1,80108,-0.0082440690126194,0.140762110007912,0.953329826964869
61,1,81262,-0.0163058386924205,0.140706902342541,0.907809470404685
62,1,81999,-0.0827945642133056,0.140984358607615,0.557404097483312
63,1,82431,-0.138677054442022,0.141528581931726,0.327830267074538
64,1,83284,-0.0669805667270628,0.140644463454811,0.634197790503091
65,1,83613,-0.0341700011375832,0.140662378789222,0.808206831599838
66,1,84112,-0.0436135619372585,0.140670487067622,0.756713038772981
68,1,84858,0.0592555021388439,0.141051453092839,0.674669095617331
69,1,85751,-0.0142867014815432,0.141664570531231,0.919727744185836
70,1,87445,0.00339604241921884,0.141965969573515,0.980928721618842
71,1,87467,-0.052376809775389,0.142682052647277,0.713773649227499
72,1,89070,0.0263386387158958,0.141809181882235,0.852760859728565
73,1,89616,0.0416139173411535,0.141035820797663,0.768122111335292
74,1,89679,0.0408159535340685,0.141054345409425,0.772473234957102
75,1,89880,0.0486219689130427,0.141083084744608,0.730575087209509
76,1,91472,0.0605307508023528,0.142117710068409,0.670425839572091
77,1,93789,-0.0158933690785709,0.140687095569918,0.910118849735251
78,1,94351,-0.0326850066290259,0.14104918121525,0.816883761723974
79,1,99148,0.000223818939944637,0.140689638198421,0.998731568478934
82,1,106800,-0.00330406830798459,0.140879302978283,0.981302033144933
83,1,107970,0.0685457801174294,0.140414648972052,0.625734732586755
84,1,109000,0.0458579782530055,0.140688408163635,0.744652144722461
85,1,112549,-0.075929728433199,0.140492181414718,0.589223982912908
86,1,112742,-0.0431830109754682,0.141079157932548,0.759716070467054
87,1,113050,-0.0173818788588639,0.140857473814156,0.901860212792457
88,1,113135,-0.0341040265649396,0.14049000681004,0.808339629993253
89,1,114076,0.0600155296451921,0.140465416706825,0.669449029671566
90,1,114628,0.0800380313383733,0.140792744265831,0.570069710853574
91,1,116283,0.0912284665949779,0.14155735824712,0.519693859074214
93,1,127853,0.075413814216418,0.141319900558556,0.593927150912668
94,1,128302,0.0879724055161981,0.140755983731181,0.532375241641143
95,1,128704,0.0907891281846076,0.140891188873136,0.519739895744171
96,1,128911,0.138542600553363,0.140796671404848,0.325794073818232
97,1,130267,0.127886049249666,0.14075832188488,0.364207284648562
98,1,130271,0.119809919018569,0.140945878622498,0.395877890593589
99,1,130613,0.152196196812099,0.142177959818666,0.285142478318774
100,1,132012,-0.061807838963977,0.142068179403646,0.663786490126246
101,1,133231,-0.0866924105437044,0.141022412638512,0.539121112572274
102,1,137074,-0.0409388512071096,0.140880359065748,0.771533233178727
103,1,137304,-0.111138791030464,0.14082199862183,0.430516285542176
104,1,139686,-0.0601264820298193,0.141095119758414,0.670264488467784
105,1,149562,-0.0819955570725812,0.141386037045815,0.562324386048864
106,1,150447,-0.0438269216349752,0.143003389308522,0.759423922673506
108,1,154084,-0.0683520421732102,0.143418143780267,0.633947048238572
110,1,157269,-0.102049778783003,0.140755752843247,0.468924243479542
111,1,160054,-0.111581771857044,0.142074728667884,0.432761229280858
112,1,166222,-0.0963639268294973,0.141053845069454,0.494946790864068
113,1,166416,-0.099338791795925,0.140761246771395,0.480824361407554
114,1,167326,-0.127999610929626,0.141497044600922,0.366289107373761
115,1,168836,-0.114754784108454,0.14085727449075,0.415799983037646
116,1,171200,-0.177727214936197,0.140883560066686,0.207955086719674
117,1,171431,-0.220247593285216,0.141597883768491,0.120736400250959
118,1,173339,-0.204626731173686,0.140556046245997,0.146326382792566
119,1,173845,-0.188319968516144,0.140503445041064,0.181002435871651
120,1,175121,-0.205946563091529,0.140153229437858,0.142604507242561
121,1,175281,-0.187523752304409,0.14034626225848,0.182360714967184
122,1,175315,-0.197025682411874,0.140264965124582,0.160999388064743
123,1,175523,-0.181181142317328,0.141124286879244,0.200039650636415
124,1,175541,-0.192816502458481,0.140501773333755,0.170828314689067
125,1,175653,-0.214003798395616,0.140862089590294,0.129596363796499
128,1,175856,-0.183464397122166,0.143322644296226,0.201357698728881
129,1,175876,-0.167190950955278,0.14117319548727,0.237092426623152
130,1,175989,-0.170386800235436,0.141566789999116,0.229558886761101
131,1,176001,-0.172381362765197,0.142300663402107,0.22655692330669
133,1,177692,-0.202514123145167,0.140242819424742,0.149618902834691
134,1,178191,-0.203000409868364,0.140380901216768,0.149045233405714
135,1,178224,-0.202514123145167,0.140242819424742,0.149618902834691
136,1,178960,-0.258965601837675,0.141108249601312,0.0673133272683267
140,1,183802,-0.228023454996799,0.140149629566717,0.104629344185979
141,1,183954,-0.202086095613552,0.141289465329077,0.153515926170577
142,1,184450,-0.147127199267947,0.140239167815706,0.2948423194776
144,1,184718,-0.197381940248676,0.140864464450395,0.162027176709542
145,1,185296,-0.155648281397535,0.140412248844513,0.268396606722494
146,1,185438,-0.180794954624791,0.14033353364446,0.198477251397683
147,1,185469,-0.189576708363879,0.140504229848471,0.178118298210905
148,1,185503,-0.169169295732853,0.140212928573973,0.228426116366391
149,1,185705,-0.208575169244499,0.141637647644469,0.141750777955217
150,1,185749,-0.173076466849718,0.141773069460187,0.222976816046019
151,1,185806,-0.21625016593033,0.141795367361539,0.128132988924361
152,1,185879,-0.205854725421953,0.142528657045768,0.149540426865605
153,1,185916,-0.110901182236456,0.142762175992422,0.437782439221714
154,1,185941,-0.0946643014940887,0.143418097508967,0.509646877629274
155,1,185954,-0.12782070546898,0.143764795934487,0.374556954579248
156,1,186055,-0.172474492202923,0.140754176020496,0.221256674175978
157,1,186896,-0.160095009918711,0.143112283643273,0.264042831671669
161,1,190132,0.0667612990601727,0.141187428974757,0.636608273663638
162,1,190148,0.0881557474772633,0.141196792804418,0.532803236774118
163,1,190165,0.0649533445753502,0.142318336782757,0.648386801667837
164,1,190169,0.0900246416778213,0.142102034149106,0.526803629799082
165,1,190933,-0.0620168328269367,0.140991144595342,0.660305284474482
166,1,192149,0.11514591413604,0.14205064987785,0.418142948340131
168,1,192303,0.163345348264877,0.169280145187168,0.335234956008989
171,1,192795,0.0928315555197862,0.140676051290848,0.509750925734507
173,1,194187,0.0423879100628546,0.140861346837927,0.763653130029792
174,1,194867,-0.0777016531167722,0.140741995978568,0.581238947869775
190,2,8314,0.159887952025593,0.142933648843596,0.264064375324703
194,2,8498,0.0932314931856333,0.142890920006896,0.514525131132036
195,2,8651,0.0866331823630728,0.143036623378583,0.545122239097243
197,2,9812,0.104288533245547,0.143854212122438,0.468956909793525
198,2,9932,0.0578749400542482,0.143360777419258,0.6866767820512
199,2,10135,0.0449579205257424,0.142824676885542,0.753116966818425
200,2,11616,0.0921604180942209,0.142608767932766,0.518539637892417
201,2,12133,0.0849451002538437,0.143189012147434,0.5534020698484
202,2,12194,0.100049553182322,0.1437157236554,0.486784933274018
203,2,12359,0.0718095074307059,0.143342921863021,0.616709353072172
204,2,13061,0.0743398157645897,0.143328710945618,0.60431822948531
205,2,14298,0.0604578852187485,0.143799645079958,0.674426153886046
206,2,15222,0.0862239232371677,0.14516572536984,0.552913365937559
207,2,17986,0.107030930914093,0.142579344706325,0.453347596350659
208,2,19770,0.0798817954653407,0.14361675299584,0.578416266974895
209,2,19836,0.0661176541661656,0.143241714218706,0.644666125551016
210,2,19851,0.0727396880502933,0.143652291761649,0.612920471115668
211,2,21595,0.0556297371930249,0.143080293402134,0.697657892050381
212,2,22385,0.0745863759108588,0.143191322368535,0.602772669789343
213,2,23441,0.0789511982456956,0.144576572547838,0.585351981923955
214,2,24209,0.0953826926970024,0.143356802886906,0.506260055356053
215,2,24341,0.106222466143729,0.14367476831089,0.46020051455323
216,2,26815,0.152627606946614,0.143383717533056,0.287843603624526
217,2,28209,0.214329536143755,0.143208349404164,0.135383785874609
221,2,41245,-0.0611443752869326,0.143073918277108,0.669376145887153
222,2,43214,-0.153835469202837,0.145200480418641,0.290110442195517
223,2,47104,-0.00251866997431016,0.141376827994359,0.985796267593811
224,2,50915,0.0258891353737002,0.142759308176377,0.856198401246155
225,2,55834,-0.0126336603528207,0.142104671174308,0.929208695803965
226,2,56422,0.0327971002948713,0.142349617072632,0.817915796497712
227,2,57715,0.00391390535513558,0.141890885371103,0.978009602396323
228,2,59046,0.0156095684685363,0.142606403409278,0.912900558260443
229,2,59191,-0.000943805042933288,0.141792286250737,0.994692879356395
230,2,59383,0.0429000285768143,0.141814748719508,0.762443367483129
231,2,59477,0.00225672057162607,0.143967144914273,0.987502330134668
233,2,60471,-0.00315281828605596,0.142024057497469,0.982301610749008
234,2,60478,0.00995657497797375,0.142185235933966,0.944213112053186
235,2,60786,0.0153960462154582,0.141950065757322,0.913691638447655
236,2,61035,0.0371633490503493,0.141928410634786,0.793593098661406
237,2,61071,0.0518763136720007,0.141271307306358,0.713682015626876
238,2,61675,0.0117539446124791,0.141703692592059,0.933940425475507
240,2,62939,0.0576658482962185,0.141426830106684,0.683709290487744
241,2,63527,0.0828404915189922,0.14192265280961,0.559793802768154
242,2,63857,0.0591830677047761,0.141989219968456,0.677067946171412
243,2,65527,-0.0180024276107266,0.14155268163578,0.898871703348833
247,2,67976,0.0229899398198759,0.143589598311326,0.872887048077259
250,2,72389,0.129129159783192,0.142543689902696,0.365611027276882
251,2,72392,0.00839575541574278,0.143678978387254,0.953435897256641
252,2,73646,0.141694298274683,0.140531746621191,0.314014275604218
253,2,74564,0.138762022014868,0.140263320283201,0.323195677392392
254,2,74739,0.210003911692522,0.14047548274127,0.135820722603977
257,2,80873,0.240220071312029,0.140675841496696,0.0885871771721764
258,2,81501,0.268144211309975,0.140509180876741,0.0571536736590108
259,2,83526,0.260037710857779,0.140332186068603,0.0647144944247333
260,2,83845,0.272770997830052,0.140398422082003,0.0528308663711226
263,2,84447,0.278770432173589,0.142177051136922,0.050696838909705
264,2,87391,0.328264804399736,0.139433409092327,0.0191060759013259
265,2,87562,0.341626616535432,0.13970107107266,0.0149566400379546
266,2,87849,0.351964539970218,0.139614890382521,0.0121431921067104
267,2,87878,0.333438654279,0.140353813580525,0.018048917841493
269,2,89785,0.292209347743905,0.140629756770412,0.0384442949359099
272,2,93721,0.293847723542087,0.140190193270698,0.0367880432053585
273,2,93952,0.264036723172616,0.139952619098325,0.0600326154982587
274,2,95085,0.325203135329356,0.139785181018353,0.0205601066651485
276,2,107124,0.388169920594764,0.139400115863583,0.00564872069061276
277,2,111645,0.414987075280629,0.13927246780744,0.00308538102171043
278,2,111916,0.402101464521896,0.139715778964168,0.00424572949852909
279,2,111931,0.41856432452785,0.139797605935711,0.00294693155156693
280,2,111999,0.421617682381053,0.139256722980353,0.0026460414808047
281,2,114528,0.347901975014122,0.140651257263885,0.0138493111032406
282,2,116024,0.4206612362309,0.140428570256767,0.00293303061945113
286,2,120090,0.13388236147932,0.141461248952156,0.344579613743048
287,2,120291,0.176110138970838,0.142953396677546,0.218791138135239
288,2,120726,0.118347343670757,0.142293313155434,0.406132643514224
289,2,121716,0.165039700154482,0.141999463112223,0.245916752495269
290,2,123100,0.128393604061164,0.142303165088076,0.367537158512462
291,2,124677,0.105056513051344,0.142160976940408,0.460400002529071
293,2,127887,0.184006282080307,0.142911155870182,0.198743653609853
294,2,128935,0.18309054528814,0.14277875728736,0.200565759379952
295,2,129053,0.222786446578456,0.143055960585199,0.120286377934104
296,2,130040,0.177601179960272,0.144113011168397,0.218629456180046
297,2,130976,0.0770125005922431,0.143187684113464,0.59102432619335
298,2,132199,0.15322944315332,0.143678984320993,0.286939714931908
299,2,133355,0.165141316003246,0.144616891675331,0.254260130129406
300,2,133435,0.167220062108428,0.144923799890375,0.249343026011823
302,2,135183,0.143797620189377,0.145075510969933,0.322270983956263
303,2,135402,0.153754547434608,0.14502460170714,0.289780159024441
304,2,135898,0.178399835321126,0.14571661337844,0.221658147389388
305,2,135912,0.169143816021411,0.145855945754135,0.246969615507087
306,2,135925,0.171582888668173,0.145184598102044,0.238070390512858
307,2,136002,0.124243170766302,0.145212202176433,0.39280091560516
308,2,136173,0.131328212567611,0.146224140569429,0.369728689177335
310,2,138318,0.2137326474271,0.149824684675397,0.154593004065896
311,2,138695,0.182784353155248,0.147359847043564,0.215653301866145
312,2,138818,0.170175146605291,0.147131284048022,0.248209323857569
313,2,139728,0.180822335273341,0.146830465087367,0.218954128299478
314,2,140174,0.190495165499893,0.146795813002867,0.195241909473726
315,2,140863,0.187238420797495,0.14674802700442,0.202823480113148
316,2,141152,0.137268656530454,0.147319292810622,0.352088862489909
317,2,141292,0.181309412168434,0.146121489426358,0.215498915383213
318,2,141545,0.179485731365662,0.146842730144967,0.222410064537224
322,2,146723,0.202469629023558,0.146491893594498,0.167808250198681
323,2,147946,0.178453911524905,0.147928657740655,0.22848997454582
326,2,151397,0.150133710398427,0.148388853956524,0.312346439293336
327,2,153035,0.219832946037332,0.146519706824553,0.134413902683386
328,2,153228,0.17175113190903,0.147776224855583,0.245924005987678
329,2,153455,0.166158526226032,0.148913820328367,0.265265344695437
331,2,153815,0.17634757426389,0.148307138739537,0.235211349141899
332,2,154160,0.170301764845526,0.146767172088237,0.24668916446454
333,2,154235,0.151634093072002,0.148295728895065,0.307239074898458
335,2,159870,0.197797275302987,0.144380843541555,0.171567303227898
336,2,161229,0.263594951603497,0.14631504746927,0.0724682358407872
339,2,162696,0.333858847635034,0.145270948662637,0.0221355425104669
340,2,163284,0.323263527130273,0.143385705177283,0.0247770056233429
341,2,164166,0.270031761676146,0.145044864786897,0.0634745812249663
342,2,165270,0.269521183991293,0.143815769263866,0.0617462371419232
343,2,165675,0.237394861712476,0.146373652619297,0.1057300745315
346,2,168062,0.1681531974708,0.145322478455542,0.248012325583173
347,2,168518,0.134789556410133,0.14458627912357,0.351848086848795
348,2,168980,0.146574958147736,0.144484963872009,0.31105567295755
349,2,169651,0.182082175828273,0.144439398085735,0.208280930446426
352,2,170725,0.167207267209606,0.14474851709216,0.248807450942477
353,2,171254,0.203122602335826,0.144853646581573,0.161716125186395
354,2,172242,0.0570316956712994,0.143507397388042,0.691303173615324
355,2,173254,0.0654675153097931,0.142396934989158,0.645976057374228
356,2,173340,0.0742193909324176,0.142367529583323,0.602469054723688
357,2,173385,0.0708458000223424,0.14250360855771,0.619392125396296
358,2,173973,0.121791190132483,0.142026939098665,0.391738410577586
360,2,177341,0.13776287214978,0.141500513779475,0.330928974069835
361,2,180314,0.0487903418045348,0.14171411330125,0.73083538688171
362,2,180339,0.0272852195069101,0.142088569811931,0.847829390389647
363,2,182758,0.10653005170479,0.141472816485643,0.45194746385391
364,2,183619,0.0385279209856429,0.142129148885008,0.786490374595284
