SNP,Chr,Pos,Effect,SE,ALO1_UIP4_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
8,1,27243,-0.0329149870397005,0.170278372247515,0.84683438206718
9,1,27272,0.0482407181847753,0.16771040052992,0.77378883883613
16,1,27843,-0.0613633404793229,0.163728928996044,0.708044549355372
17,1,27848,-0.0613633404793229,0.163728928996044,0.708044549355372
18,1,28495,-0.0635254593594005,0.163729245143575,0.69825662263776
19,1,28975,-0.0707175325514314,0.162625931650404,0.663938604228114
26,1,31435,-0.10008338349496,0.162151019573903,0.537485380537629
29,1,36146,-0.236859331376215,0.160908828251796,0.141909260157759
31,1,37409,-0.15863615350297,0.162054793803554,0.328297601774815
32,1,37478,-0.180997585564036,0.16212814319543,0.265016282343005
33,1,39144,-0.0897907050665757,0.161602312025207,0.578817421690395
34,1,41499,-0.067289942734391,0.161184732806827,0.676587765869492
37,1,51248,-0.222462963206762,0.161477236389889,0.169176786526283
38,1,51462,-0.205465947978303,0.161761079048586,0.204856523685654
39,1,52124,-0.146403257025151,0.161723146824019,0.365939338818341
40,1,52667,-0.221633146685842,0.161220292522638,0.170089519821593
42,1,59265,0.020237576739012,0.161566140341057,0.90038999188154
43,1,60165,0.0291170724461425,0.161440199626763,0.856974821393869
44,1,62308,-0.0729687526679813,0.161223309469839,0.651118918901794
45,1,62869,-0.0520846091145042,0.161225994420799,0.746846061501152
49,1,66841,-0.0479275659278233,0.161305651972282,0.766547619774816
50,1,66948,-0.107452600299093,0.162215110268815,0.508141961074877
51,1,68621,-0.236170219637939,0.161387393343171,0.144254733609026
52,1,69417,-0.185217280601491,0.161146384426332,0.251180408421759
56,1,74327,-0.0748606337108351,0.162286359701605,0.644876608154852
57,1,74572,-0.0270405809593435,0.161896679600957,0.867447043396183
58,1,75211,0.000264766566251295,0.161607941153673,0.998693730644257
59,1,76030,-0.0293754966633648,0.161600378435487,0.855860785587911
60,1,80108,-0.13536462494304,0.16140901389494,0.402236902681991
61,1,81262,-0.147768177426453,0.161317039359026,0.360286478716558
62,1,81999,-0.118435050010406,0.161780314265355,0.464609575332725
63,1,82431,-0.155850760943518,0.16245784693092,0.338048898854017
64,1,83284,-0.0552654952020758,0.161458970171485,0.732337743966544
65,1,83613,-0.0107281324666291,0.161466957841067,0.947063818438125
66,1,84112,-0.0568620241986006,0.161457399720301,0.724913631371449
68,1,84858,0.0458592833361025,0.161923128929064,0.77717698473057
69,1,85751,-0.0261659908933396,0.162601182565454,0.872247453258677
70,1,87445,-0.0168654906913085,0.162948414218227,0.917623319169336
71,1,87467,-0.0789412476192763,0.163750046844167,0.630045168880073
72,1,89070,-0.0254995465770554,0.162773086359499,0.875604718959059
73,1,89616,-0.0116242898180636,0.161901894510975,0.942803042422128
74,1,89679,-0.00783601109920271,0.161923041711429,0.961430064767609
75,1,89880,-0.0117651037722848,0.161963396044962,0.942133329589917
76,1,91472,0.0197478367833099,0.163163449189049,0.903735336795344
77,1,93789,0.038300479062524,0.161472894895437,0.812643515047101
78,1,94351,-0.0336183871565305,0.161900876565199,0.835623593161113
79,1,99148,0.022438700700877,0.161481345837083,0.889564652410726
82,1,106800,0.0147364541528983,0.161701685540089,0.927438138706693
83,1,107970,0.0534854080366695,0.161199383282947,0.740239755417575
84,1,109000,0.0456890497346815,0.161490341426722,0.777403033955317
85,1,112549,-0.16741959130334,0.161079537542566,0.299348820066383
86,1,112742,-0.1482332577603,0.161762058830156,0.360100535999709
87,1,113050,-0.126291931662367,0.16154210415865,0.434862299630775
88,1,113135,-0.130895642466538,0.161119525837389,0.417102063142749
89,1,114076,0.0108259841064589,0.161269051264723,0.94651625229779
90,1,114628,0.0916697742645808,0.161604428681783,0.57090630729379
91,1,116283,0.0813747182686856,0.162519600342621,0.616889314939167
93,1,127853,0.00937092812205501,0.162273835219743,0.953982334281497
94,1,128302,0.0644506761970544,0.161614878695173,0.690287797994154
95,1,128704,0.0026643782372392,0.161812130006446,0.986872028932627
96,1,128911,0.100486108430272,0.161741697988701,0.534819532242294
97,1,130267,0.157039557644991,0.161537293116356,0.331638275898144
98,1,130271,0.151349669522532,0.161744896675072,0.350051535404552
99,1,130613,0.272016712263439,0.162816301787651,0.0956678526519733
100,1,132012,0.00403838756832819,0.163111642961114,0.980261641656163
101,1,133231,-0.114499005975269,0.161839647620559,0.479732393657749
102,1,137074,-0.0904019581530839,0.161652420908414,0.576354848128442
103,1,137304,-0.150555426072837,0.161581649809719,0.352097039602269
104,1,139686,-0.0283357242421765,0.161985810554711,0.861237125776552
105,1,149562,-0.0917719554509384,0.162288901716698,0.572103097794196
106,1,150447,-0.0588709572658613,0.164133451098701,0.720050865439772
108,1,154084,-0.0712943888587246,0.164626809783153,0.665230803224057
110,1,157269,-0.144351343887608,0.16149924259195,0.372026882316545
111,1,160054,-0.0981532612968182,0.163134375065462,0.547779210439646
112,1,166222,-0.104265257627703,0.161915726855494,0.520027521744928
113,1,166416,-0.0984579698315823,0.161596945792912,0.542730042484824
114,1,167326,-0.135066040258716,0.162441664418187,0.406267917941592
115,1,168836,-0.141615357406969,0.161654473462567,0.381605452238262
116,1,171200,-0.224771268108631,0.161630312188642,0.165207492748086
117,1,171431,-0.316358155557557,0.162212708373761,0.0519354330320895
118,1,173339,-0.309769926673137,0.160973890132398,0.0551144443120688
119,1,173845,-0.314420482082222,0.160813485846479,0.0513497232428902
120,1,175121,-0.347849194339507,0.160295673287583,0.0306696745033213
121,1,175281,-0.332622968634622,0.160525186921694,0.0389825118837977
122,1,175315,-0.33461660151257,0.16046229837494,0.0377574270247581
123,1,175523,-0.325455950629703,0.161435699634814,0.0445561197804678
124,1,175541,-0.334557559487833,0.160716313152204,0.038093140653815
125,1,175653,-0.355789324389438,0.161102287911635,0.0278537429389743
128,1,175856,-0.326975167967577,0.163968370032456,0.0469060982944638
129,1,175876,-0.331564330294074,0.161400482997109,0.0406829509106302
130,1,175989,-0.329514265843947,0.16187834131534,0.0425402356313639
131,1,176001,-0.333709277997392,0.162707493888967,0.0410069781973291
133,1,177692,-0.324231186410047,0.160522686219662,0.0441543914705429
134,1,178191,-0.330742375048731,0.160646315512911,0.0402444660407957
135,1,178224,-0.324231186410047,0.160522686219662,0.0441543914705429
136,1,178960,-0.343992155048025,0.161703889699772,0.034088259396354
140,1,183802,-0.40460900017939,0.160025439295626,0.0118935008169407
141,1,183954,-0.368386056465531,0.161457318214979,0.0231059499641019
142,1,184450,-0.290344179900193,0.160477113680757,0.0712617835278417
144,1,184718,-0.35681468527301,0.161019370581325,0.027330617509137
145,1,185296,-0.306751600976852,0.160619977950241,0.0569695844449727
146,1,185438,-0.275168160501719,0.160789626363674,0.0878939787857747
147,1,185469,-0.281984794894221,0.160990190589667,0.0807170530800596
148,1,185503,-0.288970160398256,0.160534994221977,0.0727072538739534
149,1,185705,-0.305225615072349,0.162261278294828,0.0607845984271903
150,1,185749,-0.296888760241271,0.162305091296895,0.0682128185885619
151,1,185806,-0.333882781455231,0.162320371106093,0.0404266567625111
152,1,185879,-0.313058605464802,0.163231045792672,0.055931988886546
153,1,185916,-0.232259656393098,0.163538099877307,0.156426988806492
154,1,185941,-0.253722234912022,0.164164586850129,0.1231127308608
155,1,185954,-0.259311098075122,0.164622589811544,0.11610941911921
156,1,186055,-0.262206670640549,0.16130046622285,0.10493162488711
157,1,186896,-0.337475585180935,0.163574178414692,0.0398306450663019
161,1,190132,0.11694524279735,0.161988909084568,0.470813215975768
162,1,190148,0.127125268811608,0.16201611555045,0.433187495680695
163,1,190165,0.089528383335685,0.163333901857208,0.583948371695126
164,1,190169,0.132238356679447,0.163047786471879,0.417888903273993
165,1,190933,-0.00962269008998179,0.161875369156667,0.952631266501753
166,1,192149,0.154163085443316,0.162993227964018,0.34488476366316
168,1,192303,0.112895933619275,0.194465667066491,0.561918041795711
171,1,192795,0.125046036811723,0.161432592322822,0.439093290579162
173,1,194187,-0.0225582874764623,0.161699130249217,0.889128464221402
174,1,194867,-0.194486192554155,0.161283741881903,0.228677716564986
190,2,8314,0.197257738602073,0.164016309540713,0.229909530169405
194,2,8498,0.1329590653086,0.163958646246321,0.417951990078896
195,2,8651,0.126069774525007,0.164127848340196,0.442929815656224
197,2,9812,0.120590689373686,0.165116281169599,0.465668039205886
198,2,9932,0.101751527266734,0.164500594545256,0.53661302838421
199,2,10135,0.0985176252320911,0.163875530256156,0.54811027370971
200,2,11616,0.150731803447274,0.163588766790888,0.357467357745167
201,2,12133,0.1520658391148,0.16423718245413,0.35513483192977
202,2,12194,0.154059008017242,0.164868568356699,0.350718154198461
203,2,12359,0.131771780136496,0.164440220245059,0.423476518361862
204,2,13061,0.125750361854024,0.164441453892946,0.44495393103329
205,2,14298,0.113947279621128,0.164985363775749,0.490238864015302
206,2,15222,0.154269273464848,0.166504395754378,0.354809998240932
207,2,17986,0.150463012008793,0.16358946776796,0.358326387480301
208,2,19770,0.127436028578653,0.164778231366941,0.43981567369354
209,2,19836,0.120535101672766,0.16433950978667,0.463769757443356
210,2,19851,0.126459969991955,0.164808827688863,0.443408297377501
211,2,21595,0.0864323640132932,0.164200523411422,0.59895269462245
212,2,22385,0.0823297139164003,0.164361983294228,0.616750275963686
213,2,23441,0.0365426673084936,0.166005932167007,0.825898184240419
214,2,24209,0.0925054616534566,0.164576689125728,0.574417425663285
215,2,24341,0.0854015095880019,0.164977163575787,0.605022162414956
216,2,26815,0.151332621389665,0.164645093168158,0.358647658658978
217,2,28209,0.146903025205635,0.164711987787887,0.373065775325721
