SNP,Chr,Pos,Effect,SE,RET2_EMP47_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
8,1,27243,-0.0403528271509603,0.114216289226194,0.724073044994639
9,1,27272,-0.0895814374197347,0.112419845122603,0.426075397142535
16,1,27843,0.101694947609987,0.109725202683939,0.354655894628934
17,1,27848,0.101694947609987,0.109725202683939,0.354655894628934
18,1,28495,0.171368754984267,0.109481115542288,0.11841292370505
19,1,28975,0.180694172296487,0.108701427970817,0.0973406949847668
26,1,31435,0.144061176741422,0.108566492964836,0.185386343354368
29,1,36146,0.0811046471893985,0.108189627524473,0.453963198489245
31,1,37409,0.225232684751966,0.108199068135564,0.0380944604262986
32,1,37478,0.20605856223809,0.108401331066476,0.0581312229909588
33,1,39144,0.13625378218123,0.108214809988421,0.208824458424443
34,1,41499,0.21612915877016,0.107543218042672,0.0452239698337972
37,1,51248,0.274826447916549,0.107627608463072,0.0110845432811691
38,1,51462,0.250680419928078,0.107942879165426,0.0207826611401413
39,1,52124,0.246739511205702,0.107820226421263,0.0227026258797099
40,1,52667,0.198223856371458,0.107928549294258,0.0671065130401613
42,1,59265,0.193294303823442,0.107898920325252,0.0740794187952987
43,1,60165,0.192711838874266,0.107819596759626,0.0747380254285911
44,1,62308,0.138952329533225,0.10793418530621,0.198805238870532
45,1,62869,0.164145746417429,0.107820297309582,0.128803872694112
49,1,66841,0.167090542641107,0.107858636777163,0.122238728594867
50,1,66948,0.13377836660698,0.108655797127955,0.219063078281803
51,1,68621,0.166453464715745,0.108231871513128,0.124960626138038
52,1,69417,0.0619428691036118,0.108256188591545,0.567558965880158
56,1,74327,-0.0643788800100825,0.108847919244514,0.554592717554195
57,1,74572,0.00811791532197084,0.108611048978184,0.940461534270242
58,1,75211,-0.0134015286249163,0.108411572046343,0.901688774952887
59,1,76030,-0.002307611070146,0.108413848990775,0.983030171519343
60,1,80108,-0.0620652716562804,0.108337933601641,0.567086694563408
61,1,81262,-0.0792404316793611,0.108265191531644,0.464708816071834
