SNP,Chr,Pos,Effect,SE,SRO9_DHH1_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
8,1,27243,-0.185987019298458,0.156634693688156,0.235870821475879
9,1,27272,-0.0977324728340263,0.154502654034737,0.527429374206308
16,1,27843,-0.046788098601964,0.150911991080879,0.756716791509964
17,1,27848,-0.046788098601964,0.150911991080879,0.756716791509964
18,1,28495,-0.0347978460462017,0.150923616394092,0.817785592209252
19,1,28975,-0.00185182670719922,0.149926033924857,0.990152075630055
26,1,31435,-0.0974912510152068,0.14943878086421,0.514579012814699
29,1,36146,-0.20940991630111,0.148339668152855,0.158921518063519
31,1,37409,-0.136739119187909,0.149384939015251,0.360634120284502
32,1,37478,-0.12915998211166,0.149532751731355,0.388307827439353
33,1,39144,-0.0856392569325577,0.14893788029743,0.565657700732832
34,1,41499,-0.136261584785954,0.148417206641689,0.359194270394688
37,1,51248,-0.201627616328868,0.148840408026159,0.176393417333318
38,1,51462,-0.19948856417317,0.149051439177784,0.181631589737385
39,1,52124,-0.16170549835214,0.148978380279716,0.278472258940001
40,1,52667,-0.241931971683186,0.148430128822469,0.104006452982989
42,1,59265,0.0384643683094055,0.148898394527945,0.796305654648196
43,1,60165,0.0165800161009299,0.14879732292011,0.911341203073304
44,1,62308,0.00790341732482869,0.14863569695427,0.957624085284752
45,1,62869,-0.00852778421318486,0.148616930892655,0.954274184941264
49,1,66841,0.059645472183761,0.148653771926967,0.688488025737757
50,1,66948,0.0467905384126467,0.149579449449353,0.75460673923287
51,1,68621,-0.127248646311132,0.149041104189305,0.393804653499591
52,1,69417,-0.120081576597564,0.148662615913255,0.419780999948878
56,1,74327,0.0414410562007294,0.149601771525988,0.781935234444058
57,1,74572,0.0475639152149027,0.149198223638116,0.750069157329004
58,1,75211,0.0856887287810413,0.148877844463619,0.565276627819664
59,1,76030,0.133624806351877,0.148777789389636,0.369717645887204
60,1,80108,0.0550906823366522,0.148883596969654,0.711585618661511
61,1,81262,0.0338253198047276,0.14884528446038,0.820359709026344
62,1,81999,-0.00940725277808552,0.14921885971401,0.949767688117284
63,1,82431,-0.031095187892882,0.149916931128567,0.835804498280782
64,1,83284,0.0472717042991102,0.148813809542421,0.750933173421998
65,1,83613,0.0739781873571104,0.148766578676951,0.619303365139212
66,1,84112,0.0324381302458431,0.148825063190402,0.827585069248308
68,1,84858,0.12006127601021,0.149118277438091,0.421280144325816
69,1,85751,0.0515666508493936,0.149843479451146,0.730948340294553
70,1,87445,0.0913077868992461,0.150106775425114,0.543389264672252
71,1,87467,0.0295037315785356,0.150963485600077,0.845163915235513
72,1,89070,0.0802754615567273,0.149965915557395,0.592785442010133
73,1,89616,0.0920720104129323,0.149139209819266,0.537397845026527
74,1,89679,0.0755473626016828,0.149184416714844,0.612890245529582
75,1,89880,0.105377456692946,0.149171006443837,0.480392671671337
76,1,91472,0.124001856842735,0.150239559176509,0.409724150407756
77,1,93789,0.169601943181171,0.14856107673919,0.254381225105938
78,1,94351,0.102717826612527,0.149126603783177,0.491404023739261
79,1,99148,0.189320103598945,0.148493584248599,0.203169720824635
82,1,106800,0.141284042562712,0.14884600752769,0.343170286344977
83,1,107970,0.184539113370515,0.148269327202725,0.214096800622718
84,1,109000,0.109404353529628,0.148742235189457,0.462505284735501
85,1,112549,-0.0818397016251449,0.148623848310277,0.582222021483473
86,1,112742,-0.00962573599243144,0.149266074095427,0.94861888230437
87,1,113050,0.0166004839587812,0.149013224139901,0.911360289227152
88,1,113135,-0.033823770231154,0.148625389598704,0.820106592914225
89,1,114076,0.0398458091599403,0.148621161547686,0.788776478371584
90,1,114628,0.0656783399179184,0.148971307050229,0.659570388242016
91,1,116283,0.075105695941545,0.149787775176692,0.61639229837064
93,1,127853,0.0887125090919331,0.149487569087886,0.553264058712322
94,1,128302,0.0899514176055222,0.148910685158953,0.546189843042826
95,1,128704,0.0514858429495491,0.149110756821422,0.730085096729022
96,1,128911,0.112492386450795,0.149032218235,0.450860727488557
97,1,130267,0.0526489889822802,0.149055401830486,0.724136162733809
98,1,130271,0.0499402209366777,0.149235011098147,0.738094317054576
99,1,130613,0.141248231686302,0.150465800154037,0.348506227432578
100,1,132012,-0.15975927088315,0.150093050052113,0.287874381538831
101,1,133231,-0.207860806611031,0.148856395320778,0.163476067271041
102,1,137074,-0.192606768861331,0.148701719734212,0.196078422761479
103,1,137304,-0.269649314187259,0.148414154054882,0.0700848094604587
104,1,139686,-0.199346377860734,0.148924942497373,0.181572332880685
105,1,149562,-0.181058602587438,0.149332413289123,0.226149670430643
106,1,150447,-0.136561490421155,0.151128226636687,0.366816656506012
108,1,154084,-0.157846484287924,0.151537650780008,0.298295133180447
110,1,157269,-0.232696265142415,0.148500266461171,0.118016396476591
111,1,160054,-0.168194763860092,0.150165011366696,0.263447006534435
112,1,166222,-0.152502758967517,0.149098205599709,0.307086630505184
113,1,166416,-0.153876650397025,0.148790608182711,0.301758800067859
114,1,167326,-0.17543185094979,0.1495714662191,0.241628163883434
115,1,168836,-0.171995663341205,0.148871244635802,0.24873605175214
116,1,171200,-0.2173462936571,0.148927193829372,0.145340740587271
117,1,171431,-0.281721243112897,0.149558585354669,0.060429370254975
118,1,173339,-0.262356744832112,0.148484319488383,0.0781092776037279
119,1,173845,-0.258281679676903,0.148380399962457,0.0826123459665224
120,1,175121,-0.277683132453069,0.147984179089281,0.0614199856512829
121,1,175281,-0.260460165279194,0.148199826744076,0.0797005877180701
122,1,175315,-0.280451777032766,0.14804934467132,0.0590006572179139
123,1,175523,-0.255237191029904,0.149025123683491,0.0876435570321192
124,1,175541,-0.27121909872448,0.148331536053198,0.0683234181018469
125,1,175653,-0.297397554418709,0.148663585903607,0.0462146772869543
128,1,175856,-0.253006513820272,0.151374231907172,0.0955293883867885
129,1,175876,-0.241762035817122,0.149088764035883,0.105782263883305
130,1,175989,-0.254540815366005,0.149457209444143,0.0894292523562025
131,1,176001,-0.255650291592439,0.15023702881373,0.0897021880580382
133,1,177692,-0.267619364273883,0.148116616836604,0.0716424675505679
134,1,178191,-0.270192443542179,0.148251822738852,0.0692214411847073
135,1,178224,-0.267619364273883,0.148116616836604,0.0716424675505679
136,1,178960,-0.306957492001756,0.149095922987336,0.0402474830643077
140,1,183802,-0.27322574921669,0.14810644450326,0.0659051972951484
141,1,183954,-0.258983831872461,0.149267002392658,0.0836069694810812
142,1,184450,-0.197038117121923,0.148219082883234,0.184584154326461
144,1,184718,-0.247746037262715,0.148850962804176,0.0969218799297085
145,1,185296,-0.205371492490144,0.148397908314309,0.167255971405726
146,1,185438,-0.201477253367065,0.148420073890414,0.175496003651043
147,1,185469,-0.211065941336406,0.148597689972138,0.15637823006789
148,1,185503,-0.2010444340319,0.148250619993601,0.17593035838439
149,1,185705,-0.220917120948601,0.149836861659978,0.141269390045904
150,1,185749,-0.232764137180756,0.149786044533386,0.121085855421052
151,1,185806,-0.256948750429896,0.149875529511594,0.087330393527596
152,1,185879,-0.246780426434992,0.150653926611862,0.102299833676941
153,1,185916,-0.160427742413975,0.150915278965407,0.288494191484297
154,1,185941,-0.20090542279875,0.151438050059011,0.185481773212575
155,1,185954,-0.208259519046381,0.151854452476706,0.171108439624103
156,1,186055,-0.195239285706772,0.148857430842057,0.190512338317745
157,1,186896,-0.15152997136722,0.151451516362638,0.317745219519511
161,1,190132,-0.0513773802755075,0.1493839574246,0.731104931702897
162,1,190148,-0.0254773296804314,0.149447892948276,0.864733206487012
163,1,190165,-0.0491616281560482,0.150579752498167,0.744252938686321
164,1,190169,-0.0117274862828321,0.15041338580754,0.93789739014047
165,1,190933,-0.115552565199636,0.149068090353378,0.438760330195253
166,1,192149,0.0616658436436325,0.150378867500718,0.682003444765586
168,1,192303,0.146251925127146,0.179147863278551,0.414835972219885
171,1,192795,0.0337372112318874,0.148901641266867,0.820886308344279
173,1,194187,-0.059579205783963,0.149002098828482,0.689505298780431
174,1,194867,-0.192185618522461,0.148603094104747,0.196759433999192
190,2,8314,0.0951036734493597,0.151392172241856,0.530282985499099
194,2,8498,0.0165562111410492,0.151252361329451,0.912899175424063
195,2,8651,0.0136329439392203,0.15139480985709,0.928299386000876
197,2,9812,-0.0166948836695086,0.152293523502355,0.912770604969732
198,2,9932,-0.0404046891620704,0.151680627156971,0.790102075793977
199,2,10135,-0.0396880695309472,0.151100165944397,0.792965365359505
200,2,11616,-0.00462823615360575,0.150954334556847,0.975558144026565
201,2,12133,-0.00430041517185487,0.151554474345667,0.977378798450284
202,2,12194,0.00589280788676505,0.152140370315206,0.969125394623123
203,2,12359,-0.0264255990203424,0.151689350941567,0.861801342132253
204,2,13061,-0.0122166137522152,0.151683314136583,0.935853218160862
205,2,14298,-0.0345035654225059,0.152152143080449,0.820733733252026
206,2,15222,-0.0152323349517332,0.153644897135605,0.921083491745533
207,2,17986,0.0160124479023187,0.150952129702353,0.915582045006103
208,2,19770,0.00538047778592499,0.151997954756612,0.971782103329723
209,2,19836,0.00504353060228757,0.151580394848639,0.973475710504806
210,2,19851,0.00197606950694129,0.152024402379623,0.989636435956794
211,2,21595,-0.0186159361440486,0.151393306399205,0.902205533153728
212,2,22385,-0.0550839006428218,0.151511440988788,0.716402256933042
213,2,23441,-0.0389981905396934,0.152997562024918,0.798953253097115
214,2,24209,0.000785234388787304,0.151751720874507,0.995874313437052
215,2,24341,0.0271020520149592,0.152103826925584,0.858682833120542
216,2,26815,0.0389344995732044,0.151914252783958,0.797874201952928
217,2,28209,0.0423804602634688,0.151962767991788,0.780494754493272
221,2,41245,-0.0763335825869612,0.151342024562824,0.61431047418411
222,2,43214,-0.171211500691166,0.15358099766961,0.265696192933906
223,2,47104,-0.0460073013742148,0.149542072456938,0.758526631811866
224,2,50915,-0.0931688950468224,0.150950178038865,0.537490042786241
225,2,55834,-0.150348162812144,0.150120589029746,0.317263458706443
226,2,56422,-0.100678206789655,0.150507123882854,0.503979571183923
227,2,57715,-0.0988919457319481,0.15001372300909,0.510184738143819
228,2,59046,-0.119658316570068,0.150730887810571,0.427813752428392
229,2,59191,-0.106199689365349,0.149895036849624,0.479106312519749
230,2,59383,-0.0741948092826067,0.149992796910098,0.621150808239618
231,2,59477,-0.147988453602464,0.152098578341718,0.331230859871182
233,2,60471,-0.110605430314309,0.150131484815121,0.46177969718095
234,2,60478,-0.101919764578339,0.150320461034306,0.498205362137869
235,2,60786,-0.120735774190106,0.150033424741392,0.421519553918945
236,2,61035,-0.0771652362871788,0.150103972703363,0.60751871630246
237,2,61071,-0.0750117830397952,0.149425636811941,0.615979957137472
238,2,61675,-0.127179499819285,0.149756397082634,0.3963219182226
240,2,62939,-0.086396253885483,0.149579512013247,0.563906366669217
241,2,63527,-0.0683448471900646,0.150167864801954,0.649300548693813
242,2,63857,-0.0828763050235842,0.150182093665208,0.581407982435407
243,2,65527,-0.151069386906169,0.149535499950057,0.313063822485637
247,2,67976,-0.0341381816407834,0.151897583010258,0.822307900251932
250,2,72389,0.0532068473804047,0.150945089899911,0.72468012175873
251,2,72392,-0.070831724372509,0.151951464021757,0.641397768740917
252,2,73646,0.0746573546104178,0.148828929785575,0.616239106550516
253,2,74564,0.0878320913260537,0.14851607841808,0.554632387063191
254,2,74739,0.162053665101449,0.148828482409727,0.276957593238033
257,2,80873,0.277435702527044,0.148702514519599,0.062911270658769
258,2,81501,0.276535399282717,0.148682246368461,0.063730056180629
259,2,83526,0.283678935529913,0.14841114855745,0.0567576443494103
260,2,83845,0.311407801735936,0.148396235881551,0.0365721676040728
263,2,84447,0.305685242940042,0.150347650851046,0.0427811340007797
264,2,87391,0.4029385226822,0.147104541018992,0.00647282376978684
265,2,87562,0.417700281906702,0.147368320651743,0.00485539542561547
266,2,87849,0.400358403721856,0.14749035127923,0.0069641002865253
267,2,87878,0.388284343186091,0.148228356045835,0.00918579037771147
269,2,89785,0.289121347276126,0.148885634992531,0.0529441817768065
272,2,93721,0.329231473360831,0.148194365569844,0.0269427326965465
273,2,93952,0.29804438882417,0.147951943876818,0.0447184730139578
274,2,95085,0.402971624659775,0.147455929885665,0.00659532525873149
276,2,107124,0.365348322306522,0.147808107578321,0.0139154541913357
277,2,111645,0.421609965424714,0.147479777632025,0.00450550008893991
278,2,111916,0.393954030884419,0.148051392601577,0.00814845248459731
279,2,111931,0.396421013488179,0.14826368901288,0.00784927217043606
280,2,111999,0.415539579599863,0.147571541122537,0.00513802979049244
