SNP,Chr,Pos,Effect,SE,PLM2_SNA3_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
8,1,27243,0.0137659792690734,0.148662355417171,0.926274700629283
9,1,27272,-0.00591870297211328,0.146431223710741,0.967781392576745
16,1,27843,-0.0634934892478963,0.142926993065192,0.657143299902782
17,1,27848,-0.0634934892478963,0.142926993065192,0.657143299902782
18,1,28495,-0.0111558481090315,0.142968021473993,0.937848102895828
19,1,28975,-0.060018784341857,0.141977653729807,0.672746722449694
26,1,31435,-0.10191355363238,0.141533419349093,0.471960206072135
29,1,36146,-0.0918830021138863,0.140822092241564,0.514518960195654
31,1,37409,-0.0250320210277025,0.141662582868162,0.859844030820733
32,1,37478,-0.0431444120788385,0.141772035855447,0.761061569844395
33,1,39144,0.053884359805493,0.141114464352628,0.7028034314087
34,1,41499,0.0711660139830588,0.140701128505952,0.613315830550141
37,1,51248,-0.127676562488332,0.141187766505685,0.36645133107256
38,1,51462,-0.12834544590202,0.141377945789084,0.364593700321909
39,1,52124,-0.138929374214485,0.141157665888757,0.32568431503125
40,1,52667,-0.22606293606439,0.140610819053838,0.10879036046131
42,1,59265,-0.0387228372734645,0.141038424013153,0.783818571614121
43,1,60165,-0.0209685152102762,0.140942473952439,0.881817257933584
44,1,62308,-0.0958533829509809,0.140699417138002,0.496151418327266
45,1,62869,-0.0928359319099858,0.140687454934358,0.509765272708255
49,1,66841,-0.00221300867779667,0.140840494998322,0.987472334728045
50,1,66948,-0.0297395966169883,0.14169605852888,0.833880057498469
51,1,68621,-0.170370565480621,0.141029794721129,0.227838026389026
52,1,69417,-0.0778661822383201,0.140885948454192,0.58082585556666
56,1,74327,-0.0244236298217845,0.141715846047232,0.863267223767801
57,1,74572,-0.0572836539186056,0.141311612064709,0.68545026623091
58,1,75211,-0.0212276578986065,0.141082316960237,0.88048533809484
59,1,76030,0.0226699291777075,0.141081681320118,0.872432196539339
60,1,80108,-0.0205252341375579,0.141049251548927,0.884384797379397
61,1,81262,0.0332686710706838,0.140989038134723,0.813595616085042
62,1,81999,-0.0506317629271066,0.141318807134455,0.720347619633836
63,1,82431,-0.103038281068633,0.141907655456201,0.468262360234951
64,1,83284,0.0275931703788114,0.140972525960785,0.844930693005614
65,1,83613,0.028798879406112,0.140956306754163,0.838228464258234
66,1,84112,-0.0184158251786275,0.140976768384165,0.896142252342059
68,1,84858,0.102933155310051,0.141271874362181,0.466718778851442
69,1,85751,0.00421974587669331,0.141958988271847,0.976303087946783
70,1,87445,0.0122821893886595,0.14225775571992,0.931247021383289
71,1,87467,-0.0343439396893284,0.142992308144523,0.810329878085507
72,1,89070,0.0472107777735384,0.142086756952407,0.739884668763475
73,1,89616,0.0855954079469924,0.141271059796671,0.544973961205573
74,1,89679,0.0518004708168409,0.141335509443466,0.714206275469535
75,1,89880,0.0960607175974571,0.141305749514809,0.49707186828681
76,1,91472,0.0966779706418599,0.142354815698749,0.497498107741909
77,1,93789,-0.0404675122092863,0.140963721641949,0.774221420022091
78,1,94351,-0.0894136714158275,0.141271074789781,0.527193908252102
79,1,99148,-0.0821556869176026,0.140912346550008,0.560247465741085
82,1,106800,-0.108673487202415,0.141051797230574,0.441547779711208
83,1,107970,-0.0699267987046685,0.140702888643681,0.61951114155197
84,1,109000,-0.0354439854134426,0.140987536475964,0.801652693920029
85,1,112549,-0.197352171753794,0.140448299983417,0.160853464615337
86,1,112742,-0.157663981187518,0.141140013889719,0.264721991453127
87,1,113050,-0.131780910347647,0.140977027202619,0.350546513980698
88,1,113135,-0.189641514331487,0.140429602286895,0.177740548837751
89,1,114076,-0.0811273517491772,0.140725651724512,0.564649409780788
90,1,114628,-0.0933656069452222,0.141060556163355,0.508477939200524
91,1,116283,-0.0776422261377587,0.141872938709714,0.584541860934857
93,1,127853,0.0376508337992618,0.141654673906332,0.790553727806244
94,1,128302,-0.00318374598289395,0.141124574530854,0.982014135780062
95,1,128704,-0.0587654043662841,0.141230525085178,0.677592883062787
96,1,128911,-0.0184008660451493,0.141277395505875,0.896445708115437
97,1,130267,0.10323597408474,0.141106879675025,0.464888710495305
98,1,130271,0.10269160127254,0.141275732771605,0.467776469777778
99,1,130613,0.0806879630112881,0.142637988285542,0.571968309461089
100,1,132012,-0.208418338759922,0.141966993247577,0.14297403832522
101,1,133231,-0.166060257960515,0.141112733593511,0.240071658591627
102,1,137074,-0.125204387643516,0.141030820303536,0.375263416816889
103,1,137304,-0.187518598945421,0.140884165306729,0.184043884831858
104,1,139686,-0.159479312959053,0.141167894458357,0.259363921033889
105,1,149562,-0.135887788921067,0.141560848494751,0.33775001899869
106,1,150447,-0.147204971943744,0.143103446637088,0.304343194718749
108,1,154084,-0.109688199611362,0.14364195333023,0.445602417259039
110,1,157269,-0.188610536238475,0.140793970887062,0.181230435219456
111,1,160054,-0.180019315773141,0.142169952052746,0.206267063529602
112,1,166222,-0.163809833544754,0.14116956355877,0.246679744509669
113,1,166416,-0.15442170488536,0.140911907482119,0.273880973985612
114,1,167326,-0.173770526778654,0.141651878658766,0.220736585056007
115,1,168836,-0.160625738979915,0.141021885063614,0.255470149594134
116,1,171200,-0.172208027205421,0.141195184079133,0.223413667098538
117,1,171431,-0.216823609423108,0.141907236719306,0.127426693131621
118,1,173339,-0.146484933340071,0.141053193934631,0.299744220401871
119,1,173845,-0.157426240335345,0.140902488968264,0.264638393201872
120,1,175121,-0.157496413580972,0.140621906725551,0.263475575196132
121,1,175281,-0.164099394269977,0.1407204844332,0.244346235150399
122,1,175315,-0.169590844477089,0.140657564450877,0.228740679169536
123,1,175523,-0.155316024526747,0.141504228553276,0.273124291185184
124,1,175541,-0.1673148151036,0.140885832321526,0.235792878711734
125,1,175653,-0.168940217157841,0.141327941871603,0.232742068587059
128,1,175856,-0.118216270301982,0.143813991701079,0.411627133870202
129,1,175876,-0.125831218261087,0.141587181288475,0.374759304341053
130,1,175989,-0.134433182568944,0.141969720742047,0.344330106902358
131,1,176001,-0.137796898576445,0.142702264782801,0.334892838949106
133,1,177692,-0.154840114310648,0.140705747428582,0.27188448721461
134,1,178191,-0.139227047927817,0.140892100625196,0.323740332173937
135,1,178224,-0.154840114310648,0.140705747428582,0.27188448721461
136,1,178960,-0.162946925337835,0.141807652197074,0.251305073218357
140,1,183802,-0.0822557372443739,0.140896638578171,0.55972638660903
141,1,183954,-0.0863712856387866,0.141916467107155,0.543176711636308
142,1,184450,-0.0340108121240751,0.140736045295096,0.809180977820424
144,1,184718,-0.105957250794191,0.141434987031614,0.454260479554304
145,1,185296,-0.0138326909086263,0.140944969627319,0.921874847641079
146,1,185438,-0.0270373757869473,0.140946201145302,0.847987523378471
147,1,185469,-0.0368064136503956,0.141143377216651,0.794419452498246
148,1,185503,-0.0121025416491946,0.140790408099214,0.931545831566262
149,1,185705,-0.0462706374091505,0.142344123362071,0.745326864344362
150,1,185749,-0.0325248458662333,0.14235490067252,0.81940759432241
151,1,185806,-0.0690111646133383,0.142508194633595,0.628500940287076
152,1,185879,-0.0515270194543918,0.143218112659294,0.719226767826635
153,1,185916,0.0411909753224785,0.143162433534026,0.773728423977422
154,1,185941,0.0456049516778859,0.143782441535102,0.751294342440669
155,1,185954,0.0223668081632835,0.144217982474544,0.87683878063412
156,1,186055,-0.00436564856068147,0.141344308380773,0.975377412376462
157,1,186896,0.00732266672063644,0.143661266855755,0.959376858397914
161,1,190132,0.143931392695918,0.141316304705196,0.309135459296927
162,1,190148,0.180383357281833,0.141240543862024,0.202393695060634
163,1,190165,0.153221623692288,0.142421011788463,0.282735437367772
164,1,190169,0.17072792952913,0.142186343743958,0.230659630528347
165,1,190933,0.0287060461884664,0.141312758138267,0.83914390756074
166,1,192149,-0.0226932447216049,0.142471294590392,0.873537065727039
168,1,192303,0.304131087560965,0.169080199627925,0.0729141380214381
171,1,192795,0.0390224512391127,0.141038190078475,0.782187735685004
173,1,194187,0.00437509932807632,0.141170149678053,0.975293694035891
174,1,194867,-0.169655903920647,0.140804266728579,0.22904675424402
190,2,8314,0.148148989119392,0.143265620526553,0.301803811776356
194,2,8498,0.110234118992326,0.143152132730297,0.441785996092771
195,2,8651,0.0972747438576647,0.143312972531337,0.497736323385006
197,2,9812,0.123026478693097,0.144109867221024,0.393850604859828
198,2,9932,0.0892998215134251,0.143611358834724,0.534464335570834
199,2,10135,0.0757366590364368,0.143082936021831,0.596916191218665
200,2,11616,0.103956478169147,0.142880684430828,0.467355798999276
201,2,12133,0.111016667861642,0.143434561862366,0.439455775442103
202,2,12194,0.136805049095501,0.143927266986576,0.342500875534561
203,2,12359,0.107086847488879,0.143576902113116,0.456254338807277
204,2,13061,0.106844555546874,0.143566830709476,0.457241664941436
205,2,14298,0.105461315751522,0.144023336614141,0.464500916082423
206,2,15222,0.128191645982869,0.145378158316725,0.378495459074042
207,2,17986,0.130045152454966,0.142820152479179,0.363152887696689
208,2,19770,0.102035148770262,0.143873924169761,0.478669533077318
209,2,19836,0.0968003809948181,0.143488363581999,0.500357645607373
210,2,19851,0.0924663848967284,0.143917091081917,0.520967211452343
211,2,21595,0.087922882487049,0.143330089125055,0.539987542919259
212,2,22385,0.0967161795630929,0.143449826149198,0.500615216108142
213,2,23441,0.07282536652784,0.144884478334886,0.615527763431577
214,2,24209,0.0857455012614816,0.143670429185995,0.55100959939953
215,2,24341,0.097259347062973,0.143989871106425,0.499826003669114
216,2,26815,0.159468789992641,0.143659717798174,0.267735107208158
217,2,28209,0.150516088814203,0.143735577022181,0.295736032491093
221,2,41245,0.100869147867979,0.143305933254589,0.481976029109514
222,2,43214,0.0256577632259612,0.145725082779919,0.860340192419411
223,2,47104,0.134574748936951,0.14148766135963,0.34218345313332
224,2,50915,0.258400383837085,0.142398157765093,0.0704290109740711
225,2,55834,0.196803433878108,0.142013944213962,0.16668173739269
226,2,56422,0.259467581480933,0.141984271597119,0.0684778826153172
227,2,57715,0.252627879155513,0.141546848410139,0.0751580540782039
228,2,59046,0.259103361698781,0.142236342458702,0.0693558607682144
229,2,59191,0.257011854111647,0.141425080463078,0.0700188590896222
230,2,59383,0.269048518777575,0.141402776421479,0.0578918099651017
231,2,59477,0.262337655562745,0.143587205755154,0.0685399870275427
233,2,60471,0.260506606905181,0.141640418135834,0.0667238578957232
234,2,60478,0.267292602733534,0.141767814648712,0.0601934722369162
235,2,60786,0.273294826226589,0.141499884370965,0.0542321607081019
236,2,61035,0.276338410820481,0.141472823821587,0.0515741262511879
237,2,61071,0.277419244415948,0.14081807409128,0.0496134632795484
238,2,61675,0.241603084393149,0.141414246276154,0.0884267896964748
240,2,62939,0.264666280991933,0.141050579306423,0.0614262123286766
241,2,63527,0.303601595251169,0.141363788485734,0.032420974664646
242,2,63857,0.277112485113153,0.141551111944951,0.0510545056597172
243,2,65527,0.2228984300156,0.141351261555297,0.115711596370971
247,2,67976,0.257095606140328,0.143239216988082,0.0735299821669106
250,2,72389,0.273570310723779,0.142260775372199,0.0552817402923213
251,2,72392,0.178179000423398,0.143663713141281,0.215706480002312
252,2,73646,0.307396070641829,0.1400723075594,0.028846659726934
253,2,74564,0.325929908419276,0.139674534569372,0.0201830448992167
254,2,74739,0.362140761596233,0.139888812916089,0.0100300350755059
257,2,80873,0.373829433587004,0.14014197076194,0.00799380136384658
258,2,81501,0.398051567513303,0.139929022687341,0.00470501078295144
259,2,83526,0.337046619302593,0.140160898207069,0.0166995288644792
260,2,83845,0.375523846467445,0.14001920169412,0.00766350950801789
263,2,84447,0.38539545254057,0.141768068479627,0.00688176499345677
264,2,87391,0.359015359486747,0.139511461534623,0.0104787634655756
265,2,87562,0.360523086768225,0.139860140428017,0.0103498001925474
266,2,87849,0.363941971278956,0.139821556033513,0.00963359295729666
267,2,87878,0.368209559045068,0.140402376542924,0.00910609437334395
269,2,89785,0.334070351599359,0.140659966510649,0.0180816583280858
272,2,93721,0.32595539834129,0.140282507687136,0.0207162709540327
273,2,93952,0.322821223214011,0.139895689759663,0.0216000850203086
274,2,95085,0.364095065064647,0.139806932853735,0.00959597898463709
276,2,107124,0.388291245869792,0.139693351451718,0.00573409119443752
277,2,111645,0.389910422468381,0.139771997698965,0.00556337695271907
278,2,111916,0.362144677256839,0.140319655399195,0.0102586338817424
279,2,111931,0.382656983138231,0.140384202444896,0.00673469998572061
280,2,111999,0.403431757305682,0.139703969150574,0.00411911156434184
281,2,114528,0.359314691762942,0.140865609342564,0.0111701711042206
282,2,116024,0.409652123874095,0.140817908049644,0.00385444053132415
286,2,120090,0.0294453050090006,0.141924458616968,0.835761147976853
287,2,120291,0.0497907175766509,0.143531755067127,0.728875499373531
288,2,120726,0.00470226835350074,0.142726582977302,0.973736279602908
289,2,121716,0.0671880076602045,0.142519846098364,0.637625543559553
290,2,123100,0.0115011768481043,0.142760050498633,0.935835153144848
291,2,124677,0.0208834510249849,0.142560370548824,0.883619409394777
293,2,127887,0.0595487858671966,0.143507162786989,0.678428090611312
294,2,128935,0.0659817518834034,0.143363456194644,0.645626554328149
295,2,129053,0.0751605825065917,0.143787354233682,0.601496755171412
296,2,130040,0.0709979139237116,0.144671597002167,0.623906602821961
297,2,130976,0.0280152812237255,0.14353441354922,0.845363049806362
298,2,132199,0.0849606893108441,0.144136534765137,0.55593925008221
299,2,133355,0.182675967858163,0.144857017857071,0.208113617997505
300,2,133435,0.153598992390295,0.14526682365378,0.291071418716813
302,2,135183,0.167260796437411,0.145304810720075,0.250468981385775
303,2,135402,0.195633756688651,0.14518235965895,0.178682316083879
304,2,135898,0.204156599767716,0.145923195375983,0.162670371710581
305,2,135912,0.207740778094293,0.146017257861564,0.155702203960701
306,2,135925,0.201669806375468,0.145376227481082,0.166247806028896
307,2,136002,0.170848183763533,0.145378768305132,0.240709373503261
308,2,136173,0.170684298994112,0.146411852453019,0.244489679450283
310,2,138318,0.193741874486741,0.150212698154347,0.19797015507023
311,2,138695,0.13492690871446,0.147811259082939,0.361953693036789
312,2,138818,0.126374161474728,0.147561008939253,0.392346630049473
313,2,139728,0.123766229438484,0.147302189592219,0.401353831415036
314,2,140174,0.11311450918301,0.14732645009649,0.443130329739419
315,2,140863,0.102259421545492,0.14728924342571,0.487965648036742
316,2,141152,0.0786274236661331,0.147745692872589,0.594935553903076
317,2,141292,0.10722585409816,0.146631189685899,0.465104108439313
318,2,141545,0.153652043405886,0.147230075280504,0.297376047947802
322,2,146723,0.166898960747982,0.146922768370319,0.256742303229723
323,2,147946,0.110511282664845,0.14842288293496,0.45702686207102
326,2,151397,0.143378403052578,0.148715064311773,0.335648339444989
327,2,153035,0.181010973799006,0.146974258554117,0.218924776401843
328,2,153228,0.1004633640858,0.148268063740595,0.498482348307523
329,2,153455,0.111517321756386,0.149366374107133,0.455800434672683
331,2,153815,0.172040993290757,0.148628931237163,0.247842496072485
332,2,154160,0.0925842876295142,0.147268050701125,0.529965996359817
333,2,154235,0.0485231027187967,0.148799467407695,0.744543982434092
335,2,159870,0.166718568275218,0.144791452825548,0.250330838687889
336,2,161229,0.15778403051115,0.147050076337296,0.284006218029613
339,2,162696,0.232263170416126,0.146133978028587,0.112868660280489
340,2,163284,0.21499094486017,0.14425942076946,0.137036279866172
341,2,164166,0.108355881644211,0.14594228647972,0.458304210959477
342,2,165270,0.151678101048466,0.144602729109762,0.294928074499894
343,2,165675,0.138935494725063,0.147035555388389,0.345350685020632
346,2,168062,0.0409076499921126,0.145882239288238,0.779322963712923
347,2,168518,-0.0361230087062554,0.145050363311417,0.803476455513457
348,2,168980,0.0289867657930982,0.14498602805277,0.841652019044703
349,2,169651,0.0230128634255407,0.145057933796715,0.874038492512467
352,2,170725,0.0597768122898115,0.145286494613468,0.680998924471038
353,2,171254,0.0918437017845932,0.145474389723187,0.528227275663012
354,2,172242,-0.0124439779079981,0.143834394777562,0.931105282175578
355,2,173254,0.0553998523459218,0.142703252336367,0.698089346199644
356,2,173340,0.0693181135845069,0.142668742564006,0.6273625213914
357,2,173385,0.068648988856809,0.142801137121319,0.631005224408399
358,2,173973,0.121780705406547,0.14232087360655,0.392756859478569
360,2,177341,0.137651361629999,0.141793816026828,0.332319872115968
361,2,180314,0.0339801847585582,0.142019090713146,0.811039031487646
362,2,180339,0.0281746778951137,0.142381535716261,0.843251647383148
363,2,182758,0.213414368894816,0.141423351776027,0.132181485019903
364,2,183619,0.103191228701444,0.142331551932667,0.468928656845334
367,2,187176,0.106234384688713,0.14310128245574,0.458355670986051
368,2,191066,0.125955150194495,0.144127704071406,0.382759483149979
371,2,191599,0.0732539707971024,0.142230921739911,0.60685057902929
373,2,191763,0.0551275677044815,0.142817736778741,0.699729608667399
374,2,191959,0.0554024359540591,0.142468817762797,0.697603724740999
376,2,195759,0.212868119235524,0.143275635215442,0.138244522254169
377,2,196912,0.168493191978918,0.141113538422698,0.23326966230576
379,2,198110,0.156058734381708,0.142002857093526,0.272524420736333
381,2,198805,0.144776455463324,0.142650295395228,0.310846367778439
382,2,198891,0.147892343541292,0.141526758064911,0.296748198828996
383,2,199248,0.150588057821175,0.141842938496207,0.289118786822424
384,2,201782,0.154411190954235,0.141656416917908,0.276438958551938
385,2,203285,0.264064932358789,0.140643987695381,0.0612682638129821
386,2,203783,0.244133902967537,0.140440308167373,0.0830217408145861
387,2,204179,0.241561554554707,0.140795609728835,0.0870963202049615
388,2,205406,0.217375540547885,0.142364669279343,0.127683235578855
389,2,205834,0.206061684169787,0.141726181657959,0.146850808461749
391,2,207192,0.181896027651567,0.141686615451684,0.200057057940682
392,2,207561,0.184167407743923,0.141049064652738,0.192505743166625
393,2,208682,0.124733345974302,0.140995189446728,0.376940131095241
394,2,210102,0.0600502972153595,0.141479838057175,0.671500451453819
396,2,214801,0.0731795188994722,0.141455587464585,0.605248346138224
397,2,215016,0.082213918785053,0.141360748707851,0.561214452217208
398,2,218876,-0.0344470877893728,0.142878848056491,0.809623023601128
399,2,227511,-0.0614340398443596,0.143864816060764,0.669620607822226
400,2,230378,-0.0171095356393348,0.142085599647505,0.904221255333055
401,2,231943,-0.0375022848671306,0.142481911982805,0.792544338188921
402,2,232156,-0.0490870853875928,0.142413518672326,0.730540250075553
403,2,232789,-0.0430298384874798,0.141914632389296,0.761908964680836
404,2,238524,-0.0478969243610818,0.142109987138888,0.736286121914991
405,2,241518,-0.0679646672690061,0.143321119483444,0.635641568606761
406,2,250396,-0.190605028402818,0.142027574230807,0.180449352621296
