SNP,Chr,Pos,Effect,SE,TPO1_MID2_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
8,1,27243,-0.00898850896205494,0.162687896217811,0.95597053905419
9,1,27272,0.00498191501191747,0.160245166621309,0.975215868266204
16,1,27843,0.0284577132842591,0.156446591072928,0.855765219323046
17,1,27848,0.0284577132842591,0.156446591072928,0.855765219323046
18,1,28495,0.0306739530112218,0.156447937987155,0.844672169004324
19,1,28975,0.0238913777961801,0.155405432031863,0.877905908041137
26,1,31435,-0.00328631152734837,0.154998779160216,0.983096357030479
29,1,36146,-0.0779715024454093,0.15414378332049,0.613287381221661
31,1,37409,0.0285634197688813,0.155025919867156,0.853923671371659
32,1,37478,0.02567239383617,0.155160630546214,0.868679101489702
33,1,39144,0.0442170432492356,0.154440651735631,0.774812914917094
34,1,41499,0.00682288606033466,0.154029720171028,0.964693580802852
37,1,51248,-0.0591106703513427,0.154653774141034,0.702533442821875
38,1,51462,-0.0426926064593307,0.154878859147334,0.782976958158801
39,1,52124,-0.0597986623569667,0.154653024876524,0.699238400938699
40,1,52667,-0.174304039010818,0.154158967125964,0.258958571020024
42,1,59265,-0.124381670341843,0.154217929100005,0.420479289828928
43,1,60165,-0.0659320169924933,0.154203387696202,0.669228340842482
44,1,62308,0.0598568790473616,0.154040736688021,0.697822420814249
45,1,62869,0.0501975488563799,0.154031157283081,0.744699037610343
49,1,66841,0.144100073911812,0.153935983630871,0.349859656080092
50,1,66948,0.113218499115454,0.154955699148319,0.465477154944136
51,1,68621,-0.0543394624341824,0.154625684442795,0.725478557021926
52,1,69417,-0.00367760117359345,0.15424318785009,0.980991411830107
56,1,74327,0.009345070824746,0.155090532658536,0.951986173764068
57,1,74572,0.0262633298031196,0.154672111223971,0.865264667741816
58,1,75211,-0.000444325990281325,0.154396460870308,0.997705456670707
59,1,76030,0.0373961127007939,0.154383632614683,0.808743794578196
60,1,80108,-0.0784013006366425,0.154303542913969,0.611702062531477
61,1,81262,-0.0424666585696183,0.154285045815997,0.783286709588448
62,1,81999,-0.155622173082415,0.154456495560719,0.314362132367485
63,1,82431,-0.219534604081703,0.154970753040006,0.157476042327087
64,1,83284,-0.208932807360464,0.153878439099057,0.175401323768551
65,1,83613,-0.156429495458694,0.154037886928444,0.31055063852354
66,1,84112,-0.13486060234213,0.154112667706803,0.382126483712348
68,1,84858,-0.0130487130307953,0.154713601138661,0.932833057894454
69,1,85751,-0.104762828840315,0.155250979367514,0.500246731062981
70,1,87445,-0.103220154220826,0.155582513071656,0.507479798484219
71,1,87467,-0.159447974315448,0.156264191418222,0.308249736561328
72,1,89070,-0.123789293066584,0.155375388555013,0.426154356306388
73,1,89616,-0.0964582390085159,0.154593203304042,0.533064225945649
74,1,89679,-0.135102041323079,0.154530802323123,0.382564239436411
75,1,89880,-0.112546768606729,0.154621219546341,0.467165314803808
76,1,91472,-0.112502148064953,0.155770746767023,0.470631872658596
77,1,93789,-0.153623143639822,0.15406291232279,0.31937690471788
78,1,94351,-0.226428896637634,0.154215586611235,0.142923537807653
79,1,99148,-0.209655864945184,0.153875653093695,0.173908193766989
82,1,106800,-0.188013019662522,0.154163401603062,0.223442247285403
83,1,107970,-0.0876712796702977,0.153959450772177,0.569417061208244
84,1,109000,-0.0677455573996546,0.154259466119843,0.660809747299044
85,1,112549,-0.148295999515718,0.153924694243145,0.335990209121934
86,1,112742,-0.107980264607231,0.15462063559436,0.4854143136187
87,1,113050,-0.116501679295526,0.154342605675566,0.450857193095191
88,1,113135,-0.11109341635209,0.153960176046107,0.471035062821468
89,1,114076,-0.0739258791101294,0.154023428664034,0.631549430456771
90,1,114628,-0.0508638901740799,0.154439731463542,0.742090568524151
91,1,116283,0.0467628420638604,0.155302624270765,0.76350952414092
93,1,127853,0.148779455418643,0.154831007125348,0.337252577142249
94,1,128302,0.141348386055668,0.154254517190464,0.360118239201732
95,1,128704,0.0929248570216289,0.154512460859863,0.547955029879471
96,1,128911,0.135254402841552,0.154441021226467,0.381752050439022
97,1,130267,0.153867916038471,0.154318266949247,0.319407850050815
98,1,130271,0.152848699480104,0.154504803926056,0.323203180662558
99,1,130613,0.221440476858689,0.155719277989704,0.155894919781637
100,1,132012,-0.107402918574787,0.155728314005206,0.490847705534349
101,1,133231,-0.107860243224453,0.154620872906024,0.485899837479637
102,1,137074,-0.0999044723119746,0.154415829586017,0.518063186293368
103,1,137304,-0.159422872511711,0.154327969723113,0.302304789476794
104,1,139686,-0.110050945917499,0.154653293306423,0.477183838148703
105,1,149562,-0.104692228209788,0.155017130386658,0.499889793942023
106,1,150447,-0.0496595338777548,0.156815574026679,0.751677593288847
108,1,154084,-0.105470494043916,0.157222208892697,0.502762978229506
110,1,157269,-0.1202099140786,0.154334549895457,0.436565277445886
111,1,160054,-0.078347400044159,0.155878909773574,0.615546941242751
112,1,166222,-0.0728424297888208,0.154732780173002,0.638100923906154
113,1,166416,-0.0840201602874226,0.154402367439865,0.58667238477098
114,1,167326,-0.110219271862734,0.155234072693326,0.478160595800702
115,1,168836,-0.083950133857695,0.154544128838574,0.58732709643297
116,1,171200,-0.126919929969904,0.154692818473937,0.412505176999851
117,1,171431,-0.151673452421566,0.155597646274393,0.330336973666663
118,1,173339,-0.191333715227143,0.154259485230557,0.215674634110733
119,1,173845,-0.164414917119511,0.154219034755351,0.287101188015779
120,1,175121,-0.173756561282955,0.153883200222106,0.259603093289398
121,1,175281,-0.171832727171901,0.154020584298659,0.265331815050754
122,1,175315,-0.182624543129246,0.153936735408693,0.236277612560193
123,1,175523,-0.162240455917233,0.154876704860514,0.295564592033551
124,1,175541,-0.177728344922031,0.1541942930105,0.249843879145104
125,1,175653,-0.199074693562696,0.154610377428159,0.198732413841107
128,1,175856,-0.188524974865549,0.157211542130196,0.231262196959815
129,1,175876,-0.171911458419694,0.15484714746987,0.267668100184272
130,1,175989,-0.171121954411046,0.155292962432653,0.271242901091053
131,1,176001,-0.176788204267575,0.156087032233638,0.258140147555013
133,1,177692,-0.182110039210047,0.153938462106039,0.237603118982535
134,1,178191,-0.198708675430261,0.154033800753723,0.197883671415464
135,1,178224,-0.182110039210047,0.153938462106039,0.237603118982535
136,1,178960,-0.214211637240952,0.155056623635011,0.167997235816125
140,1,183802,-0.241738084928166,0.153725230487853,0.116722695189826
141,1,183954,-0.225410425505554,0.154921958338338,0.146559740097919
142,1,184450,-0.152583859399625,0.153811063039587,0.321866607113481
144,1,184718,-0.205736701669289,0.154512910003374,0.183877851784782
145,1,185296,-0.170900196984288,0.15397486899735,0.26778786706594
146,1,185438,-0.16086471913609,0.154012787422958,0.296973761809511
147,1,185469,-0.175376961166968,0.154190926608433,0.256142005816496
148,1,185503,-0.14687229479916,0.153875239339337,0.340489098273623
149,1,185705,-0.178115191809751,0.155506966447657,0.252826048670694
150,1,185749,-0.161242689720824,0.155559111135542,0.300661460763982
151,1,185806,-0.219912545914799,0.15556397830909,0.158346831549057
152,1,185879,-0.198062903223833,0.156402657168103,0.206217321191324
153,1,185916,-0.128500914121474,0.156536885934103,0.412258032533562
154,1,185941,-0.0953144671878841,0.15728698504273,0.544910312510713
155,1,185954,-0.0942395309796239,0.157748638156337,0.550621271186719
156,1,186055,-0.137168998504225,0.154506034710541,0.375257920477775
157,1,186896,-0.173049998445881,0.156944294523522,0.270943154419742
161,1,190132,0.112082544998052,0.154759701192057,0.469400580594632
162,1,190148,0.111553867753143,0.154807526984527,0.471634296843771
163,1,190165,0.0845471783560729,0.156046927185203,0.588293897750296
164,1,190169,0.113566325246831,0.155799913679952,0.466531363858652
165,1,190933,-0.187716902024754,0.154329659392012,0.224669193719827
166,1,192149,0.0580492101862236,0.155886508298677,0.709832488042222
168,1,192303,0.00146232267028523,0.185876622338372,0.993727416719536
171,1,192795,0.0536374254301744,0.154333555063273,0.728391137603486
173,1,194187,0.00737485827086927,0.154487341983089,0.96195234694567
174,1,194867,-0.139679540150956,0.154224683718757,0.36571844278983
190,2,8314,0.0287567273854221,0.157010607010302,0.854784300434365
194,2,8498,-0.0539070114785456,0.156761853723572,0.731142495544755
195,2,8651,-0.0609036501013351,0.156901427944102,0.698127879092009
197,2,9812,-0.096506079939616,0.157783799802514,0.541173039003904
198,2,9932,-0.116712704701256,0.157122431601019,0.458088471364177
199,2,10135,-0.117546931758039,0.156517998305785,0.453145641085943
200,2,11616,-0.0818511606333645,0.156416070151806,0.601099915524605
201,2,12133,-0.0862385988856298,0.1570317232571,0.583229511140329
202,2,12194,-0.0681076137305654,0.157664609546952,0.666021274037441
203,2,12359,-0.10867863431972,0.157138754880046,0.489637288055346
204,2,13061,-0.105900490912496,0.157132548782257,0.500780086827402
205,2,14298,-0.113651425063806,0.157613597146284,0.471339866880159
206,2,15222,-0.0913229033773191,0.159193537023345,0.566563459308286
207,2,17986,-0.0751991803947309,0.156425530140775,0.631002872130733
208,2,19770,-0.0681612258428796,0.157516823932409,0.665479931881827
209,2,19836,-0.0901901845952888,0.157052383137931,0.566152095526574
210,2,19851,-0.0812109896859883,0.157526478041042,0.606499374401528
211,2,21595,-0.110284891124339,0.156825095222296,0.482372873458459
212,2,22385,-0.12529092952817,0.156941793996841,0.425217285886302
213,2,23441,-0.116611177728112,0.158487602774566,0.462356388860891
214,2,24209,-0.118019028947362,0.157177612024004,0.453234671704156
215,2,24341,-0.0970358600075396,0.157590543275475,0.538458498946735
216,2,26815,-0.088728565531933,0.15741537927264,0.573344243580285
217,2,28209,-0.0403448575964097,0.157524559785456,0.798008997047746
221,2,41245,-0.160174356816597,0.156703179624843,0.307409279089933
222,2,43214,-0.241398557431485,0.15896085953542,0.129757352794559
223,2,47104,-0.0667495009616552,0.154992661996645,0.666976745131515
224,2,50915,0.0313788118428743,0.156547710673552,0.841249967065864
225,2,55834,-0.0363431361945108,0.155821193112638,0.815713217469105
226,2,56422,0.006730272895207,0.156111386821175,0.965636635173809
227,2,57715,-0.0160958781756599,0.155594827022263,0.91766664970127
228,2,59046,-0.0182575291762287,0.156381286892001,0.907124489966416
229,2,59191,-0.0365207304716704,0.15547675367446,0.814426333810061
230,2,59383,0.0162925057690559,0.155531265356686,0.916630590023529
231,2,59477,-0.0560343574374492,0.157845718264091,0.722805733403239
233,2,60471,-0.0429692195634275,0.155726369691008,0.782765057784627
234,2,60478,-0.0287010619778852,0.155913401084315,0.854053764364156
235,2,60786,-0.0185874541067235,0.15566136471624,0.90501881938962
236,2,61035,0.00176299979658845,0.155653253626962,0.990969386926849
237,2,61071,0.0224213636631694,0.154942581080507,0.885024349307429
238,2,61675,0.00977336039523491,0.155392386555243,0.949885938190113
240,2,62939,0.0177851252148324,0.155121765385687,0.908785612557912
241,2,63527,0.0289125558411697,0.155699337397274,0.852790769101223
242,2,63857,0.0119788118767573,0.1557418575352,0.938735112836804
243,2,65527,-0.0253317320526827,0.155223845552454,0.870458408655234
247,2,67976,0.039317662998124,0.157451631257013,0.802954829412013
250,2,72389,0.109442149733975,0.15638602359678,0.484500310938361
251,2,72392,0.0562248059234347,0.157530174374559,0.72136906275314
252,2,73646,0.151214674768362,0.154118332768559,0.32718603160988
253,2,74564,0.161253638793754,0.1537860044869,0.295098685874658
254,2,74739,0.201978905886528,0.154157376861393,0.190975902148758
257,2,80873,0.235263851314561,0.154393494960047,0.128455573036844
258,2,81501,0.233883417916729,0.154373544686851,0.130654990168694
259,2,83526,0.232636917704287,0.154137854804118,0.132122199881342
260,2,83845,0.25463523454404,0.154186848659087,0.0995315339682267
263,2,84447,0.258659285627155,0.156151816247504,0.0985171845726444
264,2,87391,0.261921022301641,0.153466002926434,0.088756537296606
265,2,87562,0.267844709347602,0.153828674872189,0.0825217618372625
266,2,87849,0.293724853634005,0.153680087505113,0.0567788945386558
267,2,87878,0.269699534711766,0.154471463054135,0.0816894964400492
269,2,89785,0.263097283721776,0.154521077201573,0.0895114895635085
272,2,93721,0.273184241346819,0.154000885366099,0.0769394536813899
273,2,93952,0.234045773862632,0.153739462964916,0.128815865276776
274,2,95085,0.278721234400762,0.153744532440314,0.0706987641063788
276,2,107124,0.385187075874493,0.153169472921545,0.01235455751855
277,2,111645,0.465755255653911,0.152634418642267,0.00244990035311386
278,2,111916,0.424789274546706,0.153341037789112,0.00589802972172037
279,2,111931,0.437885736328283,0.153476371707556,0.00458451476879549
280,2,111999,0.464315003318738,0.152691466418686,0.00253526821118982
281,2,114528,0.401296920719221,0.154095321362976,0.00959757810494317
282,2,116024,0.466127610814943,0.153952223366329,0.00264507713402686
286,2,120090,0.268474434364233,0.154663866027856,0.0834616119185717
287,2,120291,0.281459353943044,0.156382904746551,0.0727445550673589
288,2,120726,0.243477222496367,0.155652608340378,0.118658442785707
289,2,121716,0.251659030430831,0.155437691811159,0.106332827317065
290,2,123100,0.239633744552688,0.155707451962799,0.124700209544822
291,2,124677,0.216472946662151,0.155587718547939,0.16500337012963
293,2,127887,0.268273441681018,0.156433096269018,0.0872337584670871
294,2,128935,0.257288741108778,0.156336296412381,0.100707544808371
295,2,129053,0.269241881524715,0.156758971709621,0.0867551464848295
296,2,130040,0.226562091069018,0.157913643486532,0.152251825046243
297,2,130976,0.118112937346474,0.156957561587826,0.452242851141897
298,2,132199,0.183718808086874,0.157508224178406,0.244237049011965
299,2,133355,0.188476831752323,0.158561972502549,0.235371135140281
300,2,133435,0.185482658777934,0.158915964597413,0.24392773209394
302,2,135183,0.18498900752,0.159005949551536,0.245449260698967
303,2,135402,0.194223038887495,0.158950637552684,0.222557786601534
304,2,135898,0.245103981658916,0.159598906233526,0.12549555748505
305,2,135912,0.236137558658741,0.1597558427362,0.140268599332447
306,2,135925,0.239412711092201,0.159013797707137,0.133061665928785
307,2,136002,0.193877685096548,0.159069835664821,0.223725939655291
308,2,136173,0.201023057743621,0.160174999466061,0.210301200068028
310,2,138318,0.258365158373987,0.164195264990114,0.116493388158712
311,2,138695,0.237346771775049,0.161452576584738,0.142433209287793
312,2,138818,0.21956576593606,0.161226074119012,0.174113610296705
313,2,139728,0.237641087058862,0.160862762478685,0.140489280380477
314,2,140174,0.237832655703053,0.160861960445008,0.140168639295503
315,2,140863,0.238979526077833,0.160791673718082,0.138100802525865
316,2,141152,0.223507226659845,0.161310280514031,0.166752013109958
317,2,141292,0.247811678424192,0.160042754765058,0.122419832517817
318,2,141545,0.226112000390962,0.160918195013518,0.160860157886048
322,2,146723,0.243462957510305,0.160554463086724,0.13031608317242
323,2,147946,0.363826109554794,0.161394504134112,0.0247920802462481
326,2,151397,0.368829540188274,0.161771696867145,0.0232072602073302
327,2,153035,0.292554273146985,0.160430581235232,0.069064596519647
328,2,153228,0.258943737901962,0.16177460012675,0.110350050214534
329,2,153455,0.245409322658573,0.163063756094117,0.13322086214421
331,2,153815,0.261083013777101,0.162364869095221,0.108728762252068
332,2,154160,0.259285227517159,0.160659357922958,0.107446560646206
333,2,154235,0.252409434694816,0.162306148706069,0.120807838849225
335,2,159870,0.235043282411417,0.158254137720683,0.138376221159873
336,2,161229,0.317911256212237,0.160293854963828,0.0481081330113559
339,2,162696,0.360955772370494,0.159336888706306,0.0240958821080245
340,2,163284,0.332233597459665,0.157373851511914,0.035465424134713
341,2,164166,0.232865578300068,0.15935333505895,0.144818298793735
342,2,165270,0.248903895509776,0.157935801466755,0.115925811240526
343,2,165675,0.189655635927868,0.160793179732494,0.238993252088526
346,2,168062,0.163440275191594,0.159424865214185,0.30597703618012
347,2,168518,0.1268429185968,0.158604212546543,0.424396415405895
348,2,168980,0.137206634802257,0.158504326516573,0.387279170054338
349,2,169651,0.133694858958194,0.158588268936595,0.399781848892826
